df_hash,22ZHK4.S1D4X7
491.557,10
491.560,10
491.564,10
491.568,10
491.606,15
491.613,10
491.662,15
491.666,20
491.852,20
491.855,30
491.858,35
492.045,35
492.048,345
492.051,20
492.093,10
492.099,10
492.190,15
492.198,15
492.434,20
492.441,30
492.873,25
492.878,675
492.926,15
492.945,10
492.971,15
492.979,15
493.003,10
493.037,15
493.085,15
493.093,20
493.099,20
493.106,15
493.109,10
493.118,10
493.131,10
493.139,10
493.148,15
493.166,15
493.702,75
493.705,525
493.750,40
493.753,30
493.756,25
493.877,20
493.898,10
493.911,15
493.918,10
493.921,10
493.945,10
493.949,10
493.952,10
493.956,10
493.994,10
493.998,10
494.112,55
494.397,155
494.433,290
494.436,15
494.440,15
494.443,20
494.637,40
494.641,20
494.643,15
494.649,15
494.651,10
494.655,15
494.677,10
494.680,10
494.683,15
494.686,10
494.828,10
494.831,10
495.249,20
495.273,605
495.294,25
495.316,20
495.327,15
495.359,15
495.363,20
495.410,25
495.435,30
495.442,15
495.457,20
495.459,15
495.462,10
495.511,15
495.947,20
496.042,515
496.048,15
496.053,10
496.091,10
496.096,10
496.101,15
496.107,15
496.139,15
496.144,15
496.150,10
496.156,15
496.188,10
496.193,10
496.205,10
496.237,10
496.241,10
496.246,10
496.250,10
496.288,15
496.293,10
496.298,10
496.793,15
496.822,520
496.827,20
496.832,15
496.837,10
496.870,10
496.875,15
496.880,10
496.886,15
496.919,15
496.924,15
496.971,20
496.982,20
496.989,15
496.994,15
497.480,25
497.509,530
497.535,15
497.539,10
497.542,10
497.625,10
497.651,15
497.655,15
497.659,10
497.663,10
497.699,15
497.704,15
497.710,10
497.716,15
497.748,20
497.752,15
497.797,20
497.801,10
497.804,15
497.806,10
497.848,10
497.852,15
497.855,10
498.286,15
498.293,480
498.296,20
498.302,15
498.333,10
498.337,15
498.382,15
498.440,135
498.529,25
498.532,20
498.626,10
498.629,15
498.632,10
498.635,10
498.639,10
498.674,10
498.678,10
498.682,10
498.686,15
498.969,410
499.113,10
499.119,10
499.124,15
499.165,20
499.171,30
499.177,25
499.813,20
499.844,635
499.848,20
499.852,15
499.855,10
499.893,10
499.896,10
499.899,10
499.902,10
499.942,10
499.945,15
499.971,15
499.991,15
499.994,15
499.999,15
500.003,10
500.039,10
500.044,10
500.047,10
500.058,15
500.088,15
500.092,15
500.191,20
500.624,25
500.628,530
500.673,15
500.677,10
500.680,15
500.722,10
500.725,20
500.728,25
500.731,25
500.917,15
500.920,15
500.924,30
501.375,225
501.404,325
501.407,20
501.410,10
501.413,10
501.453,10
501.462,10
501.471,15
501.475,10
501.502,10
501.551,10
501.554,20
501.558,20
501.561,30
501.599,20
501.603,15
501.607,10
501.611,10
501.654,10
502.040,25
502.044,485
502.047,20
502.051,10
502.087,10
502.185,15
502.190,20
502.233,15
502.237,10
502.239,10
502.285,10
502.291,10
502.294,15
502.867,25
502.870,605
502.916,15
502.919,10
502.925,10
502.964,15
502.967,10
502.970,10
502.973,15
503.013,10
503.035,15
503.062,15
503.068,15
503.071,10
503.074,15
503.111,15
503.114,10
503.117,10
503.120,15
503.159,10
503.163,15
503.167,10
503.208,15
503.212,15
503.215,15
503.219,10
503.257,15
503.260,15
503.263,15
503.266,15
503.363,10
503.550,35
503.553,380
503.557,10
503.696,10
503.699,20
503.747,45
503.750,25
503.754,15
503.796,15
503.800,10
503.803,10
503.842,10
503.846,10
503.894,10
503.898,10
504.430,20
504.524,615
504.528,15
504.531,10
504.573,10
504.577,10
504.580,10
504.583,10
504.622,10
504.625,10
504.629,15
504.632,10
504.671,20
504.728,20
504.817,30
504.820,40
504.823,30
504.856,165
504.966,10
504.969,10
504.972,20
505.109,250
505.113,10
505.258,10
505.270,10
505.304,25
505.308,20
505.311,15
505.314,15
505.405,10
505.409,15
505.412,15
505.451,15
505.454,15
505.457,15
505.460,10
505.502,15
505.505,15
505.509,10
505.938,15
505.942,515
505.987,20
505.990,15
505.994,10
506.087,15
506.091,10
506.328,25
506.333,340
506.426,10
506.621,15
506.624,270
506.721,15
506.771,20
506.816,80
506.819,20
506.824,10
506.828,15
506.913,10
506.918,10
506.921,15
506.924,10
506.962,10
506.965,15
506.969,10
506.972,10
507.304,20
507.453,475
507.498,30
507.502,15
507.505,10
507.547,15
507.550,10
507.554,10
507.556,15
507.596,10
507.599,15
507.602,10
507.605,10
507.650,10
507.653,15
507.657,10
508.075,25
508.173,500
508.182,25
508.185,15
508.189,15
508.193,15
508.229,10
508.232,10
508.236,10
508.238,10
508.281,15
508.284,10
508.863,15
508.867,595
508.912,20
508.915,15
508.922,15
508.961,15
508.966,15
508.969,20
509.010,15
509.013,10
509.016,15
509.058,15
509.061,15
509.064,15
509.068,20
509.110,20
509.159,20
509.168,10
509.175,10
509.179,10
509.402,15
509.695,40
509.702,450
509.705,15
509.708,15
510.229,110
510.814,530
511.886,615
512.325,1095
513.690,395
513.693,1365
513.738,10
513.741,10
513.744,15
513.836,20
513.840,20
516.078,20
516.084,2345
516.089,10
516.225,15
516.230,20
517.363,30
517.590,1195
517.883,265
517.890,275
517.894,15
518.565,15
518.569,660
518.614,10
518.711,10
518.716,55
519.003,20
519.009,10
519.014,15
519.311,265
520.128,300
520.223,890
520.227,20
520.271,15
520.275,10
520.278,15
520.320,15
520.323,10
520.326,10
520.329,10
520.418,10
520.661,15
520.704,405
520.807,20
520.818,145
520.955,15
520.985,15
521.005,15
521.008,25
522.075,1155
522.079,20
522.172,10
522.176,20
522.221,20
522.225,70
522.228,20
522.231,15
522.338,10
522.371,10
522.374,10
522.377,15
522.381,20
522.416,15
522.419,10
522.422,15
522.425,15
522.517,10
522.757,30
522.760,295
522.806,10
522.809,10
522.812,10
522.855,15
522.858,25
522.864,25
522.868,15
522.904,10
522.907,20
522.952,10
522.955,15
522.959,15
523.053,10
523.056,15
523.058,10
523.294,20
523.297,435
523.445,10
523.490,10
523.496,10
523.538,85
524.269,20
524.272,745
524.319,20
524.327,10
524.330,10
524.366,10
524.369,15
524.373,20
524.377,15
524.459,10
524.464,15
524.467,10
524.474,15
524.477,15
524.708,30
524.717,265
524.756,15
524.759,10
524.762,10
524.854,10
524.857,15
524.861,10
524.902,15
524.905,10
524.908,15
524.911,10
525.100,10
525.103,15
525.390,15
525.393,490
525.439,10
525.441,20
525.445,45
525.490,10
525.682,190
525.687,15
525.780,20
525.783,15
525.786,25
525.829,25
525.832,15
525.835,10
525.838,10
525.983,20
526.083,270
526.245,15
526.365,125
526.804,15
526.821,595
526.901,10
526.905,10
526.909,70
526.913,45
527.486,20
527.493,550
527.535,10
527.538,10
527.541,15
527.632,20
527.637,20
527.681,15
527.684,15
527.687,15
527.730,25
527.733,45
527.827,25
527.831,10
527.834,10
527.839,15
528.178,20
528.221,440
528.261,10
528.364,15
528.368,100
528.461,30
528.465,30
528.997,55
529.001,575
529.826,10
530.265,815
530.655,385
531.094,520
531.922,320
532.215,915
532.468,490
535.683,1415
535.822,1895
535.825,15
535.828,20
535.874,70
535.877,15
535.879,10
536.656,10
537.043,840
538.357,345
538.361,1275
538.364,15
538.409,10
538.412,10
538.415,15
540.405,15
540.408,2020
540.454,30
540.459,25
540.464,20
540.552,20
540.564,25
540.569,25
540.576,20
540.600,20
540.606,15
540.649,15
540.654,10
540.660,15
540.735,10
540.748,10
540.751,10
540.754,15
540.757,10
540.795,10
540.801,10
540.806,15
540.811,10
540.844,15
540.850,15
540.878,15
540.895,15
540.899,15
540.909,15
540.941,20
542.647,155
542.653,1680
542.764,40
543.037,40
543.055,45
543.214,290
543.481,140
543.624,405
543.633,50
543.720,80
543.866,205
544.451,250
544.587,325
544.841,50
544.848,270
545.134,35
545.317,310
545.524,55
546.123,105
546.401,785
546.503,330
546.682,90
546.937,120
546.941,275
547.084,70
547.474,95
547.766,415
548.061,270
548.230,255
548.321,160
548.595,130
548.742,335
