df_hash,22ZHK4.GW7WJ2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.045F
person_label,V148
date_time_start,2026-06-08_17-32-22.778000_+03
date_time_start_unix,1780921942.778
date_time_end,2026-06-08_17-42-05.310000_+03
length_difference_noticed,no

time,acc_mag
54.968,1.009
54.998,1.014
55.028,1.018
55.058,1.015
55.088,1.014
55.118,1.011
55.148,1.015
55.178,1.013
55.208,1.014
55.238,1.015
55.268,1.012
55.298,1.014
55.328,1.013
55.358,1.020
55.388,1.016
55.418,1.016
55.448,1.013
55.478,1.010
55.508,1.015
55.538,1.012
55.568,1.014
55.598,1.015
55.628,1.012
55.658,1.012
55.688,1.015
55.718,1.014
55.748,1.009
55.778,1.014
55.808,1.014
55.838,1.019
55.868,1.015
55.898,1.010
55.928,1.010
55.958,1.014
55.988,1.015
56.018,1.012
56.048,1.013
56.078,1.008
56.108,1.010
56.138,1.017
56.168,1.013
56.198,1.017
56.228,1.015
56.258,1.012
56.288,1.016
56.318,1.015
56.348,1.013
56.378,1.010
56.408,1.012
56.438,1.011
56.468,1.018
56.498,1.020
56.528,1.015
56.558,1.013
56.588,1.014
56.618,1.015
56.648,1.014
56.678,1.012
56.708,1.014
56.738,1.012
56.768,1.009
56.798,1.012
56.828,1.011
56.858,1.015
56.888,1.009
56.918,1.010
56.948,1.019
56.978,1.016
57.008,1.014
57.038,1.015
57.068,1.019
57.098,1.017
57.128,1.016
57.158,1.014
57.188,1.007
57.218,1.015
57.248,1.014
57.278,1.013
57.308,1.014
57.338,1.012
57.368,1.014
57.398,1.012
57.428,1.014
57.458,1.013
57.488,1.011
57.518,1.013
57.548,1.013
57.578,1.015
57.608,1.015
57.638,1.015
57.668,1.008
57.698,1.014
57.728,1.015
57.758,1.017
57.788,1.012
57.818,1.015
57.848,1.016
57.878,1.011
57.908,1.017
57.938,1.013
57.968,1.008
57.998,1.018
58.028,1.015
58.058,1.007
58.088,1.003
58.118,1.026
58.148,1.026
58.178,1.021
58.208,1.006
58.238,1.003
58.268,1.000
58.298,1.001
58.328,1.002
58.358,1.006
58.388,1.010
58.418,1.010
58.448,1.015
58.478,1.012
58.508,1.015
58.538,1.013
58.568,1.004
58.598,0.997
58.628,1.007
58.658,1.010
58.688,1.009
58.718,1.018
58.748,1.020
58.778,1.008
58.808,1.011
58.838,1.015
58.868,1.011
58.898,1.008
58.928,1.015
58.958,1.011
58.988,1.009
59.018,1.014
59.048,1.011
59.078,1.011
59.108,1.007
59.138,1.009
59.168,1.006
59.198,1.004
59.228,1.008
59.258,1.010
59.288,1.014
59.318,1.014
59.348,1.008
59.378,1.012
59.408,1.015
59.438,1.012
59.468,1.014
59.498,1.019
59.528,1.005
59.558,1.020
59.588,1.011
59.618,1.008
59.648,1.007
59.678,0.997
59.708,1.005
59.738,1.016
59.768,1.006
59.798,1.009
59.828,1.010
59.858,1.010
59.888,1.018
59.918,1.016
59.948,1.014
59.978,1.008
60.008,1.009
60.038,1.008
60.068,1.011
60.098,1.010
60.128,1.010
60.158,1.011
60.188,1.014
60.218,1.013
60.248,1.010
60.278,1.007
60.308,1.011
60.338,1.013
60.368,1.012
60.398,1.007
60.428,1.012
60.458,1.008
60.488,1.011
60.518,1.010
60.548,1.012
60.578,1.011
60.608,1.012
60.638,1.009
60.668,1.011
60.698,1.013
60.728,1.009
60.758,1.011
60.788,1.012
60.818,1.010
60.848,1.016
60.878,1.011
60.908,1.007
60.938,1.013
60.968,1.013
60.998,1.016
61.028,1.015
61.058,1.016
61.088,1.008
61.118,1.010
61.148,1.016
61.178,1.010
61.208,1.011
61.238,1.008
61.268,1.014
61.298,1.013
61.328,1.011
61.358,1.008
61.388,1.009
61.418,1.011
61.448,1.013
61.478,1.012
61.508,1.015
61.538,1.009
61.568,1.014
61.598,1.010
61.628,1.011
61.658,1.015
61.688,1.013
61.718,1.009
61.748,1.010
61.778,1.012
61.808,1.010
61.838,1.013
61.868,1.016
61.898,1.008
61.928,1.014
61.958,1.015
61.988,1.009
62.018,1.008
62.048,1.008
62.078,1.009
62.108,1.010
62.138,1.009
62.168,1.011
62.198,1.011
62.228,1.015
62.258,1.010
62.288,1.008
62.318,1.013
62.348,1.011
62.378,1.012
62.408,1.013
62.438,1.020
62.468,1.014
62.498,1.014
62.528,1.011
62.558,1.015
62.588,1.010
62.618,1.012
62.648,1.013
62.678,1.011
62.708,1.013
62.738,1.011
62.768,1.013
62.798,1.013
62.828,1.011
62.858,1.011
62.888,1.013
62.918,1.017
62.948,1.010
62.978,1.011
63.008,1.014
63.038,1.013
63.068,1.014
63.098,1.009
63.128,1.007
63.158,1.012
63.188,1.015
63.218,1.015
63.248,1.011
63.278,1.014
63.308,1.013
63.338,1.012
63.368,1.012
63.398,1.011
63.428,1.006
63.458,1.013
63.488,1.014
63.518,1.010
63.548,1.010
63.578,1.011
63.608,1.011
63.638,1.013
63.668,1.013
63.698,1.013
63.728,1.013
63.758,1.010
63.788,1.015
63.818,1.013
63.848,1.018
63.878,1.007
63.908,1.007
63.938,1.012
63.968,1.009
63.998,1.015
64.028,1.013
64.058,1.010
64.088,1.013
64.118,1.015
64.148,1.009
64.178,1.011
64.208,1.019
64.238,1.012
64.268,1.020
64.298,1.013
64.328,1.006
64.358,1.014
64.388,1.010
64.418,1.010
64.448,1.012
64.478,1.012
64.508,1.012
64.538,1.013
64.568,1.013
64.598,1.015
64.628,1.013
64.658,1.008
64.688,1.006
64.718,1.014
64.748,1.017
64.778,1.014
64.808,1.011
64.838,1.012
64.868,1.017
64.898,1.014
64.928,1.014
64.958,1.017
64.988,1.007
65.018,1.014
65.048,1.015
65.078,1.013
65.108,1.014
65.138,1.012
65.168,1.011
65.198,1.016
65.228,1.015
65.258,1.012
65.288,1.014
65.318,1.015
65.348,1.012
65.378,1.016
65.408,1.012
65.438,1.012
65.468,1.013
65.498,1.015
65.528,1.019
65.558,1.010
65.588,1.011
65.618,1.014
65.648,1.014
65.678,1.014
65.708,1.014
65.738,1.016
65.768,1.010
65.798,1.016
65.828,1.012
65.858,1.014
65.888,1.015
65.918,1.011
65.948,1.011
65.978,1.013
66.008,1.012
66.038,1.011
66.068,1.011
66.098,1.011
66.128,1.015
66.158,1.012
66.188,1.014
66.218,1.012
66.248,1.014
66.278,1.018
66.308,1.014
66.338,1.012
66.368,1.006
66.398,1.013
66.428,1.015
66.458,1.013
66.488,1.011
66.518,1.006
66.548,1.008
66.578,1.012
66.608,1.019
66.638,1.010
66.668,1.011
66.698,1.011
66.728,1.012
66.758,1.017
66.788,1.015
66.818,1.011
66.848,1.011
66.878,1.016
66.908,1.017
66.938,1.013
66.968,1.012
66.998,1.016
67.028,1.011
67.058,1.010
67.088,1.012
67.118,1.008
67.148,1.017
67.178,1.013
67.208,1.012
67.238,1.013
67.268,1.016
67.298,1.016
67.328,1.013
67.358,1.018
67.388,1.008
67.418,1.021
67.448,1.015
67.478,1.010
67.508,1.010
67.538,1.011
67.568,1.020
67.598,1.014
67.628,1.008
67.658,1.009
67.688,1.013
67.718,1.012
67.748,1.017
67.778,1.014
67.808,1.009
67.838,1.012
67.868,1.011
67.898,1.015
67.928,1.016
67.958,1.014
67.988,1.009
68.018,1.014
68.048,1.017
68.078,1.012
68.108,1.012
68.138,1.020
68.168,1.003
68.198,1.014
68.228,1.015
68.258,1.013
68.288,1.011
68.318,1.014
68.348,1.016
68.378,1.017
68.408,1.011
68.438,1.017
68.468,1.011
68.498,1.010
68.528,1.014
68.558,1.015
68.588,1.015
68.618,1.010
68.648,1.014
68.678,1.013
68.708,1.010
68.738,1.016
68.768,1.009
68.798,1.011
68.828,1.017
68.858,1.011
68.888,1.014
68.918,1.016
68.948,1.015
68.978,1.008
69.008,1.016
69.038,1.012
69.068,1.012
69.098,1.011
69.128,1.012
69.158,1.015
69.188,1.016
69.218,1.011
69.248,1.013
69.278,1.011
69.308,1.010
69.338,1.014
69.368,1.015
69.398,1.014
69.428,1.014
69.458,1.017
69.488,1.012
69.518,1.019
69.548,1.015
69.578,1.018
69.608,1.008
69.638,1.011
69.668,1.017
69.698,1.015
69.728,1.011
69.758,1.006
69.788,1.014
69.818,1.009
69.848,1.016
69.878,1.014
69.908,1.015
69.938,1.009
69.968,1.012
69.998,1.014
70.028,1.015
70.058,1.012
70.088,1.010
70.118,1.013
70.148,1.017
70.178,1.014
70.208,1.010
70.238,1.010
70.268,1.013
70.298,1.018
70.328,1.012
70.358,1.013
70.388,1.015
70.418,1.014
70.448,1.009
70.478,1.012
70.508,1.014
70.538,1.012
70.568,1.012
70.598,1.019
70.628,1.013
70.658,1.016
70.688,1.017
70.718,1.008
70.748,1.013
70.778,1.018
70.808,1.012
70.838,1.014
70.868,1.019
70.898,1.014
70.928,1.017
70.958,1.015
70.988,1.009
71.018,1.012
71.048,1.023
71.078,1.020
71.108,1.011
71.138,1.010
71.168,1.011
71.198,1.017
71.228,1.009
71.258,1.004
71.288,1.016
71.318,1.015
71.348,1.014
71.378,1.014
71.408,1.008
71.438,1.014
71.468,1.022
71.498,1.016
71.528,1.007
71.558,1.007
71.588,1.011
71.618,1.015
71.648,1.006
71.678,1.013
71.708,1.019
71.738,1.011
71.768,1.013
71.798,1.019
71.828,1.017
71.858,1.012
71.888,1.014
71.918,1.013
71.948,1.013
71.978,1.019
72.008,1.013
72.038,1.009
72.068,1.013
72.098,1.010
72.128,1.007
72.158,1.008
72.188,1.017
72.218,1.016
72.248,1.020
72.278,1.013
72.308,1.008
72.338,1.010
72.368,1.016
72.398,1.008
72.428,1.010
72.458,1.021
72.488,1.020
72.518,1.012
72.548,1.010
72.578,1.011
72.608,1.009
72.638,1.006
72.668,1.017
72.698,1.018
72.728,1.014
72.758,1.014
72.788,1.009
72.818,1.010
72.848,1.013
72.878,1.019
72.908,1.011
72.938,1.015
72.968,1.020
72.998,1.007
73.028,1.015
73.058,1.015
73.088,1.012
73.118,1.013
73.148,1.011
73.178,1.010
73.208,1.015
73.238,1.017
73.268,1.013
73.298,1.012
73.328,1.016
73.358,1.013
73.388,1.016
73.418,1.017
73.448,1.015
73.478,1.015
73.508,1.014
73.538,1.015
73.568,1.017
73.598,1.017
73.628,1.009
73.658,1.011
73.688,1.011
73.718,1.014
73.748,1.019
73.778,1.012
73.808,1.009
73.838,1.017
73.868,1.030
73.898,1.035
73.928,1.053
73.958,1.022
73.988,1.007
74.018,0.979
74.048,0.970
74.078,0.979
74.108,1.009
74.138,1.018
74.168,1.004
74.198,1.015
74.228,1.013
74.258,1.003
74.288,1.010
74.318,1.006
74.348,1.005
74.378,1.004
74.408,1.001
74.438,0.996
74.468,1.005
74.498,1.000
74.528,1.005
74.558,1.014
74.588,1.015
74.618,1.014
74.648,1.009
74.678,1.005
74.708,1.006
74.738,1.002
74.768,1.001
74.798,0.996
74.828,0.999
74.858,1.000
74.888,1.005
74.918,1.001
74.948,1.007
74.978,1.013
75.008,1.007
75.038,1.011
75.068,1.021
75.098,1.014
75.128,1.007
75.158,0.993
75.188,1.016
75.218,1.026
75.248,1.006
75.278,1.000
75.308,1.018
75.338,1.000
75.368,1.007
75.398,1.004
75.428,1.005
75.458,1.011
75.488,1.010
75.518,1.014
75.548,1.011
75.578,1.015
75.608,1.004
75.638,0.997
75.668,0.996
75.698,1.001
75.728,1.011
75.758,1.014
75.788,1.015
75.818,1.011
75.848,1.007
75.878,1.009
75.908,1.016
75.938,1.037
75.968,1.016
75.998,1.011
76.028,1.005
76.058,0.989
76.088,1.000
76.118,0.973
76.148,0.983
76.178,1.017
76.208,1.011
76.238,1.003
76.268,1.000
76.298,0.998
76.328,1.003
76.358,0.998
76.388,0.996
76.418,0.998
76.448,0.993
76.478,0.995
76.508,0.993
76.538,0.993
76.568,0.999
76.598,0.999
76.628,0.995
76.658,0.995
76.688,0.991
76.718,0.993
76.748,0.993
76.778,0.993
76.808,0.997
76.838,0.997
76.868,1.002
76.898,0.999
76.928,0.995
76.958,1.000
76.988,0.995
77.018,0.991
77.048,0.997
77.078,0.999
77.108,0.993
77.138,1.001
77.168,0.999
77.198,0.991
77.228,1.001
77.258,0.991
77.288,0.999
77.318,0.999
77.348,0.997
77.378,0.999
77.408,0.993
77.438,0.997
77.468,0.997
77.498,0.995
77.528,1.001
77.558,0.995
77.588,0.998
77.618,0.998
77.648,0.995
77.678,1.000
77.708,1.000
77.738,1.003
77.768,0.996
77.798,0.996
77.828,0.996
77.858,0.998
77.888,0.996
77.918,1.000
77.948,1.000
77.978,0.998
78.008,0.998
78.038,0.998
78.068,0.996
78.098,1.000
78.128,0.999
78.158,1.001
78.188,1.000
78.218,0.996
78.248,0.998
78.278,0.996
78.308,1.003
78.338,0.998
78.368,1.012
78.398,1.004
78.428,0.998
78.458,1.006
78.488,1.003
78.518,0.997
78.548,1.001
78.578,0.994
78.608,0.996
78.638,1.002
78.668,1.007
78.698,1.000
78.728,1.003
78.758,1.002
78.788,0.996
78.818,0.999
78.848,1.001
78.878,1.003
78.908,1.000
78.938,0.999
78.968,1.005
78.998,1.001
79.028,1.007
79.058,1.007
79.088,1.003
79.118,1.007
79.148,1.004
79.178,1.005
79.208,1.006
79.238,1.004
79.268,1.004
79.298,1.006
79.328,1.006
79.358,1.006
79.388,1.007
79.418,1.002
79.448,1.006
79.478,1.004
79.508,1.004
79.538,1.002
79.568,0.988
79.598,0.960
79.628,0.987
79.658,0.988
79.688,0.995
79.718,1.022
79.748,1.048
79.778,1.049
79.808,1.036
79.838,1.051
79.868,1.030
79.898,1.008
79.928,0.978
79.958,0.978
79.988,0.958
80.018,0.981
80.048,1.021
80.078,1.025
80.108,1.014
80.138,1.006
80.168,1.024
80.198,1.029
80.228,1.039
80.258,1.013
80.288,1.021
80.318,0.992
80.348,1.030
80.378,1.002
80.408,0.935
80.438,0.911
80.468,0.853
80.498,1.067
80.528,1.039
80.558,1.072
80.588,1.091
80.618,1.090
80.648,1.066
80.678,1.034
80.708,1.089
80.738,1.050
80.768,1.087
80.798,0.935
80.828,1.001
80.858,0.958
80.888,0.958
80.918,1.010
80.948,1.034
80.978,1.015
81.008,0.999
81.038,1.007
81.068,0.984
81.098,1.024
81.128,0.997
81.158,1.010
81.188,1.025
81.218,1.021
81.248,1.034
81.278,0.995
81.308,0.964
81.338,0.997
81.368,0.980
81.398,0.992
81.428,1.027
81.458,1.005
81.488,1.029
81.518,1.015
81.548,1.029
81.578,1.055
81.608,1.023
81.638,0.983
81.668,0.982
81.698,0.993
81.728,1.008
81.758,1.029
81.788,1.039
81.818,1.033
81.848,1.015
81.878,1.017
81.908,1.027
81.938,1.016
81.968,1.022
81.998,1.014
82.028,1.003
82.058,1.012
82.088,1.013
82.118,1.008
82.148,1.030
82.178,1.025
82.208,1.008
82.238,1.014
82.268,1.014
82.298,1.005
82.328,1.015
82.358,1.018
82.388,1.022
82.418,1.030
82.448,1.017
82.478,1.025
82.508,1.025
82.538,1.012
82.568,1.012
82.598,1.013
82.628,1.021
82.658,1.018
82.688,1.014
82.718,1.024
82.748,1.021
82.778,1.021
82.808,1.021
82.838,1.010
82.868,1.022
82.898,1.017
82.928,1.012
82.958,1.018
82.988,1.019
83.018,1.013
83.048,1.017
83.078,1.021
83.108,1.020
83.138,1.017
83.168,1.016
83.198,1.019
83.228,1.018
83.258,1.011
83.288,1.014
83.318,1.022
83.348,1.023
83.378,1.021
83.408,1.023
83.438,1.021
83.468,1.034
83.498,1.008
83.528,1.024
83.558,1.014
83.588,1.030
83.618,1.015
83.648,1.012
83.678,1.012
83.708,1.020
83.738,1.019
83.768,1.024
83.798,1.020
83.828,1.017
83.858,1.014
83.888,1.010
83.918,1.009
83.948,1.021
83.978,1.019
84.008,1.011
84.038,1.023
84.068,1.021
84.098,1.025
84.128,1.020
84.158,1.018
84.188,1.014
84.218,1.011
84.248,1.020
84.278,1.023
84.308,1.019
84.338,1.023
84.368,1.020
84.398,1.012
84.428,1.012
84.458,1.015
84.488,1.018
84.518,1.023
84.548,1.019
84.578,1.021
84.608,1.018
84.638,1.018
84.668,1.016
84.698,1.020
84.728,1.019
84.758,1.022
84.788,1.021
84.818,1.019
84.848,1.021
84.878,1.018
84.908,1.017
84.938,1.006
84.968,1.040
84.998,1.050
85.028,1.027
85.058,1.006
85.088,0.995
85.118,1.013
85.148,1.014
85.178,1.004
85.208,1.022
85.238,1.008
85.268,0.986
85.298,1.001
85.328,1.031
85.358,1.062
85.388,1.036
85.418,1.008
85.448,1.011
85.478,1.023
85.508,1.022
85.538,1.021
85.568,1.026
85.598,0.997
85.628,0.988
85.658,1.011
85.688,1.022
85.718,1.035
85.748,1.028
85.778,1.032
85.808,1.021
85.838,1.017
85.868,1.001
85.898,1.009
85.928,1.013
85.958,1.016
85.988,1.021
86.018,1.024
86.048,1.019
86.078,1.016
86.108,1.009
86.138,1.016
86.168,1.020
86.198,1.017
86.228,1.017
86.258,1.021
86.288,1.021
86.318,1.017
86.348,1.013
86.378,1.019
86.408,1.017
86.438,1.018
86.468,1.012
86.498,1.018
86.528,1.022
86.558,1.021
86.588,1.020
86.618,1.018
86.648,1.012
86.678,1.020
86.708,1.018
86.738,1.016
86.768,1.021
86.798,1.015
86.828,1.020
86.858,1.017
86.888,1.017
86.918,1.021
86.948,1.017
86.978,1.020
87.008,1.019
87.038,1.020
87.068,1.017
87.098,1.020
87.128,1.014
87.158,1.019
87.188,1.019
87.218,1.022
87.248,1.015
87.278,1.017
87.308,1.020
87.338,1.016
87.368,1.021
87.398,1.016
87.428,1.012
87.458,1.016
87.488,1.019
87.518,1.013
87.548,1.015
87.578,1.017
87.608,1.016
87.638,1.018
87.668,1.021
87.698,1.018
87.728,1.021
87.758,1.018
87.788,1.017
87.818,1.019
87.848,1.018
87.878,1.020
87.908,1.019
87.938,1.021
87.968,1.017
87.998,1.022
88.028,1.013
88.058,1.016
88.088,1.023
88.118,1.018
88.148,1.018
88.178,1.019
88.208,1.009
88.238,1.022
88.268,1.021
88.298,1.020
88.328,1.015
88.358,1.015
88.388,1.016
88.418,1.021
88.448,1.021
88.478,1.018
88.508,1.020
88.538,1.016
88.568,1.020
88.598,1.018
88.628,1.014
88.658,1.018
88.688,1.016
88.718,1.016
88.748,1.021
88.778,1.022
88.808,1.024
88.838,1.016
88.868,1.019
88.898,1.021
88.928,1.018
88.958,1.021
88.988,1.021
89.018,1.011
89.048,1.020
89.078,1.021
89.108,1.016
89.138,1.021
89.168,1.017
89.198,1.019
89.228,1.020
89.258,1.019
89.288,1.019
89.318,1.019
89.348,1.019
89.378,1.020
89.408,1.019
89.438,1.017
89.468,1.019
89.498,1.020
89.528,1.023
89.558,1.020
89.588,1.022
89.618,1.017
89.648,1.021
89.678,1.020
89.708,1.018
89.738,1.018
89.768,1.014
89.798,1.022
89.828,1.018
89.858,1.018
89.888,1.018
89.918,1.017
89.948,1.015
89.978,1.021
90.008,1.019
90.038,1.021
90.068,1.019
90.098,1.018
90.128,1.019
90.158,1.021
90.188,1.019
90.218,1.021
90.248,1.021
90.278,1.021
90.308,1.021
90.338,1.017
90.368,1.021
90.398,1.021
90.428,1.019
90.458,1.017
90.488,1.021
90.518,1.019
90.548,1.022
90.578,1.021
90.608,1.017
90.638,1.016
90.668,1.017
90.698,1.020
90.728,1.016
90.758,1.016
90.788,1.021
90.818,1.019
90.848,1.021
90.878,1.021
90.908,1.018
90.938,1.019
90.968,1.020
90.998,1.018
91.028,1.021
91.058,1.020
91.088,1.020
91.118,1.021
91.148,1.025
91.178,1.019
91.208,1.023
91.238,1.018
91.268,1.021
91.298,1.021
91.328,1.019
91.358,1.021
91.388,1.016
91.418,1.017
91.448,1.018
91.478,1.022
91.508,1.017
91.538,1.019
91.568,1.020
91.598,1.021
91.628,1.021
91.658,1.020
91.688,1.016
91.718,1.021
91.748,1.019
91.778,1.021
91.808,1.019
91.838,1.016
91.868,1.019
91.898,1.020
91.928,1.018
91.958,1.021
91.988,1.016
92.018,1.021
92.048,1.021
92.078,1.019
92.108,1.021
92.138,1.021
92.168,1.020
92.198,1.019
92.228,1.021
92.258,1.011
92.288,1.021
92.318,1.018
92.348,1.021
92.378,1.017
92.408,1.018
92.438,1.021
92.468,1.022
92.498,1.021
92.528,1.022
92.558,1.015
92.588,1.021
92.618,1.017
92.648,1.018
92.678,1.018
92.708,1.018
92.738,1.021
92.768,1.016
92.798,1.025
92.828,1.022
92.858,1.021
92.888,1.019
92.918,1.020
92.948,1.018
92.978,1.021
93.008,1.018
93.038,1.016
93.068,1.018
93.098,1.019
93.128,1.022
93.158,1.021
93.188,1.018
93.218,1.018
93.248,1.019
93.278,1.018
93.308,1.020
93.338,1.015
93.368,1.017
93.398,1.021
93.428,1.017
93.458,1.022
93.488,1.021
93.518,1.015
93.548,1.021
93.578,1.016
93.608,1.019
93.638,1.019
93.668,1.020
93.698,1.022
93.728,1.022
93.758,1.020
93.788,1.021
93.818,1.021
93.848,1.021
93.878,1.021
93.908,1.021
93.938,1.014
93.968,1.023
93.998,1.019
94.028,1.017
94.058,1.017
94.088,1.021
94.118,1.027
94.148,1.024
94.178,1.022
94.208,1.013
94.238,1.015
94.268,1.017
94.298,1.022
94.328,1.020
94.358,1.021
94.388,1.022
94.418,1.020
94.448,1.020
94.478,1.022
94.508,1.022
94.538,1.022
94.568,1.016
94.598,1.021
94.628,1.017
94.658,1.020
94.688,1.023
94.718,1.014
94.748,1.020
94.778,1.017
94.808,1.021
94.838,1.021
94.868,1.015
94.898,1.013
94.928,1.021
94.958,1.022
94.988,1.020
95.018,1.022
95.048,1.019
95.078,1.021
95.108,1.018
95.138,1.021
95.168,1.022
95.198,1.020
95.228,1.020
95.258,1.018
95.288,1.016
95.318,1.024
95.348,1.020
95.378,1.018
95.408,1.023
95.438,1.021
95.468,1.021
95.498,1.021
95.528,1.022
95.558,1.016
95.588,1.021
95.618,1.025
95.648,1.020
95.678,1.017
95.708,1.021
95.738,1.019
95.768,1.017
95.798,1.023
95.828,1.016
95.858,1.018
95.888,1.019
95.918,1.017
95.948,1.021
95.978,1.019
96.008,1.021
96.038,1.024
96.068,1.018
96.098,1.020
96.128,1.021
96.158,1.022
96.188,1.018
96.218,1.019
96.248,1.018
96.278,1.021
96.308,1.019
96.338,1.013
96.368,1.020
96.398,1.018
96.428,1.022
96.458,1.022
96.488,1.016
96.518,1.021
96.548,1.023
96.578,1.018
96.608,1.023
96.638,1.018
96.668,1.021
96.698,1.023
96.728,1.017
96.758,1.020
96.788,1.021
96.818,1.015
96.848,1.021
96.878,1.018
96.908,1.019
96.938,1.021
96.968,1.019
96.998,1.022
97.028,1.021
97.058,1.019
97.088,1.019
97.118,1.024
97.148,1.019
97.178,1.022
97.208,1.019
97.238,1.011
97.268,1.021
97.298,1.020
97.328,1.020
97.358,1.021
97.388,1.021
97.418,1.021
97.448,1.020
97.478,1.021
97.508,1.021
97.538,1.017
97.568,1.020
97.598,1.017
97.628,1.018
97.658,1.018
97.688,1.018
97.718,1.021
97.748,1.021
97.778,1.021
97.808,1.021
97.838,1.026
97.868,1.024
97.898,1.016
97.928,1.021
97.958,1.021
97.988,1.020
98.018,1.023
98.048,1.013
98.078,1.018
98.108,1.020
98.138,1.022
98.168,1.020
98.198,1.018
98.228,1.019
98.258,1.023
98.288,1.021
98.318,1.021
98.348,1.021
98.378,1.014
98.408,1.016
98.438,1.018
98.468,1.023
98.498,1.021
98.528,1.021
98.558,1.021
98.588,1.021
98.618,1.018
98.648,1.022
98.678,1.021
98.708,1.023
98.738,1.015
98.768,1.016
98.798,1.019
98.828,1.021
98.858,1.018
98.888,1.023
98.918,1.020
98.948,1.019
98.978,1.023
99.008,1.023
99.038,1.017
99.068,1.015
99.098,1.020
99.128,1.023
99.158,1.021
99.188,1.023
99.218,1.019
99.248,1.015
99.278,1.024
99.308,1.020
99.338,1.021
99.368,1.022
99.398,1.018
99.428,1.025
99.458,1.019
99.488,1.023
99.518,1.020
99.548,1.016
99.578,1.020
99.608,1.015
99.638,1.022
99.668,1.021
99.698,1.006
99.728,1.021
99.758,1.021
99.788,1.018
99.818,1.016
99.848,1.021
99.878,1.026
99.908,1.022
99.938,1.017
99.968,1.027
99.998,1.019
100.028,1.013
100.058,1.021
100.088,1.016
100.118,1.019
100.148,1.017
100.178,1.018
100.208,1.027
100.238,1.019
100.268,1.021
100.298,1.020
100.328,1.019
100.358,1.026
100.388,1.014
100.418,1.021
100.448,1.024
100.478,1.024
100.508,1.019
100.538,1.015
100.568,1.017
100.598,0.999
100.628,1.034
100.658,1.030
100.688,1.019
100.718,1.015
100.748,1.023
100.778,1.020
100.808,1.024
100.838,1.020
100.868,1.019
100.898,1.019
100.928,1.018
100.958,1.025
100.988,1.016
101.018,1.021
101.048,1.021
101.078,1.018
101.108,1.020
101.138,1.021
101.168,1.021
101.198,1.021
101.228,1.023
101.258,1.017
101.288,1.020
101.318,1.023
101.348,1.020
101.378,1.020
101.408,1.019
101.438,1.021
101.468,1.021
101.498,1.022
101.528,1.021
101.558,1.022
101.588,1.019
101.618,1.019
101.648,1.021
101.678,1.019
101.708,1.021
101.738,1.020
101.768,1.021
101.798,1.019
101.828,1.018
101.858,1.018
101.888,1.025
101.918,1.023
101.948,1.023
101.978,1.017
102.008,1.019
102.038,1.021
102.068,1.018
102.098,1.021
102.128,1.020
102.158,1.024
102.188,1.016
102.218,1.025
102.248,1.020
102.278,1.020
102.308,1.021
102.338,1.021
102.368,1.021
102.398,1.023
102.428,1.021
102.458,1.021
102.488,1.021
102.518,1.021
102.548,1.024
102.578,1.021
102.608,1.023
102.638,1.020
102.668,1.021
102.698,1.021
102.728,1.022
102.758,1.019
102.788,1.020
102.818,1.025
102.848,1.016
102.878,1.022
102.908,1.021
102.938,1.016
102.968,1.021
102.998,1.016
103.028,1.027
103.058,1.019
103.088,1.019
103.118,1.020
103.148,1.020
103.178,1.019
103.208,1.026
103.238,1.021
103.268,1.018
103.298,1.023
103.328,1.021
103.358,1.017
103.388,1.024
103.418,1.019
103.448,1.019
103.478,1.026
103.508,1.018
103.538,1.016
103.568,1.021
103.598,1.022
103.628,1.018
103.658,1.021
103.688,1.021
103.718,1.019
103.748,1.021
103.778,1.020
103.808,1.021
103.838,1.018
103.868,1.025
103.898,1.021
103.928,1.018
103.958,1.020
103.988,1.018
104.018,1.023
104.048,1.021
104.078,1.019
104.108,1.011
104.138,1.023
104.168,1.023
104.198,1.022
104.228,1.020
104.258,1.022
104.288,1.021
104.318,1.021
104.348,1.021
104.378,1.016
104.408,1.017
104.438,1.021
104.468,1.018
104.498,1.021
104.528,1.019
104.558,1.021
104.588,1.017
104.618,1.022
104.648,1.021
104.678,1.023
104.708,1.021
104.738,1.016
104.768,1.022
104.798,1.023
104.828,1.018
104.858,1.021
104.888,1.017
104.918,1.018
104.948,1.021
104.978,1.018
105.008,1.018
105.038,1.020
105.068,1.023
105.098,1.019
105.128,1.016
105.158,1.016
105.188,1.020
105.218,1.022
105.248,1.021
105.278,1.017
105.308,1.020
105.338,1.019
105.368,1.021
105.398,1.021
105.428,1.018
105.458,1.021
105.488,1.022
105.518,1.021
105.548,1.024
105.578,1.022
105.608,1.019
105.638,1.022
105.668,1.022
105.698,1.022
105.728,1.020
105.758,1.020
105.788,1.021
105.818,1.021
105.848,1.019
105.878,1.017
105.908,1.017
105.938,1.019
105.968,1.023
105.998,1.021
106.028,1.017
106.058,1.023
106.088,1.016
106.118,1.021
106.148,1.021
106.178,1.019
106.208,1.021
106.238,1.016
106.268,1.021
106.298,1.022
106.328,1.021
106.358,1.018
106.388,1.021
106.418,1.021
106.448,1.024
106.478,1.024
106.508,1.021
106.538,1.019
106.568,1.022
106.598,1.021
106.628,1.018
106.658,1.021
106.688,1.024
106.718,1.018
106.748,1.019
106.778,1.024
106.808,1.015
106.838,1.025
