df_hash,22ZHK4.2TBHGE
327.856,102
327.881,64
327.906,26
327.931,-26
327.956,-97
327.981,-159
328.006,-171
328.031,-116
328.056,-11
328.081,102
328.106,193
328.131,256
328.156,310
328.181,368
328.206,426
328.231,465
328.256,475
328.281,463
328.306,446
328.331,440
328.356,443
328.381,443
328.406,431
328.431,402
328.456,362
328.481,317
328.506,272
328.531,224
328.556,171
328.581,115
328.606,64
328.631,18
328.656,-30
328.681,-91
328.706,-160
328.731,-209
328.756,-207
328.781,-141
328.806,-32
328.831,81
328.856,173
328.881,246
328.906,314
328.931,384
328.956,448
328.981,488
329.006,499
329.031,491
329.056,479
329.081,470
329.106,461
329.131,449
329.156,431
329.181,406
329.206,374
329.231,333
329.256,286
329.281,237
329.306,185
329.331,132
329.356,81
329.381,35
329.406,-10
329.431,-64
329.456,-130
329.481,-195
329.506,-225
329.531,-193
329.556,-100
329.581,21
329.606,131
329.631,212
329.656,273
329.681,333
329.706,398
329.731,453
329.756,479
329.781,471
329.806,445
329.831,420
329.856,407
329.881,404
329.906,399
329.931,384
329.956,356
329.981,320
330.006,279
330.031,232
330.056,180
330.081,125
330.106,76
330.131,32
330.156,-15
330.181,-78
330.206,-147
330.231,-191
330.256,-174
330.281,-93
330.306,16
330.331,112
330.356,175
330.381,218
330.406,266
330.431,316
330.456,348
330.481,345
330.506,316
330.531,290
330.556,280
330.581,277
330.606,265
330.631,242
330.656,216
330.681,191
330.706,159
330.731,114
330.756,65
330.781,27
330.806,-3
330.831,-43
330.856,-99
330.881,-148
330.906,-143
330.931,-62
330.956,70
330.981,203
331.006,305
331.031,383
331.056,463
331.081,553
331.106,635
331.131,688
331.156,710
331.181,720
331.206,734
331.231,757
331.256,788
331.281,826
331.306,866
331.331,884
331.356,851
331.381,755
331.406,616
331.431,478
331.456,371
331.481,299
331.506,243
331.531,183
331.556,114
331.581,42
331.606,-17
331.631,-47
331.656,-36
331.681,7
331.706,59
331.731,89
331.756,87
331.781,72
331.806,66
331.831,77
331.856,86
331.881,75
331.906,49
331.931,26
331.956,18
331.981,20
332.006,19
332.031,12
332.056,4
332.081,-1
332.106,-16
332.131,-50
332.156,-102
332.181,-158
332.206,-212
332.231,-268
332.256,-323
332.281,-359
332.306,-347
332.331,-284
332.356,-205
332.381,-159
332.406,-163
332.431,-189
332.456,-186
332.481,-129
332.506,-35
332.531,62
332.556,148
332.581,230
332.606,319
332.631,416
332.656,503
332.681,566
332.706,602
332.731,619
332.756,626
332.781,631
332.806,643
332.831,663
332.856,688
332.881,707
332.906,712
332.931,705
332.956,689
332.981,666
333.006,627
333.031,572
333.056,508
333.081,447
333.106,393
333.131,339
333.156,279
333.181,219
333.206,179
333.231,176
333.256,207
333.281,257
333.306,309
333.331,357
333.356,403
333.381,440
333.406,454
333.431,434
333.456,381
333.481,308
333.506,231
333.531,156
333.556,82
333.581,9
333.606,-58
333.631,-110
333.656,-139
333.681,-142
333.706,-120
333.731,-79
333.756,-29
333.781,16
333.806,44
333.831,48
333.856,36
333.881,28
333.906,50
333.931,113
333.956,206
333.981,302
334.006,380
334.031,435
334.056,478
334.081,515
334.106,541
334.131,542
334.156,514
334.181,473
334.206,436
334.231,414
334.256,397
334.281,374
334.306,346
334.331,321
334.356,306
334.381,293
334.406,265
334.431,211
334.456,132
334.481,43
334.506,-46
334.531,-130
334.556,-204
334.581,-269
334.606,-332
334.631,-404
334.656,-489
334.681,-574
334.706,-629
334.731,-628
334.756,-566
334.781,-459
334.806,-331
334.831,-194
334.856,-54
334.881,87
334.906,226
334.931,356
334.956,469
334.981,557
335.006,615
335.031,641
335.056,649
335.081,659
335.106,683
335.131,712
335.156,725
335.181,709
335.206,667
335.231,620
335.256,582
335.281,549
335.306,509
335.331,458
335.356,404
335.381,362
335.406,332
335.431,304
335.456,261
335.481,198
335.506,128
335.531,75
335.556,59
335.581,85
335.606,137
335.631,197
335.656,255
335.681,322
335.706,404
335.731,489
335.756,544
335.781,545
335.806,500
335.831,447
335.856,416
335.881,407
335.906,394
335.931,364
335.956,327
335.981,308
336.006,309
336.031,306
336.056,274
336.081,214
336.106,148
336.131,96
336.156,59
336.181,30
336.206,17
336.231,44
336.256,122
336.281,234
336.306,343
336.331,420
336.356,460
336.381,472
336.406,465
336.431,437
336.456,392
336.481,339
336.506,289
336.531,239
336.556,177
336.581,99
336.606,15
336.631,-57
336.656,-114
336.681,-161
336.706,-207
336.731,-247
336.756,-275
336.781,-287
336.806,-296
336.831,-318
336.856,-358
336.881,-406
336.906,-442
336.931,-444
336.956,-396
336.981,-296
337.006,-155
337.031,0
337.056,149
337.081,277
337.106,385
337.131,472
337.156,530
337.181,546
337.206,522
337.231,481
337.256,451
337.281,444
337.306,449
337.331,450
337.356,441
337.381,429
337.406,420
337.431,407
337.456,378
337.481,333
337.506,285
337.531,245
337.556,208
337.581,155
337.606,85
337.631,21
337.656,2
337.681,50
337.706,147
337.731,254
337.756,339
337.781,399
337.806,451
337.831,508
337.856,562
337.881,597
337.906,605
337.931,595
337.956,581
337.981,566
338.006,549
338.031,527
338.056,505
338.081,487
338.106,468
338.131,439
338.156,394
338.181,336
338.206,278
338.231,224
338.256,173
338.281,117
338.306,57
338.331,0
338.356,-56
338.381,-114
338.406,-178
338.431,-237
338.456,-266
338.481,-247
338.506,-183
338.531,-100
338.556,-24
338.581,35
338.606,86
338.631,141
338.656,200
338.681,254
338.706,289
338.731,306
338.756,314
338.781,322
338.806,332
338.831,340
338.856,339
338.881,328
338.906,308
338.931,281
338.956,249
338.981,215
339.006,185
339.031,163
339.056,140
339.081,105
339.106,55
339.131,7
339.156,-7
339.181,33
339.206,121
339.231,224
339.256,305
339.281,358
339.306,396
339.331,436
339.356,475
339.381,496
339.406,488
339.431,461
339.456,433
339.481,416
339.506,404
339.531,386
339.556,357
339.581,321
339.606,276
339.631,218
339.656,144
339.681,63
339.706,-9
339.731,-69
339.756,-125
339.781,-187
339.806,-244
339.831,-266
339.856,-230
339.881,-141
339.906,-34
339.931,56
339.956,120
339.981,172
340.006,227
340.031,285
340.056,330
340.081,350
340.106,348
340.131,338
340.156,332
340.181,331
340.206,330
340.231,322
340.256,303
340.281,274
340.306,241
340.331,207
340.356,174
340.381,141
340.406,108
340.431,75
340.456,47
340.481,24
340.506,-1
340.531,-38
340.556,-80
340.581,-100
340.606,-68
340.631,23
340.656,151
340.681,275
340.706,372
340.731,451
340.756,532
340.781,622
340.806,705
340.831,759
340.856,784
340.881,799
340.906,824
340.931,859
340.956,879
340.981,859
341.006,794
341.031,702
341.056,605
341.081,516
341.106,434
341.131,353
341.156,268
341.181,178
341.206,87
341.231,-1
341.256,-89
341.281,-181
341.306,-290
341.331,-422
341.356,-564
341.381,-690
341.406,-767
341.431,-779
341.456,-736
341.481,-670
341.506,-609
341.531,-562
341.556,-511
341.581,-435
341.606,-335
341.631,-235
341.656,-165
341.681,-121
341.706,-58
341.731,85
341.756,337
341.781,660
341.806,968
341.831,1182
341.856,1274
341.881,1269
341.906,1221
341.931,1171
341.956,1130
341.981,1086
342.006,1017
342.031,914
342.056,786
342.081,661
342.106,577
342.131,552
342.156,571
342.181,586
342.206,558
342.231,479
342.256,378
342.281,292
342.306,233
342.331,178
342.356,96
342.381,-22
342.406,-152
342.431,-253
342.456,-302
342.481,-307
342.506,-300
342.531,-302
342.556,-314
342.581,-317
342.606,-296
342.631,-254
342.656,-206
342.681,-168
342.706,-142
342.731,-127
342.756,-119
342.781,-117
342.806,-116
342.831,-95
342.856,-37
342.881,63
342.906,185
342.931,301
342.956,395
342.981,469
343.006,537
343.031,596
343.056,635
343.081,641
343.106,621
343.131,593
343.156,574
343.181,567
343.206,561
343.231,548
343.256,526
343.281,499
343.306,467
343.331,423
343.356,363
343.381,293
343.406,226
343.431,168
343.456,114
343.481,48
343.506,-33
343.531,-113
343.556,-157
343.581,-142
343.606,-72
343.631,21
343.656,108
343.681,178
343.706,241
343.731,307
343.756,370
343.781,415
343.806,431
343.831,421
343.856,398
343.881,373
343.906,345
343.931,312
343.956,272
343.981,229
344.006,181
344.031,126
344.056,63
344.081,-3
344.106,-70
344.131,-138
344.156,-209
344.181,-279
344.206,-337
344.231,-379
344.256,-408
344.281,-430
344.306,-438
344.331,-409
344.356,-323
344.381,-184
344.406,-22
344.431,129
344.456,261
344.481,384
344.506,510
344.531,628
344.556,711
344.581,745
344.606,741
344.631,725
344.656,717
344.681,718
344.706,713
344.731,697
344.756,674
344.781,654
344.806,639
344.831,626
344.856,607
344.881,579
344.906,543
344.931,503
344.956,462
344.981,416
345.006,359
345.031,290
345.056,216
345.081,158
345.106,137
345.131,156
345.156,194
345.181,219
345.206,216
345.231,196
345.256,181
345.281,181
345.306,183
345.331,168
345.356,130
345.381,88
345.406,61
345.431,55
345.456,58
345.481,55
345.506,42
345.531,25
345.556,9
345.581,-6
345.606,-27
345.631,-49
345.656,-64
345.681,-70
345.706,-76
345.731,-94
345.756,-119
345.781,-128
345.806,-96
345.831,-16
345.856,90
345.881,193
345.906,271
345.931,326
345.956,374
345.981,422
346.006,463
346.031,482
346.056,478
346.081,460
346.106,443
346.131,432
346.156,422
346.181,404
346.206,378
346.231,350
346.256,324
346.281,296
346.306,259
346.331,213
346.356,164
346.381,118
346.406,72
346.431,17
346.456,-46
346.481,-97
346.506,-106
346.531,-58
346.556,32
346.581,129
346.606,204
346.631,255
346.656,299
346.681,353
346.706,411
346.731,452
346.756,462
346.781,449
346.806,430
346.831,421
346.856,421
346.881,421
346.906,415
346.931,402
346.956,384
346.981,358
347.006,324
347.031,284
347.056,243
347.081,201
347.106,158
347.131,113
347.156,67
347.181,25
347.206,-17
347.231,-69
347.256,-132
347.281,-185
347.306,-198
347.331,-151
347.356,-56
347.381,52
347.406,144
347.431,213
347.456,273
347.481,335
347.506,395
347.531,438
347.556,457
347.581,455
347.606,444
347.631,431
347.656,417
347.681,401
347.706,386
347.731,372
347.756,354
347.781,327
347.806,291
347.831,251
347.856,214
347.881,178
347.906,142
347.931,106
347.956,71
347.981,32
348.006,-18
348.031,-78
348.056,-128
348.081,-134
348.106,-79
348.131,22
348.156,130
348.181,209
348.206,256
348.231,294
348.256,339
348.281,386
348.306,412
348.331,408
348.356,386
348.381,369
348.406,364
348.431,360
348.456,345
348.481,318
348.506,286
348.531,255
348.556,220
348.581,175
348.606,125
348.631,80
348.656,44
348.681,7
348.706,-44
348.731,-107
348.756,-152
348.781,-147
348.806,-81
348.831,23
348.856,131
348.881,218
348.906,286
348.931,350
348.956,418
348.981,483
349.006,527
349.031,540
349.056,527
349.081,504
349.106,485
349.131,474
349.156,460
349.181,437
349.206,402
349.231,362
349.256,320
349.281,274
349.306,221
349.331,161
349.356,102
349.381,52
349.406,3
349.431,-58
349.456,-137
349.481,-211
349.506,-243
349.531,-208
349.556,-112
349.581,4
349.606,106
349.631,182
349.656,247
349.681,316
349.706,385
349.731,435
349.756,448
349.781,430
349.806,402
349.831,383
349.856,380
349.881,386
349.906,391
349.931,391
349.956,387
349.981,377
350.006,360
350.031,327
350.056,277
350.081,218
350.106,159
350.131,106
350.156,53
350.181,-14
350.206,-93
350.231,-159
350.256,-177
350.281,-128
350.306,-29
350.331,76
350.356,158
350.381,212
350.406,260
350.431,321
350.456,387
350.481,434
350.506,450
350.531,442
350.556,429
350.581,423
350.606,416
350.631,401
350.656,376
350.681,349
350.706,320
350.731,285
350.756,238
350.781,183
350.806,129
350.831,81
350.856,30
350.881,-26
350.906,-75
350.931,-87
350.956,-39
350.981,60
351.006,178
351.031,280
351.056,353
351.081,411
351.106,466
351.131,514
351.156,535
351.181,520
351.206,481
351.231,445
351.256,425
351.281,410
351.306,375
351.331,304
351.356,203
351.381,97
351.406,2
351.431,-78
351.456,-153
351.481,-229
351.506,-302
351.531,-355
351.556,-372
351.581,-339
351.606,-258
351.631,-147
351.656,-33
351.681,61
351.706,131
351.731,188
351.756,248
351.781,316
351.806,384
351.831,435
351.856,465
351.881,483
351.906,502
351.931,527
351.956,551
351.981,562
352.006,549
352.031,514
352.056,467
352.081,414
352.106,355
352.131,285
352.156,197
352.181,103
352.206,26
352.231,-3
352.256,22
352.281,88
352.306,162
352.331,221
352.356,266
352.381,311
352.406,361
352.431,406
352.456,429
352.481,425
352.506,406
352.531,387
352.556,373
352.581,361
352.606,344
352.631,322
352.656,293
352.681,255
352.706,207
352.731,154
352.756,104
352.781,62
352.806,16
352.831,-47
352.856,-124
352.881,-183
352.906,-188
352.931,-131
352.956,-41
352.981,42
353.006,99
353.031,143
353.056,196
353.081,261
353.106,319
353.131,351
353.156,355
353.181,350
353.206,350
353.231,353
353.256,347
353.281,332
353.306,315
353.331,304
353.356,294
353.381,274
353.406,237
353.431,195
353.456,159
353.481,127
353.506,87
353.531,33
353.556,-15
353.581,-29
353.606,6
353.631,77
353.656,152
353.681,208
353.706,249
353.731,288
353.756,333
353.781,371
353.806,389
353.831,385
353.856,372
353.881,361
353.906,355
353.931,348
353.956,336
353.981,320
354.006,301
354.031,275
354.056,240
354.081,200
354.106,157
354.131,111
354.156,59
354.181,5
354.206,-32
354.231,-32
354.256,11
354.281,83
354.306,153
354.331,207
354.356,252
354.381,300
354.406,349
354.431,384
354.456,392
354.481,377
354.506,359
354.531,351
354.556,350
354.581,342
354.606,324
354.631,296
354.656,264
354.681,229
354.706,190
354.731,150
354.756,110
354.781,68
354.806,15
354.831,-47
354.856,-98
354.881,-107
354.906,-59
354.931,27
354.956,117
354.981,187
355.006,241
355.031,296
355.056,359
355.081,417
355.106,449
355.131,451
355.156,437
355.181,423
355.206,411
355.231,397
355.256,375
355.281,348
355.306,323
355.331,295
355.356,259
355.381,212
355.406,162
355.431,115
355.456,67
355.481,9
355.506,-55
355.531,-107
355.556,-115
355.581,-67
355.606,19
355.631,111
355.656,185
355.681,244
355.706,299
355.731,356
355.756,405
355.781,431
355.806,430
355.831,412
355.856,389
355.881,370
355.906,354
355.931,338
355.956,318
355.981,289
356.006,247
356.031,195
356.056,141
356.081,94
356.106,52
356.131,2
356.156,-59
356.181,-118
356.206,-140
356.231,-105
356.256,-21
356.281,76
356.306,157
356.331,216
356.356,270
356.381,334
356.406,400
356.431,447
356.456,459
356.481,440
356.506,405
356.531,374
356.556,355
356.581,343
356.606,331
356.631,307
356.656,267
356.681,216
356.706,164
356.731,116
356.756,67
356.781,7
356.806,-53
356.831,-88
356.856,-71
356.881,-2
356.906,89
356.931,171
356.956,229
356.981,279
357.006,335
357.031,392
357.056,432
357.081,444
357.106,437
357.131,426
357.156,419
357.181,412
357.206,399
357.231,381
357.256,361
357.281,334
357.306,293
357.331,244
357.356,198
357.381,163
357.406,128
357.431,75
357.456,7
357.481,-45
357.506,-48
357.531,8
357.556,98
357.581,183
357.606,249
357.631,303
357.656,361
357.681,422
357.706,470
357.731,497
357.756,503
357.781,500
357.806,493
357.831,482
357.856,467
357.881,448
357.906,425
357.931,391
357.956,339
357.981,261
358.006,156
358.031,29
358.056,-105
358.081,-230
358.106,-332
358.131,-409
358.156,-478
358.181,-548
358.206,-610
358.231,-636
358.256,-599
358.281,-498
358.306,-351
358.331,-176
358.356,23
358.381,243
358.406,458
358.431,628
358.456,727
358.481,760
358.506,762
358.531,761
358.556,759
358.581,741
358.606,698
358.631,634
358.656,562
358.681,488
358.706,417
358.731,351
358.756,293
358.781,235
358.806,166
358.831,85
358.856,17
358.881,-4
358.906,31
358.931,103
358.956,169
358.981,205
359.006,218
359.031,232
359.056,263
359.081,300
359.106,323
359.131,322
359.156,303
359.181,277
359.206,253
359.231,230
359.256,203
359.281,169
359.306,131
359.331,98
359.356,74
359.381,55
359.406,33
359.431,4
359.456,-20
359.481,-18
359.506,25
359.531,104
359.556,188
359.581,253
359.606,296
359.631,331
359.656,365
359.681,390
359.706,392
359.731,369
359.756,337
359.781,319
359.806,317
359.831,319
359.856,310
359.881,285
359.906,256
359.931,231
359.956,209
359.981,184
360.006,146
360.031,93
360.056,35
360.081,-9
360.106,-18
360.131,22
360.156,104
360.181,201
360.206,283
360.231,343
360.256,394
360.281,447
360.306,498
360.331,524
360.356,508
360.381,456
360.406,394
360.431,342
360.456,300
360.481,257
360.506,204
360.531,149
360.556,98
360.581,51
360.606,-1
360.631,-67
360.656,-131
360.681,-166
360.706,-150
360.731,-86
360.756,1
360.781,84
360.806,148
360.831,200
360.856,254
360.881,311
360.906,359
360.931,379
360.956,367
360.981,339
361.006,314
361.031,301
361.056,291
361.081,270
361.106,236
361.131,197
361.156,159
361.181,118
361.206,61
361.231,-3
361.256,-50
361.281,-48
361.306,11
361.331,106
361.356,202
361.381,281
361.406,346
361.431,409
361.456,469
361.481,514
361.506,530
361.531,519
361.556,496
361.581,472
361.606,451
361.631,424
361.656,379
361.681,311
361.706,224
361.731,134
361.756,58
361.781,4
361.806,-37
361.831,-86
361.856,-152
361.881,-214
361.906,-233
361.931,-184
361.956,-82
361.981,33
362.006,127
362.031,197
362.056,261
362.081,330
362.106,394
362.131,435
362.156,444
362.181,431
362.206,413
362.231,396
362.256,379
362.281,359
362.306,338
362.331,312
362.356,277
362.381,231
362.406,181
362.431,136
362.456,94
362.481,42
362.506,-21
362.531,-75
362.556,-82
362.581,-26
362.606,73
362.631,175
362.656,253
362.681,313
362.706,371
362.731,433
362.756,480
362.781,495
362.806,481
362.831,457
362.856,436
362.881,417
362.906,392
362.931,361
362.956,325
362.981,284
363.006,236
363.031,180
363.056,128
363.081,87
363.106,48
363.131,-5
363.156,-81
363.181,-151
363.206,-171
363.231,-118
363.256,-11
363.281,105
363.306,194
363.331,253
363.356,299
363.381,349
363.406,395
363.431,424
363.456,427
363.481,409
363.506,385
363.531,367
363.556,358
363.581,353
363.606,344
363.631,322
363.656,289
363.681,249
363.706,208
363.731,167
363.756,122
363.781,74
363.806,28
363.831,-13
363.856,-56
363.881,-105
363.906,-154
363.931,-179
363.956,-154
363.981,-80
364.006,17
364.031,101
364.056,158
364.081,202
364.106,255
364.131,318
364.156,375
364.181,408
364.206,418
364.231,421
364.256,431
364.281,446
364.306,456
364.331,453
364.356,439
364.381,419
364.406,396
364.431,367
364.456,331
364.481,294
364.506,259
364.531,227
364.556,194
364.581,149
364.606,90
364.631,23
364.656,-29
364.681,-45
364.706,-15
364.731,49
364.756,120
364.781,177
364.806,216
364.831,252
364.856,295
364.881,338
364.906,366
364.931,369
364.956,359
364.981,351
365.006,353
365.031,356
365.056,350
365.081,333
365.106,313
365.131,293
365.156,269
365.181,233
365.206,190
365.231,154
365.256,129
365.281,106
365.306,69
365.331,18
365.356,-26
365.381,-35
365.406,2
365.431,70
365.456,141
365.481,195
365.506,231
365.531,260
365.556,286
365.581,309
365.606,321
365.631,320
365.656,310
365.681,298
365.706,287
365.731,279
365.756,272
365.781,261
365.806,242
365.831,216
365.856,188
365.881,159
365.906,125
365.931,82
365.956,36
365.981,4
366.006,8
366.031,54
366.056,126
366.081,198
366.106,252
366.131,290
366.156,321
366.181,349
366.206,367
366.231,364
366.256,344
366.281,320
366.306,303
366.331,291
366.356,273
366.381,244
366.406,208
366.431,173
366.456,139
366.481,101
366.506,53
366.531,-1
366.556,-45
366.581,-61
366.606,-41
366.631,8
366.656,70
366.681,127
366.706,173
366.731,214
366.756,259
366.781,315
366.806,370
366.831,406
366.856,408
366.881,386
366.906,363
366.931,357
366.956,365
366.981,365
367.006,341
367.031,299
367.056,256
367.081,221
367.106,183
367.131,126
367.156,54
367.181,-4
367.206,-14
367.231,29
367.256,106
367.281,181
367.306,238
367.331,282
367.356,325
367.381,370
367.406,403
367.431,412
367.456,399
367.481,375
367.506,354
367.531,338
367.556,320
367.581,298
367.606,271
367.631,245
367.656,216
367.681,174
367.706,111
367.731,29
367.756,-51
367.781,-99
367.806,-93
367.831,-35
367.856,48
367.881,129
367.906,196
367.931,254
367.956,316
367.981,379
368.006,428
368.031,446
368.056,438
368.081,417
368.106,400
368.131,387
368.156,369
368.181,339
368.206,299
368.231,254
368.256,207
368.281,156
368.306,104
368.331,57
368.356,19
368.381,-21
368.406,-76
368.431,-147
368.456,-207
368.481,-218
368.506,-164
368.531,-61
368.556,48
368.581,135
368.606,200
368.631,264
368.656,340
368.681,418
368.706,474
368.731,498
368.756,495
368.781,484
368.806,479
368.831,478
368.856,476
368.881,468
368.906,456
368.931,437
368.956,407
368.981,368
369.006,323
369.031,278
369.056,234
369.081,187
369.106,135
369.131,84
369.156,42
369.181,5
369.206,-39
369.231,-98
369.256,-155
369.281,-180
369.306,-146
369.331,-59
369.356,46
369.381,133
369.406,189
369.431,228
369.456,272
369.481,328
369.506,379
369.531,405
369.556,403
369.581,387
369.606,377
369.631,378
369.656,381
369.681,375
369.706,357
369.731,332
369.756,307
369.781,279
369.806,243
369.831,200
369.856,158
369.881,123
369.906,90
369.931,46
369.956,-10
369.981,-62
370.006,-77
370.031,-35
370.056,51
370.081,148
370.106,222
370.131,267
370.156,299
370.181,335
370.206,371
370.231,393
370.256,391
370.281,370
370.306,349
370.331,341
370.356,342
370.381,338
370.406,320
370.431,294
370.456,269
370.481,248
370.506,225
370.531,193
370.556,151
370.581,107
370.606,67
370.631,28
370.656,-19
370.681,-76
370.706,-124
370.731,-132
370.756,-84
370.781,10
370.806,117
370.831,204
370.856,262
370.881,308
370.906,357
370.931,408
370.956,444
370.981,455
371.006,446
371.031,436
371.056,432
371.081,431
371.106,422
371.131,404
371.156,381
371.181,358
371.206,332
371.231,296
371.256,254
371.281,209
371.306,166
371.331,120
371.356,70
371.381,18
371.406,-25
371.431,-62
371.456,-100
371.481,-148
371.506,-190
371.531,-195
371.556,-139
371.581,-35
371.606,78
371.631,168
371.656,227
371.681,278
371.706,342
371.731,414
371.756,472
371.781,498
371.806,497
371.831,485
371.856,477
371.881,476
371.906,476
371.931,470
371.956,458
371.981,437
372.006,406
372.031,368
372.056,327
372.081,286
372.106,245
372.131,200
372.156,153
372.181,106
372.206,56
372.231,-1
372.256,-68
372.281,-127
372.306,-147
372.331,-110
372.356,-25
372.381,71
372.406,147
372.431,196
372.456,235
372.481,280
372.506,327
372.531,356
372.556,360
372.581,346
372.606,330
372.631,322
372.656,317
372.681,307
372.706,293
372.731,278
372.756,258
372.781,227
372.806,185
372.831,140
372.856,103
372.881,70
372.906,24
372.931,-41
372.956,-109
372.981,-141
373.006,-112
373.031,-27
373.056,75
373.081,166
373.106,236
373.131,298
373.156,364
373.181,426
373.206,471
373.231,489
373.256,487
373.281,477
373.306,469
373.331,462
373.356,454
373.381,444
373.406,428
373.431,401
373.456,361
373.481,309
373.506,250
373.531,191
373.556,132
373.581,76
373.606,22
373.631,-31
373.656,-92
373.681,-164
373.706,-233
373.731,-269
373.756,-241
373.781,-146
373.806,-17
373.831,99
373.856,181
373.881,243
373.906,312
373.931,399
373.956,482
373.981,532
374.006,540
374.031,526
374.056,513
374.081,514
374.106,521
374.131,523
374.156,516
374.181,501
374.206,475
374.231,433
374.256,374
374.281,307
374.306,244
374.331,186
374.356,130
374.381,71
374.406,12
374.431,-43
374.456,-100
374.481,-164
374.506,-227
374.531,-264
374.556,-247
374.581,-173
374.606,-67
374.631,29
374.656,98
374.681,149
374.706,205
374.731,273
374.756,335
374.781,369
374.806,369
374.831,352
374.856,340
374.881,339
374.906,337
374.931,324
374.956,298
374.981,269
375.006,241
375.031,207
375.056,161
375.081,106
375.106,52
375.131,6
375.156,-40
375.181,-99
375.206,-167
375.231,-216
375.256,-216
375.281,-157
375.306,-59
375.331,40
375.356,121
375.381,184
375.406,244
375.431,304
375.456,353
375.481,381
375.506,391
375.531,398
375.556,412
375.581,430
375.606,443
375.631,449
375.656,458
375.681,475
375.706,495
375.731,504
375.756,494
375.781,474
375.806,458
375.831,448
375.856,434
375.881,407
375.906,374
375.931,364
375.956,401
375.981,490
376.006,607
376.031,714
376.056,791
376.081,840
376.106,883
376.131,932
376.156,977
376.181,986
376.206,929
376.231,797
376.256,606
376.281,384
376.306,156
376.331,-58
376.356,-242
376.381,-378
376.406,-467
376.431,-527
376.456,-589
376.481,-671
376.506,-762
376.531,-843
376.556,-909
376.581,-980
376.606,-1075
376.631,-1186
376.656,-1281
376.681,-1325
376.706,-1306
376.731,-1223
376.756,-1060
376.781,-791
376.806,-413
376.831,18
376.856,409
376.881,686
376.906,849
376.931,960
376.956,1073
376.981,1191
377.006,1273
377.031,1286
377.056,1244
377.081,1187
377.106,1141
377.131,1107
377.156,1069
377.181,1028
377.206,991
377.231,961
377.256,929
377.281,885
377.306,830
377.331,771
377.356,698
377.381,593
377.406,458
377.431,331
377.456,267
377.481,294
377.506,377
377.531,450
377.556,464
377.581,427
377.606,379
377.631,350
377.656,335
377.681,312
377.706,267
377.731,209
377.756,150
377.781,90
377.806,22
377.831,-55
377.856,-133
377.881,-203
377.906,-264
377.931,-322
377.956,-380
377.981,-433
378.006,-474
378.031,-506
378.056,-532
378.081,-543
378.106,-522
378.131,-456
378.156,-350
378.181,-230
378.206,-116
378.231,-17
378.256,72
378.281,153
378.306,218
378.331,258
378.356,272
378.381,271
378.406,271
378.431,283
378.456,306
378.481,330
378.506,346
378.531,347
378.556,332
378.581,311
378.606,292
378.631,273
378.656,244
378.681,197
378.706,144
378.731,112
378.756,126
378.781,187
378.806,268
378.831,338
378.856,388
378.881,430
378.906,480
378.931,537
378.956,584
378.981,604
379.006,596
379.031,576
379.056,557
379.081,548
379.106,544
379.131,539
379.156,526
379.181,500
379.206,462
379.231,417
379.256,371
379.281,329
379.306,287
379.331,238
379.356,185
379.381,135
379.406,90
379.431,43
379.456,-16
379.481,-92
379.506,-159
379.531,-183
379.556,-141
379.581,-45
379.606,70
379.631,170
379.656,245
379.681,309
379.706,377
379.731,451
379.756,514
379.781,549
379.806,555
379.831,545
379.856,535
379.881,530
379.906,527
379.931,523
379.956,516
379.981,506
380.006,486
380.031,453
380.056,404
380.081,349
380.106,297
380.131,248
380.156,195
380.181,133
380.206,65
380.231,0
380.256,-68
380.281,-149
380.306,-244
380.331,-332
380.356,-379
380.381,-360
380.406,-292
380.431,-212
380.456,-156
380.481,-125
380.506,-101
380.531,-66
380.556,-31
380.581,-13
380.606,-20
380.631,-38
380.656,-47
380.681,-38
380.706,-20
380.731,-4
380.756,4
380.781,6
380.806,4
380.831,-1
380.856,-4
380.881,4
380.906,23
380.931,37
380.956,30
380.981,7
381.006,2
381.031,53
381.056,171
381.081,323
381.106,458
381.131,549
381.156,604
381.181,661
381.206,742
381.231,844
381.256,938
381.281,1002
381.306,1028
381.331,1023
381.356,998
381.381,956
381.406,899
381.431,833
381.456,767
381.481,704
381.506,638
381.531,564
381.556,479
381.581,388
381.606,298
381.631,206
381.656,106
381.681,0
381.706,-90
381.731,-134
381.756,-115
381.781,-49
381.806,22
381.831,66
381.856,77
381.881,81
381.906,104
381.931,149
381.956,192
381.981,205
382.006,187
382.031,160
382.056,145
382.081,140
382.106,124
382.131,82
382.156,24
382.181,-25
382.206,-53
382.231,-68
382.256,-92
382.281,-135
382.306,-185
382.331,-223
382.356,-240
382.381,-249
382.406,-260
382.431,-266
382.456,-240
382.481,-162
382.506,-42
382.531,86
382.556,193
382.581,276
382.606,347
382.631,416
382.656,475
382.681,507
382.706,508
382.731,487
382.756,465
382.781,449
382.806,435
382.831,418
382.856,394
382.881,367
382.906,333
382.931,292
382.956,247
382.981,205
383.006,166
383.031,121
383.056,63
383.081,1
383.106,-34
383.131,-14
383.156,64
383.181,170
383.206,264
383.231,328
383.256,374
383.281,422
383.306,475
383.331,518
383.356,533
383.381,522
383.406,500
383.431,482
383.456,470
383.481,459
383.506,443
383.531,420
383.556,390
383.581,352
383.606,308
383.631,261
383.656,214
383.681,162
383.706,94
383.731,13
383.756,-59
383.781,-93
383.806,-72
383.831,-9
383.856,62
383.881,114
383.906,144
383.931,165
383.956,193
