df_hash,22ZHK4.AG46P6
56.144,1.014
56.174,1.018
56.204,1.015
56.234,1.020
56.264,1.027
56.294,1.016
56.324,1.019
56.354,1.018
56.384,1.019
56.414,1.017
56.444,1.021
56.474,1.020
56.504,1.020
56.534,1.022
56.564,1.026
56.594,1.020
56.624,1.019
56.654,1.021
56.684,1.008
56.714,1.020
56.744,1.017
56.774,1.012
56.804,1.018
56.834,1.020
56.864,1.018
56.894,1.028
56.924,1.020
56.954,1.023
56.984,1.015
57.014,1.016
57.044,1.022
57.074,1.021
57.104,1.017
57.134,1.022
57.164,1.023
57.194,1.018
57.224,1.011
57.254,1.021
57.284,1.022
57.314,1.023
57.344,1.017
57.374,1.017
57.404,1.016
57.434,1.017
57.464,1.021
57.494,1.024
57.524,1.021
57.554,1.024
57.584,1.016
57.614,1.019
57.644,1.024
57.674,1.016
57.704,1.017
57.734,1.018
57.764,1.019
57.794,1.018
57.824,1.011
57.854,1.018
57.884,1.018
57.914,1.024
57.944,1.020
57.974,1.012
58.004,1.011
58.034,1.024
58.064,1.021
58.094,1.017
58.124,1.016
58.154,1.021
58.184,1.022
58.214,1.015
58.244,1.020
58.274,1.018
58.304,1.019
58.334,1.017
58.364,1.024
58.394,1.021
58.424,1.013
58.454,1.021
58.484,1.008
58.514,1.020
58.544,1.021
58.574,1.017
58.604,1.018
58.634,1.017
58.664,1.021
58.694,1.021
58.724,1.021
58.754,1.021
58.784,1.016
58.814,1.016
58.844,1.020
58.874,1.020
58.904,1.019
58.934,1.019
58.964,1.024
58.994,1.023
59.024,1.021
59.054,1.030
59.084,1.010
59.114,1.020
59.144,1.021
59.174,1.015
59.204,1.017
59.234,1.016
59.264,1.020
59.294,1.027
59.324,1.020
59.354,1.021
59.384,1.024
59.414,1.017
59.444,1.018
59.474,1.018
59.504,1.018
59.534,1.021
59.564,1.021
59.594,1.020
59.624,1.022
59.654,1.026
59.684,1.010
59.714,1.023
59.744,1.021
59.774,1.013
59.804,1.019
59.834,1.019
59.864,1.015
59.894,1.026
59.924,1.018
59.954,1.020
59.984,1.020
60.014,1.016
60.044,1.018
60.074,1.021
60.104,1.020
60.134,1.019
60.164,1.017
60.194,1.024
60.224,1.021
60.254,1.021
60.284,1.020
60.314,1.009
60.344,1.026
60.374,1.016
60.404,1.015
60.434,1.023
60.464,1.015
60.494,1.015
60.524,1.023
60.554,1.020
60.584,1.019
60.614,1.013
60.644,1.017
60.674,1.016
60.704,1.020
60.734,1.021
60.764,1.022
60.794,1.018
60.824,1.021
60.854,1.013
60.884,1.017
60.914,1.015
60.944,1.015
60.974,1.023
61.004,1.015
61.034,1.020
61.064,1.019
61.094,1.022
61.124,1.025
61.154,1.015
61.184,1.020
61.214,1.017
61.244,1.015
61.274,1.017
61.304,1.019
61.334,1.018
61.364,1.021
61.394,1.015
61.424,1.026
61.454,1.018
61.484,1.021
61.514,1.024
61.544,1.011
61.574,1.023
61.604,1.015
61.634,1.015
61.664,1.018
61.694,1.021
61.724,1.020
61.754,1.018
61.784,1.017
61.814,1.023
61.844,1.016
61.874,1.021
61.904,1.021
61.934,1.018
61.964,1.019
61.994,1.017
62.024,1.023
62.054,1.018
62.084,1.017
62.114,1.024
62.144,1.024
62.174,1.026
62.204,1.010
62.234,1.015
62.264,1.013
62.294,1.020
62.324,1.021
62.354,1.021
62.384,1.022
62.414,1.017
62.444,1.013
62.474,1.015
62.504,1.018
62.534,1.026
62.564,1.012
62.594,1.023
62.624,1.012
62.654,1.009
62.684,1.025
62.714,1.014
62.744,1.015
62.774,1.011
62.804,1.011
62.834,1.020
62.864,1.022
62.894,1.025
62.924,1.024
62.954,1.018
62.984,1.021
63.014,1.022
63.044,1.021
63.074,1.017
63.104,1.023
63.134,1.016
63.164,1.024
63.194,1.009
63.224,1.008
63.254,1.017
63.284,1.021
63.314,1.021
63.344,1.017
63.374,1.017
63.404,1.020
63.434,1.018
63.464,1.014
63.494,1.023
63.524,1.011
63.554,1.021
63.584,1.026
63.614,1.019
63.644,1.014
63.674,1.017
63.704,1.021
63.734,1.020
63.764,1.019
63.794,1.015
63.824,1.011
63.854,1.018
63.884,1.024
63.914,1.019
63.944,1.019
63.974,1.018
64.004,1.006
64.034,1.019
64.064,1.021
64.094,1.021
64.124,1.021
64.154,1.020
64.184,1.021
64.214,1.013
64.244,1.019
64.274,1.020
64.304,1.017
64.334,1.020
64.364,1.018
64.394,1.024
64.424,1.021
64.454,1.023
64.484,1.017
64.514,1.018
64.544,1.012
64.574,1.019
64.604,1.024
64.634,1.016
64.664,1.010
64.694,1.026
64.724,1.021
64.754,1.012
64.784,1.023
64.814,1.015
64.844,1.018
64.874,1.020
64.904,1.018
64.934,1.020
64.964,1.022
64.994,1.015
65.024,1.019
65.054,1.025
65.084,1.017
65.114,1.021
65.144,1.024
65.174,1.021
65.204,1.027
65.234,1.007
65.264,1.021
65.294,1.021
65.324,1.016
65.354,1.019
65.384,1.019
65.414,1.019
65.444,1.021
65.474,1.021
65.504,1.021
65.534,1.019
65.564,1.015
65.594,1.015
65.624,1.016
65.654,1.021
65.684,1.019
65.714,1.018
65.744,1.018
65.774,1.022
65.804,1.020
65.834,1.024
65.864,1.023
65.894,1.003
65.924,1.022
65.954,1.025
65.984,1.015
66.014,1.020
66.044,1.018
66.074,1.021
66.104,1.023
66.134,1.020
66.164,1.021
66.194,1.016
66.224,1.018
66.254,1.013
66.284,1.017
66.314,1.020
66.344,1.023
66.374,1.020
66.404,1.020
66.434,1.021
66.464,1.021
66.494,1.023
66.524,1.023
66.554,1.013
66.584,1.023
66.614,1.020
66.644,1.013
66.674,1.018
66.704,1.018
66.734,1.019
66.764,1.029
66.794,1.017
66.824,1.024
66.854,1.016
66.884,1.018
66.914,1.017
66.944,1.021
66.974,1.018
67.004,1.018
67.034,1.020
67.064,1.020
67.094,1.014
67.124,1.020
67.154,1.024
67.184,1.017
67.214,1.023
67.244,1.013
67.274,1.016
67.304,1.018
67.334,1.027
67.364,1.020
67.394,1.023
67.424,1.016
67.454,1.020
67.484,1.016
67.514,1.022
67.544,1.018
67.574,1.017
67.604,1.024
67.634,1.017
67.664,1.019
67.694,1.015
67.724,1.028
67.754,1.024
67.784,1.014
67.814,1.021
67.844,1.021
67.874,1.015
67.904,1.021
67.934,1.021
67.964,1.013
67.994,1.024
68.024,1.021
68.054,1.020
68.084,1.017
68.114,1.017
68.144,1.017
68.174,1.020
68.204,1.019
68.234,1.024
68.264,1.019
68.294,1.019
68.324,1.020
68.354,1.031
68.384,1.021
68.414,1.018
68.444,1.018
68.474,1.015
68.504,1.021
68.534,1.027
68.564,1.020
68.594,1.017
68.624,1.025
68.654,1.017
68.684,1.017
68.714,1.021
68.744,1.021
68.774,1.020
68.804,1.019
68.834,1.027
68.864,1.022
68.894,1.014
68.924,1.024
68.954,1.020
68.984,1.021
69.014,1.016
69.044,1.020
69.074,1.015
69.104,1.014
69.134,1.024
69.164,1.026
69.194,1.027
69.224,1.021
69.254,1.026
69.284,1.021
69.314,1.021
69.344,1.021
69.374,1.013
69.404,1.021
69.434,1.023
69.464,1.015
69.494,1.024
69.524,1.023
69.554,1.017
69.584,1.022
69.614,1.019
69.644,1.013
69.674,1.030
69.704,1.019
69.734,1.022
69.764,1.019
69.794,1.021
69.824,1.016
69.854,1.024
69.884,1.019
69.914,1.021
69.944,1.023
69.974,1.015
70.004,1.021
70.034,1.022
70.064,1.019
70.094,1.021
70.124,1.021
70.154,1.023
70.184,1.017
70.214,1.014
70.244,1.021
70.274,1.016
70.304,1.019
70.334,1.024
70.364,1.021
70.394,1.031
70.424,1.015
70.454,1.019
70.484,1.016
70.514,1.015
70.544,1.023
70.574,1.021
70.604,1.015
70.634,1.028
70.664,1.013
70.694,1.019
70.724,1.028
70.754,1.023
70.784,1.020
70.814,1.021
70.844,1.020
70.874,1.022
70.904,1.021
70.934,1.019
70.964,1.022
70.994,1.017
71.024,1.021
71.054,1.019
71.084,1.016
71.114,1.014
71.144,1.015
71.174,1.022
71.204,1.019
71.234,1.019
71.264,1.021
71.294,1.018
71.324,1.022
71.354,1.022
71.384,1.020
71.414,1.021
71.444,1.021
71.474,1.020
71.504,1.017
71.534,1.019
71.564,1.021
71.594,1.021
71.624,1.018
71.654,1.023
71.684,1.023
71.714,1.023
71.744,1.021
71.774,1.020
71.804,1.021
71.834,1.016
71.864,1.027
71.894,1.023
71.924,1.019
71.954,1.019
71.984,1.021
72.014,1.022
72.044,1.029
72.074,1.017
72.104,1.022
72.134,1.017
72.164,1.018
72.194,1.018
72.224,1.018
72.254,1.021
72.284,1.019
72.314,1.023
72.344,1.020
72.374,1.021
72.404,1.017
72.434,1.017
72.464,1.014
72.494,1.019
72.524,1.020
72.554,1.017
72.584,1.020
72.614,1.017
72.644,1.022
72.674,1.026
72.704,1.023
72.734,1.021
72.764,1.019
72.794,1.016
72.824,1.016
72.854,1.021
72.884,1.018
72.914,1.017
72.944,1.022
72.974,1.024
73.004,1.022
73.034,1.028
73.064,1.021
73.094,1.016
73.124,1.023
73.154,1.019
73.184,1.011
73.214,1.019
73.244,1.024
73.274,1.017
73.304,1.023
73.334,1.023
73.364,1.021
73.394,1.021
73.424,1.020
73.454,1.018
73.484,1.021
73.514,1.021
73.544,1.021
73.574,1.022
73.604,1.018
73.634,1.021
73.664,1.029
73.694,1.022
73.724,1.022
73.754,1.015
73.784,1.014
73.814,1.018
73.844,1.025
73.874,1.023
73.904,1.025
73.934,1.024
73.964,1.016
73.994,1.021
74.024,1.019
74.054,1.012
74.084,1.023
74.114,1.012
74.144,1.026
74.174,1.023
74.204,1.021
74.234,1.021
74.264,1.016
74.294,1.021
74.324,1.016
74.354,1.017
74.384,1.019
74.414,1.021
74.444,1.018
74.474,1.027
74.504,1.014
74.534,1.022
74.564,1.017
74.594,1.019
74.624,1.021
74.654,1.019
74.684,1.019
74.714,1.025
74.744,1.025
74.774,1.008
74.804,1.019
74.834,1.020
74.864,1.027
74.894,1.022
74.924,1.021
74.954,1.011
74.984,1.012
75.014,1.023
75.044,1.021
75.074,1.027
75.104,1.021
75.134,1.018
75.164,1.014
75.194,1.020
75.224,1.022
75.254,1.021
75.284,1.018
75.314,1.021
75.344,1.021
75.374,1.024
75.404,1.027
75.434,1.008
75.464,1.020
75.494,1.018
75.524,1.015
75.554,1.021
75.584,1.022
75.614,1.021
75.644,1.025
75.674,1.018
75.704,1.021
75.734,1.021
75.764,1.019
75.794,1.019
75.824,1.021
75.854,1.016
75.884,1.020
75.914,1.025
75.944,1.022
75.974,1.021
76.004,1.027
76.034,1.008
76.064,1.018
76.094,1.022
76.124,1.018
76.154,1.021
76.184,1.022
76.214,1.020
76.244,1.028
76.274,1.021
76.304,1.021
76.334,1.019
76.364,1.013
76.394,1.021
76.424,1.021
76.454,1.018
76.484,1.023
76.514,1.022
76.544,1.021
76.574,1.015
76.604,1.017
76.634,1.014
76.664,1.016
76.694,1.023
76.724,1.012
76.754,1.016
76.784,1.015
76.814,1.019
76.844,1.021
76.874,1.021
76.904,1.025
76.934,1.021
76.964,1.016
76.994,1.018
77.024,1.018
77.054,1.017
77.084,1.020
77.114,1.020
77.144,1.025
77.174,1.028
77.204,1.021
77.234,1.021
77.264,1.024
77.294,1.011
77.324,1.026
77.354,1.019
77.384,1.015
77.414,1.019
77.444,1.025
77.474,1.017
77.504,1.027
77.534,1.025
77.564,1.023
77.594,1.015
77.624,1.020
77.654,1.020
77.684,1.017
77.714,1.023
77.744,1.017
77.774,1.021
77.804,1.023
77.834,1.017
77.864,1.023
77.894,1.027
77.924,1.011
77.954,1.025
77.984,1.021
78.014,1.010
78.044,1.021
78.074,1.021
78.104,1.015
78.134,1.027
78.164,1.017
78.194,1.027
78.224,1.016
78.254,1.021
78.284,1.022
78.314,1.023
78.344,1.019
78.374,1.020
78.404,1.026
78.434,1.020
78.464,1.017
78.494,1.022
78.524,1.025
78.554,1.018
78.584,1.021
78.614,1.024
78.644,1.019
78.674,1.021
78.704,1.025
78.734,1.014
78.764,1.022
78.794,1.025
78.824,1.018
78.854,1.017
78.884,1.021
78.914,1.021
78.944,1.020
78.974,1.019
79.004,1.021
79.034,1.019
79.064,1.021
79.094,1.020
79.124,1.024
79.154,1.019
79.184,1.021
79.214,1.019
79.244,1.012
79.274,1.020
79.304,1.021
79.334,1.026
79.364,1.024
79.394,1.010
79.424,1.022
79.454,1.026
79.484,1.021
79.514,1.015
79.544,1.017
79.574,1.022
79.604,1.019
79.634,1.021
79.664,1.023
79.694,1.017
79.724,1.020
79.754,1.029
79.784,1.020
79.814,1.017
79.844,1.021
79.874,1.016
79.904,1.014
79.934,1.024
79.964,1.020
79.994,1.026
80.024,1.014
80.054,1.018
80.084,1.025
80.114,1.029
80.144,1.023
80.174,1.021
80.204,1.020
80.234,1.021
80.264,1.023
80.294,1.024
80.324,1.023
80.354,1.016
80.384,1.024
80.414,1.010
80.444,1.020
80.474,1.027
80.504,1.022
80.534,1.017
80.564,1.020
80.594,1.025
80.624,1.021
80.654,1.021
80.684,1.021
80.714,1.021
80.744,1.011
80.774,1.018
80.804,1.022
80.834,1.021
80.864,1.023
80.894,1.021
80.924,1.021
80.954,1.023
80.984,1.021
81.014,1.016
81.044,1.022
81.074,1.013
81.104,1.018
81.134,1.025
81.164,1.016
81.194,1.021
81.224,1.021
81.254,1.019
81.284,1.020
81.314,1.022
81.344,1.019
81.374,1.020
81.404,1.019
81.434,1.019
81.464,1.022
81.494,1.023
81.524,1.021
81.554,1.024
81.584,1.021
81.614,1.021
81.644,1.022
81.674,1.014
81.704,1.019
81.734,1.008
81.764,1.023
81.794,1.027
81.824,1.017
81.854,1.025
81.884,1.021
81.914,1.021
81.944,1.020
81.974,1.024
82.004,1.021
82.034,1.021
82.064,1.017
82.094,1.018
82.124,1.017
82.154,1.021
82.184,1.021
82.214,1.020
82.244,1.016
82.274,1.023
82.304,1.023
82.334,1.024
82.364,1.023
82.394,1.014
82.424,1.025
82.454,1.022
82.484,1.018
82.514,1.019
82.544,1.020
82.574,1.019
82.604,1.032
82.634,1.023
82.664,1.025
82.694,1.021
82.724,1.012
82.754,1.021
82.784,1.021
82.814,1.021
82.844,1.021
82.874,1.021
82.904,1.021
82.934,1.019
82.964,1.019
82.994,1.024
83.024,1.012
83.054,1.021
83.084,1.023
83.114,1.013
83.144,1.018
83.174,1.026
83.204,1.017
83.234,1.027
83.264,1.024
83.294,1.020
83.324,1.021
83.354,1.019
83.384,1.021
83.414,1.021
83.444,1.018
83.474,1.018
83.504,1.022
83.534,1.029
83.564,1.021
83.594,1.022
83.624,1.027
83.654,1.020
83.684,1.020
83.714,1.016
83.744,1.021
83.774,1.021
83.804,1.023
83.834,1.015
83.864,1.020
83.894,1.026
83.924,1.019
83.954,1.018
83.984,1.021
84.014,1.021
84.044,1.019
84.074,1.019
84.104,1.020
84.134,1.021
84.164,1.021
84.194,1.021
84.224,1.029
84.254,1.016
84.284,1.018
84.314,1.019
84.344,1.018
84.374,1.019
84.404,1.023
84.434,1.021
84.464,1.027
84.494,1.025
84.524,1.016
84.554,1.021
84.584,1.019
84.614,1.022
84.644,1.023
84.674,1.017
84.704,1.023
84.734,1.021
84.764,1.019
84.794,1.019
84.824,1.030
84.854,1.025
84.884,1.020
84.914,1.018
84.944,1.019
84.974,1.021
85.004,1.026
85.034,1.016
85.064,1.025
85.094,1.024
85.124,1.025
85.154,1.022
85.184,1.022
85.214,1.021
85.244,1.019
85.274,1.022
85.304,1.025
85.334,1.018
85.364,1.012
85.394,1.021
85.424,1.011
85.454,1.021
85.484,1.021
85.514,1.019
85.544,1.023
85.574,1.022
85.604,1.013
85.634,1.024
85.664,1.018
85.694,1.024
85.724,1.021
85.754,1.020
85.784,1.019
85.814,1.018
85.844,1.026
85.874,1.017
85.904,1.025
85.934,1.027
85.964,1.023
85.994,1.024
86.024,1.009
86.054,1.030
86.084,1.023
86.114,1.022
86.144,1.021
86.174,1.017
86.204,1.018
86.234,1.030
86.264,1.021
86.294,1.022
86.324,1.017
86.354,1.020
86.384,1.021
86.414,1.021
86.444,1.019
86.474,1.019
86.504,1.025
86.534,1.017
86.564,1.020
86.594,1.017
86.624,1.013
86.654,1.029
86.684,1.021
86.714,1.016
86.744,1.022
86.774,1.019
86.804,1.017
86.834,1.025
86.864,1.025
86.894,1.023
86.924,1.016
86.954,1.020
86.984,1.019
87.014,1.021
87.044,1.021
87.074,1.019
87.104,1.022
87.134,1.019
87.164,1.021
87.194,1.013
87.224,1.019
87.254,1.024
87.284,1.019
87.314,1.021
87.344,1.019
87.374,1.021
87.404,1.026
87.434,1.020
87.464,1.023
87.494,1.020
87.524,1.017
87.554,1.019
87.584,1.020
87.614,1.022
87.644,1.021
87.674,1.021
87.704,1.020
87.734,1.013
87.764,1.020
87.794,1.019
87.824,1.023
87.854,1.021
87.884,1.013
87.914,1.017
87.944,1.018
87.974,1.024
88.004,1.027
88.034,1.018
88.064,1.024
88.094,1.020
88.124,1.016
88.154,1.025
88.184,1.020
88.214,1.019
88.244,1.020
88.274,1.021
88.304,1.019
88.334,1.021
88.364,1.022
88.394,1.013
88.424,1.019
88.454,1.021
88.484,1.019
88.514,1.018
88.544,1.021
88.574,1.016
88.604,1.025
88.634,1.022
88.664,1.025
88.694,1.019
88.724,1.018
88.754,1.024
88.784,1.018
88.814,1.021
88.844,1.021
88.874,1.023
88.904,1.018
88.934,1.021
88.964,1.029
88.994,1.024
89.024,1.020
89.054,1.020
89.084,1.014
89.114,1.020
89.144,1.021
89.174,1.027
89.204,1.014
89.234,1.021
89.264,1.022
89.294,1.016
89.324,1.022
89.354,1.021
89.384,1.024
89.414,1.020
89.444,1.023
89.474,1.027
89.504,1.026
89.534,1.027
89.564,1.022
89.594,1.020
89.624,1.019
89.654,1.018
89.684,1.018
89.714,1.025
89.744,1.017
89.774,1.029
89.804,1.023
89.834,1.026
89.864,1.019
89.894,1.021
89.924,1.022
89.954,1.018
89.984,1.024
90.014,1.020
90.044,1.031
90.074,1.020
90.104,1.023
90.134,1.024
90.164,1.024
90.194,1.024
90.224,1.021
90.254,1.016
90.284,1.021
90.314,1.021
90.344,1.018
90.374,1.030
90.404,1.021
90.434,1.030
90.464,1.018
90.494,1.016
90.524,1.024
90.554,1.021
90.584,1.024
90.614,1.021
90.644,1.021
90.674,1.021
90.704,1.017
90.734,1.025
90.764,1.014
90.794,1.016
90.824,1.025
90.854,1.021
90.884,1.019
90.914,1.021
90.944,1.024
90.974,1.021
91.004,1.022
91.034,1.021
91.064,1.022
91.094,1.019
91.124,1.018
91.154,1.021
91.184,1.017
91.214,1.022
91.244,1.022
91.274,1.021
91.304,1.021
91.334,1.021
91.364,1.023
91.394,1.008
91.424,1.026
91.454,1.021
91.484,1.015
91.514,1.020
91.544,1.018
91.574,1.021
91.604,1.022
91.634,1.017
91.664,1.024
91.694,1.018
91.724,1.018
91.754,1.021
91.784,1.022
91.814,1.025
91.844,1.021
91.874,1.020
91.904,1.026
91.934,1.023
91.964,1.014
91.994,1.019
92.024,1.012
92.054,1.016
92.084,1.029
92.114,1.019
92.144,1.021
92.174,1.018
92.204,1.025
92.234,1.028
92.264,1.017
92.294,1.018
92.324,1.024
92.354,1.017
92.384,1.024
92.414,1.027
92.444,1.021
92.474,1.021
92.504,1.025
92.534,1.018
92.564,1.026
92.594,1.024
92.624,1.016
92.654,1.029
92.684,1.000
92.714,1.037
92.744,1.022
92.774,1.027
92.804,1.025
92.834,1.021
92.864,1.020
92.894,1.021
92.924,1.022
92.954,1.019
92.984,1.018
93.014,1.018
93.044,1.012
93.074,1.020
93.104,1.021
93.134,1.026
93.164,1.032
93.194,1.024
93.224,1.020
93.254,1.023
93.284,1.014
93.314,1.018
93.344,1.025
93.374,1.018
93.404,1.021
93.434,1.020
93.464,1.016
93.494,1.029
93.524,1.023
93.554,1.021
93.584,1.017
93.614,1.016
93.644,1.022
93.674,1.021
93.704,1.020
93.734,1.018
93.764,1.025
93.794,1.028
93.824,1.019
93.854,1.018
93.884,1.018
93.914,1.017
93.944,1.021
93.974,1.015
94.004,1.020
94.034,1.021
94.064,1.020
94.094,1.027
94.124,1.023
94.154,1.022
94.184,1.021
94.214,1.021
94.244,1.021
94.274,1.016
94.304,1.021
94.334,1.022
94.364,1.025
94.394,1.016
94.424,1.018
94.454,1.023
94.484,1.023
94.514,1.024
94.544,1.019
94.574,1.017
94.604,1.022
94.634,1.018
94.664,1.026
94.694,1.023
94.724,1.025
94.754,1.023
94.784,1.015
94.814,1.026
94.844,1.018
94.874,1.016
94.904,1.018
94.934,1.027
94.964,1.027
94.994,1.030
95.024,1.012
95.054,1.025
95.084,1.019
95.114,1.019
95.144,1.019
95.174,1.018
95.204,1.023
95.234,1.020
95.264,1.025
95.294,1.021
95.324,1.021
95.354,1.021
95.384,1.022
95.414,1.021
95.444,1.026
95.474,1.016
95.504,1.014
95.534,1.024
95.564,1.018
95.594,1.028
95.624,1.021
95.654,1.020
95.684,1.016
95.714,1.021
95.744,1.012
95.774,1.025
95.804,1.032
95.834,1.023
95.864,1.021
95.894,1.018
95.924,1.020
95.954,1.026
95.984,1.023
96.014,1.021
96.044,1.015
96.074,1.015
96.104,1.022
96.134,1.019
96.164,1.021
96.194,1.018
96.224,1.015
96.254,1.017
96.284,1.023
96.314,1.027
96.344,1.016
96.374,1.023
96.404,1.021
96.434,1.014
96.464,1.024
96.494,1.020
96.524,1.021
96.554,1.019
96.584,1.020
96.614,1.015
96.644,1.026
96.674,1.017
96.704,1.028
96.734,1.021
96.764,1.020
96.794,1.013
96.824,1.021
96.854,1.024
96.884,1.030
96.914,1.021
96.944,1.022
96.974,1.020
97.004,1.016
97.034,1.022
97.064,1.023
97.094,1.022
97.124,1.019
97.154,1.022
97.184,1.021
97.214,1.022
97.244,1.029
97.274,1.015
97.304,1.023
97.334,1.021
97.364,1.021
97.394,1.020
97.424,1.017
97.454,1.019
97.484,1.026
97.514,1.016
97.544,1.025
97.574,1.023
97.604,1.019
97.634,1.022
97.664,1.019
97.694,1.023
97.724,1.021
97.754,1.023
97.784,1.016
97.814,1.025
97.844,1.011
97.874,1.019
97.904,1.028
97.934,1.019
97.964,1.021
97.994,1.021
98.024,1.019
98.054,1.023
98.084,1.020
98.114,1.024
98.144,1.024
98.174,1.019
98.204,1.020
98.234,1.020
98.264,1.021
98.294,1.021
98.324,1.023
98.354,1.022
98.384,1.020
98.414,1.028
98.444,1.013
98.474,1.027
98.504,1.021
98.534,1.014
98.564,1.022
98.594,1.021
98.624,1.018
98.654,1.027
98.684,1.017
98.714,1.023
98.744,1.018
98.774,1.016
98.804,1.020
98.834,1.021
98.864,1.022
98.894,1.024
98.924,1.023
98.954,1.025
98.984,1.018
99.014,1.021
99.044,1.012
99.074,1.020
99.104,1.027
99.134,1.016
99.164,1.018
99.194,1.025
99.224,1.021
99.254,1.032
99.284,1.019
99.314,1.025
99.344,1.016
99.374,1.023
99.404,1.020
99.434,1.021
99.464,1.017
99.494,1.025
99.524,1.024
99.554,1.023
99.584,1.015
99.614,1.015
99.644,1.022
99.674,1.021
99.704,1.022
99.734,1.014
99.764,1.019
99.794,1.018
99.824,1.023
99.854,1.031
99.884,1.023
99.914,1.024
99.944,1.018
99.974,1.016
100.004,1.021
100.034,1.024
100.064,1.020
100.094,1.021
100.124,1.021
100.154,1.021
100.184,1.019
100.214,1.026
100.244,1.016
100.274,1.021
100.304,1.015
100.334,1.017
100.364,1.021
100.394,1.022
100.424,1.021
100.454,1.029
100.484,1.024
100.514,1.024
100.544,1.016
100.574,1.020
100.604,1.023
100.634,1.019
100.664,1.022
100.694,1.025
100.724,1.024
100.754,1.018
100.784,1.020
100.814,1.028
100.844,1.021
100.874,1.016
100.904,1.019
100.934,1.015
100.964,1.019
100.994,1.024
101.024,1.024
101.054,1.022
101.084,1.020
101.114,1.026
101.144,1.020
101.174,1.020
101.204,1.022
101.234,1.020
101.264,1.018
101.294,1.029
101.324,1.018
101.354,1.022
101.384,1.028
101.414,1.019
101.444,1.021
101.474,1.020
101.504,1.015
101.534,1.017
101.564,1.026
101.594,1.027
101.624,1.022
101.654,1.013
101.684,1.026
101.714,1.026
101.744,1.020
101.774,1.015
101.804,1.016
101.834,1.023
101.864,1.021
101.894,1.029
101.924,1.024
101.954,1.024
101.984,1.028
102.014,1.010
102.044,1.024
102.074,1.029
102.104,1.018
102.134,1.012
102.164,1.023
102.194,1.025
102.224,1.020
102.254,1.019
102.284,1.021
102.314,1.017
102.344,1.023
102.374,1.021
102.404,1.022
102.434,1.023
102.464,1.021
102.494,1.021
102.524,1.024
102.554,1.023
102.584,1.022
102.614,1.028
102.644,1.008
102.674,1.023
102.704,1.023
102.734,1.019
102.764,1.020
102.794,1.016
102.824,1.017
102.854,1.027
102.884,1.022
102.914,1.025
102.944,1.018
102.974,1.018
103.004,1.018
103.034,1.024
103.064,1.025
103.094,1.021
103.124,1.024
103.154,1.021
103.184,1.022
103.214,1.025
103.244,1.023
103.274,1.032
103.304,1.009
103.334,1.022
103.364,1.026
103.394,1.016
103.424,1.022
103.454,1.025
103.484,1.017
103.514,1.022
103.544,1.026
103.574,1.018
103.604,1.018
103.634,1.020
103.664,1.021
103.694,1.016
103.724,1.025
103.754,1.026
103.784,1.026
103.814,1.020
103.844,1.022
103.874,1.019
103.904,1.018
103.934,1.016
103.964,1.021
103.994,1.032
104.024,1.016
104.054,1.021
104.084,1.023
104.114,1.021
104.144,1.020
104.174,1.029
104.204,1.020
104.234,1.020
104.264,1.022
104.294,1.021
104.324,1.020
104.354,1.020
104.384,1.022
104.414,1.023
104.444,1.023
104.474,1.021
104.504,1.020
104.534,1.021
104.564,1.012
104.594,1.020
104.624,1.025
104.654,1.013
104.684,1.019
104.714,1.022
104.744,1.020
104.774,1.030
104.804,1.020
104.834,1.021
104.864,1.024
104.894,1.016
104.924,1.018
104.954,1.021
104.984,1.020
105.014,1.021
105.044,1.024
105.074,1.024
105.104,1.021
105.134,1.026
105.164,1.031
105.194,1.015
105.224,1.030
105.254,1.021
105.284,1.013
105.314,1.020
105.344,1.023
105.374,1.021
105.404,1.023
105.434,1.023
105.464,1.022
105.494,1.020
105.524,1.021
105.554,1.025
105.584,1.022
105.614,1.024
105.644,1.021
105.674,1.029
105.704,1.024
105.734,1.019
105.764,1.028
105.794,1.015
105.824,1.021
105.854,1.021
105.884,1.016
105.914,1.018
105.944,1.024
105.974,1.023
106.004,1.014
106.034,1.027
106.064,1.024
106.094,1.021
106.124,1.023
106.154,1.019
106.184,1.019
106.214,1.021
106.244,1.022
106.274,1.022
106.304,1.019
106.334,1.028
106.364,1.025
106.394,1.021
106.424,1.023
106.454,1.017
106.484,1.019
106.514,1.023
106.544,1.019
106.574,1.030
106.604,1.022
106.634,1.024
106.664,1.023
106.694,1.020
106.724,1.023
106.754,1.020
106.784,1.018
106.814,1.020
106.844,1.026
106.874,1.021
106.904,1.023
106.934,1.018
106.964,1.023
106.994,1.021
107.024,1.024
107.054,1.023
107.084,1.019
107.114,1.024
107.144,1.021
107.174,1.021
107.204,1.021
107.234,1.026
107.264,1.020
107.294,1.020
107.324,1.021
