df_hash,22ZHK4.EG2MBW
237.570,0.965
237.600,0.959
237.630,0.957
237.660,0.962
237.690,0.962
237.720,0.958
237.750,0.961
237.780,0.961
237.810,0.955
237.840,0.958
237.870,0.967
237.900,0.958
237.930,0.956
237.960,0.959
237.990,0.964
238.020,0.964
238.050,0.963
238.080,0.960
238.110,0.958
238.140,0.959
238.170,0.961
238.200,0.961
238.230,0.962
238.260,0.963
238.290,0.963
238.320,0.955
238.350,0.962
238.380,0.964
238.410,0.958
238.440,0.959
238.470,0.964
238.500,0.960
238.530,0.959
238.560,0.959
238.590,0.956
238.620,0.962
238.650,0.964
238.680,0.960
238.710,0.961
238.740,0.958
238.770,0.959
238.800,0.958
238.830,0.964
238.860,0.962
238.890,0.959
238.920,0.962
238.950,0.960
238.980,0.958
239.010,0.964
239.040,0.960
239.070,0.957
239.100,0.963
239.130,0.959
239.160,0.959
239.190,0.969
239.220,0.958
239.250,0.956
239.280,0.964
239.310,0.965
239.340,0.961
239.370,0.955
239.400,0.962
239.430,0.955
239.460,0.962
239.490,0.971
239.520,0.964
239.550,0.958
239.580,0.965
239.610,0.963
239.640,0.965
239.670,0.963
239.700,0.966
239.730,0.964
239.760,0.969
239.790,0.967
239.820,0.962
239.850,0.971
239.880,0.973
239.910,0.966
239.940,0.950
239.970,0.971
240.000,0.967
240.030,0.956
240.060,0.959
240.090,0.960
240.120,0.961
240.150,0.962
240.180,0.960
240.210,0.951
240.240,0.958
240.270,0.961
240.300,0.968
240.330,0.962
240.360,0.958
240.390,0.953
240.420,0.958
240.450,0.959
240.480,0.960
240.510,0.971
240.540,0.960
240.570,0.954
240.600,0.962
240.630,0.962
240.660,0.961
240.690,0.967
240.720,0.972
240.750,0.966
240.780,0.960
240.810,0.966
240.840,0.973
240.870,0.953
240.900,0.949
240.930,0.963
240.960,0.965
240.990,0.956
241.020,0.959
241.050,0.963
241.080,0.954
241.110,0.966
241.140,0.968
241.170,0.958
241.200,0.954
241.230,0.956
241.260,0.962
241.290,0.962
241.320,0.965
241.350,0.966
241.380,0.960
241.410,0.963
241.440,0.966
241.470,0.968
241.500,0.956
241.530,0.951
241.560,0.948
241.590,0.937
241.620,0.940
241.650,0.967
241.680,0.962
241.710,0.960
241.740,0.965
241.770,0.969
241.800,0.955
241.830,0.954
241.860,0.955
241.890,0.966
241.920,0.962
241.950,0.966
241.980,0.961
242.010,0.954
242.040,0.951
242.070,0.954
242.100,0.957
242.130,0.958
242.160,0.973
242.190,0.967
242.220,0.967
242.250,0.963
242.280,0.928
242.310,0.971
242.340,0.944
242.370,0.958
242.400,0.968
242.430,0.967
242.460,0.963
242.490,0.972
242.520,0.970
242.550,0.977
242.580,0.966
242.610,0.960
242.640,0.956
242.670,0.953
242.700,0.954
242.730,0.953
242.760,0.955
242.790,0.960
242.820,0.971
242.850,0.965
242.880,0.970
242.910,0.972
242.940,0.956
242.970,0.976
243.000,0.983
243.030,0.976
243.060,0.942
243.090,1.002
243.120,0.984
243.150,0.985
243.180,0.956
243.210,0.958
243.240,0.948
243.270,0.951
243.300,0.935
243.330,0.942
243.360,0.937
243.390,0.967
243.420,0.973
243.450,0.966
243.480,0.990
243.510,1.008
243.540,0.988
243.570,0.995
243.600,0.964
243.630,0.934
243.660,0.915
243.690,0.958
243.720,0.981
243.750,0.978
243.780,1.007
243.810,1.022
243.840,0.964
243.870,0.954
243.900,0.966
243.930,0.955
243.960,0.921
243.990,0.928
244.020,0.944
244.050,0.964
244.080,0.972
244.110,0.977
244.140,0.972
244.170,0.958
244.200,0.947
244.230,0.992
244.260,0.983
244.290,0.978
244.320,0.956
244.350,0.975
244.380,0.973
244.410,0.955
244.440,0.960
244.470,0.976
244.500,0.978
244.530,0.976
244.560,0.979
244.590,0.988
244.620,0.969
244.650,0.954
244.680,0.961
244.710,0.974
244.740,0.969
244.770,0.954
244.800,0.963
244.830,0.960
244.860,0.943
244.890,0.967
244.920,0.966
244.950,0.947
244.980,0.954
245.010,0.967
245.040,0.974
245.070,0.969
245.100,0.972
245.130,0.959
245.160,0.956
245.190,0.950
245.220,0.941
245.250,0.941
245.280,0.941
245.310,0.978
245.340,0.973
245.370,0.979
245.400,1.006
245.430,0.998
245.460,0.975
245.490,0.980
245.520,0.996
245.550,0.961
245.580,0.948
245.610,0.939
245.640,0.924
245.670,0.917
245.700,0.937
245.730,0.947
245.760,0.940
245.790,0.948
245.820,0.951
245.850,0.951
245.880,0.961
245.910,0.963
245.940,0.987
245.970,0.976
246.000,0.962
246.030,0.949
246.060,0.963
246.090,0.957
246.120,0.956
246.150,0.949
246.180,0.960
246.210,0.955
246.240,0.950
246.270,0.949
246.300,0.963
246.330,0.963
246.360,0.934
246.390,0.941
246.420,0.953
246.450,0.946
246.480,0.966
246.510,0.957
246.540,0.957
246.570,0.963
246.600,0.956
246.630,0.945
246.660,0.930
246.690,0.934
246.720,0.956
246.750,0.977
246.780,0.971
246.810,0.965
246.840,0.961
246.870,0.953
246.900,0.965
246.930,0.964
246.960,0.964
246.990,0.964
247.020,0.963
247.050,0.967
247.080,0.957
247.110,0.951
247.140,0.950
247.170,0.955
247.200,0.943
247.230,0.952
247.260,0.955
247.290,0.985
247.320,0.989
247.350,0.966
247.380,0.945
247.410,0.957
247.440,0.951
247.470,0.944
247.500,0.952
247.530,0.973
247.560,0.963
247.590,0.948
247.620,0.938
247.650,0.943
247.680,0.981
247.710,0.989
247.740,0.946
247.770,0.981
247.800,0.963
247.830,0.951
247.860,0.971
247.890,0.966
247.920,0.951
247.950,0.967
247.980,0.981
248.010,0.971
248.040,0.972
248.070,0.962
248.100,0.972
248.130,0.979
248.160,0.970
248.190,0.969
248.220,0.984
248.250,0.982
248.280,0.947
248.310,0.988
248.340,0.990
248.370,0.989
248.400,0.997
248.430,1.002
248.460,0.982
248.490,0.975
248.520,0.975
248.550,0.979
248.580,0.972
248.610,0.973
248.640,0.991
248.670,0.983
248.700,0.987
248.730,0.987
248.760,0.983
248.790,0.998
248.820,1.003
248.850,0.983
248.880,0.981
248.910,0.998
248.940,0.990
248.970,0.990
249.000,0.999
249.030,0.992
249.060,0.984
249.090,0.980
249.120,0.997
249.150,0.988
249.180,1.001
249.210,0.998
249.240,0.992
249.270,1.007
249.300,1.000
249.330,0.992
249.360,1.004
249.390,1.007
249.420,0.998
249.450,0.991
249.480,1.002
249.510,0.994
249.540,1.002
249.570,1.008
249.600,0.994
249.630,0.995
249.660,1.001
249.690,1.000
249.720,1.003
249.750,1.002
249.780,1.007
249.810,0.990
249.840,0.981
249.870,0.994
249.900,0.982
249.930,0.986
249.960,0.998
249.990,1.013
250.020,1.017
250.050,1.002
250.080,1.016
250.110,0.999
250.140,0.990
250.170,0.993
250.200,0.985
250.230,0.991
250.260,1.004
250.290,1.000
250.320,1.011
250.350,1.014
250.380,0.998
250.410,0.992
250.440,0.997
250.470,1.008
250.500,1.005
250.530,0.992
250.560,0.993
250.590,0.990
250.620,1.003
250.650,0.987
250.680,0.979
250.710,0.990
250.740,0.988
250.770,0.987
250.800,0.999
250.830,1.002
250.860,1.006
250.890,1.007
250.920,1.000
250.950,0.997
250.980,1.008
251.010,1.004
251.040,1.006
251.070,1.005
251.100,0.998
251.130,1.007
251.160,0.998
251.190,1.007
251.220,1.003
251.250,1.012
251.280,1.003
251.310,0.991
251.340,1.003
251.370,0.991
251.400,0.996
251.430,1.015
251.460,1.013
251.490,1.010
251.520,1.013
251.550,1.010
251.580,1.006
251.610,1.005
251.640,0.994
251.670,0.997
251.700,0.997
251.730,1.000
251.760,0.994
251.790,0.991
251.820,1.009
251.850,1.011
251.880,1.002
251.910,0.997
251.940,1.000
251.970,0.999
252.000,0.986
252.030,1.002
252.060,0.999
252.090,0.994
252.120,1.004
252.150,1.000
252.180,0.997
252.210,0.993
252.240,1.009
252.270,1.020
252.300,1.020
252.330,1.004
252.360,1.000
252.390,0.981
252.420,0.990
252.450,0.989
252.480,0.980
252.510,0.993
252.540,0.986
252.570,0.992
252.600,0.994
252.630,0.986
252.660,0.987
252.690,0.979
252.720,0.986
252.750,0.974
252.780,0.967
252.810,0.981
252.840,0.977
252.870,0.986
252.900,0.982
252.930,0.976
252.960,0.981
252.990,0.983
253.020,0.978
253.050,0.988
253.080,0.981
253.110,0.973
253.140,0.981
253.170,0.982
253.200,0.977
253.230,0.974
253.260,0.978
253.290,0.979
253.320,0.981
253.350,0.979
253.380,0.982
253.410,0.983
253.440,0.984
253.470,0.971
253.500,0.984
253.530,0.985
253.560,0.977
253.590,0.980
253.620,0.985
253.650,0.984
253.680,0.959
253.710,0.938
253.740,0.950
253.770,0.962
253.800,0.982
253.830,0.995
253.860,0.959
253.890,0.924
253.920,0.921
253.950,0.938
253.980,0.998
254.010,1.041
254.040,1.034
254.070,1.058
254.100,1.063
254.130,1.043
254.160,1.028
254.190,1.013
254.220,1.006
254.250,1.008
254.280,0.993
254.310,0.969
254.340,0.978
254.370,0.972
254.400,0.961
254.430,0.959
254.460,0.965
254.490,0.969
254.520,0.971
254.550,0.970
254.580,0.974
254.610,0.982
254.640,0.986
254.670,0.984
254.700,0.980
254.730,0.977
254.760,0.978
254.790,0.981
254.820,0.975
254.850,0.978
254.880,0.985
254.910,0.988
254.940,0.979
254.970,0.987
255.000,0.988
255.030,0.985
255.060,0.990
255.090,0.984
255.120,0.987
255.150,0.999
255.180,0.987
255.210,0.993
255.240,0.983
255.270,0.976
255.300,0.995
255.330,1.024
255.360,1.030
255.390,0.975
255.420,0.952
255.450,0.976
255.480,0.959
255.510,0.979
255.540,0.964
255.570,0.978
255.600,0.975
255.630,0.976
255.660,0.989
255.690,0.969
255.720,0.976
255.750,0.983
255.780,0.979
255.810,0.973
255.840,0.990
255.870,0.987
255.900,0.979
255.930,0.985
255.960,0.978
255.990,0.934
256.020,0.963
256.050,0.980
256.080,0.966
256.110,1.012
256.140,1.009
256.170,1.014
256.200,0.985
256.230,0.985
256.260,0.964
256.290,0.971
256.320,0.974
256.350,0.965
256.380,0.981
256.410,0.992
256.440,0.990
256.470,0.992
256.500,0.996
256.530,0.966
256.560,0.972
256.590,0.964
256.620,0.982
256.650,0.995
256.680,0.984
256.710,0.993
256.740,0.987
256.770,1.005
256.800,0.977
256.830,0.973
256.860,0.983
256.890,0.970
256.920,0.967
256.950,0.979
256.980,0.992
257.010,0.972
257.040,0.981
257.070,0.994
257.100,0.990
257.130,0.981
257.160,0.965
257.190,0.985
257.220,0.949
257.250,0.965
257.280,0.965
257.310,1.009
257.340,0.996
257.370,0.903
257.400,0.960
257.430,1.011
257.460,0.962
257.490,0.937
257.520,0.944
257.550,0.948
257.580,0.958
257.610,0.979
257.640,0.980
257.670,1.023
257.700,1.032
257.730,1.005
257.760,1.013
257.790,0.999
257.820,0.981
257.850,0.963
257.880,0.967
257.910,0.966
257.940,0.967
257.970,0.964
258.000,0.960
258.030,0.969
258.060,0.974
258.090,0.961
258.120,0.973
258.150,0.967
258.180,0.958
258.210,0.966
258.240,0.965
258.270,0.966
258.300,0.963
258.330,0.965
258.360,0.969
258.390,0.962
258.420,0.973
258.450,0.965
258.480,0.962
258.510,0.974
258.540,0.972
258.570,0.959
258.600,0.966
258.630,0.971
258.660,0.964
258.690,0.968
258.720,0.971
258.750,0.968
258.780,0.969
258.810,0.974
258.840,0.973
258.870,0.986
258.900,1.013
258.930,0.999
258.960,0.996
258.990,0.982
259.020,0.954
259.050,0.940
259.080,0.941
259.110,0.960
259.140,0.955
259.170,0.945
259.200,0.971
259.230,0.979
259.260,0.978
259.290,0.972
259.320,0.981
259.350,0.979
259.380,0.982
259.410,0.987
259.440,0.982
259.470,0.977
259.500,0.965
259.530,0.972
259.560,0.978
259.590,0.973
259.620,0.985
259.650,0.989
259.680,0.989
259.710,0.975
259.740,0.979
259.770,0.979
259.800,0.989
259.830,0.986
259.860,0.982
259.890,0.988
259.920,0.982
259.950,0.986
259.980,0.986
260.010,0.981
260.040,0.984
260.070,0.986
260.100,0.980
260.130,0.979
260.160,0.979
260.190,0.985
260.220,0.987
260.250,0.984
260.280,0.979
260.310,0.982
260.340,0.978
260.370,0.979
260.400,0.981
260.430,0.982
260.460,0.989
260.490,1.015
260.520,0.995
260.550,0.978
260.580,0.915
260.610,0.902
260.640,0.913
260.670,0.897
260.700,0.973
260.730,1.030
260.760,0.996
260.790,1.022
260.820,1.029
260.850,1.035
260.880,1.015
260.910,0.990
260.940,0.984
260.970,0.985
261.000,0.986
261.030,1.003
261.060,0.985
261.090,1.008
261.120,1.008
261.150,1.019
261.180,1.024
261.210,1.016
261.240,1.004
261.270,1.001
261.300,0.988
261.330,0.990
261.360,0.994
261.390,0.988
261.420,0.994
261.450,1.000
261.480,0.998
261.510,1.003
261.540,0.994
261.570,0.987
261.600,0.994
261.630,1.003
261.660,0.996
261.690,1.003
261.720,1.000
261.750,0.987
261.780,0.998
261.810,0.991
261.840,0.981
261.870,0.991
261.900,0.993
261.930,0.985
261.960,0.992
261.990,0.993
262.020,0.997
262.050,0.995
262.080,0.998
262.110,0.994
262.140,0.998
262.170,0.993
262.200,0.991
262.230,0.989
262.260,0.982
262.290,0.990
262.320,0.991
262.350,0.983
262.380,0.991
262.410,0.992
262.440,0.982
262.470,0.986
262.500,0.998
262.530,0.996
262.560,0.991
262.590,0.998
262.620,1.003
262.650,0.995
262.680,0.995
262.710,0.993
262.740,0.987
262.770,0.999
262.800,0.992
262.830,0.994
262.860,0.992
262.890,0.997
262.920,0.999
262.950,0.994
262.980,0.992
263.010,0.993
263.040,0.992
263.070,0.995
263.100,0.997
263.130,0.992
263.160,0.995
263.190,0.994
263.220,0.992
263.250,0.995
263.280,0.990
263.310,0.999
263.340,0.994
263.370,1.005
263.400,0.997
263.430,0.996
263.460,0.999
263.490,0.991
263.520,0.997
263.550,0.996
263.580,1.001
263.610,1.006
263.640,1.001
263.670,1.004
263.700,1.005
263.730,0.997
263.760,1.008
263.790,0.999
263.820,1.005
263.850,1.007
263.880,1.000
263.910,0.995
263.940,0.999
263.970,1.000
264.000,1.002
264.030,1.007
264.060,1.006
264.090,1.007
264.120,1.004
264.150,1.005
264.180,1.003
264.210,1.001
264.240,1.005
264.270,0.999
264.300,0.998
264.330,1.003
264.360,1.005
264.390,1.004
264.420,1.000
264.450,1.002
264.480,0.999
264.510,0.999
264.540,1.002
264.570,0.999
264.600,1.007
264.630,1.007
264.660,1.003
264.690,1.009
264.720,1.003
264.750,1.001
264.780,0.999
264.810,1.002
264.840,0.994
264.870,1.002
264.900,1.004
264.930,1.003
264.960,1.005
264.990,0.997
265.020,1.008
265.050,1.000
265.080,1.003
265.110,1.001
265.140,1.005
265.170,1.000
265.200,1.009
265.230,1.003
265.260,1.004
265.290,1.005
265.320,1.000
265.350,1.006
265.380,1.003
265.410,0.992
265.440,1.010
265.470,0.999
265.500,1.002
265.530,1.008
265.560,1.004
265.590,1.002
265.620,1.002
265.650,1.001
265.680,1.001
265.710,1.006
265.740,1.004
265.770,1.003
265.800,1.000
265.830,1.008
265.860,1.000
265.890,1.004
265.920,0.995
265.950,1.004
265.980,1.002
266.010,1.002
266.040,1.009
266.070,1.003
266.100,1.000
266.130,1.003
266.160,1.006
266.190,1.004
266.220,1.005
266.250,1.004
266.280,1.005
266.310,1.004
266.340,1.003
266.370,1.000
266.400,1.005
266.430,1.006
266.460,1.002
266.490,1.007
266.520,1.001
266.550,1.001
266.580,1.001
266.610,1.005
266.640,1.006
266.670,0.999
266.700,1.004
266.730,1.003
266.760,1.001
266.790,1.008
266.820,1.002
266.850,1.002
266.880,1.004
266.910,1.001
266.940,1.005
266.970,1.000
267.000,1.002
267.030,1.003
267.060,1.003
267.090,1.003
267.120,1.005
267.150,1.002
267.180,1.004
267.210,1.004
267.240,1.007
267.270,1.001
267.300,1.005
267.330,1.005
267.360,1.004
267.390,1.006
267.420,1.006
267.450,1.004
267.480,1.003
267.510,1.005
267.540,1.001
267.570,1.003
267.600,1.003
267.630,1.005
267.660,1.007
267.690,1.003
267.720,1.004
267.750,0.999
267.780,1.004
267.810,1.000
267.840,0.999
267.870,1.004
267.900,1.006
267.930,1.005
267.960,1.001
267.990,1.005
268.020,1.005
268.050,1.008
268.080,1.011
268.110,1.006
268.140,1.005
268.170,1.000
268.200,1.008
268.230,1.004
268.260,1.000
268.290,1.006
268.320,1.001
268.350,1.006
268.380,1.007
268.410,1.005
268.440,1.008
268.470,1.009
268.500,1.005
268.530,1.009
268.560,1.008
268.590,1.012
268.620,1.009
268.650,1.002
268.680,1.005
268.710,1.006
268.740,1.007
268.770,1.012
268.800,1.016
268.830,1.012
268.860,1.007
268.890,1.017
268.920,1.016
268.950,1.011
268.980,0.998
269.010,1.003
269.040,0.990
269.070,1.001
269.100,1.013
269.130,1.002
269.160,0.977
269.190,0.996
269.220,1.031
269.250,1.025
269.280,1.046
269.310,1.069
269.340,0.986
269.370,0.957
269.400,0.942
269.430,0.945
269.460,0.959
269.490,0.961
269.520,0.960
269.550,0.961
269.580,0.974
269.610,0.978
269.640,0.980
269.670,0.982
269.700,0.972
269.730,0.979
269.760,0.999
269.790,0.965
269.820,0.969
269.850,0.993
269.880,0.986
269.910,0.967
269.940,0.990
269.970,0.980
270.000,0.982
270.030,0.999
270.060,0.996
270.090,0.988
270.120,0.995
270.150,0.997
270.180,0.991
270.210,0.993
270.240,0.988
270.270,0.982
270.300,0.988
270.330,0.992
270.360,0.992
270.390,0.991
270.420,0.978
270.450,0.982
270.480,0.989
270.510,0.993
270.540,0.991
270.570,0.990
270.600,0.986
270.630,0.986
270.660,0.986
270.690,0.990
270.720,0.985
270.750,0.989
270.780,0.982
270.810,0.983
270.840,0.987
270.870,0.983
270.900,0.982
270.930,0.996
270.960,0.986
270.990,0.970
271.020,0.968
271.050,0.976
271.080,0.950
271.110,0.974
271.140,0.997
271.170,0.996
271.200,1.012
271.230,1.005
271.260,0.998
271.290,1.007
271.320,1.008
271.350,1.001
271.380,0.980
271.410,0.969
271.440,0.975
271.470,0.972
271.500,0.979
271.530,0.990
271.560,0.985
271.590,0.993
271.620,0.991
271.650,0.992
271.680,0.986
271.710,0.999
271.740,1.001
271.770,1.006
271.800,1.001
271.830,1.003
271.860,1.005
271.890,1.010
271.920,1.007
271.950,1.006
271.980,1.011
272.010,1.003
272.040,1.006
272.070,0.993
272.100,0.992
272.130,0.998
272.160,1.012
272.190,1.008
272.220,0.999
272.250,1.012
272.280,1.013
272.310,1.010
272.340,1.012
272.370,1.003
272.400,1.004
272.430,1.003
272.460,1.005
272.490,1.007
272.520,0.990
272.550,1.000
272.580,1.005
272.610,0.999
272.640,1.000
272.670,0.999
272.700,1.003
272.730,0.996
272.760,1.008
272.790,1.009
272.820,1.000
272.850,1.004
272.880,1.011
272.910,1.013
272.940,1.007
272.970,1.007
273.000,1.006
273.030,1.003
273.060,1.008
273.090,1.008
273.120,1.003
273.150,1.003
273.180,1.002
273.210,1.012
273.240,1.019
273.270,1.014
273.300,1.021
273.330,1.011
273.360,1.014
273.390,1.007
273.420,1.006
273.450,1.010
273.480,1.010
273.510,1.011
273.540,1.005
273.570,1.011
273.600,1.009
273.630,1.009
273.660,1.010
273.690,1.007
273.720,1.010
273.750,1.009
273.780,1.007
273.810,1.006
273.840,1.005
273.870,1.006
273.900,1.004
273.930,1.009
273.960,1.014
273.990,1.013
274.020,1.007
274.050,1.009
274.080,1.012
274.110,1.008
274.140,1.006
274.170,1.003
274.200,1.011
274.230,1.012
274.260,1.008
274.290,1.004
274.320,1.011
274.350,1.005
274.380,1.007
274.410,1.007
274.440,1.006
274.470,1.008
274.500,1.015
274.530,1.008
274.560,1.006
274.590,1.012
274.620,1.005
274.650,1.009
274.680,1.008
274.710,1.002
274.740,0.999
274.770,1.003
274.800,1.013
274.830,1.015
274.860,1.005
274.890,1.008
274.920,1.011
274.950,1.010
274.980,1.000
275.010,1.012
275.040,1.010
275.070,1.004
275.100,1.012
275.130,1.010
275.160,1.011
275.190,1.003
275.220,1.013
275.250,1.008
275.280,1.009
275.310,1.008
275.340,1.006
275.370,1.010
275.400,1.012
275.430,1.008
275.460,1.007
275.490,1.007
275.520,1.012
275.550,1.007
275.580,1.007
275.610,1.005
275.640,1.005
275.670,1.009
275.700,1.009
275.730,1.010
275.760,1.016
275.790,1.012
275.820,1.010
275.850,1.014
275.880,1.013
275.910,1.051
275.940,0.989
275.970,1.177
276.000,1.002
276.030,1.036
276.060,1.057
276.090,0.959
276.120,0.991
276.150,0.958
276.180,0.977
276.210,0.957
276.240,0.987
276.270,1.006
276.300,0.995
276.330,1.009
276.360,1.003
276.390,0.999
276.420,1.020
276.450,1.028
276.480,0.997
276.510,1.009
276.540,0.990
276.570,0.991
276.600,1.019
276.630,1.000
276.660,0.995
276.690,1.010
276.720,1.012
276.750,1.015
276.780,1.002
276.810,0.999
276.840,1.015
276.870,1.000
276.900,0.992
276.930,0.999
276.960,0.962
276.990,0.946
277.020,0.987
277.050,0.974
277.080,0.997
277.110,1.023
277.140,1.022
277.170,1.017
277.200,1.021
277.230,1.016
277.260,0.993
277.290,1.005
277.320,0.980
277.350,0.972
277.380,0.996
277.410,0.992
277.440,0.976
277.470,0.973
277.500,0.977
277.530,0.989
277.560,0.986
277.590,0.991
277.620,0.990
277.650,0.983
277.680,0.983
277.710,1.017
277.740,1.057
277.770,1.036
277.800,1.005
277.830,0.967
277.860,0.918
277.890,0.938
277.920,0.989
277.950,0.970
277.980,0.967
278.010,0.999
278.040,0.987
278.070,0.977
278.100,1.010
278.130,1.006
278.160,1.002
278.190,1.000
278.220,1.006
278.250,0.987
278.280,1.000
278.310,1.003
278.340,0.988
278.370,0.997
278.400,1.004
278.430,0.987
278.460,1.006
278.490,1.005
278.520,0.988
278.550,0.982
278.580,0.974
278.610,1.009
278.640,1.000
278.670,1.003
278.700,1.016
278.730,0.999
278.760,0.991
278.790,0.971
278.820,0.985
278.850,0.985
278.880,1.000
278.910,0.979
278.940,0.978
278.970,0.877
279.000,0.938
279.030,0.962
279.060,1.016
279.090,1.031
279.120,1.051
279.150,1.014
279.180,1.013
279.210,0.979
279.240,0.964
279.270,0.972
279.300,0.990
279.330,0.968
279.360,0.949
279.390,0.969
279.420,0.973
279.450,0.946
279.480,0.966
279.510,0.981
279.540,0.954
279.570,0.957
279.600,0.976
279.630,0.970
279.660,0.958
279.690,0.977
279.720,0.976
279.750,0.982
279.780,0.980
279.810,1.018
279.840,1.049
279.870,1.032
279.900,0.998
279.930,0.959
279.960,0.930
279.990,0.980
280.020,0.961
280.050,0.958
280.080,0.976
280.110,0.946
280.140,0.917
280.170,0.949
280.200,0.969
280.230,0.972
280.260,0.973
280.290,0.987
280.320,1.000
280.350,0.996
280.380,0.982
280.410,0.989
280.440,0.988
280.470,0.984
280.500,0.998
280.530,0.997
280.560,0.990
280.590,0.988
280.620,0.999
280.650,0.991
280.680,1.006
280.710,1.011
280.740,0.987
280.770,0.991
280.800,1.001
280.830,0.985
280.860,0.986
280.890,0.998
280.920,0.997
280.950,0.997
280.980,1.000
281.010,0.989
281.040,1.005
281.070,1.007
281.100,1.008
281.130,1.006
281.160,0.988
281.190,0.989
281.220,0.991
281.250,0.999
281.280,0.998
281.310,1.006
281.340,1.000
281.370,1.010
281.400,1.004
281.430,1.006
281.460,1.012
281.490,0.997
281.520,0.986
281.550,0.992
281.580,1.002
281.610,0.989
281.640,0.978
281.670,0.977
281.700,0.998
281.730,1.010
281.760,1.009
281.790,0.994
281.820,0.989
281.850,0.993
281.880,1.000
281.910,1.004
281.940,1.004
281.970,1.001
282.000,1.015
282.030,1.000
282.060,0.998
282.090,0.994
282.120,0.987
282.150,1.019
282.180,0.998
282.210,1.015
282.240,1.006
282.270,0.991
282.300,0.972
282.330,0.983
282.360,0.998
282.390,0.989
282.420,0.995
282.450,1.000
282.480,1.015
282.510,1.021
282.540,1.009
282.570,1.006
282.600,1.011
282.630,1.001
282.660,1.002
282.690,1.003
282.720,0.996
282.750,1.002
282.780,1.015
282.810,0.998
282.840,0.995
282.870,1.005
282.900,0.992
282.930,0.991
282.960,1.003
282.990,1.001
283.020,0.997
283.050,1.001
283.080,1.006
283.110,1.007
283.140,1.013
283.170,1.007
283.200,1.007
283.230,1.006
283.260,1.002
283.290,1.011
283.320,1.010
283.350,1.014
283.380,1.013
283.410,1.018
283.440,1.017
283.470,1.011
283.500,1.015
283.530,1.011
283.560,1.004
283.590,1.012
283.620,1.015
283.650,1.007
283.680,1.015
283.710,1.015
283.740,1.004
283.770,1.003
283.800,1.015
283.830,1.006
283.860,1.010
283.890,1.008
283.920,1.001
283.950,1.005
283.980,1.010
284.010,1.019
284.040,1.013
284.070,1.014
284.100,1.012
284.130,1.012
284.160,1.010
284.190,1.007
284.220,1.003
284.250,1.014
284.280,0.998
284.310,1.006
284.340,1.010
284.370,1.022
284.400,1.029
284.430,1.027
284.460,1.024
284.490,1.040
284.520,1.030
284.550,1.023
284.580,1.015
284.610,1.014
284.640,1.023
284.670,1.014
284.700,1.015
284.730,1.026
284.760,1.021
284.790,1.020
284.820,1.018
284.850,1.022
284.880,1.021
284.910,1.021
284.940,1.019
284.970,1.024
285.000,1.017
285.030,1.020
285.060,1.021
285.090,1.024
285.120,1.021
285.150,1.030
285.180,1.022
285.210,1.019
285.240,1.029
285.270,1.022
285.300,1.024
285.330,1.018
285.360,1.021
285.390,1.018
285.420,1.013
285.450,1.020
285.480,1.018
285.510,1.023
285.540,1.030
285.570,1.023
285.600,1.017
285.630,1.020
285.660,1.021
285.690,1.021
285.720,1.021
285.750,1.014
285.780,1.021
285.810,1.024
285.840,1.023
285.870,1.024
285.900,1.016
285.930,1.023
285.960,1.021
285.990,1.010
286.020,1.017
286.050,1.022
286.080,1.020
286.110,1.018
286.140,1.020
286.170,1.024
286.200,1.024
286.230,1.017
286.260,1.014
286.290,1.021
286.320,1.019
286.350,1.015
286.380,1.028
286.410,1.021
286.440,1.021
286.470,1.023
286.500,1.023
286.530,1.021
286.560,1.022
286.590,1.021
286.620,1.023
286.650,1.017
286.680,1.021
286.710,1.010
286.740,1.023
286.770,1.025
286.800,1.014
286.830,1.019
286.860,1.016
286.890,1.020
286.920,1.026
286.950,1.020
286.980,1.019
287.010,1.017
287.040,1.020
287.070,1.022
287.100,1.016
287.130,1.020
287.160,1.022
287.190,1.014
287.220,1.022
287.250,1.021
287.280,1.020
287.310,1.026
287.340,1.019
287.370,1.018
287.400,1.022
287.430,1.023
287.460,1.023
287.490,1.024
287.520,1.024
287.550,1.012
287.580,1.021
287.610,1.022
287.640,1.017
287.670,1.022
287.700,1.014
287.730,1.019
287.760,1.022
287.790,1.019
287.820,1.023
287.850,1.022
287.880,1.017
287.910,1.020
287.940,1.021
287.970,1.022
288.000,1.022
288.030,1.021
288.060,1.023
288.090,1.020
288.120,1.016
288.150,1.021
288.180,1.022
288.210,1.021
288.240,1.025
288.270,1.014
288.300,1.019
288.330,1.025
288.360,1.020
288.390,1.021
288.420,1.020
288.450,1.014
288.480,1.024
288.510,1.023
288.540,1.022
288.570,1.024
288.600,1.017
288.630,1.020
288.660,1.023
288.690,1.014
288.720,1.021
288.750,1.017
288.780,1.014
288.810,1.021
288.840,1.031
288.870,1.020
288.900,1.021
288.930,1.019
288.960,1.017
288.990,1.021
289.020,1.026
289.050,1.022
289.080,1.018
289.110,1.021
289.140,1.026
289.170,1.029
289.200,1.021
289.230,1.021
289.260,1.021
289.290,1.016
289.320,1.017
289.350,1.023
289.380,1.024
289.410,1.021
289.440,1.021
289.470,1.018
289.500,1.015
289.530,1.021
289.560,1.014
289.590,1.021
289.620,1.019
289.650,1.017
289.680,1.021
289.710,1.023
289.740,1.022
289.770,1.022
289.800,1.020
289.830,1.022
289.860,1.015
289.890,1.021
289.920,1.026
289.950,1.022
