df_hash,22ZHK4.QEBF70
210.558,263
210.583,285
210.608,314
210.633,348
210.658,372
210.683,370
210.708,342
210.733,307
210.758,285
210.783,278
210.808,262
210.833,212
210.858,122
210.883,22
210.908,-42
210.933,-39
210.958,28
210.983,127
211.008,214
211.033,263
211.058,278
211.083,278
211.108,284
211.133,297
211.158,305
211.183,292
211.208,255
211.233,208
211.258,168
211.283,143
211.308,132
211.333,133
211.358,140
211.383,148
211.408,145
211.433,119
211.458,72
211.483,30
211.508,28
211.533,82
211.558,177
211.583,274
211.608,339
211.633,365
211.658,367
211.683,363
211.708,358
211.733,352
211.758,341
211.783,330
211.808,326
211.833,331
211.858,338
211.883,340
211.908,332
211.933,315
211.958,295
211.983,278
212.008,258
212.033,223
212.058,168
212.083,106
212.108,71
212.133,91
212.158,165
212.183,257
212.208,324
212.233,342
212.258,325
212.283,302
212.308,290
212.333,283
212.358,269
212.383,247
212.408,230
212.433,228
212.458,238
212.483,246
212.508,240
212.533,222
212.558,201
212.583,187
212.608,179
212.633,166
212.658,139
212.683,99
212.708,61
212.733,50
212.758,81
212.783,150
212.808,230
212.833,289
212.858,313
212.883,309
212.908,297
212.933,285
212.958,273
212.983,257
213.008,246
213.033,249
213.058,264
213.083,275
213.108,264
213.133,232
213.158,199
213.183,183
213.208,181
213.233,171
213.258,134
213.283,77
213.308,33
213.333,34
213.358,87
213.383,170
213.408,246
213.433,291
213.458,305
213.483,302
213.508,298
213.533,298
213.558,300
213.583,297
213.608,293
213.633,293
213.658,300
213.683,307
213.708,301
213.733,279
213.758,254
213.783,238
213.808,234
213.833,223
213.858,187
213.883,129
213.908,75
213.933,54
213.958,76
213.983,123
214.008,169
214.033,201
214.058,219
214.083,231
214.108,241
214.133,248
214.158,252
214.183,253
214.208,252
214.233,249
214.258,248
214.283,252
214.308,259
214.333,260
214.358,250
214.383,234
214.408,223
214.433,217
214.458,200
214.483,161
214.508,111
214.533,83
214.558,104
214.583,166
214.608,236
214.633,280
214.658,296
214.683,299
214.708,305
214.733,311
214.758,309
214.783,301
214.808,296
214.833,301
214.858,310
214.883,315
214.908,315
214.933,316
214.958,313
214.983,300
215.008,272
215.033,239
215.058,211
215.083,180
215.108,133
215.133,67
215.158,12
215.183,6
215.208,64
215.233,157
215.258,238
215.283,280
215.308,291
215.333,290
215.358,287
215.383,280
215.408,266
215.433,254
215.458,257
215.483,276
215.508,300
215.533,316
215.558,318
215.583,311
215.608,301
215.633,289
215.658,277
215.683,257
215.708,218
215.733,153
215.758,71
215.783,6
215.808,-7
215.833,40
215.858,124
215.883,196
215.908,227
215.933,219
215.958,196
215.983,181
216.008,177
216.033,178
216.058,181
216.083,190
216.108,211
216.133,236
216.158,252
216.183,254
216.208,248
216.233,246
216.258,253
216.283,254
216.308,230
216.333,176
216.358,113
216.383,77
216.408,95
216.433,168
216.458,265
216.483,345
216.508,386
216.533,390
216.558,379
216.583,370
216.608,368
216.633,364
216.658,352
216.683,335
216.708,324
216.733,321
216.758,317
216.783,296
216.808,256
216.833,212
216.858,178
216.883,147
216.908,98
216.933,20
216.958,-59
216.983,-97
217.008,-61
217.033,29
217.058,127
217.083,193
217.108,227
217.133,256
217.158,299
217.183,343
217.208,368
217.233,368
217.258,359
217.283,359
217.308,370
217.333,377
217.358,368
217.383,343
217.408,307
217.433,266
217.458,223
217.483,183
217.508,146
217.533,107
217.558,55
217.583,-4
217.608,-43
217.633,-27
217.658,49
217.683,151
217.708,232
217.733,270
217.758,278
217.783,281
217.808,282
217.833,273
217.858,252
217.883,237
217.908,248
217.933,280
217.958,307
217.983,312
218.008,307
218.033,315
218.058,342
218.083,364
218.108,356
218.133,323
218.158,291
218.183,276
218.208,263
218.233,221
218.258,149
218.283,82
218.308,61
218.333,97
218.358,164
218.383,225
218.408,262
218.433,276
218.458,275
218.483,258
218.508,229
218.533,200
218.558,187
218.583,191
218.608,200
218.633,203
218.658,202
218.683,207
218.708,217
218.733,221
218.758,213
218.783,200
218.808,193
218.833,186
218.858,162
218.883,114
218.908,66
218.933,60
218.958,114
218.983,205
219.008,284
219.033,326
219.058,336
219.083,338
219.108,337
219.133,327
219.158,303
219.183,279
219.208,272
219.233,282
219.258,291
219.283,288
219.308,278
219.333,269
219.358,260
219.383,240
219.408,210
219.433,185
219.458,177
219.483,173
219.508,144
219.533,83
219.558,27
219.583,26
219.608,91
219.633,186
219.658,255
219.683,277
219.708,275
219.733,277
219.758,291
219.783,297
219.808,284
219.833,265
219.858,257
219.883,263
219.908,267
219.933,261
219.958,251
219.983,251
220.008,257
220.033,254
220.058,239
220.083,221
220.108,213
220.133,203
220.158,168
220.183,107
220.208,51
220.233,47
220.258,106
220.283,191
220.308,254
220.333,272
220.358,267
220.383,269
220.408,283
220.433,290
220.458,279
220.483,261
220.508,256
220.533,266
220.558,274
220.583,268
220.608,256
220.633,254
220.658,261
220.683,262
220.708,245
220.733,221
220.758,206
220.783,199
220.808,180
220.833,132
220.858,73
220.883,47
220.908,82
220.933,161
220.958,242
220.983,287
221.008,296
221.033,287
221.058,276
221.083,267
221.108,261
221.133,259
221.158,260
221.183,257
221.208,245
221.233,229
221.258,226
221.283,237
221.308,248
221.333,240
221.358,214
221.383,194
221.408,191
221.433,191
221.458,165
221.483,111
221.508,66
221.533,72
221.558,138
221.583,228
221.608,295
221.633,325
221.658,330
221.683,329
221.708,322
221.733,305
221.758,282
221.783,269
221.808,275
221.833,289
221.858,298
221.883,295
221.908,287
221.933,277
221.958,261
221.983,236
222.008,208
222.033,182
222.058,155
222.083,112
222.108,58
222.133,22
222.158,43
222.183,131
222.208,250
222.233,344
222.258,385
222.283,388
222.308,386
222.333,391
222.358,390
222.383,370
222.408,342
222.433,326
222.458,332
222.483,343
222.508,336
222.533,307
222.558,271
222.583,243
222.608,216
222.633,175
222.658,115
222.683,50
222.708,0
222.733,-39
222.758,-84
222.783,-142
222.808,-195
222.833,-201
222.858,-138
222.883,-19
222.908,115
222.933,228
222.958,307
222.983,358
223.008,385
223.033,384
223.058,360
223.083,332
223.108,321
223.133,332
223.158,349
223.183,352
223.208,339
223.233,322
223.258,311
223.283,299
223.308,276
223.333,247
223.358,225
223.383,214
223.408,197
223.433,154
223.458,92
223.483,52
223.508,70
223.533,144
223.558,233
223.583,298
223.608,328
223.633,339
223.658,345
223.683,343
223.708,326
223.733,300
223.758,283
223.783,282
223.808,288
223.833,288
223.858,282
223.883,278
223.908,275
223.933,264
223.958,235
223.983,196
224.008,162
224.033,134
224.058,95
224.083,39
224.108,-12
224.133,-19
224.158,33
224.183,124
224.208,208
224.233,258
224.258,277
224.283,282
224.308,283
224.333,280
224.358,273
224.383,271
224.408,280
224.433,291
224.458,292
224.483,284
224.508,277
224.533,279
224.558,283
224.583,277
224.608,262
224.633,250
224.658,246
224.683,231
224.708,189
224.733,130
224.758,92
224.783,108
224.808,175
224.833,257
224.858,315
224.883,336
224.908,333
224.933,318
224.958,298
224.983,273
225.008,252
225.033,243
225.058,246
225.083,254
225.108,256
225.133,253
225.158,248
225.183,240
225.208,228
225.233,214
225.258,206
225.283,202
225.308,187
225.333,144
225.358,83
225.383,39
225.408,45
225.433,105
225.458,186
225.483,250
225.508,280
225.533,286
225.558,283
225.583,276
225.608,262
225.633,241
225.658,228
225.683,231
225.708,247
225.733,261
225.758,261
225.783,247
225.808,229
225.833,218
225.858,216
225.883,210
225.908,187
225.933,140
225.958,81
225.983,36
226.008,34
226.033,80
226.058,155
226.083,224
226.108,262
226.133,267
226.158,257
226.183,248
226.208,243
226.233,238
226.258,231
226.283,231
226.308,241
226.333,256
226.358,263
226.383,254
226.408,239
226.433,231
226.458,237
226.483,243
226.508,225
226.533,175
226.558,114
226.583,80
226.608,98
226.633,164
226.658,243
226.683,299
226.708,320
226.733,319
226.758,318
226.783,324
226.808,330
226.833,325
226.858,314
226.883,310
226.908,321
226.933,339
226.958,348
226.983,340
227.008,327
227.033,327
227.058,342
227.083,350
227.108,324
227.133,259
227.158,178
227.183,121
227.208,113
227.233,147
227.258,194
227.283,230
227.308,244
227.333,244
227.358,237
227.383,227
227.408,213
227.433,198
227.458,186
227.483,184
227.508,189
227.533,193
227.558,190
227.583,175
227.608,154
227.633,135
227.658,121
227.683,111
227.708,94
227.733,63
227.758,23
227.783,-5
227.808,2
227.833,55
227.858,138
227.883,217
227.908,265
227.933,279
227.958,273
227.983,263
228.008,252
228.033,240
228.058,229
228.083,227
228.108,242
228.133,266
228.158,281
228.183,279
228.208,266
228.233,257
228.258,258
228.283,258
228.308,239
228.333,195
228.358,146
228.383,126
228.408,154
228.433,222
228.458,298
228.483,349
228.508,367
228.533,366
228.558,366
228.583,374
228.608,379
228.633,371
228.658,352
228.683,339
228.708,339
228.733,344
228.758,336
228.783,310
228.808,279
228.833,258
228.858,243
228.883,208
228.908,136
228.933,44
228.958,-20
228.983,-22
229.008,39
229.033,124
229.058,191
229.083,221
229.108,226
229.133,227
229.158,231
229.183,233
229.208,231
229.233,224
229.258,222
229.283,228
229.308,237
229.333,242
229.358,237
229.383,219
229.408,197
229.433,181
229.458,173
229.483,162
229.508,134
229.533,88
229.558,49
229.583,52
229.608,113
229.633,208
229.658,290
229.683,329
229.708,331
229.733,325
229.758,330
229.783,339
229.808,339
229.833,327
229.858,319
229.883,328
229.908,343
229.933,344
229.958,325
229.983,298
230.008,279
230.033,269
230.058,251
230.083,216
230.108,176
230.133,146
230.158,125
230.183,97
230.208,51
230.233,7
230.258,1
230.283,53
230.308,145
230.333,231
230.358,278
230.383,288
230.408,281
230.433,270
230.458,258
230.483,241
230.508,229
230.533,233
230.558,249
230.583,261
230.608,254
230.633,236
230.658,225
230.683,228
230.708,230
230.733,214
230.758,186
230.783,166
230.808,165
230.833,165
230.858,138
230.883,83
230.908,32
230.933,26
230.958,75
230.983,149
231.008,212
231.033,247
231.058,262
231.083,268
231.108,265
231.133,254
231.158,241
231.183,239
231.208,252
231.233,270
231.258,283
231.283,293
231.308,304
231.333,315
231.358,316
231.383,308
231.408,301
231.433,305
231.458,309
231.483,292
231.508,251
231.533,219
231.558,236
231.583,311
231.608,410
231.633,491
231.658,540
231.683,572
231.708,603
231.733,632
231.758,652
231.783,670
231.808,699
231.833,729
231.858,716
231.883,616
231.908,433
231.933,221
231.958,42
231.983,-80
232.008,-161
232.033,-218
232.058,-254
232.083,-268
232.108,-275
232.133,-295
232.158,-320
232.183,-313
232.208,-245
232.233,-134
232.258,-34
232.283,14
232.308,20
232.333,24
232.358,49
232.383,83
232.408,108
232.433,126
232.458,157
232.483,207
232.508,254
232.533,275
232.558,272
232.583,267
232.608,271
232.633,268
232.658,238
232.683,192
232.708,165
232.733,172
232.758,196
232.783,201
232.808,183
232.833,180
232.858,228
232.883,324
232.908,427
232.933,492
232.958,511
232.983,505
233.008,495
233.033,488
233.058,479
233.083,476
233.108,486
233.133,504
233.158,512
233.183,490
233.208,437
233.233,367
233.258,292
233.283,221
233.308,158
233.333,115
233.358,96
233.383,93
233.408,88
233.433,71
233.458,58
233.483,75
233.508,133
233.533,213
233.558,278
233.583,305
233.608,294
233.633,265
233.658,233
233.683,203
233.708,175
233.733,153
233.758,149
233.783,166
233.808,191
233.833,202
233.858,183
233.883,148
233.908,128
233.933,148
233.958,197
233.983,236
234.008,226
234.033,169
234.058,110
234.083,100
234.108,157
234.133,253
234.158,343
234.183,402
234.208,428
234.233,435
234.258,425
234.283,398
234.308,358
234.333,319
234.358,294
234.383,282
234.408,270
234.433,245
234.458,208
234.483,168
234.508,137
234.533,117
234.558,106
234.583,91
234.608,62
234.633,18
234.658,-24
234.683,-35
234.708,6
234.733,93
234.758,185
234.783,242
234.808,252
234.833,237
234.858,227
234.883,231
234.908,239
234.933,240
234.958,237
234.983,242
235.008,258
235.033,271
235.058,265
235.083,243
235.108,221
235.133,213
235.158,214
235.183,204
235.208,171
235.233,122
235.258,87
235.283,95
235.308,154
235.333,245
235.358,332
235.383,385
235.408,396
235.433,383
235.458,368
235.483,365
235.508,368
235.533,366
235.558,359
235.583,355
235.608,355
235.633,353
235.658,334
235.683,299
235.708,262
235.733,241
235.758,228
235.783,202
235.808,150
235.833,88
235.858,54
235.883,75
235.908,142
235.933,222
235.958,279
235.983,301
236.008,298
236.033,282
236.058,264
236.083,248
236.108,238
236.133,236
236.158,238
236.183,238
236.208,234
236.233,227
236.258,219
236.283,206
236.308,191
236.333,182
236.358,182
236.383,181
236.408,160
236.433,115
236.458,69
236.483,65
236.508,121
236.533,217
236.558,303
236.583,346
236.608,349
236.633,340
236.658,337
236.683,336
236.708,321
236.733,290
236.758,255
236.783,227
236.808,209
236.833,199
236.858,194
236.883,191
236.908,186
236.933,175
236.958,160
236.983,148
237.008,139
237.033,122
237.058,88
237.083,47
237.108,32
237.133,67
237.158,145
237.183,228
237.208,280
237.233,292
237.258,285
237.283,278
237.308,274
237.333,266
237.358,255
237.383,247
237.408,248
237.433,254
237.458,257
237.483,254
237.508,248
237.533,242
237.558,234
237.583,224
237.608,215
237.633,205
237.658,186
237.683,153
237.708,116
237.733,101
237.758,130
237.783,196
237.808,267
237.833,313
237.858,326
237.883,324
237.908,320
237.933,316
237.958,304
237.983,284
238.008,263
238.033,253
238.058,252
238.083,255
238.108,256
238.133,255
238.158,253
238.183,249
238.208,241
238.233,230
238.258,215
238.283,192
238.308,161
238.333,131
238.358,122
238.383,150
238.408,211
238.433,278
238.458,324
238.483,337
238.508,327
238.533,312
238.558,300
238.583,287
238.608,269
238.633,253
238.658,246
238.683,254
238.708,271
238.733,285
238.758,286
238.783,276
238.808,265
238.833,261
238.858,260
238.883,250
238.908,221
238.933,183
238.958,156
238.983,164
239.008,210
239.033,276
239.058,331
239.083,357
239.108,345
239.133,303
239.158,239
239.183,169
239.208,108
239.233,73
239.258,66
239.283,80
239.308,99
239.333,111
239.358,114
239.383,112
239.408,111
239.433,113
239.458,114
239.483,104
239.508,78
239.533,40
239.558,15
239.583,30
239.608,100
239.633,204
239.658,298
239.683,347
239.708,348
239.733,328
239.758,316
239.783,315
239.808,312
239.833,297
239.858,277
239.883,269
239.908,277
239.933,286
239.958,278
239.983,253
240.008,225
240.033,209
240.058,196
240.083,166
240.108,112
240.133,53
240.158,28
240.183,62
240.208,148
240.233,247
240.258,319
240.283,349
240.308,349
240.333,341
240.358,338
240.383,339
240.408,336
240.433,329
240.458,330
240.483,347
240.508,373
240.533,392
240.558,393
240.583,382
240.608,376
240.633,379
240.658,379
240.683,353
240.708,296
240.733,230
240.758,193
240.783,208
240.808,265
240.833,330
240.858,362
240.883,337
240.908,257
240.933,148
240.958,48
240.983,-12
241.008,-26
241.033,-6
241.058,22
241.083,44
241.108,61
241.133,77
241.158,95
241.183,112
241.208,125
241.233,140
241.258,157
241.283,165
241.308,152
241.333,121
241.358,98
241.383,113
241.408,177
241.433,265
241.458,341
241.483,378
241.508,378
241.533,358
241.558,338
241.583,324
241.608,315
241.633,308
241.658,302
241.683,302
241.708,308
241.733,318
241.758,320
241.783,309
241.808,286
241.833,265
241.858,255
241.883,248
241.908,227
241.933,182
241.958,133
241.983,117
242.008,158
242.033,241
242.058,327
242.083,378
242.108,387
242.133,369
242.158,343
242.183,317
242.208,295
242.233,281
242.258,276
242.283,280
242.308,284
242.333,284
242.358,277
242.383,261
242.408,237
242.433,208
242.458,183
242.483,166
242.508,146
242.533,111
242.558,58
242.583,13
242.608,6
242.633,46
242.658,109
242.683,160
242.708,187
242.733,196
242.758,194
242.783,169
242.808,114
242.833,45
242.858,0
242.883,1
242.908,27
242.933,33
242.958,-4
242.983,-67
243.008,-110
243.033,-102
243.058,-41
243.083,58
243.108,185
243.133,327
243.158,458
243.183,553
243.208,613
243.233,663
243.258,725
243.283,789
243.308,816
243.333,780
243.358,696
243.383,610
243.408,551
243.433,508
243.458,457
243.483,391
243.508,325
243.533,276
243.558,240
243.583,200
243.608,154
243.633,118
243.658,106
243.683,110
243.708,103
243.733,66
243.758,8
243.783,-43
243.808,-66
243.833,-59
243.858,-39
243.883,-27
243.908,-39
243.933,-76
243.958,-121
243.983,-150
244.008,-140
244.033,-87
244.058,1
244.083,122
244.108,277
244.133,459
244.158,628
244.183,723
244.208,707
244.233,605
244.258,489
244.283,416
244.308,381
244.333,332
244.358,228
244.383,88
244.408,-29
244.433,-79
244.458,-67
244.483,-27
244.508,16
244.533,65
244.558,125
244.583,188
244.608,235
244.633,263
244.658,285
244.683,316
244.708,353
244.733,381
244.758,394
244.783,402
244.808,415
244.833,426
244.858,417
244.883,376
244.908,304
244.933,213
244.958,106
244.983,-12
245.008,-117
245.033,-170
245.058,-142
245.083,-44
245.108,81
245.133,189
245.158,266
245.183,321
245.208,366
245.233,402
245.258,429
245.283,459
245.308,505
245.333,565
245.358,616
245.383,636
245.408,624
245.433,600
245.458,583
245.483,563
245.508,521
245.533,449
245.558,364
245.583,296
245.608,262
245.633,264
245.658,301
245.683,373
245.708,478
245.733,583
245.758,632
245.783,574
245.808,409
245.833,196
245.858,18
245.883,-65
245.908,-46
245.933,38
245.958,139
245.983,209
246.008,209
246.033,119
246.058,-55
246.083,-270
246.108,-460
246.133,-571
246.158,-596
246.183,-570
246.208,-530
246.233,-484
246.258,-410
246.283,-287
246.308,-122
246.333,48
246.358,190
246.383,290
246.408,355
246.433,392
246.458,399
246.483,369
246.508,309
246.533,241
246.558,197
246.583,197
246.608,236
246.633,290
246.658,326
246.683,327
246.708,299
246.733,270
246.758,262
246.783,276
246.808,291
246.833,293
246.858,295
246.883,330
246.908,414
246.933,524
246.958,616
246.983,654
247.008,643
247.033,615
247.058,592
247.083,571
247.108,541
247.133,501
247.158,468
247.183,452
247.208,447
247.233,435
247.258,407
247.283,374
247.308,346
247.333,317
247.358,265
247.383,178
247.408,73
247.433,-8
247.458,-31
247.483,11
247.508,97
247.533,187
247.558,251
247.583,274
247.608,258
247.633,217
247.658,173
247.683,136
247.708,110
247.733,86
247.758,60
