df_hash,22ZHK4.QRYGM8
171.266,0.966
171.296,0.961
171.326,0.962
171.356,0.962
171.386,0.956
171.416,0.965
171.446,0.964
171.476,0.963
171.506,0.962
171.536,0.962
171.566,0.960
171.596,0.966
171.626,0.963
171.656,0.964
171.686,0.965
171.716,0.961
171.746,0.961
171.776,0.959
171.806,0.967
171.836,0.967
171.866,0.961
171.896,0.956
171.926,0.962
171.956,0.963
171.986,0.963
172.016,0.966
172.046,0.963
172.076,0.956
172.106,0.964
172.136,0.959
172.166,0.960
172.196,0.960
172.226,0.960
172.256,0.963
172.286,0.962
172.316,0.961
172.346,0.965
172.376,0.960
172.406,0.954
172.436,0.962
172.466,0.968
172.496,0.959
172.526,0.966
172.556,0.958
172.586,0.958
172.616,0.965
172.646,0.964
172.676,0.963
172.706,0.965
172.736,0.956
172.766,0.967
172.796,0.962
172.826,0.956
172.856,0.961
172.886,0.964
172.916,0.958
172.946,0.958
172.976,0.970
173.006,0.961
173.036,0.955
173.066,0.961
173.096,0.966
173.126,0.962
173.156,0.962
173.186,0.959
173.216,0.957
173.246,0.967
173.276,0.965
173.306,0.964
173.336,0.958
173.366,0.955
173.396,0.969
173.426,0.968
173.456,0.960
173.486,0.959
173.516,0.963
173.546,0.958
173.576,0.958
173.606,0.968
173.636,0.958
173.666,0.953
173.696,0.959
173.726,0.964
173.756,0.960
173.786,0.964
173.816,0.962
173.846,0.958
173.876,0.960
173.906,0.965
173.936,0.963
173.966,0.959
173.996,0.959
174.026,0.968
174.056,0.960
174.086,0.962
174.116,0.961
174.146,0.965
174.176,0.962
174.206,0.963
174.236,0.959
174.266,0.965
174.296,0.964
174.326,0.959
174.356,0.956
174.386,0.966
174.416,0.962
174.446,0.964
174.476,0.959
174.506,0.959
174.536,0.962
174.566,0.964
174.596,0.966
174.626,0.959
174.656,0.957
174.686,0.964
174.716,0.958
174.746,0.960
174.776,0.966
174.806,0.964
174.836,0.961
174.866,0.963
174.896,0.962
174.926,0.962
174.956,0.962
174.986,0.966
175.016,0.966
175.046,0.963
175.076,0.962
175.106,0.960
175.136,0.961
175.166,0.968
175.196,0.961
175.226,0.964
175.256,0.959
175.286,0.961
175.316,0.959
175.346,0.962
175.376,0.965
175.406,0.959
175.436,0.959
175.466,0.964
175.496,0.963
175.526,0.963
175.556,0.964
175.586,0.962
175.616,0.966
175.646,0.964
175.676,0.959
175.706,0.966
175.736,0.962
175.766,0.960
175.796,0.964
175.826,0.964
175.856,0.963
175.886,0.965
175.916,0.959
175.946,0.964
175.976,0.963
176.006,0.963
176.036,0.960
176.066,0.962
176.096,0.965
176.126,0.960
176.156,0.959
176.186,0.963
176.216,0.965
176.246,0.964
176.276,0.963
176.306,0.961
176.336,0.959
176.366,0.966
176.396,0.963
176.426,0.960
176.456,0.959
176.486,0.964
176.516,0.965
176.546,0.963
176.576,0.961
176.606,0.963
176.636,0.962
176.666,0.961
176.696,0.965
176.726,0.962
176.756,0.964
176.786,0.963
176.816,0.962
176.846,0.960
176.876,0.961
176.906,0.964
176.936,0.961
176.966,0.967
176.996,0.958
177.026,0.960
177.056,0.964
177.086,0.963
177.116,0.964
177.146,0.963
177.176,0.957
177.206,0.960
177.236,0.963
177.266,0.961
177.296,0.962
177.326,0.963
177.356,0.963
177.386,0.962
177.416,0.963
177.446,0.964
177.476,0.964
177.506,0.961
177.536,0.962
177.566,0.960
177.596,0.964
177.626,0.960
177.656,0.961
177.686,0.964
177.716,0.965
177.746,0.966
177.776,0.961
177.806,0.959
177.836,0.961
177.866,0.968
177.896,0.966
177.926,0.959
177.956,0.965
177.986,0.962
178.016,0.966
178.046,0.960
178.076,0.960
178.106,0.964
178.136,0.962
178.166,0.966
178.196,0.961
178.226,0.961
178.256,0.965
178.286,0.966
178.316,0.961
178.346,0.965
178.376,0.959
178.406,0.962
178.436,0.966
178.466,0.959
178.496,0.965
178.526,0.961
178.556,0.960
178.586,0.963
178.616,0.965
178.646,0.965
178.676,0.963
178.706,0.957
178.736,0.963
178.766,0.967
178.796,0.958
178.826,0.961
178.856,0.963
178.886,0.963
178.916,0.965
178.946,0.966
178.976,0.962
179.006,0.963
179.036,0.964
179.066,0.963
179.096,0.963
179.126,0.964
179.156,0.959
179.186,0.960
179.216,0.961
179.246,0.965
179.276,0.958
179.306,0.961
179.336,0.961
179.366,0.965
179.396,0.965
179.426,0.960
179.456,0.960
179.486,0.961
179.516,0.967
179.546,0.960
179.576,0.959
179.606,0.963
179.636,0.962
179.666,0.961
179.696,0.966
179.726,0.963
179.756,0.960
179.786,0.963
179.816,0.959
179.846,0.961
179.876,0.962
179.906,0.966
179.936,0.960
179.966,0.961
179.996,0.964
180.026,0.966
180.056,0.962
180.086,0.959
180.116,0.958
180.146,0.963
180.176,0.967
180.206,0.966
180.236,0.967
180.266,0.956
180.296,0.962
180.326,0.962
180.356,0.959
180.386,0.963
180.416,0.965
180.446,0.961
180.476,0.961
180.506,0.961
180.536,0.962
180.566,0.963
180.596,0.962
180.626,0.966
180.656,0.963
180.686,0.964
180.716,0.961
180.746,0.963
180.776,0.962
180.806,0.966
180.836,0.965
180.866,0.960
180.896,0.961
180.926,0.961
180.956,0.966
180.986,0.964
181.016,0.965
181.046,0.957
181.076,0.963
181.106,0.964
181.136,0.961
181.166,0.960
181.196,0.965
181.226,0.965
181.256,0.963
181.286,0.964
181.316,0.962
181.346,0.961
181.376,0.963
181.406,0.960
181.436,0.962
181.466,0.961
181.496,0.958
181.526,0.963
181.556,0.963
181.586,0.964
181.616,0.961
181.646,0.958
181.676,0.958
181.706,0.964
181.736,0.962
181.766,0.959
181.796,0.961
181.826,0.958
181.856,0.970
181.886,0.957
181.916,0.959
181.946,0.961
181.976,0.962
182.006,0.965
182.036,0.966
182.066,0.960
182.096,0.964
182.126,0.962
182.156,0.961
182.186,0.961
182.216,0.961
182.246,0.965
182.276,0.965
182.306,0.964
182.336,0.961
182.366,0.962
182.396,0.963
182.426,0.963
182.456,0.963
182.486,0.963
182.516,0.956
182.546,0.961
182.576,0.960
182.606,0.957
182.636,0.959
182.666,0.970
182.696,0.960
182.726,0.960
182.756,0.961
182.786,0.962
182.816,0.958
182.846,0.964
182.876,0.962
182.906,0.965
182.936,0.967
182.966,0.967
182.996,0.960
183.026,0.960
183.056,0.960
183.086,0.964
183.116,0.966
183.146,0.963
183.176,0.960
183.206,0.962
183.236,0.967
183.266,0.959
183.296,0.959
183.326,0.962
183.356,0.962
183.386,0.961
183.416,0.959
183.446,0.962
183.476,0.964
183.506,0.959
183.536,0.963
183.566,0.962
183.596,0.961
183.626,0.966
183.656,0.960
183.686,0.961
183.716,0.967
183.746,0.963
183.776,0.965
183.806,0.963
183.836,0.952
183.866,0.967
183.896,0.966
183.926,0.955
183.956,0.964
183.986,0.965
184.016,0.960
184.046,0.963
184.076,0.962
184.106,0.964
184.136,0.960
184.166,0.960
184.196,0.962
184.226,0.962
184.256,0.966
184.286,0.956
184.316,0.963
184.346,0.963
184.376,0.961
184.406,0.963
184.436,0.963
184.466,0.958
184.496,0.964
184.526,0.964
184.556,0.959
184.586,0.959
184.616,0.961
184.646,0.962
184.676,0.960
184.706,0.958
184.736,0.962
184.766,0.965
184.796,0.959
184.826,0.958
184.856,0.962
184.886,0.964
184.916,0.964
184.946,0.960
184.976,0.960
185.006,0.964
185.036,0.961
185.066,0.965
185.096,0.961
185.126,0.961
185.156,0.965
185.186,0.961
185.216,0.958
185.246,0.963
185.276,0.962
185.306,0.961
185.336,0.969
185.366,0.961
185.396,0.961
185.426,0.961
185.456,0.960
185.486,0.963
185.516,0.964
185.546,0.962
185.576,0.965
185.606,0.959
185.636,0.962
185.666,0.963
185.696,0.964
185.726,0.964
185.756,0.966
185.786,0.957
185.816,0.961
185.846,0.968
185.876,0.961
185.906,0.958
185.936,0.963
185.966,0.962
185.996,0.961
186.026,0.960
186.056,0.963
186.086,0.958
186.116,0.964
186.146,0.964
186.176,0.961
186.206,0.960
186.236,0.965
186.266,0.962
186.296,0.966
186.326,0.959
186.356,0.960
186.386,0.964
186.416,0.964
186.446,0.962
186.476,0.965
186.506,0.955
186.536,0.963
186.566,0.965
186.596,0.959
186.626,0.964
186.656,0.960
186.686,0.962
186.716,0.967
186.746,0.964
186.776,0.962
186.806,0.960
186.836,0.961
186.866,0.964
186.896,0.961
186.926,0.959
186.956,0.958
186.986,0.972
187.016,0.975
187.046,0.965
187.076,0.956
187.106,0.957
187.136,0.958
187.166,0.962
187.196,0.967
187.226,0.959
187.256,0.960
187.286,0.967
187.316,0.958
187.346,0.960
187.376,0.969
187.406,0.964
187.436,0.964
187.466,0.959
187.496,0.962
187.526,0.961
187.556,0.963
187.586,0.962
187.616,0.960
187.646,0.963
187.676,0.964
187.706,0.957
187.736,0.962
187.766,0.957
187.796,0.959
187.826,0.961
187.856,0.966
187.886,0.964
187.916,0.962
187.946,0.958
187.976,0.964
188.006,0.963
188.036,0.957
188.066,0.961
188.096,0.968
188.126,0.961
188.156,0.960
188.186,0.961
188.216,0.959
188.246,0.963
188.276,0.962
188.306,0.960
188.336,0.962
188.366,1.005
188.396,0.975
188.426,0.962
188.456,0.947
188.486,0.938
188.516,0.943
188.546,0.954
188.576,0.957
188.606,0.959
188.636,0.955
188.666,0.962
188.696,0.956
188.726,0.964
188.756,0.960
188.786,0.958
188.816,0.957
188.846,0.953
188.876,0.952
188.906,0.947
188.936,0.951
188.966,0.960
188.996,0.960
189.026,0.953
189.056,0.950
189.086,0.959
189.116,0.957
189.146,0.957
189.176,0.953
189.206,0.954
189.236,0.952
189.266,0.957
189.296,0.958
189.326,0.954
189.356,0.958
189.386,0.968
189.416,0.959
189.446,0.948
189.476,0.945
189.506,0.947
189.536,0.952
189.566,0.958
189.596,0.957
189.626,0.953
189.656,0.955
189.686,0.949
189.716,0.949
189.746,0.949
189.776,0.945
189.806,0.947
189.836,0.961
189.866,0.951
189.896,0.947
189.926,0.950
189.956,0.949
189.986,0.952
190.016,0.948
190.046,0.949
190.076,0.949
190.106,0.956
190.136,0.963
190.166,0.966
190.196,0.960
190.226,0.960
190.256,0.965
190.286,0.957
190.316,0.958
190.346,0.963
190.376,0.962
190.406,0.961
190.436,0.963
190.466,0.960
190.496,0.958
190.526,0.961
190.556,0.956
190.586,0.958
190.616,0.961
190.646,0.963
190.676,0.959
190.706,0.955
190.736,0.955
190.766,0.959
190.796,0.963
190.826,0.959
190.856,0.958
190.886,0.963
190.916,0.966
190.946,0.959
190.976,0.952
191.006,0.959
191.036,0.962
191.066,0.956
191.096,0.952
191.126,0.958
191.156,0.953
191.186,0.956
191.216,0.959
191.246,0.959
191.276,0.951
191.306,0.958
191.336,0.959
191.366,0.959
191.396,0.960
191.426,0.954
191.456,0.955
191.486,0.960
191.516,0.956
191.546,0.955
191.576,0.957
191.606,0.951
191.636,0.966
191.666,0.955
191.696,0.952
191.726,0.963
191.756,0.961
191.786,0.954
191.816,0.955
191.846,0.958
191.876,0.956
191.906,0.958
191.936,0.955
191.966,0.957
191.996,0.963
192.026,0.958
192.056,0.957
192.086,0.956
192.116,0.954
192.146,0.959
192.176,0.960
192.206,0.959
192.236,0.959
192.266,0.956
192.296,0.960
192.326,0.960
192.356,0.954
192.386,0.956
192.416,0.959
192.446,0.953
192.476,0.958
192.506,0.958
192.536,0.958
192.566,0.960
192.596,0.959
192.626,0.955
192.656,0.956
192.686,0.962
192.716,0.960
192.746,0.956
192.776,0.956
192.806,0.960
192.836,0.964
192.866,0.953
192.896,0.961
192.926,0.955
192.956,0.962
192.986,0.957
193.016,0.954
193.046,0.960
193.076,0.957
193.106,0.958
193.136,0.959
193.166,0.963
193.196,0.961
193.226,0.955
193.256,0.956
193.286,0.959
193.316,0.962
193.346,0.958
193.376,0.956
193.406,0.956
193.436,0.963
193.466,0.959
193.496,0.958
193.526,0.956
193.556,0.958
193.586,0.963
193.616,0.961
193.646,0.954
193.676,0.958
193.706,0.962
193.736,0.961
193.766,0.960
193.796,0.959
193.826,0.962
193.856,0.956
193.886,0.958
193.916,0.960
193.946,0.961
193.976,0.964
194.006,0.955
194.036,0.956
194.066,0.962
194.096,0.958
194.126,0.962
194.156,0.963
194.186,0.951
194.216,0.959
194.246,0.962
194.276,0.958
194.306,0.958
194.336,0.957
194.366,0.958
194.396,0.962
194.426,0.959
194.456,0.959
194.486,0.962
194.516,0.959
194.546,0.961
194.576,0.958
194.606,0.958
194.636,0.964
194.666,0.960
194.696,0.960
194.726,0.960
194.756,0.959
194.786,0.960
194.816,0.962
194.846,0.954
194.876,0.962
194.906,0.961
194.936,0.958
194.966,0.960
194.996,0.962
195.026,0.958
195.056,0.960
195.086,0.963
195.116,0.959
195.146,0.960
195.176,0.962
195.206,0.958
195.236,0.957
195.266,0.960
195.296,0.963
195.326,0.962
195.356,0.961
195.386,0.957
195.416,0.954
195.446,0.960
195.476,0.961
195.506,0.964
195.536,0.958
195.566,0.957
195.596,0.965
195.626,0.957
195.656,0.955
195.686,0.960
195.716,0.959
195.746,0.961
195.776,0.960
195.806,0.961
195.836,0.960
195.866,0.960
195.896,0.961
195.926,0.954
195.956,0.960
195.986,0.961
196.016,0.958
196.046,0.959
196.076,0.961
196.106,0.959
196.136,0.957
196.166,0.966
196.196,0.962
196.226,0.961
196.256,0.958
196.286,0.963
196.316,0.959
196.346,0.958
196.376,0.957
196.406,0.963
196.436,0.960
196.466,0.957
196.496,0.961
196.526,0.961
196.556,0.959
196.586,0.954
196.616,0.964
196.646,0.959
196.676,0.955
196.706,0.962
196.736,0.958
196.766,0.956
196.796,0.959
196.826,0.962
196.856,0.959
196.886,0.961
196.916,0.952
196.946,0.965
196.976,0.961
197.006,0.957
197.036,0.958
197.066,0.959
197.096,0.959
197.126,0.963
197.156,0.958
197.186,0.966
197.216,0.958
197.246,0.960
197.276,0.959
197.306,0.958
197.336,0.961
197.366,0.963
197.396,0.960
197.426,0.958
197.456,0.959
197.486,0.963
197.516,0.963
197.546,0.960
197.576,0.957
197.606,0.963
197.636,0.962
197.666,0.955
197.696,0.961
197.726,0.961
197.756,0.958
197.786,0.961
197.816,0.959
197.846,0.962
197.876,0.958
197.906,0.958
197.936,0.964
197.966,0.965
197.996,0.958
198.026,0.957
198.056,0.960
198.086,0.965
198.116,0.958
198.146,0.958
198.176,0.959
198.206,0.958
198.236,0.960
198.266,0.963
198.296,0.960
198.326,0.957
198.356,0.962
198.386,0.960
198.416,0.958
198.446,0.958
198.476,0.963
198.506,0.965
198.536,0.962
198.566,0.962
198.596,0.958
198.626,0.960
198.656,0.960
198.686,0.958
198.716,0.958
198.746,0.965
198.776,0.960
198.806,0.958
198.836,0.962
198.866,0.958
198.896,0.962
198.926,0.957
198.956,0.956
198.986,0.960
199.016,0.963
199.046,0.966
199.076,0.960
199.106,0.957
199.136,0.963
199.166,0.963
199.196,0.958
199.226,0.958
199.256,0.962
199.286,0.959
199.316,0.960
199.346,0.964
199.376,0.960
199.406,0.959
199.436,0.962
199.466,0.963
199.496,0.962
199.526,0.961
199.556,0.964
199.586,0.958
199.616,0.960
199.646,0.965
199.676,0.962
199.706,0.958
199.736,0.957
199.766,0.961
199.796,0.957
199.826,0.959
199.856,0.962
199.886,0.961
199.916,0.950
199.946,0.962
199.976,0.965
200.006,0.962
200.036,0.958
200.066,0.965
200.096,0.964
200.126,0.960
200.156,0.958
200.186,0.961
200.216,0.959
200.246,0.962
200.276,0.962
200.306,0.959
200.336,0.958
200.366,0.962
200.396,0.964
200.426,0.964
200.456,0.960
200.486,0.953
200.516,0.959
200.546,0.960
200.576,0.964
200.606,0.958
200.636,0.960
200.666,0.958
200.696,0.963
200.726,0.958
200.756,0.957
200.786,0.961
200.816,0.960
200.846,0.958
200.876,0.960
200.906,0.961
200.936,0.961
200.966,0.958
200.996,0.954
201.026,0.958
201.056,0.962
201.086,0.962
201.116,0.964
201.146,0.958
201.176,0.956
201.206,0.963
201.236,0.963
201.266,0.959
201.296,0.959
201.326,0.956
201.356,0.967
201.386,0.960
201.416,0.958
201.446,0.961
201.476,0.960
201.506,0.959
201.536,0.964
201.566,0.959
201.596,0.961
201.626,0.963
201.656,0.960
201.686,0.960
201.716,0.963
201.746,0.965
201.776,0.960
201.806,0.958
201.836,0.962
201.866,0.964
201.896,0.961
201.926,0.961
201.956,0.956
201.986,0.961
202.016,0.965
202.046,0.958
202.076,0.959
202.106,0.960
202.136,0.962
202.166,0.961
202.196,0.962
202.226,0.965
202.256,0.961
202.286,0.958
202.316,0.955
202.346,0.962
202.376,0.968
202.406,0.965
202.436,0.958
202.466,0.958
202.496,0.962
202.526,0.963
202.556,0.958
202.586,0.960
202.616,0.960
202.646,0.968
202.676,0.964
202.706,0.964
202.736,0.953
202.766,0.960
202.796,0.939
202.826,0.950
202.856,0.972
202.886,0.972
202.916,0.962
202.946,0.959
202.976,0.956
203.006,0.955
203.036,0.962
203.066,0.964
203.096,0.964
203.126,0.959
203.156,0.961
203.186,0.960
203.216,0.960
203.246,0.958
203.276,0.964
203.306,0.962
203.336,0.957
203.366,0.951
203.396,0.953
203.426,0.960
203.456,0.960
203.486,0.970
203.516,0.958
203.546,0.967
203.576,0.963
203.606,0.955
203.636,0.955
203.666,0.961
203.696,0.953
203.726,0.964
203.756,0.952
203.786,0.958
203.816,0.962
203.846,0.959
203.876,0.964
203.906,0.965
203.936,0.958
203.966,0.965
203.996,0.958
204.026,0.957
204.056,0.962
204.086,0.961
204.116,0.942
204.146,0.959
204.176,0.991
204.206,0.963
204.236,0.972
204.266,0.960
204.296,0.948
204.326,1.004
204.356,0.979
204.386,0.938
204.416,0.968
204.446,0.944
204.476,0.951
204.506,0.952
204.536,0.953
204.566,0.964
204.596,0.967
204.626,0.970
204.656,0.963
204.686,0.951
204.716,0.953
204.746,0.964
204.776,0.955
204.806,0.945
204.836,0.964
204.866,0.973
204.896,0.959
204.926,0.963
204.956,0.981
204.986,0.983
205.016,0.936
205.046,0.949
205.076,0.959
205.106,0.962
205.136,0.959
205.166,0.965
205.196,0.957
205.226,0.950
205.256,0.951
205.286,0.951
205.316,0.958
205.346,0.965
205.376,0.965
205.406,0.959
205.436,0.958
205.466,0.955
205.496,0.959
205.526,0.950
205.556,0.963
205.586,0.970
205.616,0.955
205.646,0.955
205.676,0.959
205.706,0.963
205.736,0.971
205.766,0.958
205.796,0.958
205.826,0.956
205.856,0.963
205.886,0.966
205.916,0.958
205.946,0.958
205.976,0.958
206.006,0.955
206.036,0.959
206.066,0.957
206.096,0.966
206.126,0.960
206.156,0.961
206.186,0.970
206.216,0.958
206.246,0.959
206.276,0.952
206.306,0.955
206.336,0.960
206.366,0.966
206.396,0.964
206.426,0.967
206.456,0.956
206.486,0.961
206.516,0.957
206.546,0.959
206.576,0.959
206.606,0.958
206.636,0.961
206.666,0.958
206.696,0.965
206.726,0.962
206.756,0.963
206.786,0.963
206.816,0.961
206.846,0.963
206.876,0.957
206.906,0.956
206.936,0.959
206.966,0.960
206.996,0.964
207.026,0.961
207.056,0.954
207.086,0.967
207.116,0.960
207.146,0.958
207.176,0.959
207.206,0.960
207.236,0.960
207.266,0.962
207.296,0.960
207.326,0.960
207.356,0.959
207.386,0.957
207.416,0.960
207.446,0.966
207.476,0.962
207.506,0.958
207.536,0.966
207.566,0.959
207.596,0.958
207.626,0.964
207.656,0.961
207.686,0.957
207.716,0.966
207.746,0.958
207.776,0.958
207.806,0.960
207.836,0.957
207.866,0.959
207.896,0.960
207.926,0.959
207.956,0.957
207.986,0.958
208.016,0.963
208.046,0.956
208.076,0.959
208.106,0.964
208.136,0.968
208.166,0.960
208.196,0.958
208.226,0.959
208.256,0.960
208.286,0.963
208.316,0.964
208.346,0.958
208.376,0.961
208.406,0.960
208.436,0.959
208.466,0.960
208.496,0.963
208.526,0.962
208.556,0.960
208.586,0.963
208.616,0.959
208.646,0.964
208.676,0.958
208.706,0.951
208.736,0.960
208.766,0.968
208.796,0.959
208.826,0.965
208.856,0.956
208.886,0.958
208.916,0.961
208.946,0.961
208.976,0.959
209.006,0.958
209.036,0.961
209.066,0.960
209.096,0.954
209.126,0.958
209.156,0.961
209.186,0.958
209.216,0.960
209.246,0.961
209.276,0.963
209.306,0.961
209.336,0.956
209.366,0.959
209.396,0.966
209.426,0.965
209.456,0.962
209.486,0.955
209.516,0.961
209.546,0.960
209.576,0.963
209.606,0.962
209.636,0.958
209.666,0.958
209.696,0.964
209.726,0.959
209.756,0.958
209.786,0.963
209.816,0.963
209.846,0.959
209.876,0.962
209.906,0.963
209.936,0.957
209.966,0.960
209.996,0.956
210.026,0.963
210.056,0.965
210.086,0.958
210.116,0.961
210.146,0.961
210.176,0.958
210.206,0.963
210.236,0.962
210.266,0.957
210.296,0.959
210.326,0.965
210.356,0.958
210.386,0.961
210.416,0.960
210.446,0.960
210.476,0.961
210.506,0.959
210.536,0.960
210.566,0.962
210.596,0.961
210.626,0.958
210.656,0.960
210.686,0.962
210.716,0.961
210.746,0.958
210.776,0.958
210.806,0.959
210.836,0.964
210.866,0.960
210.896,0.960
210.926,0.959
210.956,0.962
210.986,0.958
211.016,0.960
211.046,0.962
211.076,0.962
211.106,0.961
211.136,0.963
211.166,0.959
211.196,0.963
211.226,0.963
211.256,0.958
211.286,0.958
211.316,0.960
211.346,0.961
211.376,0.962
211.406,0.959
211.436,0.955
211.466,0.965
211.496,0.962
211.526,0.964
211.556,0.962
211.586,0.960
211.616,0.967
211.646,0.962
211.676,0.962
211.706,0.963
211.736,0.963
211.766,0.961
211.796,0.961
211.826,0.961
211.856,0.965
211.886,0.961
211.916,0.959
211.946,0.963
211.976,0.959
212.006,0.964
212.036,0.963
212.066,0.957
212.096,0.958
212.126,0.960
212.156,0.963
212.186,0.964
212.216,0.963
212.246,0.955
212.276,0.963
212.306,0.960
212.336,0.958
212.366,0.964
212.396,0.960
212.426,0.959
212.456,0.960
212.486,0.960
212.516,0.955
212.546,0.962
212.576,0.962
212.606,0.956
212.636,0.958
212.666,0.964
212.696,0.964
212.726,0.963
212.756,0.958
212.786,0.959
212.816,0.961
212.846,0.960
212.876,0.959
212.906,0.960
212.936,0.962
212.966,0.963
212.996,0.955
213.026,0.957
213.056,0.967
213.086,0.964
213.116,0.959
213.146,0.961
213.176,0.961
213.206,0.960
213.236,0.950
213.266,0.961
213.296,0.966
213.326,0.955
213.356,0.963
213.386,0.958
213.416,0.958
213.446,0.961
213.476,0.965
213.506,0.956
213.536,0.958
213.566,0.954
213.596,0.962
213.626,0.962
213.656,0.961
213.686,0.961
213.716,0.957
213.746,0.955
213.776,0.962
213.806,0.963
213.836,0.962
213.866,0.952
213.896,0.961
213.926,0.966
213.956,0.957
213.986,0.956
214.016,0.957
214.046,0.958
214.076,0.959
214.106,0.964
214.136,0.961
214.166,0.952
214.196,0.963
214.226,0.962
214.256,0.958
214.286,0.961
214.316,0.961
214.346,0.963
214.376,0.961
214.406,0.958
214.436,0.960
214.466,0.958
214.496,0.958
214.526,0.959
214.556,0.963
214.586,0.963
214.616,0.958
214.646,0.963
214.676,0.958
214.706,0.961
214.736,0.961
214.766,0.950
214.796,0.965
214.826,0.965
214.856,0.959
214.886,0.960
214.916,0.963
214.946,0.961
214.976,0.965
215.006,0.962
215.036,0.963
215.066,0.961
215.096,0.958
215.126,0.961
215.156,0.962
215.186,0.963
215.216,0.960
215.246,0.959
215.276,0.962
