df_hash,22ZHK4.LDJS1X
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.K7SC
person_label,V9
date_time_start,2025-05-22_11-15-08.285000_+03
date_time_start_unix,1747901708.285
date_time_end,2025-05-22_11-23-57.022000_+03
length_difference_noticed,no

time,acc_mag
392.550,1.007
392.580,1.009
392.610,1.011
392.640,1.005
392.670,1.005
392.700,1.002
392.730,1.013
392.760,1.008
392.790,1.012
392.820,1.006
392.850,1.007
392.880,1.007
392.910,1.008
392.940,1.009
392.970,1.010
393.000,1.008
393.030,1.005
393.060,1.010
393.090,1.016
393.120,1.021
393.150,1.031
393.180,1.038
393.210,1.021
393.240,0.999
393.270,0.989
393.300,0.984
393.330,0.987
393.360,0.998
393.390,0.998
393.420,0.999
393.450,1.003
393.480,1.001
393.510,0.991
393.540,1.000
393.570,1.019
393.600,1.022
393.630,1.019
393.660,1.017
393.690,1.014
393.720,1.012
393.750,1.004
393.780,1.009
393.810,1.011
393.840,1.004
393.870,1.000
393.900,1.008
393.930,1.011
393.960,1.005
393.990,1.004
394.020,1.010
394.050,1.010
394.080,1.009
394.110,1.005
394.140,1.011
394.170,1.010
394.200,1.008
394.230,1.008
394.260,1.006
394.290,1.008
394.320,1.008
394.350,1.007
394.380,1.004
394.410,0.999
394.440,1.009
394.470,1.011
394.500,1.008
394.530,1.010
394.560,1.007
394.590,1.003
394.620,1.007
394.650,1.007
394.680,1.010
394.710,1.011
394.740,1.005
394.770,1.009
394.800,1.010
394.830,1.007
394.860,1.007
394.890,1.006
394.920,1.007
394.950,1.009
394.980,1.009
395.010,1.006
395.040,1.008
395.070,1.009
395.100,1.005
395.130,1.005
395.160,1.006
395.190,1.008
395.220,1.004
395.250,1.011
395.280,1.010
395.310,1.007
395.340,1.008
395.370,1.005
395.400,1.007
395.430,1.005
395.460,1.011
395.490,1.009
395.520,1.013
395.550,1.014
395.580,1.005
395.610,1.005
395.640,1.002
395.670,1.009
395.700,1.009
395.730,1.004
395.760,1.006
395.790,1.005
395.820,1.007
395.850,1.009
395.880,1.008
395.910,1.011
395.940,1.015
395.970,1.012
396.000,1.007
396.030,1.004
396.060,1.002
396.090,0.998
396.120,1.001
396.150,1.000
396.180,1.005
396.210,1.005
396.240,1.009
396.270,1.011
396.300,1.006
396.330,1.006
396.360,1.005
396.390,1.007
396.420,1.005
396.450,1.006
396.480,1.009
396.510,1.005
396.540,1.003
396.570,1.006
396.600,1.010
396.630,1.004
396.660,1.005
396.690,1.008
396.720,1.003
396.750,1.006
396.780,1.013
396.810,1.007
396.840,1.004
396.870,1.007
396.900,1.007
396.930,1.003
396.960,1.004
396.990,1.002
397.020,1.008
397.050,1.007
397.080,1.006
397.110,1.008
397.140,1.001
397.170,1.006
397.200,1.011
397.230,1.008
397.260,1.009
397.290,1.009
397.320,1.008
397.350,1.007
397.380,1.007
397.410,1.004
397.440,1.006
397.470,0.998
397.500,1.007
397.530,1.007
397.560,1.003
397.590,1.006
397.620,1.004
397.650,1.006
397.680,1.009
397.710,1.008
397.740,1.011
397.770,1.006
397.800,1.004
397.830,1.009
397.860,1.008
397.890,1.005
397.920,1.004
397.950,1.010
397.980,1.001
398.010,1.007
398.040,1.003
398.070,1.004
398.100,1.008
398.130,1.008
398.160,1.007
398.190,1.004
398.220,1.004
398.250,1.005
398.280,1.005
398.310,1.011
398.340,1.010
398.370,1.008
398.400,1.009
398.430,1.004
398.460,1.001
398.490,1.005
398.520,1.000
398.550,1.000
398.580,1.000
398.610,1.007
398.640,1.003
398.670,1.007
398.700,1.003
398.730,0.988
398.760,1.006
398.790,1.013
398.820,1.016
398.850,1.015
398.880,1.018
398.910,1.016
398.940,1.003
398.970,1.003
399.000,1.002
399.030,1.004
399.060,1.006
399.090,1.005
399.120,1.003
399.150,1.000
399.180,1.003
399.210,1.003
399.240,1.006
399.270,1.001
399.300,1.004
399.330,1.005
399.360,1.006
399.390,1.002
399.420,1.001
399.450,1.006
399.480,1.006
399.510,1.005
399.540,1.005
399.570,1.001
399.600,1.008
399.630,1.002
399.660,1.005
399.690,1.002
399.720,1.002
399.750,1.002
399.780,1.008
399.810,1.007
399.840,1.006
399.870,1.008
399.900,1.008
399.930,1.005
399.960,1.001
399.990,1.004
400.020,1.004
400.050,1.005
400.080,1.006
400.110,1.006
400.140,1.007
400.170,1.003
400.200,1.006
400.230,1.007
400.260,1.015
400.290,1.023
400.320,1.018
400.350,1.012
400.380,1.011
400.410,1.001
400.440,0.995
400.470,0.998
400.500,0.996
400.530,1.000
400.560,0.999
400.590,1.004
400.620,1.009
400.650,1.007
400.680,1.006
400.710,1.003
400.740,1.015
400.770,1.006
400.800,1.007
400.830,1.003
400.860,1.005
400.890,1.003
400.920,1.005
400.950,1.006
400.980,1.007
401.010,1.007
401.040,1.002
401.070,1.010
401.100,1.006
401.130,1.004
401.160,1.006
401.190,1.003
401.220,1.002
401.250,1.009
401.280,1.006
401.310,1.004
401.340,1.006
401.370,1.003
401.400,1.001
401.430,1.005
401.460,1.005
401.490,1.007
401.520,1.003
401.550,1.006
401.580,0.999
401.610,1.009
401.640,1.011
401.670,1.006
401.700,1.002
401.730,1.004
401.760,1.006
401.790,1.005
401.820,1.005
401.850,1.009
401.880,1.005
401.910,0.997
401.940,1.007
401.970,1.009
402.000,1.007
402.030,1.005
402.060,1.003
402.090,1.002
402.120,1.006
402.150,1.008
402.180,1.009
402.210,1.009
402.240,1.005
402.270,1.003
402.300,1.007
402.330,1.007
402.360,1.005
402.390,1.003
402.420,1.008
402.450,1.007
402.480,1.004
402.510,1.006
402.540,1.011
402.570,1.004
402.600,1.005
402.630,1.005
402.660,1.006
402.690,1.005
402.720,1.008
402.750,1.006
402.780,1.006
402.810,1.005
402.840,1.008
402.870,1.005
402.900,1.006
402.930,1.002
402.960,1.004
402.990,1.002
403.020,1.006
403.050,1.010
403.080,1.007
403.110,1.006
403.140,1.003
403.170,1.004
403.200,1.005
403.230,1.007
403.260,1.008
403.290,1.004
403.320,1.002
403.350,0.999
403.380,1.006
403.410,1.007
403.440,1.005
403.470,1.004
403.500,1.003
403.530,1.003
403.560,1.004
403.590,1.006
403.620,1.005
403.650,1.012
403.680,1.000
403.710,1.008
403.740,1.003
403.770,1.004
403.800,1.002
403.830,1.005
403.860,1.001
403.890,1.009
403.920,1.009
403.950,1.008
403.980,1.003
404.010,1.002
404.040,1.001
404.070,1.000
404.100,1.008
404.130,1.002
404.160,1.003
404.190,1.001
404.220,0.998
404.250,1.004
404.280,1.004
404.310,1.004
404.340,1.000
404.370,1.005
404.400,1.004
404.430,1.004
404.460,1.003
404.490,1.008
404.520,1.006
404.550,1.001
404.580,1.005
404.610,1.005
404.640,1.004
404.670,1.002
404.700,1.002
404.730,1.003
404.760,1.005
404.790,1.005
404.820,1.003
404.850,1.005
404.880,1.005
404.910,1.004
404.940,1.001
404.970,1.004
405.000,1.005
405.030,1.003
405.060,1.008
405.090,0.999
405.120,1.006
405.150,1.010
405.180,1.007
405.210,1.006
405.240,1.003
405.270,1.007
405.300,1.005
405.330,1.005
405.360,1.005
405.390,1.006
405.420,1.006
405.450,1.001
405.480,1.005
405.510,1.002
405.540,1.002
405.570,1.005
405.600,1.003
405.630,1.004
405.660,1.002
405.690,1.006
405.720,1.005
405.750,1.008
405.780,1.000
405.810,1.004
405.840,1.001
405.870,1.008
405.900,1.001
405.930,0.998
405.960,1.009
405.990,1.001
406.020,1.002
406.050,0.998
406.080,1.002
406.110,1.002
406.140,1.002
406.170,1.008
406.200,1.012
406.230,1.001
406.260,1.005
406.290,1.008
406.320,1.012
406.350,1.012
406.380,1.012
406.410,1.004
406.440,1.000
406.470,0.993
406.500,0.999
406.530,0.996
406.560,0.999
406.590,1.000
406.620,1.001
406.650,1.005
406.680,1.008
406.710,1.004
406.740,0.998
406.770,1.009
406.800,1.008
406.830,1.008
406.860,1.004
406.890,1.001
406.920,1.002
406.950,1.005
406.980,1.006
407.010,1.021
407.040,1.033
407.070,1.043
407.100,0.973
407.130,0.972
407.160,0.958
407.190,0.979
407.220,0.991
407.250,0.998
407.280,0.995
407.310,0.992
407.340,1.014
407.370,1.002
407.400,0.996
407.430,0.991
407.460,0.993
407.490,0.996
407.520,0.993
407.550,1.000
407.580,0.994
407.610,0.997
407.640,0.994
407.670,0.995
407.700,0.996
407.730,0.997
407.760,0.989
407.790,0.991
407.820,0.984
407.850,0.994
407.880,0.994
407.910,0.987
407.940,0.997
407.970,0.995
408.000,0.990
408.030,0.992
408.060,1.000
408.090,0.992
408.120,0.994
408.150,0.995
408.180,0.992
408.210,0.996
408.240,0.991
408.270,0.992
408.300,0.995
408.330,0.990
408.360,0.994
408.390,0.996
408.420,0.989
408.450,0.990
408.480,0.994
408.510,0.995
408.540,0.996
408.570,0.996
408.600,0.997
408.630,0.996
408.660,0.997
408.690,0.992
408.720,0.979
408.750,0.990
408.780,0.992
408.810,0.996
408.840,0.997
408.870,0.991
408.900,0.998
408.930,1.003
408.960,0.999
408.990,0.990
409.020,0.988
409.050,0.995
409.080,1.000
409.110,0.995
409.140,0.991
409.170,0.995
409.200,0.996
409.230,0.998
409.260,0.995
409.290,0.995
409.320,0.995
409.350,0.993
409.380,0.997
409.410,0.998
409.440,0.997
409.470,0.994
409.500,0.991
409.530,0.992
409.560,0.993
409.590,0.997
409.620,1.000
409.650,1.001
409.680,0.993
409.710,0.995
409.740,0.997
409.770,0.999
409.800,0.995
409.830,0.993
409.860,0.997
409.890,1.000
409.920,0.995
409.950,0.994
409.980,0.996
410.010,1.000
410.040,0.994
410.070,0.986
410.100,0.990
410.130,0.998
410.160,1.001
410.190,1.003
410.220,1.005
410.250,1.000
410.280,1.002
410.310,1.001
410.340,0.996
410.370,0.995
410.400,0.996
410.430,0.999
410.460,0.998
410.490,0.996
410.520,0.996
410.550,0.992
410.580,0.999
410.610,0.998
410.640,1.000
410.670,0.999
410.700,1.002
410.730,0.996
410.760,0.993
410.790,0.996
410.820,1.000
410.850,0.997
410.880,1.002
410.910,1.000
410.940,1.005
410.970,1.000
411.000,0.998
411.030,1.007
411.060,1.002
411.090,0.997
411.120,0.997
411.150,0.996
411.180,0.999
411.210,0.997
411.240,1.000
411.270,1.000
411.300,0.996
411.330,0.987
411.360,0.993
411.390,0.995
411.420,0.993
411.450,0.980
411.480,0.998
411.510,0.998
411.540,1.004
411.570,1.000
411.600,1.000
411.630,0.999
411.660,0.997
411.690,0.993
411.720,0.989
411.750,0.980
411.780,0.980
411.810,0.992
411.840,0.997
411.870,1.002
411.900,0.998
411.930,1.006
411.960,1.008
411.990,1.003
412.020,0.998
412.050,0.990
412.080,0.994
412.110,0.990
412.140,0.986
412.170,1.004
412.200,1.007
412.230,1.003
412.260,0.997
412.290,1.003
412.320,0.999
412.350,1.002
412.380,0.992
412.410,0.986
412.440,0.986
412.470,0.987
412.500,0.987
412.530,0.989
412.560,0.992
412.590,0.988
412.620,0.996
412.650,1.005
412.680,0.997
412.710,0.995
412.740,0.992
412.770,0.994
412.800,0.989
412.830,0.990
412.860,0.998
412.890,0.996
412.920,0.990
412.950,0.993
412.980,0.996
413.010,0.992
413.040,0.987
413.070,0.988
413.100,0.991
413.130,0.991
413.160,0.994
413.190,0.991
413.220,0.994
413.250,0.991
413.280,0.992
413.310,0.997
413.340,0.996
413.370,0.994
413.400,0.993
413.430,0.991
413.460,0.991
413.490,0.996
413.520,0.999
413.550,0.996
413.580,0.995
413.610,0.990
413.640,0.994
413.670,0.998
413.700,0.993
413.730,0.998
413.760,0.995
413.790,0.998
413.820,0.998
413.850,0.986
413.880,0.989
413.910,0.993
413.940,0.996
413.970,0.995
414.000,0.998
414.030,0.991
414.060,0.987
414.090,0.994
414.120,0.995
414.150,0.989
414.180,0.988
414.210,0.993
414.240,0.996
414.270,0.995
414.300,0.989
414.330,0.996
414.360,1.005
414.390,0.995
414.420,0.988
414.450,0.994
414.480,0.995
414.510,0.998
414.540,0.994
414.570,0.981
414.600,0.994
414.630,0.992
414.660,0.994
414.690,1.005
414.720,0.987
414.750,0.991
414.780,0.996
414.810,0.995
414.840,0.990
414.870,0.983
414.900,0.994
414.930,0.985
414.960,0.988
414.990,0.994
415.020,1.006
415.050,1.007
415.080,0.995
415.110,0.984
415.140,0.999
415.170,0.994
415.200,0.990
415.230,0.985
415.260,0.982
415.290,0.992
415.320,0.994
415.350,0.993
415.380,0.990
415.410,0.996
415.440,0.991
415.470,0.987
415.500,1.002
415.530,0.998
415.560,0.988
415.590,0.985
415.620,0.994
415.650,1.000
415.680,0.996
415.710,0.982
415.740,0.983
415.770,0.997
415.800,0.994
415.830,0.984
415.860,0.986
415.890,0.994
415.920,0.997
415.950,0.990
415.980,0.984
416.010,0.998
416.040,0.999
416.070,0.992
416.100,0.990
416.130,0.994
416.160,0.997
416.190,0.991
416.220,0.980
416.250,0.991
416.280,0.995
416.310,0.996
416.340,0.987
416.370,0.992
416.400,0.994
416.430,0.993
416.460,0.987
416.490,0.986
416.520,0.998
416.550,0.996
416.580,0.988
416.610,0.993
416.640,0.995
416.670,0.996
416.700,0.986
416.730,0.979
416.760,0.990
416.790,1.002
416.820,0.996
416.850,0.984
416.880,0.989
416.910,0.997
416.940,1.001
416.970,0.986
417.000,0.980
417.030,0.995
417.060,1.001
417.090,0.993
417.120,0.987
417.150,0.989
417.180,0.997
417.210,0.990
417.240,0.989
417.270,0.988
417.300,0.995
417.330,0.993
417.360,0.994
417.390,0.993
417.420,0.992
417.450,0.991
417.480,0.994
417.510,0.992
417.540,0.990
417.570,0.990
417.600,0.994
417.630,0.994
417.660,0.994
417.690,0.994
417.720,0.992
417.750,0.990
417.780,0.994
417.810,0.993
417.840,0.995
417.870,0.992
417.900,0.995
417.930,0.991
417.960,0.994
417.990,0.997
418.020,0.994
418.050,0.987
418.080,0.992
418.110,0.983
418.140,0.990
418.170,0.991
418.200,0.997
418.230,0.992
418.260,0.996
418.290,0.996
418.320,0.999
418.350,0.996
418.380,0.987
418.410,0.982
418.440,0.982
418.470,0.981
418.500,0.994
418.530,1.005
418.560,0.998
418.590,0.990
418.620,0.987
418.650,0.985
418.680,0.996
418.710,1.005
418.740,1.000
418.770,0.991
418.800,0.988
418.830,0.976
418.860,0.978
418.890,0.985
418.920,0.993
418.950,1.007
418.980,1.007
419.010,1.006
419.040,0.997
419.070,0.968
419.100,0.962
419.130,0.978
419.160,0.998
419.190,1.018
419.220,1.031
419.250,1.008
419.280,0.977
419.310,0.958
419.340,0.959
419.370,0.981
419.400,0.991
419.430,1.019
419.460,1.032
419.490,1.013
419.520,1.007
419.550,0.988
419.580,0.971
419.610,0.980
419.640,1.046
419.670,1.043
419.700,0.925
419.730,0.920
419.760,0.946
419.790,0.953
419.820,0.980
419.850,1.080
419.880,1.057
419.910,1.013
419.940,0.965
419.970,0.953
420.000,0.936
420.030,0.981
420.060,1.034
420.090,1.049
420.120,1.018
420.150,0.990
420.180,0.972
420.210,0.974
420.240,0.958
420.270,0.996
420.300,1.016
420.330,1.016
420.360,0.988
420.390,1.000
420.420,1.012
420.450,0.968
420.480,0.970
420.510,0.991
420.540,0.989
420.570,0.997
420.600,1.038
420.630,1.007
420.660,1.012
420.690,0.974
420.720,0.965
420.750,0.972
420.780,0.993
420.810,1.024
420.840,1.020
420.870,1.000
420.900,0.979
420.930,0.972
420.960,0.987
420.990,1.018
421.020,0.994
421.050,1.007
421.080,1.007
421.110,1.009
421.140,1.002
421.170,0.999
421.200,0.990
421.230,0.997
421.260,0.989
421.290,0.979
421.320,1.000
421.350,0.996
421.380,1.002
421.410,0.994
421.440,1.006
421.470,0.997
421.500,1.002
421.530,0.997
421.560,0.996
421.590,0.997
421.620,1.008
421.650,1.021
421.680,1.017
421.710,0.987
421.740,0.990
421.770,0.990
421.800,0.989
421.830,0.997
421.860,1.001
421.890,0.998
421.920,0.995
421.950,0.999
421.980,1.006
422.010,1.011
422.040,1.000
422.070,1.000
422.100,1.013
422.130,1.016
422.160,1.014
422.190,1.002
422.220,0.996
422.250,0.994
422.280,0.988
422.310,0.993
422.340,0.979
422.370,0.987
422.400,0.989
422.430,1.001
422.460,1.000
422.490,1.004
422.520,1.006
422.550,1.004
422.580,1.001
422.610,0.993
422.640,0.998
422.670,0.993
422.700,0.992
422.730,1.014
422.760,1.006
422.790,1.004
422.820,0.998
422.850,1.009
422.880,1.008
422.910,1.010
422.940,1.019
422.970,1.015
423.000,1.006
423.030,1.026
423.060,1.028
423.090,1.051
423.120,1.045
423.150,0.992
423.180,1.004
423.210,1.010
423.240,0.991
423.270,0.995
423.300,1.059
423.330,1.044
423.360,0.991
423.390,0.989
423.420,0.962
423.450,1.020
423.480,1.064
423.510,1.024
423.540,0.970
423.570,0.923
423.600,0.993
423.630,1.020
423.660,1.084
423.690,1.008
423.720,1.013
423.750,0.965
423.780,0.945
423.810,1.025
423.840,1.069
423.870,1.084
423.900,1.058
423.930,1.009
423.960,0.979
423.990,0.990
424.020,1.002
424.050,1.007
424.080,1.051
424.110,1.015
424.140,1.010
424.170,1.029
424.200,1.015
424.230,1.000
424.260,1.045
424.290,1.059
424.320,1.052
424.350,1.009
424.380,1.006
424.410,0.994
424.440,1.000
424.470,1.007
424.500,1.015
424.530,1.021
424.560,1.036
424.590,1.022
424.620,1.005
424.650,1.005
424.680,1.016
424.710,1.021
424.740,1.021
424.770,1.025
424.800,1.018
424.830,1.001
424.860,1.007
424.890,1.005
424.920,1.009
424.950,1.010
424.980,1.006
425.010,1.021
425.040,1.015
425.070,1.030
425.100,1.047
425.130,1.032
425.160,1.028
425.190,1.020
425.220,1.020
425.250,1.033
425.280,1.029
425.310,1.031
425.340,1.015
425.370,1.034
425.400,1.016
425.430,1.018
425.460,1.020
425.490,1.029
425.520,1.024
425.550,1.020
425.580,1.025
425.610,1.030
425.640,1.031
425.670,1.000
425.700,1.009
425.730,1.021
425.760,0.997
425.790,1.023
425.820,1.020
425.850,1.026
425.880,1.019
425.910,1.050
425.940,1.021
425.970,1.021
426.000,1.017
426.030,1.018
426.060,1.030
426.090,1.026
426.120,1.021
426.150,1.023
426.180,1.040
426.210,1.030
426.240,1.014
426.270,1.012
426.300,1.012
426.330,1.032
426.360,1.028
426.390,1.036
426.420,1.018
426.450,1.013
426.480,1.017
426.510,0.998
426.540,1.011
426.570,1.032
426.600,1.028
426.630,1.054
426.660,1.048
426.690,1.013
426.720,1.014
426.750,1.018
426.780,1.016
426.810,1.030
426.840,1.016
426.870,1.008
426.900,1.023
426.930,1.022
426.960,1.023
426.990,1.027
427.020,1.023
427.050,1.028
427.080,1.021
427.110,1.023
427.140,1.030
427.170,1.029
427.200,1.032
427.230,1.032
427.260,1.030
427.290,1.034
427.320,1.029
427.350,1.028
427.380,1.035
427.410,1.030
427.440,1.033
427.470,1.029
427.500,1.028
427.530,1.023
427.560,1.002
427.590,1.016
427.620,1.021
427.650,1.018
427.680,1.028
427.710,1.019
427.740,1.035
427.770,1.028
427.800,1.041
427.830,1.034
427.860,1.026
427.890,1.037
427.920,1.038
427.950,1.032
427.980,1.043
428.010,1.019
428.040,1.019
428.070,1.023
428.100,1.023
428.130,1.031
428.160,1.029
428.190,1.039
428.220,1.029
428.250,1.042
428.280,1.026
428.310,1.028
428.340,1.018
428.370,1.019
428.400,1.033
428.430,1.035
428.460,1.028
428.490,1.031
428.520,1.021
428.550,1.029
428.580,1.054
428.610,1.048
428.640,1.029
428.670,1.017
428.700,0.977
428.730,0.994
428.760,1.040
428.790,1.075
428.820,1.093
428.850,1.105
428.880,1.059
428.910,1.035
428.940,1.023
428.970,0.972
429.000,0.962
429.030,0.995
429.060,1.055
429.090,1.089
429.120,1.099
429.150,1.049
429.180,1.010
429.210,1.017
429.240,1.022
429.270,1.027
429.300,1.031
429.330,1.038
429.360,1.024
429.390,1.025
429.420,1.048
429.450,1.034
429.480,1.029
429.510,1.030
429.540,1.037
429.570,1.033
429.600,1.025
429.630,1.040
429.660,1.032
429.690,1.032
429.720,1.043
429.750,1.028
429.780,1.024
429.810,1.031
429.840,1.038
429.870,1.037
429.900,1.023
429.930,1.030
429.960,1.036
429.990,1.041
430.020,1.040
430.050,1.026
430.080,1.043
430.110,1.029
430.140,1.048
430.170,1.036
430.200,1.028
430.230,1.037
430.260,1.028
430.290,1.031
430.320,1.035
430.350,1.032
430.380,1.035
430.410,1.029
430.440,1.046
430.470,1.045
430.500,1.043
430.530,1.045
430.560,1.037
430.590,1.029
430.620,1.033
430.650,1.040
430.680,1.036
430.710,1.042
430.740,1.038
430.770,1.029
430.800,1.026
430.830,1.022
430.860,1.025
430.890,1.037
430.920,1.028
430.950,1.029
430.980,1.030
431.010,1.026
431.040,1.027
431.070,1.033
431.100,1.036
431.130,1.026
431.160,1.028
431.190,1.030
431.220,1.017
431.250,1.027
431.280,1.030
431.310,1.021
431.340,1.026
431.370,1.024
431.400,1.025
431.430,1.027
431.460,1.023
431.490,1.030
431.520,1.033
431.550,1.030
431.580,1.030
431.610,1.025
431.640,1.036
431.670,1.028
431.700,1.033
431.730,1.036
431.760,1.034
431.790,1.034
431.820,1.033
431.850,1.032
431.880,1.034
431.910,1.032
431.940,1.028
431.970,1.022
432.000,1.022
432.030,1.029
432.060,1.027
432.090,1.029
432.120,1.034
432.150,1.030
432.180,1.027
432.210,1.031
432.240,1.024
432.270,1.033
432.300,1.037
432.330,1.033
432.360,1.030
432.390,1.030
432.420,1.027
432.450,1.025
432.480,1.030
432.510,1.031
432.540,1.036
432.570,1.030
432.600,1.031
432.630,1.032
432.660,1.037
432.690,1.027
432.720,1.035
432.750,1.034
432.780,1.034
432.810,1.036
432.840,1.031
432.870,1.032
432.900,1.037
432.930,1.034
432.960,1.028
432.990,1.033
433.020,1.031
433.050,1.033
433.080,1.034
433.110,1.028
433.140,1.030
433.170,1.034
433.200,1.030
433.230,1.036
433.260,1.035
433.290,1.030
433.320,1.032
433.350,1.029
433.380,1.032
433.410,1.029
433.440,1.031
433.470,1.034
433.500,1.029
433.530,1.034
433.560,1.033
433.590,1.029
433.620,1.026
433.650,1.034
433.680,1.029
433.710,1.028
433.740,1.028
433.770,1.036
433.800,1.027
433.830,1.034
433.860,1.028
433.890,1.033
433.920,1.033
433.950,1.029
433.980,1.027
434.010,1.030
434.040,1.021
434.070,1.018
434.100,1.022
434.130,1.021
434.160,1.059
434.190,1.112
434.220,1.093
434.250,1.029
434.280,0.980
434.310,0.967
434.340,0.984
434.370,1.008
434.400,1.032
434.430,1.068
434.460,1.070
434.490,1.057
434.520,1.048
434.550,1.048
434.580,1.023
434.610,1.012
434.640,0.990
434.670,1.006
434.700,1.020
434.730,1.016
434.760,1.016
434.790,1.004
434.820,1.005
434.850,1.009
434.880,1.047
434.910,1.027
434.940,1.040
434.970,0.999
435.000,1.032
435.030,1.019
435.060,1.047
435.090,1.048
435.120,1.060
435.150,1.068
435.180,1.057
435.210,1.040
435.240,1.035
435.270,1.026
435.300,1.025
435.330,1.026
435.360,1.055
435.390,1.030
435.420,1.033
435.450,1.029
435.480,1.030
435.510,1.028
435.540,1.013
435.570,1.033
435.600,1.026
435.630,1.074
435.660,1.050
435.690,1.021
435.720,1.038
435.750,1.021
435.780,1.025
435.810,1.021
435.840,1.012
435.870,1.013
435.900,1.018
435.930,1.041
435.960,1.038
435.990,1.078
436.020,1.002
436.050,1.013
436.080,0.998
436.110,0.997
436.140,1.019
436.170,1.019
436.200,1.021
436.230,1.032
436.260,1.036
436.290,1.042
436.320,1.040
436.350,1.058
436.380,1.023
436.410,1.061
436.440,1.035
436.470,1.041
436.500,1.041
436.530,1.065
436.560,0.982
436.590,1.029
436.620,1.085
436.650,1.046
436.680,1.040
436.710,0.970
436.740,0.969
436.770,0.990
436.800,1.023
436.830,1.064
436.860,1.068
436.890,1.049
436.920,0.965
436.950,0.957
436.980,0.998
437.010,1.003
437.040,1.043
437.070,1.146
437.100,1.114
437.130,1.064
437.160,0.952
437.190,0.946
437.220,1.007
437.250,1.052
437.280,1.102
437.310,1.091
437.340,1.070
437.370,1.057
437.400,1.041
437.430,1.017
437.460,1.001
437.490,1.037
437.520,1.047
437.550,1.018
437.580,1.051
437.610,1.031
437.640,1.018
437.670,1.036
437.700,1.035
437.730,1.012
437.760,1.027
437.790,1.017
437.820,1.021
437.850,1.002
437.880,1.019
437.910,0.998
437.940,0.996
437.970,1.011
438.000,0.983
438.030,1.000
438.060,0.983
438.090,0.997
438.120,0.992
438.150,1.067
438.180,1.052
438.210,1.028
438.240,1.084
438.270,1.021
438.300,1.007
438.330,1.031
438.360,1.023
438.390,1.010
438.420,1.045
438.450,0.994
438.480,1.044
438.510,1.054
438.540,1.045
438.570,1.043
438.600,1.072
438.630,1.020
438.660,1.005
438.690,1.014
438.720,1.020
438.750,1.006
438.780,1.005
438.810,1.044
438.840,1.026
438.870,1.019
438.900,1.026
438.930,1.021
438.960,1.030
438.990,1.014
439.020,1.020
439.050,1.037
439.080,1.030
439.110,1.044
439.140,1.021
439.170,1.039
439.200,1.017
439.230,1.030
439.260,1.033
439.290,1.046
439.320,1.053
439.350,1.026
439.380,1.017
439.410,1.013
439.440,1.022
439.470,1.005
439.500,1.009
439.530,0.970
439.560,1.019
439.590,1.053
439.620,1.036
439.650,1.018
439.680,1.031
439.710,1.025
439.740,1.005
439.770,1.043
439.800,1.020
439.830,1.015
439.860,1.034
439.890,1.041
439.920,1.062
439.950,0.992
439.980,1.026
440.010,1.035
440.040,1.023
440.070,1.041
440.100,1.034
440.130,1.015
440.160,1.030
440.190,1.029
440.220,1.023
440.250,1.039
440.280,1.037
440.310,1.073
440.340,1.067
440.370,1.009
440.400,1.025
440.430,1.032
440.460,1.017
440.490,1.033
440.520,1.029
440.550,1.016
440.580,1.023
440.610,1.018
440.640,1.021
440.670,1.020
440.700,1.011
440.730,1.011
440.760,1.014
440.790,1.021
440.820,1.017
440.850,1.026
440.880,1.025
440.910,1.019
440.940,1.028
440.970,1.032
441.000,1.048
441.030,1.034
441.060,1.054
441.090,1.062
441.120,1.053
441.150,1.058
441.180,1.034
441.210,1.028
441.240,1.031
441.270,1.048
441.300,1.033
441.330,1.019
441.360,1.030
441.390,1.050
441.420,1.045
441.450,1.037
441.480,1.024
441.510,1.032
441.540,1.042
441.570,1.041
441.600,1.033
441.630,1.023
441.660,1.028
441.690,1.021
441.720,1.018
441.750,1.036
441.780,1.035
441.810,1.031
441.840,1.040
441.870,1.030
441.900,1.022
441.930,1.026
441.960,1.030
441.990,1.028
442.020,1.041
442.050,1.032
442.080,1.036
442.110,1.048
442.140,1.034
442.170,1.037
442.200,1.045
442.230,1.042
442.260,1.040
442.290,1.032
442.320,1.021
442.350,1.021
442.380,1.024
442.410,1.037
442.440,1.039
442.470,1.047
442.500,1.041
442.530,1.037
442.560,1.037
442.590,1.031
442.620,1.024
442.650,1.016
442.680,1.025
442.710,1.030
442.740,1.035
442.770,1.038
442.800,1.031
442.830,1.028
442.860,1.027
442.890,1.032
442.920,1.033
442.950,1.028
442.980,1.024
443.010,1.024
443.040,1.030
443.070,1.037
443.100,1.037
443.130,1.032
443.160,1.040
443.190,1.048
443.220,1.045
443.250,1.032
443.280,1.023
443.310,1.027
443.340,1.025
443.370,1.024
443.400,1.041
443.430,1.020
443.460,1.021
443.490,1.019
443.520,1.029
443.550,1.033
443.580,1.046
443.610,1.070
443.640,1.047
443.670,1.024
443.700,0.996
443.730,1.008
443.760,1.021
443.790,1.029
443.820,1.021
443.850,1.018
443.880,1.023
443.910,1.043
443.940,1.021
443.970,0.999
444.000,1.012
444.030,1.019
444.060,1.020
444.090,1.015
444.120,1.023
444.150,1.021
444.180,1.021
444.210,1.030
444.240,1.027
444.270,1.031
444.300,1.026
444.330,1.024
444.360,1.033
444.390,1.040
444.420,1.055
