df_hash,22ZHK4.E50QS1
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2ES5
person_label,v130
date_time_start,2026-04-07_17-55-40.586000_+03
date_time_start_unix,1775566540.586
date_time_end,2026-04-07_18-04-27.744000_+03
length_difference_noticed,no

time,acc_mag
419.749,1.008
419.779,1.003
419.809,1.014
419.839,1.023
419.869,1.019
419.899,1.026
419.929,1.034
419.959,1.035
419.989,1.026
420.019,1.000
420.049,1.000
420.079,1.005
420.109,1.015
420.139,1.014
420.169,1.016
420.199,1.006
420.229,1.010
420.259,1.003
420.289,1.000
420.319,1.001
420.349,1.015
420.379,1.019
420.409,1.010
420.439,1.011
420.469,1.009
420.499,1.004
420.529,1.013
420.559,1.001
420.589,1.011
420.619,1.022
420.649,1.028
420.679,1.017
420.709,1.015
420.739,1.011
420.769,1.014
420.799,1.017
420.829,1.016
420.859,1.021
420.889,1.011
420.919,1.008
420.949,1.003
420.979,1.018
421.009,1.019
421.039,1.018
421.069,1.035
421.099,1.031
421.129,1.012
421.159,1.002
421.189,1.018
421.219,1.027
421.249,1.026
421.279,1.024
421.309,1.023
421.339,1.014
421.369,1.006
421.399,0.996
421.429,1.006
421.459,1.017
421.489,1.012
421.519,1.023
421.549,1.030
421.579,1.014
421.609,1.012
421.639,1.025
421.669,1.025
421.699,1.007
421.729,1.023
421.759,1.031
421.789,1.030
421.819,1.020
421.849,1.021
421.879,1.020
421.909,1.018
421.939,1.022
421.969,1.021
421.999,1.035
422.029,1.042
422.059,1.042
422.089,1.058
422.119,1.082
422.149,1.061
422.179,1.048
422.209,1.043
422.239,1.035
422.269,1.013
422.299,1.010
422.329,1.005
422.359,1.002
422.389,1.016
422.419,1.003
422.449,0.977
422.479,0.964
422.509,0.968
422.539,0.980
422.569,0.979
422.599,0.990
422.629,1.002
422.659,1.009
422.689,1.007
422.719,1.008
422.749,1.001
422.779,0.989
422.809,0.979
422.839,0.993
422.869,1.005
422.899,1.012
422.929,1.037
422.959,1.030
422.989,1.032
423.019,1.033
423.049,1.027
423.079,1.012
423.109,1.015
423.139,1.023
423.169,1.024
423.199,1.036
423.229,1.050
423.259,1.049
423.289,1.038
423.319,1.051
423.349,1.061
423.379,1.051
423.409,1.034
423.439,1.029
423.469,1.029
423.499,1.034
423.529,1.022
423.559,1.024
423.589,1.034
423.619,1.041
423.649,1.030
423.679,1.024
423.709,1.043
423.739,1.049
423.769,1.028
423.799,1.011
423.829,1.042
423.859,1.051
423.889,1.033
423.919,1.026
423.949,1.044
423.979,1.036
424.009,1.024
424.039,1.034
424.069,1.051
424.099,1.032
424.129,1.022
424.159,1.028
424.189,1.040
424.219,1.033
424.249,1.022
424.279,1.025
424.309,1.031
424.339,1.018
424.369,1.014
424.399,1.032
424.429,1.040
424.459,1.039
424.489,1.038
424.519,1.036
424.549,1.030
424.579,1.054
424.609,1.060
424.639,1.031
424.669,1.029
424.699,1.046
424.729,1.044
424.759,1.018
424.789,1.031
424.819,1.040
424.849,1.037
424.879,1.025
424.909,1.023
424.939,1.035
424.969,1.027
424.999,1.023
425.029,1.045
425.059,1.029
425.089,1.008
425.119,1.033
425.149,1.053
425.179,1.042
425.209,1.029
425.239,1.040
425.269,1.020
425.299,1.043
425.329,1.059
425.359,1.066
425.389,1.058
425.419,1.044
425.449,1.034
425.479,1.026
425.509,1.035
425.539,1.026
425.569,1.032
425.599,1.045
425.629,1.048
425.659,1.052
425.689,1.043
425.719,1.045
425.749,1.034
425.779,1.018
425.809,1.030
425.839,1.027
425.869,1.020
425.899,1.027
425.929,1.034
425.959,1.031
425.989,1.030
426.019,1.025
426.049,1.031
426.079,1.033
426.109,1.023
426.139,1.034
426.169,1.056
426.199,1.040
426.229,1.033
426.259,1.042
426.289,1.048
426.319,1.049
426.349,1.050
426.379,1.052
426.409,1.048
426.439,1.037
426.469,1.051
426.499,1.065
426.529,1.058
426.559,1.074
426.589,1.097
426.619,1.065
426.649,1.072
426.679,1.065
426.709,1.051
426.739,1.030
426.769,1.037
426.799,1.022
426.829,1.021
426.859,1.019
426.889,0.984
426.919,0.985
426.949,0.991
426.979,0.990
427.009,0.967
427.039,0.973
427.069,0.975
427.099,1.012
427.129,1.021
427.159,0.995
427.189,0.985
427.219,1.034
427.249,1.036
427.279,1.021
427.309,1.032
427.339,1.041
427.369,1.029
427.399,1.039
427.429,1.050
427.459,1.023
427.489,1.055
427.519,1.045
427.549,1.041
427.579,0.997
427.609,1.073
427.639,1.080
427.669,1.130
427.699,1.134
427.729,1.120
427.759,1.076
427.789,1.031
427.819,1.032
427.849,1.014
427.879,1.001
427.909,0.992
427.939,1.021
427.969,1.031
427.999,1.007
428.029,1.035
428.059,1.027
428.089,0.996
428.119,1.005
428.149,1.021
428.179,1.044
428.209,1.062
428.239,1.033
428.269,1.007
428.299,1.017
428.329,1.007
428.359,0.995
428.389,0.998
428.419,1.006
428.449,1.000
428.479,1.016
428.509,1.029
428.539,1.021
428.569,1.018
428.599,0.998
428.629,0.971
428.659,0.951
428.689,0.997
428.719,1.025
428.749,1.020
428.779,1.022
428.809,1.021
428.839,1.015
428.869,1.000
428.899,1.016
428.929,1.022
428.959,1.016
428.989,1.014
429.019,0.992
429.049,1.027
429.079,1.035
429.109,1.053
429.139,1.077
429.169,1.112
429.199,1.093
429.229,1.033
429.259,1.014
429.289,1.004
429.319,0.994
429.349,1.001
429.379,0.990
429.409,0.985
429.439,0.987
429.469,0.984
429.499,1.003
429.529,1.012
429.559,1.015
429.589,1.008
429.619,1.031
429.649,1.005
429.679,0.952
429.709,0.973
429.739,1.003
429.769,0.967
429.799,0.947
429.829,0.934
429.859,0.931
429.889,0.924
429.919,0.974
429.949,0.969
429.979,0.988
430.009,0.970
430.039,0.939
430.069,0.972
430.099,0.908
430.129,1.061
430.159,1.170
430.189,0.979
430.219,1.009
430.249,0.989
430.279,1.004
430.309,0.954
430.339,1.008
430.369,0.990
430.399,0.945
430.429,0.939
430.459,0.986
430.489,0.957
430.519,0.938
430.549,0.972
430.579,0.966
430.609,0.931
430.639,0.911
430.669,0.959
430.699,0.968
430.729,0.992
430.759,0.979
430.789,0.918
430.819,0.936
430.849,0.968
430.879,0.987
430.909,0.948
430.939,0.960
430.969,0.994
430.999,0.978
431.029,0.969
431.059,0.969
431.089,0.971
431.119,0.966
431.149,0.975
431.179,1.062
431.209,0.963
431.239,0.959
431.269,1.018
431.299,0.917
431.329,0.897
431.359,0.891
431.389,0.930
431.419,0.967
431.449,0.922
431.479,0.947
431.509,0.984
431.539,0.991
431.569,0.974
431.599,0.970
431.629,0.916
431.659,0.950
431.689,0.970
431.719,0.935
431.749,0.947
431.779,0.893
431.809,0.925
431.839,1.034
431.869,1.090
431.899,0.825
431.929,0.979
431.959,0.899
431.989,1.014
432.019,0.908
432.049,0.897
432.079,0.926
432.109,0.999
432.139,1.025
432.169,0.955
432.199,0.996
432.229,0.992
432.259,0.911
432.289,0.956
432.319,0.959
432.349,0.932
432.379,0.931
432.409,0.965
432.439,0.976
432.469,0.984
432.499,0.963
432.529,0.973
432.559,0.986
432.589,0.968
432.619,0.983
432.649,0.999
432.679,0.979
432.709,0.983
432.739,0.965
432.769,0.969
432.799,0.960
432.829,0.916
432.859,0.955
432.889,0.928
432.919,0.921
432.949,0.933
432.979,0.977
433.009,0.969
433.039,0.958
433.069,0.977
433.099,0.968
433.129,0.957
433.159,0.950
433.189,0.971
433.219,0.975
433.249,0.949
433.279,0.943
433.309,0.969
433.339,0.939
433.369,0.936
433.399,0.949
433.429,0.969
433.459,0.956
433.489,0.950
433.519,0.953
433.549,0.957
433.579,0.953
433.609,0.961
433.639,0.952
433.669,0.942
433.699,0.945
433.729,0.978
433.759,0.963
433.789,0.954
433.819,0.954
433.849,0.944
433.879,0.950
433.909,0.949
433.939,0.959
433.969,0.951
433.999,0.975
434.029,0.949
434.059,0.956
434.089,0.951
434.119,0.953
434.149,0.957
434.179,0.962
434.209,0.963
434.239,0.974
434.269,0.964
434.299,0.947
434.329,0.945
434.359,0.950
434.389,0.936
434.419,0.945
434.449,0.952
434.479,0.955
434.509,0.949
434.539,0.966
434.569,0.963
434.599,0.956
434.629,0.966
434.659,0.937
434.689,0.956
434.719,0.965
434.749,0.955
434.779,0.958
434.809,0.948
434.839,0.952
434.869,0.976
434.899,0.962
434.929,0.959
434.959,0.958
434.989,0.958
435.019,0.961
435.049,0.949
435.079,0.947
435.109,0.957
435.139,0.965
435.169,0.958
435.199,0.945
435.229,0.964
435.259,0.950
435.289,0.948
435.319,0.951
435.349,0.955
435.379,0.957
435.409,0.948
435.439,0.946
435.469,0.958
435.499,0.956
435.529,0.959
435.559,0.960
435.589,0.949
435.619,0.952
435.649,0.959
435.679,0.947
435.709,0.949
435.739,0.953
435.769,0.957
435.799,0.964
435.829,0.972
435.859,0.959
435.889,0.954
435.919,0.949
435.949,0.962
435.979,0.963
436.009,0.961
436.039,0.950
436.069,0.956
436.099,0.958
436.129,0.958
436.159,0.941
436.189,0.961
436.219,0.955
436.249,0.946
436.279,0.954
436.309,0.958
436.339,0.958
436.369,0.951
436.399,0.963
436.429,0.966
436.459,0.953
436.489,0.954
436.519,0.955
436.549,0.952
436.579,0.953
436.609,0.961
436.639,0.963
436.669,0.964
436.699,0.958
436.729,0.953
436.759,0.955
436.789,0.968
436.819,0.950
436.849,0.939
436.879,0.938
436.909,0.941
436.939,0.952
436.969,0.965
436.999,0.953
437.029,0.963
437.059,0.960
437.089,0.897
437.119,0.921
437.149,0.988
437.179,1.021
437.209,0.989
437.239,0.994
437.269,0.987
437.299,0.924
437.329,0.932
437.359,0.966
437.389,0.983
437.419,0.969
437.449,0.962
437.479,0.998
437.509,0.976
437.539,0.962
437.569,0.997
437.599,0.987
437.629,0.974
437.659,0.965
437.689,0.940
437.719,0.955
437.749,0.921
437.779,0.917
437.809,0.929
437.839,0.957
437.869,0.927
437.899,1.000
437.929,0.972
437.959,0.940
437.989,1.000
438.019,0.972
438.049,1.027
438.079,0.962
438.109,0.920
438.139,0.925
438.169,0.922
438.199,0.904
438.229,0.958
438.259,0.966
438.289,0.982
438.319,0.853
438.349,0.986
438.379,1.036
438.409,1.077
438.439,1.029
438.469,0.984
438.499,1.013
438.529,0.913
438.559,0.894
438.589,0.939
438.619,0.961
438.649,0.958
438.679,0.974
438.709,0.988
438.739,0.998
438.769,1.025
438.799,0.996
438.829,1.037
438.859,1.054
438.889,1.000
438.919,0.955
438.949,0.951
438.979,0.903
439.009,0.908
439.039,0.934
439.069,0.959
439.099,0.947
439.129,0.958
439.159,0.986
439.189,0.996
439.219,0.959
439.249,0.965
439.279,0.956
439.309,0.990
439.339,1.005
439.369,0.943
439.399,0.976
439.429,0.973
439.459,0.901
439.489,0.995
439.519,0.927
439.549,0.964
439.579,0.833
439.609,0.964
439.639,0.896
439.669,0.970
439.699,0.972
439.729,0.996
439.759,0.967
439.789,0.929
439.819,0.909
439.849,0.892
439.879,0.881
439.909,0.900
439.939,0.896
439.969,0.968
439.999,0.919
440.029,0.941
440.059,0.942
440.089,0.956
440.119,0.942
440.149,0.980
440.179,0.963
440.209,0.919
440.239,0.974
440.269,0.945
440.299,0.952
440.329,0.943
440.359,0.929
440.389,0.931
440.419,0.913
440.449,0.917
440.479,0.915
440.509,0.933
440.539,0.948
440.569,0.930
440.599,0.946
440.629,0.946
440.659,0.952
440.689,0.916
440.719,0.933
440.749,0.919
440.779,0.896
440.809,0.914
440.839,0.925
440.869,0.909
440.899,0.914
440.929,0.934
440.959,0.971
440.989,0.987
441.019,0.970
441.049,0.970
441.079,0.964
441.109,0.959
441.139,0.971
441.169,0.962
441.199,0.980
441.229,0.993
441.259,0.987
441.289,0.921
441.319,1.233
441.349,0.997
441.379,0.918
441.409,0.944
441.439,0.945
441.469,0.974
441.499,1.029
441.529,1.007
441.559,0.998
441.589,0.997
441.619,0.975
441.649,0.997
441.679,0.989
441.709,0.962
441.739,1.013
441.769,0.984
441.799,0.994
441.829,1.003
441.859,1.077
441.889,0.968
441.919,1.024
441.949,0.991
441.979,0.973
442.009,1.003
442.039,0.984
442.069,0.942
442.099,0.971
442.129,0.947
442.159,0.986
442.189,1.006
442.219,1.039
442.249,1.012
442.279,1.021
442.309,1.010
442.339,1.023
442.369,1.009
442.399,0.991
442.429,1.023
442.459,1.028
442.489,1.015
442.519,1.016
442.549,0.970
442.579,0.957
442.609,0.962
442.639,1.010
442.669,0.952
442.699,0.983
442.729,1.022
442.759,0.939
442.789,0.999
442.819,1.004
442.849,0.998
442.879,1.019
442.909,1.001
442.939,0.979
442.969,0.972
442.999,0.994
443.029,0.972
443.059,0.983
443.089,0.979
443.119,0.973
443.149,0.963
443.179,0.971
443.209,0.979
443.239,0.973
443.269,0.966
443.299,0.987
443.329,0.973
443.359,0.977
443.389,0.965
443.419,0.964
443.449,0.945
443.479,0.961
443.509,0.943
443.539,0.953
443.569,0.956
443.599,0.962
443.629,0.947
443.659,0.949
443.689,0.936
443.719,0.961
443.749,0.972
443.779,0.977
443.809,0.958
443.839,0.967
443.869,0.973
443.899,0.963
443.929,0.977
443.959,0.969
443.989,0.944
444.019,0.931
444.049,0.961
444.079,0.964
444.109,0.976
444.139,0.980
444.169,0.951
444.199,0.934
444.229,0.941
444.259,0.921
444.289,0.996
444.319,0.986
444.349,0.962
444.379,0.939
444.409,0.955
444.439,0.955
444.469,0.944
444.499,0.969
444.529,0.953
444.559,0.968
444.589,0.966
444.619,0.951
444.649,0.956
444.679,0.952
444.709,0.959
444.739,0.942
444.769,0.958
444.799,0.964
444.829,0.957
444.859,0.963
444.889,0.958
444.919,0.958
444.949,0.933
444.979,0.947
445.009,0.957
445.039,0.970
445.069,0.977
445.099,0.968
445.129,0.970
445.159,0.972
445.189,0.974
445.219,0.962
445.249,0.954
445.279,0.960
445.309,0.969
445.339,0.959
445.369,0.968
445.399,0.966
445.429,0.973
445.459,0.959
445.489,0.947
445.519,0.969
445.549,0.971
445.579,0.962
445.609,0.951
445.639,0.953
445.669,0.966
445.699,0.974
445.729,0.955
445.759,0.943
445.789,0.945
445.819,0.944
445.849,0.946
445.879,0.946
445.909,0.980
445.939,0.972
445.969,0.975
445.999,0.964
446.029,0.948
446.059,0.950
446.089,0.978
446.119,0.971
446.149,0.960
446.179,0.950
446.209,0.970
446.239,0.991
446.269,0.976
446.299,0.922
446.329,0.928
446.359,0.950
446.389,0.957
446.419,0.963
446.449,0.958
446.479,0.955
446.509,0.956
446.539,0.961
446.569,0.945
446.599,0.958
446.629,0.926
446.659,0.948
446.689,0.963
446.719,0.960
446.749,0.971
446.779,0.970
446.809,0.966
446.839,0.942
446.869,0.931
446.899,0.953
446.929,0.961
446.959,0.952
446.989,0.935
447.019,0.939
447.049,0.979
447.079,0.991
447.109,0.972
447.139,0.980
447.169,0.989
447.199,0.976
447.229,0.961
447.259,0.963
447.289,0.990
447.319,0.942
447.349,0.918
447.379,0.914
447.409,0.929
447.439,0.947
447.469,0.952
447.499,0.957
447.529,0.939
447.559,0.938
447.589,0.944
447.619,0.973
447.649,0.963
447.679,0.953
447.709,0.927
447.739,0.955
447.769,0.954
447.799,0.940
447.829,0.910
447.859,0.947
447.889,0.959
447.919,0.967
447.949,0.979
447.979,0.934
448.009,0.938
448.039,0.924
448.069,0.979
448.099,1.000
448.129,0.973
448.159,0.916
448.189,0.963
448.219,1.041
448.249,0.944
448.279,0.973
448.309,0.951
448.339,0.989
448.369,0.965
448.399,0.963
448.429,0.945
448.459,0.945
448.489,0.969
448.519,0.957
448.549,0.967
448.579,0.958
448.609,0.965
448.639,0.982
448.669,0.954
448.699,0.956
448.729,0.947
448.759,0.945
448.789,0.952
448.819,0.940
448.849,0.934
448.879,0.939
448.909,0.949
448.939,0.955
448.969,0.946
448.999,0.934
449.029,0.924
449.059,0.924
449.089,0.928
449.119,0.925
449.149,0.954
449.179,0.943
449.209,0.923
449.239,0.926
449.269,0.928
449.299,0.933
449.329,0.952
449.359,0.936
449.389,0.941
449.419,0.944
449.449,0.946
449.479,0.946
449.509,0.937
449.539,0.947
449.569,0.937
449.599,0.945
449.629,0.943
449.659,0.951
449.689,0.941
449.719,0.955
449.749,0.948
449.779,0.940
449.809,0.950
449.839,0.948
449.869,0.953
449.899,0.950
449.929,0.938
449.959,0.945
449.989,0.961
450.019,0.948
450.049,0.939
450.079,0.940
450.109,0.938
450.139,0.941
450.169,0.950
450.199,0.952
450.229,0.951
450.259,0.958
450.289,0.950
450.319,0.952
450.349,0.948
450.379,0.958
450.409,0.956
450.439,0.954
450.469,0.950
450.499,0.940
450.529,0.949
450.559,0.948
450.589,0.945
450.619,0.945
450.649,0.955
450.679,0.971
450.709,0.945
450.739,0.938
450.769,0.948
450.799,0.953
450.829,0.950
450.859,0.951
450.889,0.952
450.919,0.949
450.949,0.964
450.979,0.937
451.009,0.945
451.039,0.954
451.069,0.957
451.099,0.942
451.129,0.950
451.159,0.973
451.189,0.967
451.219,0.953
451.249,0.962
451.279,0.964
451.309,0.962
451.339,0.958
451.369,0.954
451.399,0.961
451.429,0.959
451.459,0.952
451.489,0.941
451.519,0.942
451.549,0.936
451.579,0.952
451.609,0.951
451.639,0.957
451.669,0.954
451.699,0.956
451.729,0.955
451.759,0.962
451.789,0.957
451.819,0.958
451.849,0.965
451.879,0.995
451.909,1.012
451.939,1.005
451.969,1.007
451.999,1.010
452.029,0.986
452.059,0.996
452.089,0.958
452.119,0.940
452.149,0.963
452.179,0.941
452.209,0.914
452.239,0.936
452.269,0.952
452.299,0.972
452.329,0.923
452.359,0.967
452.389,0.951
452.419,0.960
452.449,1.009
452.479,0.985
452.509,0.980
452.539,0.987
452.569,0.987
452.599,0.960
452.629,0.963
452.659,1.020
452.689,0.986
452.719,0.963
452.749,0.982
452.779,0.985
452.809,0.985
452.839,0.999
452.869,0.989
452.899,0.979
452.929,0.999
452.959,0.983
452.989,0.985
453.019,0.992
453.049,0.978
453.079,0.993
453.109,0.988
453.139,0.997
453.169,0.989
453.199,0.986
453.229,0.994
453.259,1.003
453.289,1.006
453.319,0.990
453.349,0.999
453.379,1.002
453.409,0.998
453.439,0.991
453.469,0.986
453.499,0.980
453.529,0.991
453.559,0.994
453.589,0.978
453.619,0.994
453.649,0.993
453.679,0.985
453.709,0.990
453.739,0.990
453.769,0.987
453.799,0.991
453.829,0.979
453.859,0.981
453.889,1.001
453.919,1.002
453.949,0.987
453.979,0.985
454.009,0.989
454.039,1.004
454.069,0.996
454.099,0.981
454.129,0.985
454.159,0.985
454.189,1.002
454.219,0.988
454.249,0.992
454.279,0.994
454.309,0.989
454.339,0.996
454.369,0.993
454.399,1.002
454.429,0.994
454.459,0.977
454.489,0.981
454.519,0.996
454.549,0.978
454.579,0.997
454.609,0.996
454.639,0.983
454.669,0.988
454.699,0.994
454.729,1.000
454.759,0.997
454.789,0.987
454.819,0.986
454.849,1.005
454.879,0.978
454.909,0.980
454.939,1.013
454.969,0.988
454.999,0.982
455.029,0.996
455.059,0.986
455.089,0.984
455.119,0.996
455.149,0.983
455.179,0.997
455.209,0.995
455.239,1.004
455.269,0.994
455.299,0.984
455.329,1.004
455.359,1.000
455.389,0.985
455.419,0.999
455.449,0.998
455.479,0.994
455.509,0.999
455.539,0.994
455.569,0.988
455.599,0.984
455.629,0.983
455.659,0.993
455.689,0.980
455.719,0.979
455.749,0.992
455.779,0.992
455.809,0.986
455.839,0.996
455.869,0.984
455.899,0.991
455.929,0.983
455.959,0.991
455.989,0.983
456.019,0.983
456.049,0.999
456.079,0.992
456.109,0.997
456.139,1.000
456.169,0.993
456.199,0.992
456.229,1.001
456.259,0.996
456.289,0.995
456.319,0.986
456.349,0.987
456.379,0.992
456.409,0.991
456.439,0.989
456.469,0.997
456.499,0.990
456.529,0.993
456.559,0.991
456.589,0.988
456.619,0.985
456.649,0.985
456.679,0.990
456.709,0.988
456.739,0.985
456.769,0.990
456.799,0.989
456.829,0.989
456.859,0.990
456.889,0.988
456.919,0.978
456.949,1.000
456.979,0.990
457.009,0.984
457.039,0.976
457.069,0.992
457.099,0.992
457.129,1.000
457.159,0.986
457.189,0.998
457.219,1.003
457.249,0.999
457.279,0.979
457.309,0.983
457.339,0.990
457.369,0.976
457.399,0.991
457.429,0.998
457.459,0.989
457.489,0.994
457.519,1.000
457.549,0.994
457.579,0.991
457.609,0.984
457.639,0.994
457.669,0.979
457.699,0.997
457.729,0.999
457.759,0.993
457.789,0.991
457.819,0.992
457.849,1.003
457.879,0.992
457.909,0.978
457.939,0.991
457.969,1.001
457.999,0.981
458.029,0.988
458.059,0.993
458.089,1.003
458.119,0.994
458.149,0.995
458.179,0.999
458.209,0.997
458.239,0.998
458.269,0.988
458.299,0.993
458.329,0.989
458.359,0.986
458.389,0.985
458.419,0.995
458.449,0.990
458.479,0.992
458.509,0.983
458.539,0.992
458.569,0.992
458.599,0.988
458.629,0.987
458.659,1.000
458.689,0.986
458.719,0.992
458.749,0.993
458.779,0.993
458.809,0.988
458.839,0.993
458.869,0.988
458.899,0.996
458.929,0.986
458.959,0.991
458.989,0.987
459.019,0.989
459.049,0.983
459.079,0.990
459.109,0.996
459.139,0.983
459.169,0.986
459.199,0.990
459.229,0.989
459.259,0.996
459.289,0.987
459.319,0.994
459.349,1.009
459.379,0.994
459.409,0.998
459.439,0.992
459.469,0.997
459.499,1.001
459.529,0.988
459.559,0.989
459.589,0.993
459.619,0.987
459.649,1.002
459.679,0.999
459.709,0.985
459.739,0.994
459.769,0.988
459.799,0.991
459.829,0.997
459.859,0.983
459.889,0.996
459.919,0.997
459.949,0.990
459.979,0.989
460.009,0.992
460.039,0.994
460.069,0.990
460.099,0.990
460.129,0.995
460.159,0.994
460.189,0.995
460.219,0.987
460.249,0.997
460.279,0.992
460.309,0.985
460.339,0.995
460.369,0.981
460.399,0.988
460.429,0.996
460.459,0.995
460.489,1.000
460.519,0.988
460.549,1.002
460.579,0.972
460.609,0.984
460.639,1.019
460.669,0.965
460.699,0.986
460.729,0.963
460.759,0.884
460.789,1.013
460.819,1.079
460.849,0.954
460.879,1.027
460.909,1.055
460.939,0.931
460.969,0.982
460.999,1.025
461.029,0.988
461.059,0.932
461.089,0.903
461.119,0.985
461.149,0.995
461.179,0.950
461.209,0.939
461.239,0.952
461.269,0.950
461.299,0.958
461.329,0.943
461.359,0.940
461.389,0.941
461.419,0.971
461.449,0.963
461.479,0.957
461.509,0.960
461.539,0.948
461.569,0.943
461.599,0.940
461.629,0.941
461.659,0.957
461.689,0.978
461.719,0.976
461.749,0.965
461.779,0.978
461.809,0.976
461.839,0.968
461.869,0.961
461.899,0.945
461.929,0.948
461.959,0.966
461.989,0.973
462.019,0.964
462.049,0.966
462.079,0.981
462.109,0.966
462.139,0.921
462.169,0.916
462.199,0.940
462.229,0.953
462.259,0.952
462.289,0.967
462.319,0.950
462.349,0.988
462.379,0.951
462.409,0.944
462.439,0.967
462.469,0.979
462.499,0.967
462.529,0.960
462.559,0.960
462.589,0.958
462.619,0.969
462.649,0.966
462.679,0.962
462.709,0.962
462.739,0.958
462.769,0.942
462.799,0.940
462.829,0.956
462.859,0.956
462.889,0.951
462.919,0.970
462.949,0.965
462.979,0.954
463.009,0.956
463.039,0.963
463.069,0.958
463.099,0.947
463.129,0.958
463.159,0.956
463.189,0.961
463.219,0.968
463.249,0.970
463.279,0.963
463.309,0.955
463.339,0.964
463.369,0.967
463.399,0.962
463.429,0.966
463.459,0.955
463.489,0.954
463.519,0.950
463.549,0.960
463.579,0.964
463.609,0.965
463.639,0.958
463.669,0.965
463.699,0.953
463.729,0.965
463.759,0.969
463.789,0.961
463.819,0.955
463.849,0.960
463.879,0.968
463.909,0.960
463.939,0.957
463.969,0.958
463.999,0.963
464.029,0.977
464.059,1.003
464.089,1.029
464.119,0.974
464.149,0.986
464.179,0.998
464.209,0.923
464.239,0.935
464.269,0.939
464.299,0.940
464.329,0.944
464.359,0.928
464.389,0.910
464.419,0.969
464.449,0.989
464.479,0.992
464.509,0.997
464.539,1.000
464.569,1.005
464.599,0.992
464.629,0.992
464.659,0.994
464.689,0.985
464.719,0.996
464.749,0.998
464.779,0.983
464.809,0.982
464.839,0.976
464.869,0.991
464.899,1.001
464.929,0.962
464.959,0.996
464.989,1.014
465.019,0.970
465.049,0.972
465.079,0.993
465.109,0.976
465.139,0.990
465.169,0.996
465.199,0.970
465.229,0.969
465.259,0.993
465.289,1.003
465.319,0.991
465.349,0.995
465.379,0.972
465.409,0.989
465.439,0.986
465.469,0.983
465.499,0.994
465.529,1.000
465.559,0.985
465.589,0.988
465.619,1.002
465.649,0.993
465.679,0.959
465.709,0.980
465.739,1.001
465.769,1.009
465.799,0.985
465.829,0.996
465.859,0.984
465.889,0.968
465.919,0.985
465.949,0.987
465.979,0.949
466.009,0.980
466.039,0.978
466.069,0.945
466.099,0.971
466.129,1.006
466.159,0.990
466.189,0.965
466.219,0.957
466.249,0.953
466.279,0.969
466.309,0.995
466.339,0.995
466.369,0.972
466.399,0.936
466.429,0.993
466.459,1.024
466.489,1.021
466.519,0.991
466.549,0.990
466.579,0.986
466.609,1.007
466.639,0.994
466.669,0.974
466.699,1.039
466.729,0.976
466.759,0.948
466.789,0.997
466.819,0.966
466.849,1.009
466.879,0.953
466.909,0.962
466.939,0.996
466.969,1.013
466.999,1.010
467.029,1.002
467.059,0.996
467.089,0.958
467.119,0.987
467.149,0.999
467.179,0.994
467.209,0.987
467.239,0.985
467.269,0.988
467.299,0.954
467.329,1.021
467.359,1.037
467.389,0.993
467.419,0.935
467.449,0.948
467.479,0.983
467.509,0.986
467.539,0.977
467.569,0.987
467.599,0.993
467.629,0.980
467.659,0.988
467.689,0.990
467.719,0.977
467.749,0.987
467.779,0.992
467.809,0.982
467.839,0.997
467.869,0.989
467.899,0.990
467.929,0.975
467.959,0.976
467.989,0.980
468.019,0.984
468.049,0.982
468.079,0.975
468.109,0.997
468.139,0.988
468.169,0.989
468.199,0.982
468.229,0.998
468.259,0.995
468.289,0.975
468.319,0.984
468.349,0.990
468.379,0.993
468.409,0.989
468.439,0.993
468.469,0.982
468.499,0.977
468.529,0.999
468.559,0.994
468.589,0.989
468.619,1.005
468.649,0.992
468.679,0.999
468.709,0.981
468.739,0.983
468.769,0.976
468.799,0.986
468.829,1.005
468.859,0.992
468.889,0.996
468.919,0.992
468.949,0.987
468.979,0.994
469.009,0.993
469.039,0.998
469.069,0.990
469.099,0.985
469.129,0.983
469.159,1.003
469.189,0.990
469.219,0.997
469.249,0.989
469.279,0.980
469.309,0.981
469.339,0.975
469.369,1.006
469.399,0.981
469.429,0.997
469.459,0.993
469.489,0.997
469.519,0.981
469.549,0.976
469.579,0.994
469.609,1.007
469.639,0.990
469.669,0.986
469.699,0.990
469.729,0.989
469.759,0.991
469.789,0.988
469.819,1.000
469.849,0.989
469.879,0.991
469.909,0.989
469.939,0.973
469.969,0.979
469.999,0.996
470.029,1.003
470.059,0.997
470.089,0.995
470.119,0.999
470.149,0.994
470.179,0.993
470.209,1.009
470.239,0.995
470.269,0.987
470.299,1.000
470.329,0.996
470.359,0.980
470.389,0.998
470.419,1.004
470.449,0.997
470.479,0.989
470.509,1.008
470.539,0.985
470.569,0.986
470.599,1.013
470.629,1.025
470.659,0.987
470.689,0.991
470.719,0.999
470.749,1.000
470.779,0.983
470.809,0.977
470.839,0.993
470.869,1.017
470.899,1.000
470.929,0.984
470.959,0.999
470.989,1.006
471.019,0.990
471.049,0.993
471.079,0.996
471.109,1.006
471.139,0.995
471.169,0.984
471.199,0.989
471.229,0.992
471.259,0.992
471.289,0.996
471.319,1.001
471.349,0.996
471.379,0.971
471.409,1.000
471.439,1.007
471.469,1.010
471.499,0.996
471.529,0.996
471.559,1.008
471.589,0.998
471.619,0.990
