df_hash,22ZHK4.YPQ43H
164.162,1.012
164.192,1.014
164.222,1.010
164.252,1.008
164.282,1.010
164.312,1.011
164.342,1.012
164.372,1.006
164.402,1.010
164.432,1.021
164.462,1.020
164.492,1.021
164.522,1.022
164.552,1.023
164.582,1.026
164.612,1.025
164.642,1.018
164.672,1.023
164.702,1.019
164.732,1.011
164.762,1.014
164.792,1.013
164.822,1.022
164.852,1.014
164.882,1.023
164.912,1.021
164.942,1.021
164.972,1.019
165.002,1.016
165.032,1.025
165.062,1.020
165.092,1.015
165.122,1.009
165.152,1.011
165.182,1.011
165.212,1.019
165.242,1.020
165.272,1.022
165.302,1.019
165.332,1.014
165.362,1.018
165.392,1.013
165.422,1.019
165.452,1.018
165.482,1.017
165.512,1.021
165.542,1.012
165.572,1.018
165.602,1.020
165.632,1.020
165.662,1.019
165.692,1.018
165.722,1.017
165.752,1.011
165.782,1.016
165.812,1.013
165.842,1.022
165.872,1.015
165.902,1.015
165.932,1.013
165.962,1.021
165.992,1.020
166.022,1.021
166.052,1.015
166.082,1.012
166.112,1.011
166.142,1.021
166.172,1.018
166.202,1.015
166.232,1.021
166.262,1.015
166.292,1.011
166.322,1.017
166.352,1.017
166.382,1.020
166.412,1.022
166.442,1.010
166.472,1.018
166.502,1.013
166.532,1.021
166.562,1.019
166.592,1.021
166.622,1.012
166.652,1.008
166.682,1.024
166.712,1.020
166.742,1.015
166.772,1.021
166.802,1.009
166.832,1.012
166.862,1.013
166.892,1.017
166.922,1.017
166.952,1.017
166.982,1.017
167.012,1.018
167.042,1.017
167.072,1.019
167.102,1.016
167.132,1.020
167.162,1.015
167.192,1.004
167.222,1.021
167.252,1.016
167.282,1.018
167.312,1.019
167.342,1.011
167.372,1.012
167.402,1.019
167.432,1.020
167.462,1.020
167.492,1.016
167.522,1.017
167.552,1.015
167.582,1.010
167.612,1.020
167.642,1.016
167.672,1.019
167.702,1.023
167.732,1.010
167.762,1.003
167.792,1.009
167.822,1.037
167.852,1.023
167.882,1.035
167.912,1.008
167.942,0.987
167.972,1.007
168.002,1.013
168.032,1.005
168.062,0.991
168.092,0.971
168.122,1.021
168.152,1.013
168.182,1.017
168.212,1.038
168.242,1.016
168.272,1.022
168.302,1.021
168.332,1.026
168.362,1.018
168.392,1.023
168.422,1.024
168.452,1.025
168.482,1.022
168.512,1.024
168.542,1.070
168.572,1.071
168.602,1.068
168.632,1.087
168.662,1.093
168.692,1.102
168.722,1.095
168.752,1.104
168.782,1.090
168.812,1.074
168.842,1.070
168.872,1.069
168.902,1.060
168.932,1.063
168.962,1.066
168.992,1.064
169.022,1.036
169.052,1.039
169.082,1.029
169.112,1.032
169.142,1.037
169.172,1.028
169.202,1.048
169.232,1.047
169.262,1.031
169.292,1.043
169.322,1.039
169.352,1.042
169.382,1.057
169.412,1.054
169.442,1.054
169.472,1.052
169.502,1.050
169.532,1.060
169.562,1.053
169.592,1.047
169.622,1.050
169.652,1.041
169.682,1.040
169.712,1.049
169.742,1.046
169.772,1.047
169.802,1.051
169.832,1.030
169.862,1.041
169.892,1.030
169.922,1.040
169.952,1.044
169.982,1.041
170.012,1.043
170.042,1.049
170.072,1.039
170.102,1.040
170.132,1.042
170.162,1.045
170.192,1.039
170.222,1.044
170.252,1.046
170.282,1.040
170.312,1.036
170.342,1.041
170.372,1.039
170.402,1.039
170.432,1.042
170.462,1.045
170.492,1.039
170.522,1.038
170.552,1.044
170.582,1.049
170.612,1.051
170.642,1.041
170.672,1.049
170.702,1.046
170.732,1.038
170.762,1.035
170.792,1.039
170.822,1.040
170.852,1.042
170.882,1.043
170.912,1.039
170.942,1.043
170.972,1.038
171.002,1.038
171.032,1.042
171.062,1.046
171.092,1.045
171.122,1.045
171.152,1.044
171.182,1.037
171.212,1.038
171.242,1.036
171.272,1.046
171.302,1.052
171.332,1.044
171.362,1.042
171.392,1.041
171.422,1.038
171.452,1.040
171.482,1.050
171.512,1.039
171.542,1.050
171.572,1.037
171.602,1.035
171.632,1.039
171.662,1.051
171.692,1.051
171.722,1.043
171.752,1.050
171.782,1.049
171.812,1.065
171.842,1.062
171.872,1.068
171.902,1.084
171.932,1.092
171.962,1.074
171.992,1.063
172.022,1.085
172.052,1.068
172.082,1.066
172.112,1.061
172.142,1.059
172.172,1.037
172.202,1.034
172.232,1.017
172.262,1.010
172.292,0.997
172.322,1.019
172.352,1.013
172.382,1.021
172.412,1.021
172.442,1.033
172.472,1.014
172.502,1.019
172.532,1.020
172.562,0.990
172.592,0.961
172.622,0.960
172.652,0.970
172.682,0.983
172.712,0.981
172.742,1.002
172.772,0.996
172.802,1.005
172.832,1.008
172.862,0.995
172.892,0.983
172.922,0.982
172.952,0.983
172.982,1.043
173.012,1.027
173.042,1.014
173.072,1.055
173.102,1.060
173.132,1.045
173.162,1.032
173.192,1.039
173.222,1.033
173.252,1.056
173.282,1.045
173.312,1.044
173.342,1.029
173.372,0.979
173.402,0.978
173.432,0.987
173.462,0.973
173.492,0.991
173.522,1.021
173.552,1.046
173.582,1.047
173.612,1.030
173.642,1.031
173.672,1.027
173.702,1.006
173.732,1.011
173.762,1.009
173.792,1.010
173.822,1.011
173.852,1.018
173.882,1.039
173.912,1.034
173.942,1.029
173.972,1.032
174.002,1.058
174.032,1.034
174.062,1.048
174.092,1.035
174.122,1.018
174.152,0.993
174.182,1.009
174.212,1.023
174.242,1.005
174.272,1.021
174.302,1.011
174.332,1.012
174.362,1.007
174.392,1.026
174.422,1.043
174.452,1.027
174.482,1.028
174.512,1.021
174.542,1.016
174.572,1.010
174.602,1.026
174.632,1.032
174.662,1.039
174.692,1.038
174.722,1.030
174.752,1.020
174.782,1.015
174.812,1.025
174.842,1.035
174.872,1.034
174.902,1.021
174.932,1.033
174.962,1.051
174.992,1.032
175.022,1.014
175.052,1.022
175.082,1.033
175.112,1.022
175.142,1.027
175.172,1.031
175.202,1.019
175.232,1.017
175.262,1.025
175.292,1.022
175.322,1.007
175.352,1.009
175.382,0.997
175.412,0.970
175.442,1.035
175.472,1.020
175.502,1.020
175.532,1.012
175.562,1.012
175.592,1.032
175.622,1.031
175.652,1.062
175.682,1.062
175.712,1.033
175.742,1.048
175.772,1.004
175.802,1.001
175.832,1.011
175.862,1.027
175.892,1.018
175.922,1.008
175.952,1.017
175.982,1.012
176.012,1.020
176.042,1.029
176.072,1.018
176.102,1.012
176.132,1.019
176.162,1.021
176.192,1.010
176.222,1.023
176.252,1.021
176.282,1.011
176.312,1.028
176.342,1.006
176.372,0.967
176.402,1.008
176.432,1.013
176.462,1.015
176.492,1.051
176.522,1.052
176.552,1.042
176.582,1.038
176.612,1.033
176.642,1.076
176.672,1.069
176.702,1.086
176.732,1.082
176.762,1.070
176.792,1.062
176.822,1.009
176.852,0.987
176.882,0.994
176.912,0.983
176.942,1.029
176.972,1.043
177.002,1.038
177.032,0.999
177.062,0.998
177.092,0.993
177.122,1.000
177.152,1.002
177.182,1.037
177.212,1.034
177.242,1.051
177.272,1.044
177.302,1.014
177.332,1.027
177.362,1.026
177.392,1.024
177.422,1.018
177.452,1.019
177.482,1.034
177.512,1.052
177.542,1.092
177.572,1.099
177.602,1.128
177.632,1.093
177.662,1.021
177.692,1.021
177.722,0.968
177.752,0.937
177.782,0.964
177.812,0.984
177.842,0.973
177.872,0.969
177.902,0.975
177.932,0.977
177.962,1.011
177.992,1.012
178.022,1.029
178.052,1.032
178.082,1.039
178.112,1.037
178.142,1.032
178.172,1.037
178.202,1.017
178.232,1.029
178.262,1.036
178.292,1.039
178.322,1.023
178.352,1.022
178.382,1.008
178.412,1.000
178.442,0.999
178.472,1.021
178.502,1.036
178.532,1.060
178.562,1.049
178.592,1.062
178.622,1.061
178.652,1.028
178.682,1.010
178.712,1.024
178.742,1.023
178.772,1.001
178.802,0.998
178.832,1.018
178.862,1.034
178.892,1.033
178.922,1.027
178.952,1.021
178.982,1.017
179.012,1.015
179.042,1.023
179.072,1.021
179.102,1.030
179.132,1.046
179.162,1.056
179.192,1.049
179.222,1.031
179.252,1.021
179.282,1.044
179.312,1.047
179.342,1.078
179.372,1.051
179.402,1.023
179.432,1.010
179.462,1.027
179.492,0.936
179.522,0.996
179.552,0.947
179.582,1.041
179.612,1.051
179.642,1.047
179.672,1.080
179.702,1.038
179.732,0.995
179.762,0.953
179.792,0.966
179.822,0.922
179.852,0.945
179.882,0.987
179.912,0.961
179.942,1.039
179.972,1.045
180.002,1.014
180.032,0.993
180.062,0.996
180.092,0.997
180.122,0.995
180.152,1.015
180.182,1.037
180.212,1.023
180.242,1.032
180.272,1.037
180.302,1.075
180.332,1.104
180.362,1.127
180.392,1.112
180.422,1.132
180.452,1.082
180.482,1.070
180.512,1.109
180.542,1.096
180.572,1.115
180.602,1.098
180.632,1.129
180.662,1.169
180.692,1.162
180.722,1.135
180.752,1.051
180.782,1.013
180.812,1.045
180.842,1.156
180.872,1.118
180.902,1.138
180.932,1.063
180.962,0.980
180.992,0.907
181.022,0.894
181.052,0.911
181.082,0.978
181.112,1.080
181.142,1.083
181.172,1.107
181.202,1.129
181.232,1.091
181.262,1.089
181.292,1.017
181.322,1.026
181.352,0.972
181.382,0.942
181.412,0.945
181.442,0.987
181.472,1.029
181.502,1.003
181.532,1.027
181.562,1.040
181.592,1.031
181.622,1.044
181.652,1.054
181.682,1.070
181.712,1.053
181.742,1.028
181.772,1.017
181.802,1.034
181.832,1.043
181.862,1.031
181.892,1.030
181.922,1.043
181.952,1.031
181.982,1.026
182.012,1.037
182.042,1.017
182.072,1.014
182.102,1.018
182.132,1.014
182.162,1.019
182.192,1.025
182.222,1.032
182.252,1.026
182.282,1.024
182.312,1.027
182.342,1.027
182.372,1.027
182.402,1.028
182.432,1.025
182.462,1.029
182.492,1.029
182.522,1.030
182.552,1.025
182.582,1.020
182.612,1.022
182.642,1.020
182.672,1.021
182.702,1.021
182.732,1.024
182.762,1.027
182.792,1.031
182.822,1.028
182.852,1.027
182.882,1.026
182.912,1.026
182.942,1.027
182.972,1.025
183.002,1.026
183.032,1.026
183.062,1.022
183.092,1.023
183.122,1.027
183.152,1.028
183.182,1.029
183.212,1.026
183.242,1.022
183.272,1.024
183.302,1.024
183.332,1.022
183.362,1.025
183.392,1.026
183.422,1.024
183.452,1.027
183.482,1.022
183.512,1.023
183.542,1.023
183.572,1.027
183.602,1.022
183.632,1.023
183.662,1.022
183.692,1.024
183.722,1.026
183.752,1.023
183.782,1.026
183.812,1.023
183.842,1.027
183.872,1.025
183.902,1.028
183.932,1.027
183.962,1.023
183.992,1.024
184.022,1.025
184.052,1.024
184.082,1.027
184.112,1.026
184.142,1.028
184.172,1.021
184.202,1.024
184.232,1.024
184.262,1.024
184.292,1.025
184.322,1.021
184.352,1.023
184.382,1.023
184.412,1.023
184.442,1.025
184.472,1.026
184.502,1.026
184.532,1.025
184.562,1.029
184.592,1.026
184.622,1.022
184.652,1.022
184.682,1.024
184.712,1.023
184.742,1.028
184.772,1.024
184.802,1.026
184.832,1.027
184.862,1.023
184.892,1.030
184.922,1.022
184.952,1.023
184.982,1.025
185.012,1.023
185.042,1.025
185.072,1.024
185.102,1.025
185.132,1.023
185.162,1.023
185.192,1.025
185.222,1.029
185.252,1.024
185.282,1.021
185.312,1.025
185.342,1.026
185.372,1.029
185.402,1.023
185.432,1.025
185.462,1.026
185.492,1.024
185.522,1.027
185.552,1.027
185.582,1.027
185.612,1.028
185.642,1.025
185.672,1.024
185.702,1.025
185.732,1.027
185.762,1.028
185.792,1.026
185.822,1.031
185.852,1.026
185.882,1.024
185.912,1.031
185.942,1.025
185.972,1.023
186.002,1.031
186.032,1.026
186.062,1.029
186.092,1.023
186.122,1.027
186.152,1.025
186.182,1.025
186.212,1.029
186.242,1.026
186.272,1.024
186.302,1.027
186.332,1.027
186.362,1.026
186.392,1.026
186.422,1.029
186.452,1.026
186.482,1.024
186.512,1.024
186.542,1.024
186.572,1.027
186.602,1.023
186.632,1.025
186.662,1.026
186.692,1.031
186.722,1.026
186.752,1.023
186.782,1.026
186.812,1.023
186.842,1.030
186.872,1.027
186.902,1.025
186.932,1.027
186.962,1.028
186.992,1.027
187.022,1.027
187.052,1.027
187.082,1.028
187.112,1.023
187.142,1.027
187.172,1.024
187.202,1.026
187.232,1.024
187.262,1.023
187.292,1.027
187.322,1.029
187.352,1.025
187.382,1.027
187.412,1.028
187.442,1.025
187.472,1.027
187.502,1.024
187.532,1.022
187.562,1.027
187.592,1.025
187.622,1.028
187.652,1.029
187.682,1.029
187.712,1.027
187.742,1.027
187.772,1.022
187.802,1.025
187.832,1.026
187.862,1.026
187.892,1.025
187.922,1.025
187.952,1.027
187.982,1.027
188.012,1.022
188.042,1.026
188.072,1.028
188.102,1.022
188.132,1.027
188.162,1.027
188.192,1.025
188.222,1.024
188.252,1.025
188.282,1.031
188.312,1.029
188.342,1.024
188.372,1.025
188.402,1.023
188.432,1.027
188.462,1.026
188.492,1.026
188.522,1.022
188.552,1.026
188.582,1.025
188.612,1.026
188.642,1.027
188.672,1.027
188.702,1.025
188.732,1.024
188.762,1.025
188.792,1.027
188.822,1.026
188.852,1.025
188.882,1.027
188.912,1.027
188.942,1.024
188.972,1.028
189.002,1.024
189.032,1.028
189.062,1.029
189.092,1.026
189.122,1.025
189.152,1.028
189.182,1.023
189.212,1.026
189.242,1.027
189.272,1.026
189.302,1.028
189.332,1.026
189.362,1.025
189.392,1.026
189.422,1.024
189.452,1.027
189.482,1.029
189.512,1.018
189.542,1.027
189.572,1.033
189.602,0.999
189.632,1.010
189.662,1.046
189.692,1.011
189.722,1.046
189.752,1.000
189.782,1.051
189.812,1.061
189.842,1.111
189.872,1.128
189.902,1.126
189.932,1.111
189.962,1.115
189.992,1.117
190.022,1.083
190.052,1.071
190.082,1.041
190.112,1.074
190.142,1.084
190.172,1.044
190.202,1.044
190.232,1.029
190.262,1.024
190.292,1.051
190.322,1.069
190.352,1.020
190.382,1.017
190.412,0.988
190.442,1.035
190.472,1.050
190.502,1.045
190.532,1.048
190.562,1.030
190.592,0.950
190.622,0.936
190.652,0.951
190.682,0.968
190.712,0.975
190.742,0.975
190.772,0.941
190.802,0.982
190.832,1.015
190.862,1.034
190.892,1.036
190.922,1.076
190.952,1.048
190.982,1.052
191.012,1.009
191.042,0.969
191.072,1.021
191.102,0.942
191.132,1.022
191.162,1.044
191.192,1.025
191.222,1.000
191.252,1.063
191.282,1.068
191.312,1.073
191.342,1.049
191.372,1.047
191.402,1.008
191.432,1.035
191.462,0.996
191.492,0.998
191.522,0.995
191.552,0.981
191.582,0.977
191.612,0.996
191.642,0.991
191.672,1.028
191.702,1.042
191.732,1.049
191.762,1.054
191.792,1.056
191.822,1.074
191.852,1.062
191.882,1.019
191.912,1.016
191.942,1.003
191.972,0.989
192.002,0.991
192.032,0.996
192.062,0.996
192.092,1.008
192.122,1.006
192.152,0.997
192.182,0.988
192.212,0.987
192.242,1.015
192.272,1.031
192.302,1.021
192.332,1.024
192.362,1.028
192.392,1.046
192.422,1.051
192.452,1.061
192.482,1.059
192.512,1.051
192.542,1.033
192.572,1.033
192.602,1.017
192.632,1.017
192.662,1.018
192.692,1.017
192.722,1.015
192.752,1.018
192.782,1.023
192.812,1.015
192.842,1.010
192.872,1.005
192.902,1.010
192.932,1.008
192.962,1.014
192.992,1.013
193.022,1.021
193.052,1.018
193.082,1.021
193.112,1.022
193.142,1.026
193.172,1.027
193.202,1.018
193.232,1.017
193.262,1.009
193.292,1.032
193.322,1.031
193.352,1.020
193.382,1.019
193.412,1.023
193.442,1.016
193.472,1.014
193.502,1.015
193.532,1.018
193.562,1.019
193.592,1.018
193.622,1.022
193.652,1.019
193.682,1.020
193.712,1.021
193.742,1.021
193.772,1.017
193.802,1.013
193.832,1.027
193.862,1.022
193.892,1.024
193.922,1.011
193.952,1.025
193.982,1.019
194.012,1.026
194.042,1.028
194.072,1.027
194.102,1.028
194.132,1.017
194.162,1.021
194.192,1.048
194.222,1.011
194.252,1.043
194.282,0.979
194.312,0.992
194.342,1.000
194.372,1.001
194.402,1.023
194.432,1.011
194.462,1.031
194.492,1.059
194.522,1.048
194.552,1.056
194.582,1.053
194.612,1.008
194.642,1.015
194.672,1.051
194.702,1.033
194.732,1.020
194.762,1.006
194.792,0.937
194.822,0.984
194.852,1.078
194.882,1.088
194.912,1.094
194.942,1.034
194.972,1.055
195.002,1.046
195.032,1.013
195.062,0.974
195.092,1.018
195.122,0.972
195.152,1.024
195.182,0.977
195.212,0.990
195.242,1.002
195.272,0.987
195.302,1.060
195.332,1.062
195.362,1.089
195.392,1.084
195.422,1.068
195.452,1.062
195.482,1.033
195.512,1.007
195.542,0.989
195.572,0.979
195.602,0.965
195.632,0.985
195.662,1.013
195.692,1.004
195.722,1.004
195.752,0.988
195.782,1.002
195.812,1.065
195.842,1.034
195.872,1.001
195.902,0.986
195.932,1.004
195.962,1.006
195.992,1.021
196.022,1.019
196.052,1.031
196.082,1.052
196.112,1.062
196.142,1.071
196.172,1.045
196.202,1.034
196.232,1.026
196.262,1.047
196.292,1.033
196.322,1.049
196.352,1.043
196.382,1.043
196.412,1.006
196.442,0.979
196.472,0.989
196.502,0.970
196.532,0.967
196.562,0.987
196.592,1.008
196.622,0.997
196.652,1.039
196.682,1.020
196.712,1.008
196.742,1.038
196.772,1.022
196.802,1.021
196.832,1.022
196.862,1.017
196.892,1.020
196.922,1.020
196.952,1.020
196.982,1.021
197.012,1.027
197.042,1.033
197.072,1.026
197.102,1.035
197.132,1.035
197.162,1.023
197.192,1.023
197.222,1.028
197.252,1.018
197.282,1.004
197.312,1.007
197.342,1.008
197.372,1.006
197.402,1.005
197.432,1.014
197.462,1.009
197.492,1.011
197.522,1.000
197.552,1.003
197.582,1.021
197.612,1.018
197.642,1.016
197.672,1.013
197.702,1.021
197.732,1.017
197.762,1.013
197.792,1.011
197.822,1.019
197.852,1.020
197.882,1.021
197.912,1.017
197.942,1.024
197.972,1.020
198.002,1.018
198.032,1.023
198.062,1.007
198.092,1.019
198.122,1.022
198.152,1.022
198.182,1.019
198.212,1.026
198.242,1.020
198.272,1.012
198.302,1.013
198.332,1.017
198.362,1.013
198.392,1.012
198.422,1.013
198.452,1.020
198.482,1.017
198.512,1.027
198.542,1.018
198.572,1.019
198.602,1.014
198.632,1.016
198.662,1.022
198.692,1.018
198.722,1.019
198.752,1.025
198.782,1.020
198.812,1.020
198.842,1.015
198.872,1.020
198.902,1.020
198.932,1.020
198.962,1.017
198.992,1.017
199.022,1.015
199.052,1.013
199.082,1.015
199.112,1.021
199.142,1.012
199.172,1.017
199.202,1.024
199.232,1.015
199.262,1.016
199.292,1.019
199.322,1.013
199.352,1.020
199.382,1.013
199.412,1.016
199.442,1.018
199.472,1.021
199.502,1.028
199.532,1.025
199.562,1.038
199.592,1.013
199.622,1.046
199.652,1.007
199.682,0.993
199.712,1.016
199.742,1.011
199.772,1.011
199.802,1.014
199.832,1.018
199.862,1.018
199.892,1.019
199.922,1.002
199.952,1.021
199.982,1.025
200.012,1.020
200.042,0.983
200.072,0.977
200.102,1.019
200.132,1.015
200.162,1.017
200.192,1.022
200.222,1.008
200.252,0.999
200.282,1.013
200.312,1.009
200.342,1.013
200.372,1.030
200.402,1.024
200.432,1.017
200.462,1.023
200.492,1.016
200.522,1.012
200.552,1.035
200.582,1.002
200.612,1.011
200.642,1.007
200.672,1.036
200.702,1.026
200.732,0.991
200.762,1.016
200.792,1.032
200.822,1.027
200.852,1.030
200.882,1.029
200.912,1.017
200.942,0.995
200.972,0.981
201.002,0.993
201.032,0.979
201.062,1.004
201.092,1.008
201.122,1.007
201.152,1.011
201.182,1.018
201.212,1.027
201.242,1.021
201.272,1.011
201.302,1.009
201.332,1.019
201.362,1.020
201.392,1.013
201.422,1.021
201.452,1.021
201.482,1.013
201.512,1.005
201.542,1.005
201.572,1.011
201.602,1.007
201.632,1.008
201.662,1.010
201.692,1.012
201.722,1.019
201.752,1.021
201.782,1.014
201.812,1.012
201.842,1.001
201.872,1.005
201.902,1.016
201.932,1.011
201.962,1.015
201.992,1.015
202.022,1.014
202.052,1.007
202.082,1.007
202.112,1.002
202.142,1.014
202.172,1.016
202.202,1.010
202.232,1.018
202.262,1.016
202.292,1.015
202.322,1.011
202.352,1.013
202.382,1.005
202.412,1.007
202.442,1.018
202.472,1.020
202.502,1.016
202.532,1.016
202.562,1.026
202.592,1.021
202.622,1.029
202.652,1.013
202.682,1.015
202.712,1.013
202.742,0.967
202.772,0.992
202.802,0.997
202.832,1.004
202.862,1.105
202.892,1.021
202.922,1.018
202.952,1.005
202.982,0.994
203.012,1.012
203.042,1.004
203.072,1.019
203.102,1.054
203.132,1.016
203.162,1.003
203.192,1.010
203.222,1.013
203.252,1.008
203.282,1.005
203.312,1.016
203.342,1.020
203.372,1.007
203.402,1.013
203.432,1.030
203.462,1.021
203.492,1.001
203.522,1.024
203.552,1.016
203.582,1.002
203.612,1.010
203.642,1.019
203.672,1.012
203.702,1.005
203.732,1.012
203.762,1.013
203.792,1.012
203.822,1.017
203.852,1.013
203.882,1.014
203.912,1.002
203.942,1.003
203.972,1.015
204.002,1.018
204.032,1.001
204.062,1.011
204.092,1.020
204.122,1.020
204.152,1.012
204.182,1.015
204.212,1.010
204.242,1.011
204.272,1.008
204.302,1.006
204.332,1.012
204.362,1.013
204.392,1.011
204.422,1.016
204.452,1.015
204.482,1.010
204.512,1.013
204.542,1.009
204.572,1.002
204.602,1.007
204.632,1.014
204.662,1.013
204.692,1.005
204.722,1.019
204.752,1.009
204.782,1.009
204.812,1.008
204.842,1.010
204.872,1.016
204.902,1.008
204.932,1.009
204.962,1.017
204.992,1.006
205.022,1.013
205.052,1.025
205.082,1.012
205.112,1.007
205.142,0.999
205.172,1.009
205.202,1.021
205.232,1.009
205.262,1.013
205.292,1.012
205.322,1.011
205.352,1.008
205.382,1.011
205.412,1.012
205.442,1.014
205.472,1.013
205.502,1.005
205.532,1.009
205.562,1.007
205.592,1.013
205.622,1.011
205.652,1.013
205.682,1.002
205.712,1.011
205.742,1.015
205.772,1.009
205.802,1.011
205.832,1.009
205.862,1.009
205.892,1.007
205.922,1.008
205.952,1.016
205.982,1.009
206.012,1.016
206.042,1.011
206.072,1.004
206.102,1.005
206.132,1.012
206.162,1.015
206.192,1.009
206.222,1.005
206.252,1.012
206.282,1.016
206.312,1.005
206.342,1.013
206.372,1.014
206.402,1.005
206.432,1.004
206.462,1.006
206.492,1.009
206.522,1.013
206.552,1.006
206.582,1.005
206.612,1.007
206.642,1.008
206.672,1.013
206.702,1.010
206.732,1.006
206.762,1.007
206.792,1.009
206.822,1.015
206.852,1.011
206.882,1.013
206.912,1.013
206.942,1.006
206.972,1.010
207.002,1.003
207.032,1.008
207.062,1.011
207.092,1.006
207.122,1.009
207.152,1.011
207.182,1.009
207.212,1.010
207.242,1.010
207.272,1.012
207.302,1.006
207.332,1.002
207.362,1.011
207.392,1.014
207.422,1.011
207.452,1.012
207.482,1.008
207.512,1.008
207.542,1.008
207.572,1.011
207.602,1.014
207.632,1.017
207.662,1.011
207.692,1.017
207.722,1.014
207.752,1.009
207.782,1.021
207.812,0.965
207.842,0.995
207.872,1.018
207.902,0.993
207.932,1.002
207.962,1.017
207.992,1.014
208.022,1.016
208.052,1.007
208.082,1.009
208.112,1.008
208.142,1.017
208.172,1.021
