df_hash,22ZHK4.Z7HMM1
378.232,1.025
378.262,1.027
378.292,1.023
378.322,1.025
378.352,1.019
378.382,1.021
378.412,1.025
378.442,1.025
378.472,1.033
378.502,1.032
378.532,1.018
378.562,1.021
378.592,1.022
378.622,1.023
378.652,1.014
378.682,1.017
378.712,1.016
378.742,1.015
378.772,1.024
378.802,1.029
378.832,1.029
378.862,1.034
378.892,1.032
378.922,1.027
378.952,1.028
378.982,1.022
379.012,1.007
379.042,1.021
379.072,1.021
379.102,1.012
379.132,1.024
379.162,1.034
379.192,1.033
379.222,1.026
379.252,1.026
379.282,1.025
379.312,1.018
379.342,1.017
379.372,1.022
379.402,1.024
379.432,1.023
379.462,1.027
379.492,1.036
379.522,1.031
379.552,1.029
379.582,1.031
379.612,1.015
379.642,1.016
379.672,1.014
379.702,1.016
379.732,1.016
379.762,1.024
379.792,1.026
379.822,1.032
379.852,1.040
379.882,1.032
379.912,1.030
379.942,1.028
379.972,1.025
380.002,1.022
380.032,1.014
380.062,1.021
380.092,1.025
380.122,1.022
380.152,1.035
380.182,1.035
380.212,1.025
380.242,1.023
380.272,1.027
380.302,1.024
380.332,1.018
380.362,1.018
380.392,1.021
380.422,1.024
380.452,1.022
380.482,1.034
380.512,1.030
380.542,1.024
380.572,1.024
380.602,1.024
380.632,1.025
380.662,1.031
380.692,1.031
380.722,1.035
380.752,1.025
380.782,1.022
380.812,1.017
380.842,1.017
380.872,1.016
380.902,1.021
380.932,1.020
380.962,1.039
380.992,1.040
381.022,1.034
381.052,1.039
381.082,1.024
381.112,1.024
381.142,1.028
381.172,1.015
381.202,1.001
381.232,0.990
381.262,1.002
381.292,1.013
381.322,1.011
381.352,1.022
381.382,1.028
381.412,1.021
381.442,1.027
381.472,1.024
381.502,1.034
381.532,1.041
381.562,1.040
381.592,1.031
381.622,1.045
381.652,1.039
381.682,1.031
381.712,1.024
381.742,1.032
381.772,1.035
381.802,1.039
381.832,1.036
381.862,1.043
381.892,1.041
381.922,1.042
381.952,1.043
381.982,1.041
382.012,1.026
382.042,1.034
382.072,1.038
382.102,1.032
382.132,1.041
382.162,1.034
382.192,1.036
382.222,1.034
382.252,1.032
382.282,1.024
382.312,1.028
382.342,1.037
382.372,1.039
382.402,1.031
382.432,1.030
382.462,1.036
382.492,1.038
382.522,1.036
382.552,1.034
382.582,1.037
382.612,1.041
382.642,1.039
382.672,1.032
382.702,1.028
382.732,1.022
382.762,1.047
382.792,1.059
382.822,1.070
382.852,1.076
382.882,1.100
382.912,1.109
382.942,1.112
382.972,1.055
383.002,1.055
383.032,1.026
383.062,1.025
383.092,1.011
383.122,1.013
383.152,0.972
383.182,0.953
383.212,0.950
383.242,0.977
383.272,0.934
383.302,0.973
383.332,0.983
383.362,0.967
383.392,0.980
383.422,0.951
383.452,0.989
383.482,0.958
383.512,1.019
383.542,1.026
383.572,0.997
383.602,1.020
383.632,1.023
383.662,1.003
383.692,1.046
383.722,1.054
383.752,1.047
383.782,1.062
383.812,1.048
383.842,1.041
383.872,1.038
383.902,1.034
383.932,1.032
383.962,1.047
383.992,1.042
384.022,1.044
384.052,1.045
384.082,1.020
384.112,1.032
384.142,1.038
384.172,1.037
384.202,1.032
384.232,1.043
384.262,1.041
384.292,1.046
384.322,1.041
384.352,1.060
384.382,1.075
384.412,1.046
384.442,1.046
384.472,1.018
384.502,0.999
384.532,1.007
384.562,1.015
384.592,1.043
384.622,1.048
384.652,1.042
384.682,1.052
384.712,1.055
384.742,1.025
384.772,1.016
384.802,0.993
384.832,1.009
384.862,1.040
384.892,1.064
384.922,1.076
384.952,1.052
384.982,1.042
385.012,1.015
385.042,1.003
385.072,1.028
385.102,1.042
385.132,1.035
385.162,1.036
385.192,1.045
385.222,1.043
385.252,1.039
385.282,1.036
385.312,1.025
385.342,1.016
385.372,1.031
385.402,1.032
385.432,1.039
385.462,1.044
385.492,1.049
385.522,1.060
385.552,1.058
385.582,1.040
385.612,1.048
385.642,1.043
385.672,1.027
385.702,1.025
385.732,1.031
385.762,1.025
385.792,1.024
385.822,1.032
385.852,1.034
385.882,1.046
385.912,1.044
385.942,1.050
385.972,1.049
386.002,1.063
386.032,1.074
386.062,1.079
386.092,1.092
386.122,1.096
386.152,1.083
386.182,1.079
386.212,1.073
386.242,1.049
386.272,1.021
386.302,1.012
386.332,0.993
386.362,1.001
386.392,0.994
386.422,1.002
386.452,1.017
386.482,1.032
386.512,1.075
386.542,1.079
386.572,1.061
386.602,1.088
386.632,1.043
386.662,1.036
386.692,1.022
386.722,1.022
386.752,1.054
386.782,1.042
386.812,1.038
386.842,1.017
386.872,1.002
386.902,0.950
386.932,0.987
386.962,1.102
386.992,1.021
387.022,1.072
387.052,1.056
387.082,1.041
387.112,1.000
387.142,0.956
387.172,0.939
387.202,0.973
387.232,0.997
387.262,0.954
387.292,0.982
387.322,0.967
387.352,0.958
387.382,0.964
387.412,1.019
387.442,0.968
387.472,0.960
387.502,0.980
387.532,0.999
387.562,1.002
387.592,1.017
387.622,1.021
387.652,1.006
387.682,1.021
387.712,0.988
387.742,0.995
387.772,0.964
387.802,0.940
387.832,0.931
387.862,0.967
387.892,0.987
387.922,1.004
387.952,0.991
387.982,0.988
388.012,0.977
388.042,0.969
388.072,0.971
388.102,0.960
388.132,0.965
388.162,0.969
388.192,0.977
388.222,1.013
388.252,1.002
388.282,1.015
388.312,1.028
388.342,0.996
388.372,0.995
388.402,0.999
388.432,0.995
388.462,0.976
388.492,0.996
388.522,1.001
388.552,0.987
388.582,0.992
388.612,1.002
388.642,1.005
388.672,0.993
388.702,1.003
388.732,1.000
388.762,0.998
388.792,1.007
388.822,0.996
388.852,0.999
388.882,1.000
388.912,0.991
388.942,0.995
388.972,0.996
389.002,0.998
389.032,0.995
389.062,0.998
389.092,1.000
389.122,0.984
389.152,0.982
389.182,0.994
389.212,0.994
389.242,0.997
389.272,0.991
389.302,0.999
389.332,0.994
389.362,0.992
389.392,0.994
389.422,1.005
389.452,1.011
389.482,0.997
389.512,0.997
389.542,0.994
389.572,0.990
389.602,1.001
389.632,0.993
389.662,0.994
389.692,0.994
389.722,0.995
389.752,0.997
389.782,0.999
389.812,1.000
389.842,1.002
389.872,0.996
389.902,1.000
389.932,0.999
389.962,0.997
389.992,1.000
390.022,1.000
390.052,0.992
390.082,1.001
390.112,0.998
390.142,1.001
390.172,1.004
390.202,1.015
390.232,1.018
390.262,1.005
390.292,1.013
390.322,1.019
390.352,1.018
390.382,1.009
390.412,1.000
390.442,1.011
390.472,1.013
390.502,1.003
390.532,1.006
390.562,1.006
390.592,0.988
390.622,0.986
390.652,0.958
390.682,0.960
390.712,0.943
390.742,0.972
390.772,0.985
390.802,1.006
390.832,1.025
390.862,1.010
390.892,1.007
390.922,1.032
390.952,0.962
390.982,0.934
391.012,0.994
391.042,1.008
391.072,1.002
391.102,0.993
391.132,1.008
391.162,0.993
391.192,0.976
391.222,0.987
391.252,0.966
391.282,0.980
391.312,0.965
391.342,0.952
391.372,0.979
391.402,0.991
391.432,1.016
391.462,0.969
391.492,0.974
391.522,0.969
391.552,0.968
391.582,0.990
391.612,1.013
391.642,0.989
391.672,0.992
391.702,1.004
391.732,1.006
391.762,1.014
391.792,1.025
391.822,1.013
391.852,1.041
391.882,1.030
391.912,1.050
391.942,1.066
391.972,1.047
392.002,1.040
392.032,0.992
392.062,0.991
392.092,0.969
392.122,0.951
392.152,0.938
392.182,0.958
392.212,0.999
392.242,0.992
392.272,0.978
392.302,0.960
392.332,0.973
392.362,0.974
392.392,0.981
392.422,1.018
392.452,1.008
392.482,1.017
392.512,1.028
392.542,1.025
392.572,1.030
392.602,1.013
392.632,1.017
392.662,1.023
392.692,1.011
392.722,0.995
392.752,0.998
392.782,1.001
392.812,1.008
392.842,1.007
392.872,1.011
392.902,1.009
392.932,1.024
392.962,1.014
392.992,1.000
393.022,1.000
393.052,0.997
393.082,0.999
393.112,1.012
393.142,1.024
393.172,1.020
393.202,1.019
393.232,1.012
393.262,0.998
393.292,1.005
393.322,1.001
393.352,1.007
393.382,1.010
393.412,0.996
393.442,1.002
393.472,1.008
393.502,1.012
393.532,1.018
393.562,1.021
393.592,0.994
393.622,1.006
393.652,1.012
393.682,1.010
393.712,1.017
393.742,1.003
393.772,0.997
393.802,0.995
393.832,0.992
393.862,0.991
393.892,1.003
393.922,0.999
393.952,1.017
393.982,1.031
394.012,1.020
394.042,1.019
394.072,1.031
394.102,1.011
394.132,1.007
394.162,1.016
394.192,1.031
394.222,1.027
394.252,1.032
394.282,1.034
394.312,1.003
394.342,1.000
394.372,1.035
394.402,1.071
394.432,0.982
394.462,0.958
394.492,0.838
394.522,0.797
394.552,0.771
394.582,0.755
394.612,0.763
394.642,0.888
394.672,0.870
394.702,1.027
394.732,1.183
394.762,1.365
394.792,1.515
394.822,1.503
394.852,1.403
394.882,1.264
394.912,1.161
394.942,1.036
394.972,0.903
395.002,0.928
395.032,0.925
395.062,0.980
395.092,0.844
395.122,0.887
395.152,1.019
395.182,0.931
395.212,0.942
395.242,0.967
395.272,0.922
395.302,0.932
395.332,0.911
395.362,0.910
395.392,0.886
395.422,0.910
395.452,0.970
395.482,0.957
395.512,1.006
395.542,1.008
395.572,0.982
395.602,0.969
395.632,0.956
395.662,0.986
395.692,0.968
395.722,0.998
395.752,0.987
395.782,0.987
395.812,1.013
395.842,1.016
395.872,0.998
395.902,1.038
395.932,1.021
395.962,1.038
395.992,1.039
396.022,1.039
396.052,1.013
396.082,1.032
396.112,1.028
396.142,1.033
396.172,1.027
396.202,1.029
396.232,1.039
396.262,1.026
396.292,1.030
396.322,1.032
396.352,1.035
396.382,1.032
396.412,1.038
396.442,1.049
396.472,1.037
396.502,1.026
396.532,1.029
396.562,1.042
396.592,1.022
396.622,1.025
396.652,1.024
396.682,1.030
396.712,1.032
396.742,1.033
396.772,1.036
396.802,1.039
396.832,1.038
396.862,1.030
396.892,1.029
396.922,1.008
396.952,1.012
396.982,1.032
397.012,1.041
397.042,1.038
397.072,1.025
397.102,1.022
397.132,1.025
397.162,1.022
397.192,1.016
397.222,1.018
397.252,1.020
397.282,1.018
397.312,1.024
397.342,1.032
397.372,1.026
397.402,1.016
397.432,1.020
397.462,1.017
397.492,1.021
397.522,1.035
397.552,1.034
397.582,1.024
397.612,1.019
397.642,1.005
397.672,1.011
397.702,1.013
397.732,1.015
397.762,1.021
397.792,1.022
397.822,1.028
397.852,1.029
397.882,1.029
397.912,1.029
397.942,1.030
397.972,1.020
398.002,1.026
398.032,1.016
398.062,1.008
398.092,1.020
398.122,1.016
398.152,1.019
398.182,1.018
398.212,1.029
398.242,1.020
398.272,1.017
398.302,1.021
398.332,1.039
398.362,1.039
398.392,1.051
398.422,1.072
398.452,1.077
398.482,1.099
398.512,1.104
398.542,1.092
398.572,1.073
398.602,1.079
398.632,1.025
398.662,0.991
398.692,0.993
398.722,0.987
398.752,0.952
398.782,0.960
398.812,0.963
398.842,0.960
398.872,0.949
398.902,0.977
398.932,0.987
398.962,0.985
398.992,0.989
399.022,0.984
399.052,0.983
399.082,0.985
399.112,1.000
399.142,0.998
399.172,1.003
399.202,1.014
399.232,0.995
399.262,0.994
399.292,0.985
399.322,1.004
399.352,1.000
399.382,1.006
399.412,1.020
399.442,1.026
399.472,1.023
399.502,1.028
399.532,1.027
399.562,1.036
399.592,1.023
399.622,1.023
399.652,1.021
399.682,1.009
399.712,0.998
399.742,1.003
399.772,0.998
399.802,1.009
399.832,1.017
399.862,1.013
399.892,1.023
399.922,1.011
399.952,1.009
399.982,0.996
400.012,0.998
400.042,1.002
400.072,1.003
400.102,1.009
400.132,1.014
400.162,1.019
400.192,1.029
400.222,1.016
400.252,1.013
400.282,1.021
400.312,1.007
400.342,1.000
400.372,1.011
400.402,1.020
400.432,1.010
400.462,1.017
400.492,1.021
400.522,1.032
400.552,1.034
400.582,1.033
400.612,1.027
400.642,1.022
400.672,1.010
400.702,1.014
400.732,1.015
400.762,1.014
400.792,1.019
400.822,1.026
400.852,1.026
400.882,1.033
400.912,1.041
400.942,1.052
400.972,1.059
401.002,1.062
401.032,1.110
401.062,1.104
401.092,1.084
401.122,1.074
401.152,1.069
401.182,1.069
401.212,1.088
401.242,1.091
401.272,1.091
401.302,1.091
401.332,1.066
401.362,1.054
401.392,1.018
401.422,0.989
401.452,0.967
401.482,0.956
401.512,0.924
401.542,0.960
401.572,0.960
401.602,0.963
401.632,0.954
401.662,0.935
401.692,0.907
401.722,0.938
401.752,0.942
401.782,0.957
401.812,0.968
401.842,0.946
401.872,0.917
401.902,0.908
401.932,0.929
401.962,0.908
401.992,0.939
402.022,0.960
402.052,0.936
402.082,0.886
402.112,0.962
402.142,0.824
402.172,0.952
402.202,1.027
402.232,1.049
402.262,1.016
402.292,1.023
402.322,1.056
402.352,1.025
402.382,1.004
402.412,0.979
402.442,0.945
402.472,0.941
402.502,0.922
402.532,0.918
402.562,0.930
402.592,0.929
402.622,0.911
402.652,0.955
402.682,0.945
402.712,0.983
402.742,1.004
402.772,0.981
402.802,0.969
402.832,1.059
402.862,1.074
402.892,1.043
402.922,1.056
402.952,1.072
402.982,1.096
403.012,1.063
403.042,1.061
403.072,1.028
403.102,1.031
403.132,1.022
403.162,1.004
403.192,1.022
403.222,1.033
403.252,1.027
403.282,1.031
403.312,1.040
403.342,1.016
403.372,1.017
403.402,1.021
403.432,1.022
403.462,1.003
403.492,1.037
403.522,1.045
403.552,1.035
403.582,1.026
403.612,1.037
403.642,1.039
403.672,1.025
403.702,1.031
403.732,1.024
403.762,1.021
403.792,0.992
403.822,0.987
403.852,0.987
403.882,1.012
403.912,1.020
403.942,1.053
403.972,1.043
404.002,1.050
404.032,1.082
404.062,1.064
404.092,1.027
404.122,1.029
404.152,1.036
404.182,1.033
404.212,1.016
404.242,0.969
404.272,0.970
404.302,0.993
404.332,1.033
404.362,1.035
404.392,1.035
404.422,1.034
404.452,1.038
404.482,1.052
404.512,1.032
404.542,1.033
404.572,1.022
404.602,1.010
404.632,1.014
404.662,1.008
404.692,1.021
404.722,1.025
404.752,1.009
404.782,1.013
404.812,1.044
404.842,1.047
404.872,1.056
404.902,1.035
404.932,1.056
404.962,1.059
404.992,1.057
405.022,1.045
405.052,1.065
405.082,1.076
405.112,1.094
405.142,1.145
405.172,1.211
405.202,1.249
405.232,1.297
405.262,1.231
405.292,1.176
405.322,1.097
405.352,0.960
405.382,0.876
405.412,0.947
405.442,0.917
405.472,0.801
405.502,0.824
405.532,0.804
405.562,0.854
405.592,0.905
405.622,0.873
405.652,0.958
405.682,0.940
405.712,0.938
405.742,0.938
405.772,0.980
405.802,0.953
405.832,0.932
405.862,0.923
405.892,0.912
405.922,0.932
405.952,0.934
405.982,0.949
406.012,0.975
406.042,0.988
406.072,1.007
406.102,0.966
406.132,0.975
406.162,0.913
406.192,0.910
406.222,0.924
406.252,0.925
406.282,0.984
406.312,0.954
406.342,0.961
406.372,0.944
406.402,0.980
406.432,0.996
406.462,0.957
406.492,0.977
406.522,0.975
406.552,0.981
406.582,0.979
406.612,0.975
406.642,0.986
406.672,0.980
406.702,0.984
406.732,0.993
406.762,1.005
406.792,0.982
406.822,0.958
406.852,0.939
406.882,0.938
406.912,0.931
406.942,0.960
406.972,0.962
407.002,0.950
407.032,0.971
407.062,0.972
407.092,0.988
407.122,0.995
407.152,0.977
407.182,0.978
407.212,0.982
407.242,0.975
407.272,0.966
407.302,0.975
407.332,0.959
407.362,0.992
407.392,0.963
407.422,0.961
407.452,0.969
407.482,0.970
407.512,0.963
407.542,0.979
407.572,0.948
407.602,0.945
407.632,0.963
407.662,0.942
407.692,0.944
407.722,0.927
407.752,0.922
407.782,0.935
407.812,0.906
407.842,0.931
407.872,0.953
407.902,0.960
407.932,0.992
407.962,1.014
407.992,1.023
408.022,1.033
408.052,1.003
408.082,0.959
408.112,0.943
408.142,0.934
408.172,0.935
408.202,0.944
408.232,0.948
408.262,0.952
408.292,0.967
408.322,0.968
408.352,0.992
408.382,0.988
408.412,0.997
408.442,0.982
408.472,0.989
408.502,0.966
408.532,0.909
408.562,0.975
408.592,0.963
408.622,0.988
408.652,0.986
408.682,0.968
408.712,0.992
408.742,0.943
408.772,0.944
408.802,0.910
408.832,0.929
408.862,0.913
408.892,0.896
408.922,0.949
408.952,0.925
408.982,0.925
409.012,1.021
409.042,1.057
409.072,1.016
409.102,0.999
409.132,0.954
409.162,0.936
409.192,0.949
409.222,0.959
409.252,0.968
409.282,0.957
409.312,0.945
409.342,0.918
409.372,0.938
409.402,0.970
409.432,0.974
409.462,0.976
409.492,0.983
409.522,0.968
409.552,0.955
409.582,0.973
409.612,0.976
409.642,0.990
409.672,1.000
409.702,0.987
409.732,0.960
409.762,0.948
409.792,0.953
409.822,0.940
409.852,0.937
409.882,0.945
409.912,0.953
409.942,0.964
409.972,0.975
410.002,0.967
410.032,0.947
410.062,0.955
410.092,0.963
410.122,0.965
410.152,0.964
410.182,0.958
410.212,0.966
410.242,0.955
410.272,0.959
410.302,0.965
410.332,0.987
410.362,0.984
410.392,0.960
410.422,0.948
410.452,0.923
410.482,0.932
410.512,0.950
410.542,0.958
410.572,0.965
410.602,0.963
410.632,0.958
410.662,0.948
410.692,0.960
410.722,0.964
410.752,0.966
410.782,0.962
410.812,0.959
410.842,0.956
410.872,0.960
410.902,0.963
410.932,0.964
410.962,0.976
410.992,0.976
411.022,0.962
411.052,0.964
411.082,0.956
411.112,0.961
411.142,0.958
411.172,0.970
411.202,0.969
411.232,0.947
411.262,0.954
411.292,0.967
411.322,0.925
411.352,0.961
411.382,0.906
411.412,0.958
411.442,1.001
411.472,0.948
411.502,0.989
411.532,0.981
411.562,0.961
411.592,0.960
411.622,0.900
411.652,0.959
411.682,0.947
411.712,0.985
411.742,0.966
411.772,0.995
411.802,1.000
411.832,1.001
411.862,0.989
411.892,0.976
411.922,0.962
411.952,0.971
411.982,0.957
412.012,0.957
412.042,0.985
412.072,0.982
412.102,0.983
412.132,0.987
412.162,0.955
412.192,0.948
412.222,0.976
412.252,0.956
412.282,0.952
412.312,0.975
412.342,0.967
412.372,0.969
412.402,0.962
412.432,0.962
412.462,0.967
412.492,0.961
412.522,0.965
412.552,0.964
412.582,0.974
412.612,0.949
412.642,0.955
412.672,0.964
412.702,0.961
412.732,0.968
412.762,0.983
412.792,0.987
412.822,0.962
412.852,0.960
412.882,0.973
412.912,0.968
412.942,0.963
412.972,0.951
413.002,0.958
413.032,0.963
413.062,0.958
413.092,0.957
413.122,0.970
413.152,0.964
413.182,0.950
413.212,0.961
413.242,0.970
413.272,0.964
413.302,0.967
413.332,0.973
413.362,0.966
413.392,0.956
413.422,0.955
413.452,0.965
413.482,0.959
413.512,0.970
413.542,0.974
413.572,0.968
413.602,0.961
413.632,0.944
413.662,0.958
413.692,0.970
413.722,0.971
413.752,0.968
413.782,0.975
413.812,0.964
413.842,0.955
413.872,0.957
413.902,0.945
413.932,0.956
413.962,0.963
413.992,0.947
414.022,0.965
414.052,0.961
414.082,0.938
414.112,0.954
414.142,0.961
414.172,0.952
414.202,0.952
414.232,0.966
414.262,0.960
414.292,0.965
414.322,0.954
414.352,0.949
414.382,0.962
414.412,0.961
414.442,0.960
414.472,0.966
414.502,0.954
414.532,0.958
414.562,0.950
414.592,0.929
414.622,0.946
414.652,0.952
414.682,0.965
414.712,0.977
414.742,0.985
414.772,0.974
414.802,0.960
414.832,0.950
414.862,0.958
414.892,0.963
414.922,0.952
414.952,0.951
414.982,0.961
415.012,0.965
415.042,0.964
415.072,0.968
415.102,0.959
415.132,0.955
415.162,0.956
415.192,0.961
415.222,0.959
415.252,0.957
415.282,0.957
415.312,0.962
415.342,0.963
415.372,0.950
415.402,0.969
415.432,0.967
415.462,0.958
415.492,0.963
415.522,0.957
415.552,0.948
415.582,0.959
415.612,0.959
415.642,0.961
415.672,0.960
415.702,0.961
415.732,0.964
415.762,0.946
415.792,0.954
415.822,0.977
415.852,0.969
415.882,0.959
415.912,0.955
415.942,0.944
415.972,0.957
416.002,0.942
416.032,0.939
416.062,0.964
416.092,0.972
416.122,0.965
416.152,0.975
416.182,0.959
416.212,0.959
416.242,0.940
416.272,0.953
416.302,0.973
416.332,0.976
416.362,0.966
416.392,0.958
416.422,0.955
416.452,0.960
416.482,0.964
416.512,0.956
416.542,0.954
416.572,0.963
416.602,0.964
416.632,0.956
416.662,0.957
416.692,0.957
416.722,0.971
416.752,0.967
416.782,0.971
416.812,0.974
416.842,0.956
416.872,0.964
416.902,0.957
416.932,0.959
416.962,0.962
416.992,0.953
417.022,0.964
417.052,0.959
417.082,0.969
417.112,0.969
417.142,0.970
417.172,0.976
417.202,0.962
417.232,0.958
417.262,0.980
417.292,0.956
417.322,0.948
417.352,0.958
417.382,0.953
417.412,0.948
417.442,0.954
417.472,0.956
417.502,0.965
417.532,0.964
417.562,0.959
417.592,0.961
417.622,0.959
417.652,0.954
417.682,0.967
417.712,0.958
417.742,0.964
417.772,0.956
417.802,0.965
417.832,0.979
417.862,0.979
417.892,0.984
417.922,1.026
417.952,0.926
417.982,0.865
418.012,0.845
418.042,0.942
418.072,0.949
418.102,0.968
418.132,1.045
418.162,1.015
418.192,0.993
418.222,0.951
418.252,0.900
418.282,0.958
418.312,1.008
418.342,1.004
418.372,0.924
418.402,0.940
418.432,0.912
418.462,0.968
418.492,0.990
418.522,1.074
418.552,1.048
418.582,0.832
418.612,0.878
418.642,0.954
418.672,0.936
418.702,0.957
418.732,0.955
418.762,0.958
418.792,0.979
418.822,0.956
418.852,0.953
418.882,0.945
418.912,0.952
418.942,0.956
418.972,0.959
419.002,0.951
419.032,0.959
419.062,0.966
419.092,0.948
419.122,0.955
419.152,0.961
419.182,0.952
419.212,0.958
419.242,0.964
419.272,0.964
419.302,0.975
419.332,0.964
419.362,0.962
419.392,0.975
419.422,0.959
419.452,0.944
419.482,0.969
419.512,0.966
419.542,0.959
419.572,0.958
419.602,0.959
419.632,0.951
419.662,0.947
419.692,0.965
419.722,0.948
419.752,0.943
419.782,0.952
419.812,0.961
419.842,0.968
419.872,0.963
419.902,0.965
419.932,0.968
419.962,0.956
419.992,0.941
420.022,0.942
420.052,0.956
420.082,0.953
420.112,0.965
420.142,0.958
420.172,0.963
420.202,0.954
420.232,0.961
420.262,0.960
420.292,0.961
420.322,0.960
420.352,0.969
420.382,0.956
420.412,0.953
420.442,0.963
420.472,0.960
420.502,0.965
420.532,0.965
420.562,0.956
420.592,0.958
420.622,0.965
420.652,0.947
420.682,0.954
420.712,0.977
420.742,0.948
420.772,0.954
420.802,0.955
420.832,0.951
420.862,0.948
420.892,0.948
420.922,0.957
420.952,0.966
420.982,0.962
421.012,0.961
421.042,0.975
421.072,0.962
421.102,0.951
421.132,0.961
421.162,0.967
421.192,0.952
421.222,0.968
421.252,0.975
421.282,0.966
421.312,0.965
421.342,0.966
421.372,0.960
421.402,0.958
421.432,0.969
421.462,0.966
421.492,0.960
421.522,0.945
421.552,0.955
421.582,0.958
421.612,0.970
421.642,0.978
421.672,0.965
421.702,0.961
421.732,0.954
421.762,0.968
421.792,0.958
421.822,0.945
421.852,0.962
421.882,0.965
421.912,0.954
421.942,0.970
421.972,0.968
422.002,0.958
422.032,0.961
422.062,0.958
422.092,0.956
422.122,0.966
422.152,0.960
422.182,0.966
422.212,0.966
422.242,0.963
422.272,0.961
422.302,0.957
422.332,0.962
422.362,0.963
422.392,0.960
422.422,0.955
422.452,0.961
422.482,0.957
422.512,0.958
422.542,0.962
422.572,0.953
422.602,0.960
422.632,0.971
422.662,0.963
422.692,0.960
422.722,0.962
422.752,0.953
422.782,0.959
422.812,0.967
422.842,0.960
422.872,0.968
422.902,0.962
422.932,0.963
422.962,0.963
422.992,0.963
423.022,0.964
423.052,0.964
423.082,0.962
423.112,0.965
423.142,0.955
423.172,0.956
423.202,0.966
423.232,0.957
423.262,0.957
423.292,0.962
423.322,0.962
423.352,0.962
423.382,0.954
423.412,0.959
423.442,0.961
423.472,0.965
423.502,0.958
423.532,0.960
423.562,0.957
423.592,0.962
423.622,0.963
423.652,0.960
423.682,0.962
423.712,0.959
423.742,0.961
423.772,0.960
423.802,0.961
423.832,0.961
423.862,0.962
423.892,0.962
423.922,0.966
423.952,0.958
423.982,0.959
424.012,0.965
424.042,0.964
424.072,0.964
424.102,0.958
424.132,0.958
424.162,0.953
424.192,0.957
424.222,0.956
424.252,0.959
424.282,0.962
424.312,0.966
424.342,0.964
424.372,0.960
424.402,0.958
424.432,0.955
424.462,0.960
424.492,0.964
424.522,0.960
424.552,0.960
424.582,0.961
424.612,0.966
424.642,0.958
424.672,0.968
424.702,0.957
424.732,0.956
424.762,0.955
424.792,0.958
424.822,0.978
424.852,0.963
424.882,0.965
424.912,0.965
424.942,0.958
424.972,0.955
425.002,0.957
425.032,0.954
425.062,0.959
425.092,0.967
425.122,0.958
425.152,0.959
425.182,0.963
425.212,0.956
425.242,0.963
425.272,0.962
425.302,0.958
425.332,0.961
425.362,0.960
425.392,0.959
425.422,0.961
425.452,0.961
425.482,0.962
425.512,0.956
425.542,0.962
425.572,0.961
425.602,0.953
425.632,0.957
425.662,0.973
425.692,0.965
425.722,0.960
425.752,0.957
425.782,0.950
425.812,0.948
425.842,0.967
425.872,0.954
425.902,0.958
425.932,0.969
425.962,0.967
425.992,0.973
426.022,0.988
426.052,0.966
426.082,0.952
426.112,0.953
426.142,0.958
426.172,0.961
426.202,0.957
426.232,0.949
426.262,0.963
426.292,0.972
426.322,0.964
426.352,0.969
426.382,0.963
426.412,0.954
426.442,0.968
426.472,0.968
426.502,0.963
426.532,0.959
426.562,0.967
426.592,0.960
426.622,0.959
426.652,0.951
426.682,0.958
426.712,0.967
426.742,0.965
426.772,0.963
426.802,0.957
426.832,0.963
426.862,0.967
426.892,0.962
426.922,0.971
426.952,0.978
426.982,0.967
427.012,0.954
427.042,0.959
427.072,0.953
427.102,0.945
427.132,0.969
427.162,0.962
427.192,0.965
427.222,0.958
427.252,0.958
427.282,0.959
427.312,0.961
427.342,0.959
427.372,0.956
427.402,0.967
427.432,0.968
427.462,0.961
427.492,0.961
427.522,0.956
427.552,0.966
427.582,0.975
427.612,0.966
427.642,0.962
427.672,0.959
427.702,0.947
427.732,0.963
427.762,0.961
427.792,0.966
427.822,0.979
427.852,0.958
427.882,0.969
427.912,0.975
427.942,0.936
427.972,0.947
428.002,0.961
428.032,0.972
428.062,0.964
428.092,0.967
428.122,0.957
428.152,0.958
428.182,0.960
428.212,0.965
428.242,0.957
428.272,0.969
428.302,0.965
428.332,0.958
428.362,0.962
428.392,0.964
428.422,0.965
428.452,0.959
428.482,0.959
428.512,0.963
428.542,0.965
428.572,0.965
428.602,0.965
428.632,0.962
428.662,0.959
428.692,0.953
428.722,0.965
428.752,0.973
428.782,0.956
428.812,0.957
428.842,0.969
428.872,0.963
428.902,0.963
428.932,0.965
428.962,0.966
428.992,0.960
429.022,0.961
429.052,0.961
429.082,0.964
429.112,0.967
429.142,0.958
429.172,0.959
429.202,0.958
429.232,0.963
429.262,0.952
429.292,0.958
429.322,0.954
429.352,0.965
429.382,0.973
429.412,0.985
429.442,0.967
429.472,0.950
429.502,0.957
429.532,0.965
429.562,0.973
429.592,0.962
429.622,0.958
429.652,0.956
429.682,0.955
429.712,0.964
429.742,0.968
429.772,0.969
429.802,0.965
429.832,0.966
429.862,0.968
429.892,0.961
429.922,0.965
429.952,0.959
429.982,0.959
430.012,0.957
430.042,0.970
430.072,0.970
430.102,0.962
430.132,0.960
430.162,0.961
430.192,0.960
430.222,0.959
430.252,0.940
430.282,0.956
430.312,0.982
430.342,0.980
430.372,0.974
430.402,0.969
430.432,0.967
430.462,0.958
430.492,0.963
430.522,0.961
430.552,0.956
430.582,0.961
430.612,0.967
