df_hash,22ZHK4.M833G2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.3VJX
person_label,V59
date_time_start,2025-10-31_15-29-03.527000_+03
date_time_start_unix,1761910143.527
date_time_end,2025-10-31_15-37-19.121000_+03
length_difference_noticed,no

time,acc_mag
196.363,1.060
196.393,1.064
196.423,1.063
196.453,1.061
196.483,1.062
196.513,1.061
196.543,1.058
196.573,1.062
196.603,1.062
196.633,1.063
196.663,1.062
196.693,1.061
196.723,1.063
196.753,1.061
196.783,1.057
196.813,1.064
196.843,1.064
196.873,1.059
196.903,1.062
196.933,1.056
196.963,1.058
196.993,1.060
197.023,1.061
197.053,1.062
197.083,1.062
197.113,1.060
197.143,1.061
197.173,1.061
197.203,1.063
197.233,1.063
197.263,1.059
197.293,1.061
197.323,1.063
197.353,1.061
197.383,1.060
197.413,1.058
197.443,1.065
197.473,1.063
197.503,1.060
197.533,1.063
197.563,1.061
197.593,1.061
197.623,1.059
197.653,1.062
197.683,1.063
197.713,1.063
197.743,1.057
197.773,1.061
197.803,1.056
197.833,1.061
197.863,1.061
197.893,1.062
197.923,1.059
197.953,1.065
197.983,1.062
198.013,1.058
198.043,1.062
198.073,1.060
198.103,1.055
198.133,1.062
198.163,1.066
198.193,1.060
198.223,1.056
198.253,1.062
198.283,1.061
198.313,1.068
198.343,1.067
198.373,1.059
198.403,1.053
198.433,1.057
198.463,1.062
198.493,1.066
198.523,1.061
198.553,1.065
198.583,1.058
198.613,1.058
198.643,1.060
198.673,1.066
198.703,1.062
198.733,1.057
198.763,1.064
198.793,1.063
198.823,1.055
198.853,1.061
198.883,1.057
198.913,1.058
198.943,1.061
198.973,1.062
199.003,1.061
199.033,1.057
199.063,1.062
199.093,1.062
199.123,1.062
199.153,1.064
199.183,1.060
199.213,1.061
199.243,1.056
199.273,1.062
199.303,1.064
199.333,1.060
199.363,1.063
199.393,1.062
199.423,1.054
199.453,1.060
199.483,1.063
199.513,1.065
199.543,1.067
199.573,1.063
199.603,1.060
199.633,1.057
199.663,1.058
199.693,1.062
199.723,1.062
199.753,1.064
199.783,1.061
199.813,1.059
199.843,1.054
199.873,1.057
199.903,1.065
199.933,1.062
199.963,1.062
199.993,1.060
200.023,1.056
200.053,1.054
200.083,1.062
200.113,1.068
200.143,1.063
200.173,1.060
200.203,1.058
200.233,1.059
200.263,1.062
200.293,1.063
200.323,1.062
200.353,1.063
200.383,1.061
200.413,1.062
200.443,1.060
200.473,1.060
200.503,1.067
200.533,1.062
200.563,1.062
200.593,1.063
200.623,1.058
200.653,1.055
200.683,1.060
200.713,1.063
200.743,1.064
200.773,1.062
200.803,1.059
200.833,1.062
200.863,1.056
200.893,1.063
200.923,1.062
200.953,1.062
200.983,1.064
201.013,1.066
201.043,1.058
201.073,1.062
201.103,1.067
201.133,1.061
201.163,1.062
201.193,1.062
201.223,1.057
201.253,1.061
201.283,1.056
201.313,1.061
201.343,1.062
201.373,1.065
201.403,1.061
201.433,1.062
201.463,1.058
201.493,1.064
201.523,1.061
201.553,1.059
201.583,1.062
201.613,1.062
201.643,1.065
201.673,1.062
201.703,1.054
201.733,1.056
201.763,1.061
201.793,1.057
201.823,1.057
201.853,1.059
201.883,1.061
201.913,1.065
201.943,1.060
201.973,1.061
202.003,1.055
202.033,1.056
202.063,1.062
202.093,1.062
202.123,1.060
202.153,1.063
202.183,1.059
202.213,1.058
202.243,1.068
202.273,1.066
202.303,1.061
202.333,1.058
202.363,1.060
202.393,1.061
202.423,1.059
202.453,1.061
202.483,1.060
202.513,1.062
202.543,1.062
202.573,1.063
202.603,1.054
202.633,1.057
202.663,1.060
202.693,1.060
202.723,1.065
202.753,1.061
202.783,1.054
202.813,1.060
202.843,1.065
202.873,1.060
202.903,1.064
202.933,1.059
202.963,1.055
202.993,1.061
203.023,1.062
203.053,1.063
203.083,1.063
203.113,1.061
203.143,1.059
203.173,1.068
203.203,1.071
203.233,1.064
203.263,1.068
203.293,1.072
203.323,1.067
203.353,1.060
203.383,1.068
203.413,1.059
203.443,1.047
203.473,1.051
203.503,1.050
203.533,1.053
203.563,1.061
203.593,1.059
203.623,1.047
203.653,1.056
203.683,1.051
203.713,1.047
203.743,1.046
203.773,1.047
203.803,1.041
203.833,1.036
203.863,1.029
203.893,1.045
203.923,1.053
203.953,1.048
203.983,1.042
204.013,1.059
204.043,1.050
204.073,1.038
204.103,1.040
204.133,1.042
204.163,1.044
204.193,1.050
204.223,1.034
204.253,1.022
204.283,1.026
204.313,1.038
204.343,1.048
204.373,1.070
204.403,1.051
204.433,1.029
204.463,1.029
204.493,1.034
204.523,1.036
204.553,1.040
204.583,1.029
204.613,1.026
204.643,1.047
204.673,1.045
204.703,1.033
204.733,1.033
204.763,1.044
204.793,1.036
204.823,1.035
204.853,1.043
204.883,1.063
204.913,1.062
204.943,1.041
204.973,1.035
205.003,1.047
205.033,1.018
205.063,1.052
205.093,1.059
205.123,1.047
205.153,1.028
205.183,1.028
205.213,1.041
205.243,1.058
205.273,1.034
205.303,1.040
205.333,1.046
205.363,1.046
205.393,1.050
205.423,1.044
205.453,1.035
205.483,1.065
205.513,1.064
205.543,1.028
205.573,1.035
205.603,1.036
205.633,1.025
205.663,1.027
205.693,1.011
205.723,1.044
205.753,1.052
205.783,1.025
205.813,1.026
205.843,1.045
205.873,1.044
205.903,1.008
205.933,1.016
205.963,1.038
205.993,1.046
206.023,1.043
206.053,1.035
206.083,1.027
206.113,1.044
206.143,1.036
206.173,1.045
206.203,1.051
206.233,1.030
206.263,1.040
206.293,1.045
206.323,1.054
206.353,1.042
206.383,1.027
206.413,1.038
206.443,1.039
206.473,1.040
206.503,1.031
206.533,1.051
206.563,1.072
206.593,1.041
206.623,1.021
206.653,1.041
206.683,1.045
206.713,1.006
206.743,1.031
206.773,1.057
206.803,1.029
206.833,1.028
206.863,1.031
206.893,1.035
206.923,1.027
206.953,1.038
206.983,1.030
207.013,1.033
207.043,1.042
207.073,1.056
207.103,1.037
207.133,1.077
207.163,1.051
207.193,1.032
207.223,1.055
207.253,1.044
207.283,1.054
207.313,1.006
207.343,1.038
207.373,1.078
207.403,1.052
207.433,0.918
207.463,0.886
207.493,0.985
207.523,1.051
207.553,1.077
207.583,1.104
207.613,1.104
207.643,1.097
207.673,1.056
207.703,1.046
207.733,1.085
207.763,1.026
207.793,1.059
207.823,1.083
207.853,1.063
207.883,1.046
207.913,1.061
207.943,1.087
207.973,1.064
208.003,1.047
208.033,1.075
208.063,1.056
208.093,1.055
208.123,1.051
208.153,1.034
208.183,1.054
208.213,1.086
208.243,1.047
208.273,1.049
208.303,1.070
208.333,1.059
208.363,1.070
208.393,1.026
208.423,1.009
208.453,1.053
208.483,1.030
208.513,1.046
208.543,1.042
208.573,1.020
208.603,1.062
208.633,1.093
208.663,1.062
208.693,0.995
208.723,1.051
208.753,1.072
208.783,1.066
208.813,1.056
208.843,1.025
208.873,1.045
208.903,1.052
208.933,1.033
208.963,1.052
208.993,1.064
209.023,1.043
209.053,1.135
209.083,1.098
209.113,1.152
209.143,1.153
209.173,1.139
209.203,1.105
209.233,1.058
209.263,1.021
209.293,1.033
209.323,1.020
209.353,1.035
209.383,1.049
209.413,1.021
209.443,1.023
209.473,1.023
209.503,1.048
209.533,1.072
209.563,1.055
209.593,1.059
209.623,1.069
209.653,1.060
209.683,1.047
209.713,1.032
209.743,1.033
209.773,1.076
209.803,1.079
209.833,1.060
209.863,1.045
209.893,1.042
209.923,1.054
209.953,1.062
209.983,1.058
210.013,1.056
210.043,1.059
210.073,1.066
210.103,1.066
210.133,1.053
210.163,1.062
210.193,1.054
210.223,1.052
210.253,1.064
210.283,1.055
210.313,1.055
210.343,1.056
210.373,1.055
210.403,1.058
210.433,1.061
210.463,1.058
210.493,1.062
210.523,1.058
210.553,1.057
210.583,1.058
210.613,1.058
210.643,1.052
210.673,1.057
210.703,1.068
210.733,1.058
210.763,1.060
210.793,1.064
210.823,1.058
210.853,1.051
210.883,1.054
210.913,1.053
210.943,1.053
210.973,1.056
211.003,1.062
211.033,1.061
211.063,1.058
211.093,1.062
211.123,1.059
211.153,1.060
211.183,1.060
211.213,1.058
211.243,1.051
211.273,1.063
211.303,1.062
211.333,1.059
211.363,1.065
211.393,1.060
211.423,1.053
211.453,1.058
211.483,1.063
211.513,1.052
211.543,1.058
211.573,1.068
211.603,1.070
211.633,1.077
211.663,1.085
211.693,1.051
211.723,1.047
211.753,1.043
211.783,1.043
211.813,1.038
211.843,1.037
211.873,1.034
211.903,1.051
211.933,1.048
211.963,1.055
211.993,1.052
212.023,1.045
212.053,1.047
212.083,1.052
212.113,1.048
212.143,1.053
212.173,1.055
212.203,1.049
212.233,1.043
212.263,1.048
212.293,1.065
212.323,1.077
212.353,1.066
212.383,1.060
212.413,1.060
212.443,1.072
212.473,1.068
212.503,1.061
212.533,1.057
212.563,1.057
212.593,1.054
212.623,1.055
212.653,1.059
212.683,1.054
212.713,1.057
212.743,1.058
212.773,1.058
212.803,1.056
212.833,1.059
212.863,1.065
212.893,1.059
212.923,1.054
212.953,1.057
212.983,1.051
213.013,1.061
213.043,1.062
213.073,1.054
213.103,1.062
213.133,1.060
213.163,1.058
213.193,1.058
213.223,1.060
213.253,1.044
213.283,1.068
213.313,1.083
213.343,1.073
213.373,1.055
213.403,1.054
213.433,1.058
213.463,1.040
213.493,1.032
213.523,1.038
213.553,1.039
213.583,1.047
213.613,1.053
213.643,1.052
213.673,1.057
213.703,1.056
213.733,1.047
213.763,1.046
213.793,1.055
213.823,1.048
213.853,1.057
213.883,1.052
213.913,1.054
213.943,1.056
213.973,1.057
214.003,1.052
214.033,1.052
214.063,1.066
214.093,1.069
214.123,1.077
214.153,1.092
214.183,1.089
214.213,1.059
214.243,1.061
214.273,1.045
214.303,1.045
214.333,1.061
214.363,1.070
214.393,1.060
214.423,1.052
214.453,1.047
214.483,1.067
214.513,1.058
214.543,1.061
214.573,1.062
214.603,1.052
214.633,1.047
214.663,1.059
214.693,1.059
214.723,1.060
214.753,1.060
214.783,1.057
214.813,1.056
214.843,1.059
214.873,1.051
214.903,1.033
214.933,1.057
214.963,1.052
214.993,1.053
215.023,1.046
215.053,1.043
215.083,1.050
215.113,1.054
215.143,1.045
215.173,1.053
215.203,1.052
215.233,1.044
215.263,1.043
215.293,1.051
215.323,1.052
215.353,1.054
215.383,1.062
215.413,1.053
215.443,1.050
215.473,1.057
215.503,1.059
215.533,1.059
215.563,1.055
215.593,1.054
215.623,1.056
215.653,1.049
215.683,1.054
215.713,1.051
215.743,1.067
215.773,1.067
215.803,1.048
215.833,1.060
215.863,1.050
215.893,1.047
215.923,1.053
215.953,1.060
215.983,1.045
216.013,1.051
216.043,1.051
216.073,1.063
216.103,1.055
216.133,1.058
216.163,1.053
216.193,1.046
216.223,1.045
216.253,1.051
216.283,1.058
216.313,1.073
216.343,1.058
216.373,1.061
216.403,1.064
216.433,1.062
216.463,1.057
216.493,1.061
216.523,1.066
216.553,1.055
216.583,1.030
216.613,1.033
216.643,1.045
216.673,1.050
216.703,1.058
216.733,1.056
216.763,1.062
216.793,1.060
216.823,1.066
216.853,1.073
216.883,1.053
216.913,1.067
216.943,1.051
216.973,1.064
217.003,1.061
217.033,1.044
217.063,1.058
217.093,1.055
217.123,1.052
217.153,1.049
217.183,1.032
217.213,1.023
217.243,1.057
217.273,1.046
217.303,1.043
217.333,1.047
217.363,1.044
217.393,1.038
217.423,1.053
217.453,1.062
217.483,1.035
217.513,1.039
217.543,1.072
217.573,1.042
217.603,1.033
217.633,1.049
217.663,1.076
217.693,1.054
217.723,1.038
217.753,1.049
217.783,1.063
217.813,1.045
217.843,1.046
217.873,1.043
217.903,1.036
217.933,1.061
217.963,1.059
217.993,1.039
218.023,1.037
218.053,1.062
218.083,1.069
218.113,1.036
218.143,1.019
218.173,1.055
218.203,1.080
218.233,1.054
218.263,1.036
218.293,1.027
218.323,1.038
218.353,1.050
218.383,1.005
218.413,0.999
218.443,1.034
218.473,1.038
218.503,0.936
218.533,1.048
218.563,1.145
218.593,1.124
218.623,1.122
218.653,0.938
218.683,1.057
218.713,1.190
218.743,1.062
218.773,1.058
218.803,1.104
218.833,1.075
218.863,1.028
218.893,0.979
218.923,1.077
218.953,1.110
218.983,1.125
219.013,1.134
219.043,1.081
219.073,1.104
219.103,1.104
219.133,1.042
219.163,1.033
219.193,1.081
219.223,1.090
219.253,1.108
219.283,1.065
219.313,1.036
219.343,1.005
219.373,1.062
219.403,1.079
219.433,1.059
219.463,1.026
219.493,1.038
219.523,1.043
219.553,1.040
219.583,1.052
219.613,1.090
219.643,1.063
219.673,1.032
219.703,1.038
219.733,1.083
219.763,1.064
219.793,1.046
219.823,1.001
219.853,1.062
219.883,1.040
219.913,1.045
219.943,1.052
219.973,1.050
220.003,1.038
220.033,1.038
220.063,1.047
220.093,1.037
220.123,1.027
220.153,1.064
220.183,1.063
220.213,1.035
220.243,1.015
220.273,1.014
220.303,1.013
220.333,1.043
220.363,1.069
220.393,1.080
220.423,1.110
220.453,1.083
220.483,1.041
220.513,1.064
220.543,1.117
220.573,1.066
220.603,1.062
220.633,1.077
220.663,1.050
220.693,1.050
220.723,1.072
220.753,1.024
220.783,1.026
220.813,1.058
220.843,1.026
220.873,1.028
220.903,1.038
220.933,1.057
220.963,1.063
220.993,1.059
221.023,1.049
221.053,1.034
221.083,1.076
221.113,1.072
221.143,1.026
221.173,1.051
221.203,1.091
221.233,1.027
221.263,1.027
221.293,1.081
221.323,1.104
221.353,1.084
221.383,0.983
221.413,1.018
221.443,1.062
221.473,1.039
221.503,1.042
221.533,1.090
221.563,1.111
221.593,1.094
221.623,1.030
221.653,1.021
221.683,1.048
221.713,1.042
221.743,1.002
221.773,1.059
221.803,1.095
221.833,1.035
221.863,1.032
221.893,1.031
221.923,1.037
221.953,1.079
221.983,1.074
222.013,1.062
222.043,1.054
222.073,1.048
222.103,1.008
222.133,1.026
222.163,1.068
222.193,1.087
222.223,1.068
222.253,1.039
222.283,1.055
222.313,1.039
222.343,1.031
222.373,1.062
222.403,1.057
222.433,1.059
222.463,1.029
222.493,1.005
222.523,1.027
222.553,1.028
222.583,1.132
222.613,1.133
222.643,1.017
222.673,1.037
222.703,1.064
222.733,1.055
222.763,1.029
222.793,1.053
222.823,1.049
222.853,1.045
222.883,1.065
222.913,1.065
222.943,1.030
222.973,1.054
223.003,1.062
223.033,1.051
223.063,1.009
223.093,0.998
223.123,1.034
223.153,1.020
223.183,1.035
223.213,1.024
223.243,1.052
223.273,1.061
223.303,1.009
223.333,1.032
223.363,1.082
223.393,1.044
223.423,1.040
223.453,1.044
223.483,1.035
223.513,1.033
223.543,1.058
223.573,1.050
223.603,1.052
223.633,1.098
223.663,1.100
223.693,1.088
223.723,1.079
223.753,1.083
223.783,1.079
223.813,1.123
223.843,1.116
223.873,1.100
223.903,1.101
223.933,1.112
223.963,1.123
223.993,1.118
224.023,1.107
224.053,1.040
224.083,1.016
224.113,1.043
224.143,1.057
224.173,1.076
224.203,1.102
224.233,1.087
224.263,1.075
224.293,1.091
224.323,1.073
224.353,1.073
224.383,1.069
224.413,1.070
224.443,1.084
224.473,1.069
224.503,1.069
224.533,1.072
224.563,1.071
224.593,1.079
224.623,1.082
224.653,1.075
224.683,1.083
224.713,1.069
224.743,1.070
224.773,1.073
224.803,1.109
224.833,1.117
224.863,1.077
224.893,1.085
224.923,1.105
224.953,1.101
224.983,1.082
225.013,1.050
225.043,1.046
225.073,1.095
225.103,1.110
225.133,1.099
225.163,1.097
225.193,1.104
225.223,1.089
225.253,1.045
225.283,1.073
225.313,1.111
225.343,1.099
225.373,1.062
225.403,1.017
225.433,1.027
225.463,1.002
225.493,1.019
225.523,1.112
225.553,1.096
225.583,1.064
225.613,1.039
225.643,1.023
225.673,1.062
225.703,1.066
225.733,1.037
225.763,0.992
225.793,0.991
225.823,1.034
225.853,1.011
225.883,1.007
225.913,1.030
225.943,1.010
225.973,0.985
226.003,1.013
226.033,1.044
226.063,1.051
226.093,1.044
226.123,1.038
226.153,1.066
226.183,1.050
226.213,1.081
226.243,1.036
226.273,1.064
226.303,1.079
226.333,1.043
226.363,1.030
226.393,1.072
226.423,1.075
226.453,1.031
226.483,1.062
226.513,1.086
226.543,1.070
226.573,1.067
226.603,1.048
226.633,1.026
226.663,1.065
226.693,1.055
226.723,1.039
226.753,1.055
226.783,1.032
226.813,1.038
226.843,1.051
226.873,1.034
226.903,1.020
226.933,1.050
226.963,1.066
226.993,1.039
227.023,1.049
227.053,1.063
227.083,1.042
227.113,1.036
227.143,1.034
227.173,1.046
227.203,1.050
227.233,1.065
227.263,1.046
227.293,1.070
227.323,1.045
227.353,1.037
227.383,1.039
227.413,1.040
227.443,1.024
227.473,1.047
227.503,1.068
227.533,1.064
227.563,1.055
227.593,1.068
227.623,1.067
227.653,1.062
227.683,1.046
227.713,1.063
227.743,1.044
227.773,1.048
227.803,1.050
227.833,1.048
227.863,1.060
227.893,1.056
227.923,1.047
227.953,1.062
227.983,1.053
228.013,1.030
228.043,1.044
228.073,1.056
228.103,1.057
228.133,1.060
228.163,1.054
228.193,1.041
228.223,1.046
228.253,1.051
228.283,1.045
228.313,1.052
228.343,1.060
228.373,1.046
228.403,1.050
228.433,1.051
228.463,1.052
228.493,1.051
228.523,1.059
228.553,1.046
228.583,1.047
228.613,1.053
228.643,1.071
228.673,1.056
228.703,1.040
228.733,1.051
228.763,1.060
228.793,1.052
228.823,1.054
228.853,1.057
228.883,1.049
228.913,1.056
228.943,1.054
228.973,1.047
229.003,1.050
229.033,1.053
229.063,1.056
229.093,1.057
229.123,1.047
229.153,1.039
229.183,1.060
229.213,1.060
229.243,1.071
229.273,1.085
229.303,1.070
229.333,1.056
229.363,1.038
229.393,1.037
229.423,1.026
229.453,1.024
229.483,1.025
229.513,1.035
229.543,1.032
229.573,1.043
229.603,1.053
229.633,1.049
229.663,0.999
229.693,1.042
229.723,1.089
229.753,1.069
229.783,1.062
229.813,1.087
229.843,1.065
229.873,1.055
229.903,1.062
229.933,1.058
229.963,1.025
229.993,1.050
230.023,1.038
230.053,1.048
230.083,1.063
230.113,1.053
230.143,1.044
230.173,1.036
230.203,1.058
230.233,1.043
230.263,1.032
230.293,1.064
230.323,1.080
230.353,1.065
230.383,1.043
230.413,1.046
230.443,1.054
230.473,1.027
230.503,1.046
230.533,1.088
230.563,1.092
230.593,1.092
230.623,1.113
230.653,1.105
230.683,1.058
230.713,1.048
230.743,1.053
230.773,1.067
230.803,1.090
230.833,1.062
230.863,1.062
230.893,1.106
230.923,1.125
230.953,1.110
230.983,1.108
231.013,1.096
231.043,1.090
231.073,1.076
231.103,1.072
231.133,1.061
231.163,1.083
231.193,1.100
231.223,1.093
231.253,1.077
231.283,1.082
231.313,1.089
231.343,1.090
231.373,1.081
231.403,1.088
231.433,1.088
231.463,1.084
231.493,1.087
231.523,1.096
231.553,1.085
231.583,1.075
231.613,1.074
231.643,1.076
231.673,1.082
231.703,1.073
231.733,1.087
231.763,1.102
231.793,1.066
231.823,1.077
231.853,1.091
231.883,1.075
231.913,1.073
231.943,1.085
231.973,1.069
232.003,1.069
232.033,1.097
232.063,1.092
232.093,1.076
232.123,1.080
232.153,1.081
232.183,1.063
232.213,1.074
232.243,1.089
232.273,1.067
232.303,1.052
232.333,1.097
232.363,1.085
232.393,1.074
232.423,1.077
232.453,1.109
232.483,1.090
232.513,1.079
232.543,1.052
232.573,1.074
232.603,1.082
232.633,1.072
232.663,1.073
232.693,1.061
232.723,1.083
232.753,1.081
232.783,1.074
232.813,1.068
232.843,1.099
232.873,1.089
232.903,1.058
232.933,1.062
232.963,1.081
232.993,1.076
233.023,1.075
233.053,1.073
233.083,1.076
233.113,1.075
233.143,1.074
233.173,1.064
233.203,1.065
233.233,1.084
233.263,1.075
233.293,1.075
233.323,1.071
233.353,1.076
233.383,1.078
233.413,1.068
233.443,1.070
233.473,1.082
233.503,1.078
233.533,1.073
233.563,1.060
233.593,1.064
233.623,1.077
233.653,1.077
233.683,1.073
233.713,1.080
233.743,1.075
233.773,1.080
233.803,1.072
233.833,1.071
233.863,1.064
233.893,1.091
233.923,1.083
233.953,1.088
233.983,1.083
234.013,1.065
234.043,1.083
234.073,1.062
234.103,1.049
234.133,1.079
234.163,1.081
234.193,1.067
234.223,1.077
234.253,1.076
234.283,1.054
234.313,1.061
234.343,1.067
234.373,1.067
234.403,1.065
234.433,1.082
234.463,1.063
234.493,1.060
234.523,1.070
234.553,1.064
234.583,1.062
234.613,1.070
234.643,1.068
234.673,1.062
234.703,1.074
234.733,1.071
234.763,1.071
234.793,1.072
234.823,1.066
234.853,1.071
234.883,1.074
234.913,1.069
234.943,1.072
234.973,1.071
235.003,1.069
235.033,1.070
235.063,1.068
235.093,1.067
235.123,1.087
235.153,1.082
235.183,1.065
235.213,1.077
235.243,1.065
235.273,1.067
235.303,1.064
235.333,1.056
235.363,1.057
235.393,1.054
235.423,1.062
235.453,1.062
235.483,1.085
235.513,1.075
235.543,1.063
235.573,1.068
235.603,1.066
235.633,1.076
235.663,1.084
235.693,1.059
235.723,1.060
235.753,1.073
235.783,1.069
235.813,1.071
235.843,1.073
235.873,1.069
235.903,1.063
235.933,1.068
235.963,1.056
235.993,1.075
236.023,1.085
236.053,1.081
236.083,1.074
236.113,1.070
236.143,1.072
236.173,1.068
236.203,1.067
236.233,1.080
236.263,1.070
236.293,1.082
236.323,1.076
236.353,1.065
236.383,1.063
236.413,1.082
236.443,1.080
236.473,1.073
236.503,1.067
236.533,1.073
236.563,1.073
236.593,1.069
236.623,1.074
236.653,1.072
236.683,1.069
236.713,1.077
236.743,1.068
236.773,1.073
236.803,1.075
236.833,1.081
236.863,1.070
236.893,1.068
236.923,1.076
236.953,1.066
236.983,1.069
237.013,1.064
237.043,1.074
237.073,1.076
237.103,1.082
237.133,1.076
237.163,1.067
237.193,1.069
237.223,1.070
237.253,1.069
237.283,1.073
237.313,1.076
237.343,1.078
237.373,1.074
237.403,1.071
237.433,1.069
237.463,1.072
237.493,1.068
237.523,1.081
237.553,1.082
237.583,1.068
237.613,1.065
237.643,1.078
237.673,1.076
237.703,1.069
237.733,1.074
237.763,1.072
237.793,1.074
237.823,1.085
237.853,1.077
237.883,1.069
237.913,1.078
237.943,1.080
237.973,1.076
238.003,1.069
238.033,1.075
238.063,1.072
238.093,1.075
238.123,1.081
238.153,1.074
238.183,1.071
238.213,1.083
238.243,1.082
238.273,1.070
238.303,1.076
238.333,1.074
238.363,1.075
238.393,1.066
238.423,1.075
238.453,1.078
238.483,1.074
238.513,1.075
238.543,1.074
238.573,1.076
238.603,1.069
238.633,1.079
238.663,1.078
238.693,1.063
238.723,1.075
238.753,1.086
238.783,1.068
238.813,1.080
238.843,1.076
238.873,1.071
238.903,1.079
238.933,1.080
238.963,1.077
238.993,1.080
239.023,1.078
239.053,1.067
239.083,1.069
239.113,1.066
239.143,1.075
239.173,1.088
239.203,1.085
239.233,1.075
239.263,1.073
239.293,1.082
239.323,1.086
239.353,1.078
239.383,1.076
239.413,1.068
239.443,1.079
239.473,1.077
239.503,1.068
239.533,1.069
239.563,1.067
239.593,1.071
239.623,1.062
239.653,1.060
239.683,1.073
239.713,1.074
239.743,1.066
239.773,1.062
239.803,1.084
239.833,1.085
239.863,1.075
239.893,1.077
239.923,1.079
239.953,1.075
239.983,1.077
240.013,1.062
240.043,1.079
240.073,1.076
240.103,1.074
240.133,1.068
240.163,1.061
240.193,1.070
240.223,1.077
240.253,1.075
240.283,1.076
240.313,1.070
240.343,1.078
240.373,1.076
240.403,1.079
240.433,1.080
240.463,1.067
240.493,1.065
240.523,1.069
240.553,1.075
240.583,1.075
240.613,1.072
240.643,1.074
240.673,1.075
240.703,1.072
240.733,1.069
240.763,1.064
240.793,1.062
240.823,1.071
240.853,1.083
240.883,1.078
