df_hash,22ZHK4.QGNKHU
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.M000
person_label,V84
date_time_start,2025-11-03_17-16-01.922000_+03
date_time_start_unix,1762175761.922
date_time_end,2025-11-03_17-24-49.400000_+03
length_difference_noticed,no

time,acc_mag
199.238,0.996
199.268,0.994
199.298,0.994
199.328,0.997
199.358,0.993
199.388,0.992
199.418,0.993
199.448,0.992
199.478,0.995
199.508,0.993
199.538,0.990
199.568,0.992
199.598,0.994
199.628,0.992
199.658,0.996
199.688,0.998
199.718,0.995
199.748,0.993
199.778,0.994
199.808,0.993
199.838,0.988
199.868,0.991
199.898,1.001
199.928,0.998
199.958,0.994
199.988,0.991
200.018,0.990
200.048,0.995
200.078,0.985
200.108,0.992
200.138,0.997
200.168,0.993
200.198,0.994
200.228,0.992
200.258,0.991
200.288,0.992
200.318,0.997
200.348,0.990
200.378,0.988
200.408,0.990
200.438,0.991
200.468,0.998
200.498,0.994
200.528,1.004
200.558,0.992
200.588,0.990
200.618,0.994
200.648,0.992
200.678,1.000
200.708,0.996
200.738,0.994
200.768,0.992
200.798,0.989
200.828,0.994
200.858,0.998
200.888,0.995
200.918,0.992
200.948,0.991
200.978,0.998
201.008,0.994
201.038,0.995
201.068,0.994
201.098,0.992
201.128,0.989
201.158,1.004
201.188,1.001
201.218,0.995
201.248,0.996
201.278,0.987
201.308,0.990
201.338,0.996
201.368,0.986
201.398,0.994
201.428,0.998
201.458,0.995
201.488,0.998
201.518,1.000
201.548,0.993
201.578,0.993
201.608,0.993
201.638,0.990
201.668,0.996
201.698,0.989
201.728,0.999
201.758,0.990
201.788,0.996
201.818,0.997
201.848,0.996
201.878,0.997
201.908,0.991
201.938,0.993
201.968,0.992
201.998,0.990
202.028,0.998
202.058,0.997
202.088,0.993
202.118,0.997
202.148,1.003
202.178,0.995
202.208,0.995
202.238,0.995
202.268,0.994
202.298,0.996
202.328,0.983
202.358,0.996
202.388,0.989
202.418,1.000
202.448,0.997
202.478,0.994
202.508,0.988
202.538,0.989
202.568,0.997
202.598,0.992
202.628,0.996
202.658,0.994
202.688,0.998
202.718,0.997
202.748,0.994
202.778,0.992
202.808,0.992
202.838,0.998
202.868,0.995
202.898,1.000
202.928,0.994
202.958,0.992
202.988,0.990
203.018,0.986
203.048,0.990
203.078,0.995
203.108,1.000
203.138,0.998
203.168,0.995
203.198,0.993
203.228,0.993
203.258,0.984
203.288,0.994
203.318,0.997
203.348,0.997
203.378,0.993
203.408,0.988
203.438,1.002
203.468,0.994
203.498,0.992
203.528,0.994
203.558,0.991
203.588,0.993
203.618,0.988
203.648,0.993
203.678,0.991
203.708,1.002
203.738,0.987
203.768,0.986
203.798,0.996
203.828,1.001
203.858,0.999
203.888,0.986
203.918,0.995
203.948,0.989
203.978,0.992
204.008,0.991
204.038,0.987
204.068,0.997
204.098,0.998
204.128,0.995
204.158,0.993
204.188,0.993
204.218,0.990
204.248,0.996
204.278,0.983
204.308,0.987
204.338,1.007
204.368,1.006
204.398,0.989
204.428,0.980
204.458,0.995
204.488,1.000
204.518,0.995
204.548,0.997
204.578,0.990
204.608,0.993
204.638,0.994
204.668,0.987
204.698,0.992
204.728,0.993
204.758,1.001
204.788,0.994
204.818,0.985
204.848,0.992
204.878,0.987
204.908,1.001
204.938,0.996
204.968,0.997
204.998,1.000
205.028,0.993
205.058,0.991
205.088,0.996
205.118,0.993
205.148,0.992
205.178,0.992
205.208,0.987
205.238,0.990
205.268,0.993
205.298,0.998
205.328,0.996
205.358,0.997
205.388,0.998
205.418,0.996
205.448,0.984
205.478,0.995
205.508,0.988
205.538,0.992
205.568,0.991
205.598,0.993
205.628,0.998
205.658,0.994
205.688,0.995
205.718,0.993
205.748,0.996
205.778,0.995
205.808,0.993
205.838,0.992
205.868,0.998
205.898,0.995
205.928,0.992
205.958,0.992
205.988,0.993
206.018,0.994
206.048,0.996
206.078,0.994
206.108,0.987
206.138,0.994
206.168,0.986
206.198,1.001
206.228,0.996
206.258,0.990
206.288,0.993
206.318,0.990
206.348,0.991
206.378,0.993
206.408,0.991
206.438,0.995
206.468,0.993
206.498,0.994
206.528,0.995
206.558,0.995
206.588,0.990
206.618,0.995
206.648,0.995
206.678,0.991
206.708,0.996
206.738,0.994
206.768,0.994
206.798,0.996
206.828,0.992
206.858,0.986
206.888,1.000
206.918,0.997
206.948,0.995
206.978,0.994
207.008,0.994
207.038,0.991
207.068,0.995
207.098,0.983
207.128,0.995
207.158,0.994
207.188,0.994
207.218,0.993
207.248,0.999
207.278,0.994
207.308,0.995
207.338,0.995
207.368,0.991
207.398,0.993
207.428,0.993
207.458,0.995
207.488,0.986
207.518,0.992
207.548,0.991
207.578,0.998
207.608,0.993
207.638,0.994
207.668,0.999
207.698,0.996
207.728,0.991
207.758,0.996
207.788,0.994
207.818,0.994
207.848,0.995
207.878,0.991
207.908,0.991
207.938,0.993
207.968,0.994
207.998,0.994
208.028,1.000
208.058,0.997
208.088,0.993
208.118,0.997
208.148,0.993
208.178,0.993
208.208,0.995
208.238,1.001
208.268,0.997
208.298,0.994
208.328,0.995
208.358,0.992
208.388,0.991
208.418,0.992
208.448,0.990
208.478,0.992
208.508,0.992
208.538,0.992
208.568,0.999
208.598,0.996
208.628,0.993
208.658,0.995
208.688,0.995
208.718,0.994
208.748,0.999
208.778,0.993
208.808,0.997
208.838,0.999
208.868,0.991
208.898,0.995
208.928,0.991
208.958,1.003
208.988,0.991
209.018,0.993
209.048,0.995
209.078,0.992
209.108,0.992
209.138,0.993
209.168,0.994
209.198,0.990
209.228,0.999
209.258,0.993
209.288,0.995
209.318,0.993
209.348,0.993
209.378,0.996
209.408,0.996
209.438,1.000
209.468,0.995
209.498,0.995
209.528,0.990
209.558,0.998
209.588,0.997
209.618,0.989
209.648,0.994
209.678,0.988
209.708,1.004
209.738,0.999
209.768,0.995
209.798,0.995
209.828,0.991
209.858,0.990
209.888,0.998
209.918,0.987
209.948,0.997
209.978,0.995
210.008,0.992
210.038,0.993
210.068,0.994
210.098,0.996
210.128,0.996
210.158,0.992
210.188,0.999
210.218,0.995
210.248,0.996
210.278,0.995
210.308,0.986
210.338,0.994
210.368,0.989
210.398,1.003
210.428,0.997
210.458,0.998
210.488,0.995
210.518,0.993
210.548,0.991
210.578,0.994
210.608,0.991
210.638,0.990
210.668,0.995
210.698,0.992
210.728,0.994
210.758,0.993
210.788,0.999
210.818,0.995
210.848,0.997
210.878,0.995
210.908,0.995
210.938,0.996
210.968,0.992
210.998,0.991
211.028,0.993
211.058,1.002
211.088,0.993
211.118,0.999
211.148,0.995
211.178,0.996
211.208,0.994
211.238,0.989
211.268,0.996
211.298,0.992
211.328,0.991
211.358,0.993
211.388,0.997
211.418,0.992
211.448,0.994
211.478,1.001
211.508,0.996
211.538,0.995
211.568,0.995
211.598,0.993
211.628,0.995
211.658,0.987
211.688,0.998
211.718,0.995
211.748,0.998
211.778,0.997
211.808,0.991
211.838,0.994
211.868,0.999
211.898,0.986
211.928,0.991
211.958,0.994
211.988,1.000
212.018,0.998
212.048,0.989
212.078,0.993
212.108,0.995
212.138,0.998
212.168,0.995
212.198,0.993
212.228,0.996
212.258,0.997
212.288,0.995
212.318,0.991
212.348,1.000
212.378,0.997
212.408,0.999
212.438,0.995
212.468,0.987
212.498,0.996
212.528,0.990
212.558,0.995
212.588,0.996
212.618,0.992
212.648,0.993
212.678,0.991
212.708,0.996
212.738,0.999
212.768,1.000
212.798,0.993
212.828,0.995
212.858,0.993
212.888,0.989
212.918,0.993
212.948,0.992
212.978,1.000
213.008,0.995
213.038,0.999
213.068,0.997
213.098,0.990
213.128,0.995
213.158,0.998
213.188,0.991
213.218,0.992
213.248,0.991
213.278,0.990
213.308,0.999
213.338,0.999
213.368,0.991
213.398,0.998
213.428,0.994
213.458,0.994
213.488,0.992
213.518,0.999
213.548,0.995
213.578,0.992
213.608,0.995
213.638,1.001
213.668,1.002
213.698,1.000
213.728,0.996
213.758,0.990
213.788,0.990
213.818,0.988
213.848,0.991
213.878,0.993
213.908,0.998
213.938,0.994
213.968,0.997
213.998,0.997
214.028,0.997
214.058,0.996
214.088,0.995
214.118,0.997
214.148,0.994
214.178,0.999
214.208,0.987
214.238,0.988
214.268,0.992
214.298,1.000
214.328,1.002
214.358,0.999
214.388,0.995
214.418,0.989
214.448,0.993
214.478,0.991
214.508,0.992
214.538,0.994
214.568,0.993
214.598,0.995
214.628,0.997
214.658,0.996
214.688,0.991
214.718,0.993
214.748,0.995
214.778,0.994
214.808,0.999
214.838,1.000
214.868,0.996
214.898,0.990
214.928,0.991
214.958,0.994
214.988,1.000
215.018,0.997
215.048,0.993
215.078,0.990
215.108,0.992
215.138,0.998
215.168,0.992
215.198,1.001
215.228,0.997
215.258,0.992
215.288,0.996
215.318,0.996
215.348,0.992
215.378,0.989
215.408,0.997
215.438,0.995
215.468,0.994
215.498,0.996
215.528,0.991
215.558,0.989
215.588,0.990
215.618,0.995
215.648,1.005
215.678,0.996
215.708,0.995
215.738,0.994
215.768,0.996
215.798,0.997
215.828,0.989
215.858,0.987
215.888,0.992
215.918,0.987
215.948,0.994
215.978,0.995
216.008,1.001
216.038,0.994
216.068,1.002
216.098,1.000
216.128,0.996
216.158,1.000
216.188,0.991
216.218,0.995
216.248,0.987
216.278,0.998
216.308,0.996
216.338,0.993
216.368,0.997
216.398,0.997
216.428,0.993
216.458,0.997
216.488,0.992
216.518,0.995
216.548,0.994
216.578,0.995
216.608,0.998
216.638,0.994
216.668,0.995
216.698,0.993
216.728,0.996
216.758,0.997
216.788,0.995
216.818,0.998
216.848,0.998
216.878,0.996
216.908,0.990
216.938,1.003
216.968,0.996
216.998,0.989
217.028,0.993
217.058,0.997
217.088,0.992
217.118,1.000
217.148,0.989
217.178,0.998
217.208,0.993
217.238,0.990
217.268,0.997
217.298,0.996
217.328,0.993
217.358,0.995
217.388,0.995
217.418,0.993
217.448,0.992
217.478,0.998
217.508,0.998
217.538,0.993
217.568,0.992
217.598,0.994
217.628,1.004
217.658,0.998
217.688,0.991
217.718,0.996
217.748,0.993
217.778,0.992
217.808,0.986
217.838,0.991
217.868,0.995
217.898,0.997
217.928,0.989
217.958,1.007
217.988,0.998
218.018,0.993
218.048,0.997
218.078,0.996
218.108,0.991
218.138,0.979
218.168,0.989
218.198,0.995
218.228,0.989
218.258,0.987
218.288,1.004
218.318,1.008
218.348,1.006
218.378,1.008
218.408,1.006
218.438,1.012
218.468,0.990
218.498,1.010
218.528,1.013
218.558,1.000
218.588,1.014
218.618,1.016
218.648,1.015
218.678,1.009
218.708,1.007
218.738,1.005
218.768,0.999
218.798,1.001
218.828,0.992
218.858,1.007
218.888,1.007
218.918,1.010
218.948,0.949
218.978,0.978
219.008,1.042
219.038,1.053
219.068,1.023
219.098,1.019
219.128,1.025
219.158,1.026
219.188,1.012
219.218,1.011
219.248,1.014
219.278,1.016
219.308,1.015
219.338,1.006
219.368,1.015
219.398,1.018
219.428,1.014
219.458,1.000
219.488,1.016
219.518,1.028
219.548,1.002
219.578,1.017
219.608,1.034
219.638,1.039
219.668,1.018
219.698,1.014
219.728,1.027
219.758,1.021
219.788,1.024
219.818,1.023
219.848,1.024
219.878,1.020
219.908,1.018
219.938,1.014
219.968,1.023
219.998,1.022
220.028,1.021
220.058,1.022
220.088,1.016
220.118,1.024
220.148,1.017
220.178,1.024
220.208,1.026
220.238,1.024
220.268,1.019
220.298,1.012
220.328,1.011
220.358,1.019
220.388,1.014
220.418,1.006
220.448,1.013
220.478,1.009
220.508,1.001
220.538,1.008
220.568,1.009
220.598,1.006
220.628,1.005
220.658,1.019
220.688,1.018
220.718,1.009
220.748,1.003
220.778,1.008
220.808,1.007
220.838,1.016
220.868,1.018
220.898,1.011
220.928,1.009
220.958,1.007
220.988,1.003
221.018,1.009
221.048,1.013
221.078,1.012
221.108,1.010
221.138,1.007
221.168,1.008
221.198,1.009
221.228,1.003
221.258,1.011
221.288,1.013
221.318,1.003
221.348,1.011
221.378,1.012
221.408,1.014
221.438,1.010
221.468,1.009
221.498,1.006
221.528,0.999
221.558,1.009
221.588,1.007
221.618,1.001
221.648,1.013
221.678,1.017
221.708,1.008
221.738,1.003
221.768,1.009
221.798,1.010
221.828,1.014
221.858,1.021
221.888,1.008
221.918,1.014
221.948,1.009
221.978,1.001
222.008,1.005
222.038,1.018
222.068,1.013
222.098,1.011
222.128,1.015
222.158,1.000
222.188,1.005
222.218,1.015
222.248,1.016
222.278,1.013
222.308,1.019
222.338,1.018
222.368,1.014
222.398,1.013
222.428,1.010
222.458,1.012
222.488,1.018
222.518,1.019
222.548,1.025
222.578,1.011
222.608,1.009
222.638,1.001
222.668,1.008
222.698,1.005
222.728,1.008
222.758,1.008
222.788,1.011
222.818,1.008
222.848,1.019
222.878,1.014
222.908,1.015
222.938,1.014
222.968,1.012
222.998,1.008
223.028,1.008
223.058,1.015
223.088,1.015
223.118,1.012
223.148,1.013
223.178,1.017
223.208,1.012
223.238,1.007
223.268,1.007
223.298,1.012
223.328,1.011
223.358,1.014
223.388,1.022
223.418,1.015
223.448,1.014
223.478,1.013
223.508,1.011
223.538,1.013
223.568,1.013
223.598,1.010
223.628,1.011
223.658,1.013
223.688,1.009
223.718,1.012
223.748,1.018
223.778,1.013
223.808,1.012
223.838,1.007
223.868,1.005
223.898,1.008
223.928,1.008
223.958,1.016
223.988,1.018
224.018,1.016
224.048,1.012
224.078,1.013
224.108,1.015
224.138,1.012
224.168,1.015
224.198,1.013
224.228,1.008
224.258,1.009
224.288,1.009
224.318,1.014
224.348,1.012
224.378,1.012
224.408,1.009
224.438,1.012
224.468,1.012
224.498,1.009
224.528,1.011
224.558,1.008
224.588,1.012
224.618,1.014
224.648,1.011
224.678,1.014
224.708,1.014
224.738,1.007
224.768,1.013
224.798,1.010
224.828,1.011
224.858,1.009
224.888,1.009
224.918,1.006
224.948,1.010
224.978,1.010
225.008,1.009
225.038,1.011
225.068,1.011
225.098,1.010
225.128,1.012
225.158,1.005
225.188,1.007
225.218,1.011
225.248,1.014
225.278,1.014
225.308,1.013
225.338,1.008
225.368,1.005
225.398,1.004
225.428,1.003
225.458,1.010
225.488,1.016
225.518,1.010
225.548,1.008
225.578,1.012
225.608,1.012
225.638,1.008
225.668,1.010
225.698,1.012
225.728,1.011
225.758,1.012
225.788,1.008
225.818,1.005
225.848,1.010
225.878,1.009
225.908,1.012
225.938,1.012
225.968,1.012
225.998,1.009
226.028,1.010
226.058,1.005
226.088,1.010
226.118,1.009
226.148,1.009
226.178,1.008
226.208,1.004
226.238,1.006
226.268,1.013
226.298,1.013
226.328,1.015
226.358,1.008
226.388,1.009
226.418,1.008
226.448,1.009
226.478,1.010
226.508,1.013
226.538,1.007
226.568,1.006
226.598,1.010
226.628,1.008
226.658,1.011
226.688,1.004
226.718,1.008
226.748,1.005
226.778,1.010
226.808,1.008
226.838,1.008
226.868,1.006
226.898,1.012
226.928,1.011
226.958,1.014
226.988,1.009
227.018,1.008
227.048,1.008
227.078,1.004
227.108,1.017
227.138,1.011
227.168,1.010
227.198,1.009
227.228,1.011
227.258,1.008
227.288,1.007
227.318,1.006
227.348,1.006
227.378,1.006
227.408,1.006
227.438,1.008
227.468,1.007
227.498,1.007
227.528,1.010
227.558,1.010
227.588,1.011
227.618,1.011
227.648,1.006
227.678,1.002
227.708,1.010
227.738,1.017
227.768,1.008
227.798,1.013
227.828,1.009
227.858,1.005
227.888,1.006
227.918,1.001
227.948,1.008
227.978,1.016
228.008,1.011
228.038,1.008
228.068,1.004
228.098,1.004
228.128,1.010
228.158,1.013
228.188,1.009
228.218,1.004
228.248,1.004
228.278,1.006
228.308,1.010
228.338,1.016
228.368,1.011
228.398,1.009
228.428,1.005
228.458,1.003
228.488,1.006
228.518,1.005
228.548,1.013
228.578,1.011
228.608,1.011
228.638,1.007
228.668,1.007
228.698,1.008
228.728,1.006
228.758,1.010
228.788,1.012
228.818,1.008
228.848,1.003
228.878,1.012
228.908,1.002
228.938,1.017
228.968,1.018
228.998,1.010
229.028,1.010
229.058,1.005
229.088,1.007
229.118,1.004
229.148,1.005
229.178,1.010
229.208,1.008
229.238,1.011
229.268,1.008
229.298,1.003
229.328,1.006
229.358,1.005
229.388,1.007
229.418,1.008
229.448,1.009
229.478,1.004
229.508,1.007
229.538,1.004
229.568,1.017
229.598,1.009
229.628,1.007
229.658,1.011
229.688,1.006
229.718,1.008
229.748,1.003
229.778,1.006
229.808,1.006
229.838,1.008
229.868,1.006
229.898,1.007
229.928,1.008
229.958,1.010
229.988,1.008
230.018,1.010
230.048,1.010
230.078,1.005
230.108,1.005
230.138,1.007
230.168,1.015
230.198,1.010
230.228,1.008
230.258,1.007
230.288,1.001
230.318,1.007
230.348,1.007
230.378,1.010
230.408,1.005
230.438,1.004
230.468,1.005
230.498,1.009
230.528,1.011
230.558,1.009
230.588,1.008
230.618,1.007
230.648,1.011
230.678,1.000
230.708,1.011
230.738,1.005
230.768,1.014
230.798,1.010
230.828,1.009
230.858,1.006
230.888,1.006
230.918,1.005
230.948,1.006
230.978,1.006
231.008,1.009
231.038,1.009
231.068,1.009
231.098,1.006
231.128,1.006
231.158,1.005
231.188,1.011
231.218,1.013
231.248,1.008
231.278,1.007
231.308,1.006
231.338,1.012
231.368,1.002
231.398,1.012
231.428,1.012
231.458,1.008
231.488,1.006
231.518,1.006
231.548,1.009
231.578,1.004
231.608,1.006
231.638,1.006
231.668,1.006
231.698,1.008
231.728,1.005
231.758,1.005
231.788,1.008
231.818,1.011
231.848,1.009
231.878,1.009
231.908,1.008
231.938,1.012
231.968,1.009
231.998,1.007
232.028,1.007
232.058,1.014
232.088,1.008
232.118,1.005
232.148,1.009
232.178,1.007
232.208,1.010
232.238,1.000
232.268,1.007
232.298,1.006
232.328,1.007
232.358,1.006
232.388,1.003
232.418,1.002
232.448,1.007
232.478,1.006
232.508,1.008
232.538,1.009
232.568,1.013
232.598,1.009
232.628,1.005
232.658,1.007
232.688,1.009
232.718,1.008
232.748,1.004
232.778,0.999
232.808,1.005
232.838,1.007
232.868,1.005
232.898,1.015
232.928,1.010
232.958,1.006
232.988,1.008
233.018,1.006
233.048,1.006
233.078,1.007
233.108,1.010
233.138,1.011
233.168,1.009
233.198,1.014
233.228,1.005
233.258,1.006
233.288,1.006
233.318,1.012
233.348,1.009
233.378,1.011
233.408,1.007
233.438,0.999
233.468,1.006
233.498,1.008
233.528,1.008
233.558,1.007
233.588,1.008
233.618,1.004
233.648,1.009
233.678,1.006
233.708,1.004
233.738,1.007
233.768,1.007
233.798,1.006
233.828,1.005
233.858,1.001
233.888,1.008
233.918,1.001
233.948,1.012
233.978,1.007
234.008,1.007
234.038,1.008
234.068,1.003
234.098,1.007
234.128,1.009
234.158,0.998
234.188,1.003
234.218,1.004
234.248,1.009
234.278,1.003
234.308,1.006
234.338,1.007
234.368,1.005
234.398,1.003
234.428,1.009
234.458,1.007
234.488,1.007
234.518,1.007
234.548,1.002
234.578,1.007
234.608,1.009
234.638,1.010
234.668,1.007
234.698,1.007
234.728,1.005
234.758,1.014
234.788,1.002
234.818,1.007
234.848,1.011
234.878,1.009
234.908,1.004
234.938,1.008
234.968,1.001
234.998,1.006
235.028,1.012
235.058,1.011
235.088,1.010
235.118,1.001
235.148,1.006
235.178,1.004
235.208,1.011
235.238,1.008
235.268,1.008
235.298,1.005
235.328,1.006
235.358,1.007
235.388,1.012
235.418,1.009
235.448,1.005
235.478,1.007
235.508,1.008
235.538,1.004
235.568,1.005
235.598,1.010
235.628,1.008
235.658,1.010
235.688,1.007
235.718,1.004
235.748,1.006
235.778,1.008
235.808,1.002
235.838,1.014
235.868,1.011
235.898,1.009
235.928,1.008
235.958,1.005
235.988,1.005
236.018,1.012
236.048,1.003
236.078,1.006
236.108,1.005
236.138,1.004
236.168,1.004
236.198,1.007
236.228,1.007
236.258,1.009
236.288,1.006
236.318,1.006
236.348,1.007
236.378,1.005
236.408,1.007
236.438,1.009
236.468,1.005
236.498,1.007
236.528,1.014
236.558,1.011
236.588,1.006
236.618,1.005
236.648,1.003
236.678,1.000
236.708,1.007
236.738,1.014
236.768,1.005
236.798,1.005
236.828,1.006
236.858,1.004
236.888,1.007
236.918,1.002
236.948,1.014
236.978,1.010
237.008,1.003
237.038,0.999
237.068,1.002
237.098,1.012
237.128,1.004
237.158,1.015
237.188,1.006
237.218,1.003
237.248,1.005
237.278,1.003
237.308,1.001
237.338,1.011
237.368,1.003
237.398,1.002
237.428,1.004
237.458,1.004
237.488,1.002
237.518,1.002
237.548,1.007
237.578,1.004
237.608,0.997
237.638,1.003
237.668,1.008
237.698,0.999
237.728,1.001
237.758,1.008
237.788,1.016
237.818,1.012
237.848,1.006
237.878,1.005
237.908,1.006
237.938,1.012
237.968,1.005
237.998,1.005
238.028,1.008
238.058,1.008
238.088,1.008
238.118,1.003
238.148,1.008
238.178,1.006
238.208,1.004
238.238,1.005
238.268,1.004
238.298,1.005
238.328,1.003
238.358,0.998
238.388,1.008
238.418,1.008
238.448,1.008
238.478,1.008
238.508,1.004
238.538,1.005
238.568,1.001
238.598,1.013
238.628,1.004
238.658,1.000
238.688,1.005
238.718,1.008
238.748,1.003
238.778,1.001
238.808,1.004
238.838,1.014
238.868,1.007
238.898,1.001
238.928,1.008
238.958,1.000
238.988,1.015
239.018,1.007
239.048,1.004
239.078,1.004
239.108,0.998
239.138,1.004
239.168,1.003
239.198,1.005
239.228,1.010
239.258,1.007
239.288,1.004
239.318,1.001
239.348,1.004
239.378,1.002
239.408,1.005
239.438,1.009
239.468,1.011
239.498,1.006
239.528,1.002
239.558,1.007
239.588,1.004
239.618,1.010
239.648,1.008
239.678,1.003
239.708,1.003
239.738,1.006
239.768,1.008
239.798,1.014
239.828,0.998
239.858,1.009
239.888,1.008
239.918,1.009
239.948,1.021
239.978,1.059
240.008,1.063
240.038,1.043
240.068,1.024
240.098,1.015
240.128,0.990
240.158,0.980
240.188,0.988
240.218,1.000
240.248,0.985
240.278,0.998
240.308,0.979
240.338,0.991
240.368,0.992
240.398,1.000
240.428,1.013
240.458,1.007
240.488,1.000
240.518,1.006
240.548,1.011
240.578,1.003
240.608,1.009
240.638,0.998
240.668,1.005
240.698,1.021
240.728,1.008
240.758,1.006
240.788,1.007
240.818,1.026
240.848,1.014
240.878,1.012
240.908,1.019
240.938,1.020
240.968,1.016
240.998,1.014
241.028,1.014
241.058,1.011
241.088,1.005
241.118,1.015
241.148,1.008
241.178,1.012
241.208,1.015
241.238,1.011
241.268,1.010
241.298,1.015
241.328,1.007
241.358,1.011
241.388,1.010
241.418,1.011
241.448,1.013
241.478,1.009
241.508,1.009
241.538,1.010
241.568,1.011
241.598,1.011
241.628,1.014
241.658,1.004
241.688,1.008
241.718,1.013
241.748,1.014
241.778,1.005
241.808,1.005
241.838,1.008
241.868,1.004
241.898,1.019
241.928,1.009
241.958,1.012
241.988,1.015
242.018,1.007
242.048,1.017
242.078,1.017
242.108,1.004
242.138,1.009
242.168,1.015
242.198,1.025
242.228,1.025
242.258,1.015
242.288,1.021
242.318,1.004
242.348,1.006
242.378,1.004
242.408,1.005
242.438,1.009
242.468,1.008
242.498,1.001
242.528,1.003
242.558,1.019
242.588,1.010
242.618,1.019
242.648,1.011
242.678,1.020
242.708,1.024
242.738,1.026
242.768,1.036
242.798,1.041
242.828,1.060
242.858,1.030
242.888,1.011
242.918,1.019
242.948,1.018
242.978,0.987
243.008,0.975
243.038,0.977
243.068,0.994
243.098,1.003
243.128,1.007
243.158,1.001
243.188,1.016
243.218,1.028
243.248,1.021
243.278,1.028
243.308,1.029
243.338,1.014
243.368,1.021
243.398,1.016
243.428,1.010
243.458,1.008
243.488,1.021
243.518,1.020
243.548,1.010
243.578,1.029
243.608,1.033
243.638,1.020
243.668,1.020
243.698,1.016
243.728,1.006
243.758,1.019
