df_hash,22ZHK4.3RS3P8
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.CV3S
person_label,v119
date_time_start,2026-03-10_17-43-05.648000_+03
date_time_start_unix,1773150185.648
date_time_end,2026-03-10_17-53-26.485000_+03
length_difference_noticed,no

time,acc_mag
54.324,0.979
54.354,0.975
54.384,0.987
54.414,0.983
54.444,0.979
54.474,0.975
54.504,0.979
54.534,0.980
54.564,0.980
54.594,0.983
54.624,0.977
54.654,0.977
54.684,0.977
54.714,0.976
54.744,0.977
54.774,0.982
54.804,0.988
54.834,0.985
54.864,0.980
54.894,0.976
54.924,0.983
54.954,0.984
54.984,0.983
55.014,0.975
55.044,0.980
55.074,0.982
55.104,0.976
55.134,0.980
55.164,0.975
55.194,0.986
55.224,0.977
55.254,0.977
55.284,0.982
55.314,0.982
55.344,0.985
55.374,0.983
55.404,0.976
55.434,0.969
55.464,0.975
55.494,0.973
55.524,0.977
55.554,0.981
55.584,0.984
55.614,0.980
55.644,0.981
55.674,0.976
55.704,0.975
55.734,0.984
55.764,0.979
55.794,0.979
55.824,0.978
55.854,0.979
55.884,0.980
55.914,0.981
55.944,0.979
55.974,0.992
56.004,0.983
56.034,0.978
56.064,0.978
56.094,0.976
56.124,0.980
56.154,0.980
56.184,0.981
56.214,0.978
56.244,0.977
56.274,0.983
56.304,0.987
56.334,0.975
56.364,0.976
56.394,0.979
56.424,0.978
56.454,0.974
56.484,0.981
56.514,0.984
56.544,0.986
56.574,0.983
56.604,0.975
56.634,0.979
56.664,0.976
56.694,0.977
56.724,0.973
56.754,0.986
56.784,0.990
56.814,0.983
56.844,0.983
56.874,0.981
56.904,0.981
56.934,0.981
56.964,0.982
56.994,0.981
57.024,0.980
57.054,0.980
57.084,0.981
57.114,0.982
57.144,0.979
57.174,0.979
57.204,0.980
57.234,0.974
57.264,0.978
57.294,0.984
57.324,0.984
57.354,0.984
57.384,0.980
57.414,0.981
57.444,0.982
57.474,0.979
57.504,0.977
57.534,0.978
57.564,0.984
57.594,0.979
57.624,0.978
57.654,0.979
57.684,0.977
57.714,0.979
57.744,0.983
57.774,0.980
57.804,0.983
57.834,0.980
57.864,0.981
57.894,0.979
57.924,0.980
57.954,0.983
57.984,0.983
58.014,0.980
58.044,0.976
58.074,0.977
58.104,0.982
58.134,0.984
58.164,0.984
58.194,0.984
58.224,0.981
58.254,0.980
58.284,0.978
58.314,0.980
58.344,0.973
58.374,0.981
58.404,0.983
58.434,0.980
58.464,0.982
58.494,0.985
58.524,0.984
58.554,0.979
58.584,0.980
58.614,0.981
58.644,0.986
58.674,0.979
58.704,0.977
58.734,0.982
58.764,0.979
58.794,0.977
58.824,0.979
58.854,0.978
58.884,0.977
58.914,0.987
58.944,0.985
58.974,0.982
59.004,0.979
59.034,0.979
59.064,0.980
59.094,0.977
59.124,0.977
59.154,0.986
59.184,0.987
59.214,0.977
59.244,0.978
59.274,0.979
59.304,0.980
59.334,0.979
59.364,0.982
59.394,0.982
59.424,0.983
59.454,0.983
59.484,0.979
59.514,0.981
59.544,0.978
59.574,0.980
59.604,0.980
59.634,0.977
59.664,0.978
59.694,0.982
59.724,0.987
59.754,0.986
59.784,0.977
59.814,0.974
59.844,0.979
59.874,0.983
59.904,0.976
59.934,0.982
59.964,0.984
59.994,0.979
60.024,0.981
60.054,0.976
60.084,0.983
60.114,0.975
60.144,0.977
60.174,0.983
60.204,0.980
60.234,0.981
60.264,0.981
60.294,0.983
60.324,0.982
60.354,0.979
60.384,0.981
60.414,0.978
60.444,0.976
60.474,0.978
60.504,0.984
60.534,0.979
60.564,0.977
60.594,0.981
60.624,0.981
60.654,0.983
60.684,0.983
60.714,0.975
60.744,0.988
60.774,0.981
60.804,0.979
60.834,0.980
60.864,0.980
60.894,0.984
60.924,0.977
60.954,0.979
60.984,0.980
61.014,0.979
61.044,0.985
61.074,0.983
61.104,0.981
61.134,0.977
61.164,0.979
61.194,0.977
61.224,0.980
61.254,0.979
61.284,0.983
61.314,0.980
61.344,0.979
61.374,0.983
61.404,0.981
61.434,0.980
61.464,0.980
61.494,0.977
61.524,0.976
61.554,0.987
61.584,0.981
61.614,0.979
61.644,0.981
61.674,0.983
61.704,0.980
61.734,0.979
61.764,0.977
61.794,0.978
61.824,0.982
61.854,0.983
61.884,0.983
61.914,0.981
61.944,0.980
61.974,0.982
62.004,0.979
62.034,0.977
62.064,0.978
62.094,0.979
62.124,0.981
62.154,0.985
62.184,0.980
62.214,0.980
62.244,0.984
62.274,0.981
62.304,0.981
62.334,0.974
62.364,0.988
62.394,0.981
62.424,0.982
62.454,0.981
62.484,0.979
62.514,0.978
62.544,0.980
62.574,0.982
62.604,0.981
62.634,0.978
62.664,0.978
62.694,0.978
62.724,0.983
62.754,0.980
62.784,0.980
62.814,0.980
62.844,0.977
62.874,0.972
62.904,0.981
62.934,0.984
62.964,0.983
62.994,0.982
63.024,0.977
63.054,0.980
63.084,0.981
63.114,0.976
63.144,0.984
63.174,0.982
63.204,0.979
63.234,0.977
63.264,0.981
63.294,0.983
63.324,0.979
63.354,0.981
63.384,0.981
63.414,0.984
63.444,0.980
63.474,0.983
63.504,0.976
63.534,0.980
63.564,0.983
63.594,0.983
63.624,0.975
63.654,0.978
63.684,0.981
63.714,0.984
63.744,0.983
63.774,0.979
63.804,0.979
63.834,0.980
63.864,0.983
63.894,0.979
63.924,0.985
63.954,0.984
63.984,0.977
64.014,0.983
64.044,0.981
64.074,0.977
64.104,0.979
64.134,0.979
64.164,0.980
64.194,0.975
64.224,0.980
64.254,0.979
64.284,0.979
64.314,0.982
64.344,0.982
64.374,0.978
64.404,0.978
64.434,0.977
64.464,0.983
64.494,0.980
64.524,0.984
64.554,0.981
64.584,0.978
64.614,0.981
64.644,0.981
64.674,0.986
64.704,0.979
64.734,0.989
64.764,0.982
64.794,0.979
64.824,0.981
64.854,0.978
64.884,0.976
64.914,0.976
64.944,0.984
64.974,0.984
65.004,0.980
65.034,0.983
65.064,0.986
65.094,0.981
65.124,0.983
65.154,0.978
65.184,0.979
65.214,0.980
65.244,0.977
65.274,0.982
65.304,0.983
65.334,0.983
65.364,0.978
65.394,0.977
65.424,0.983
65.454,0.980
65.484,0.972
65.514,0.988
65.544,0.980
65.574,0.984
65.604,0.985
65.634,0.976
65.664,0.982
65.694,0.980
65.724,0.983
65.754,0.982
65.784,0.979
65.814,0.984
65.844,0.979
65.874,0.983
65.904,0.982
65.934,0.980
65.964,0.978
65.994,0.977
66.024,0.978
66.054,0.981
66.084,0.984
66.114,0.983
66.144,0.979
66.174,0.981
66.204,0.981
66.234,0.980
66.264,0.991
66.294,0.981
66.324,0.978
66.354,0.984
66.384,0.980
66.414,0.983
66.444,0.985
66.474,0.979
66.504,0.979
66.534,0.981
66.564,0.979
66.594,0.979
66.624,0.979
66.654,0.980
66.684,0.984
66.714,0.980
66.744,0.980
66.774,0.982
66.804,0.983
66.834,0.983
66.864,0.982
66.894,0.979
66.924,0.978
66.954,0.982
66.984,0.984
67.014,0.985
67.044,0.986
67.074,0.981
67.104,0.982
67.134,0.982
67.164,0.983
67.194,0.983
67.224,0.980
67.254,0.982
67.284,0.978
67.314,0.980
67.344,0.980
67.374,0.984
67.404,0.983
67.434,0.980
67.464,0.980
67.494,0.981
67.524,0.978
67.554,0.982
67.584,0.985
67.614,0.982
67.644,0.980
67.674,0.979
67.704,0.978
67.734,0.981
67.764,0.983
67.794,0.984
67.824,0.988
67.854,0.980
67.884,0.981
67.914,0.981
67.944,0.981
67.974,0.985
68.004,0.981
68.034,0.979
68.064,0.977
68.094,0.981
68.124,0.983
68.154,0.982
68.184,0.984
68.214,0.980
68.244,0.980
68.274,0.979
68.304,0.976
68.334,0.980
68.364,0.986
68.394,0.986
68.424,0.980
68.454,0.975
68.484,0.977
68.514,0.979
68.544,0.981
68.574,0.979
68.604,0.974
68.634,0.980
68.664,0.982
68.694,0.984
68.724,0.986
68.754,0.987
68.784,0.985
68.814,0.987
68.844,0.983
68.874,0.978
68.904,0.980
68.934,0.978
68.964,0.979
68.994,0.982
69.024,0.980
69.054,0.989
69.084,0.982
69.114,0.977
69.144,0.983
69.174,0.981
69.204,0.979
69.234,0.982
69.264,0.977
69.294,0.982
69.324,0.985
69.354,0.982
69.384,0.988
69.414,0.987
69.444,0.979
69.474,0.980
69.504,0.981
69.534,0.981
69.564,0.980
69.594,0.977
69.624,0.979
69.654,0.979
69.684,0.981
69.714,0.984
69.744,0.985
69.774,0.984
69.804,0.979
69.834,0.980
69.864,0.980
69.894,0.978
69.924,0.981
69.954,0.986
69.984,0.986
70.014,0.985
70.044,0.983
70.074,0.981
70.104,0.980
70.134,0.996
70.164,0.997
70.194,1.002
70.224,1.028
70.254,1.010
70.284,1.045
70.314,1.042
70.344,1.000
70.374,0.952
70.404,0.935
70.434,0.935
70.464,0.938
70.494,0.933
70.524,0.937
70.554,0.945
70.584,0.960
70.614,0.949
70.644,0.953
70.674,0.957
70.704,0.963
70.734,0.962
70.764,0.967
70.794,0.953
70.824,0.958
70.854,0.964
70.884,0.971
70.914,0.963
70.944,0.962
70.974,0.965
71.004,0.959
71.034,0.964
71.064,0.970
71.094,0.973
71.124,0.964
71.154,0.963
71.184,0.971
71.214,0.954
71.244,0.927
71.274,0.941
71.304,0.949
71.334,0.956
71.364,0.967
71.394,0.950
71.424,0.932
71.454,0.940
71.484,0.957
71.514,0.961
71.544,0.965
71.574,0.993
71.604,1.031
71.634,1.021
71.664,1.006
71.694,1.016
71.724,0.998
71.754,1.007
71.784,1.004
71.814,0.993
71.844,0.991
71.874,0.990
71.904,0.996
71.934,0.999
71.964,0.997
71.994,0.996
72.024,0.988
72.054,0.983
72.084,0.972
72.114,0.970
72.144,0.979
72.174,0.977
72.204,0.975
72.234,0.980
72.264,0.979
72.294,0.977
72.324,0.981
72.354,0.978
72.384,0.979
72.414,0.974
72.444,0.979
72.474,0.982
72.504,0.983
72.534,0.981
72.564,0.979
72.594,0.983
72.624,0.985
72.654,0.989
72.684,0.992
72.714,1.005
72.744,1.006
72.774,0.992
72.804,0.982
72.834,0.963
72.864,0.955
72.894,0.948
72.924,0.950
72.954,0.955
72.984,0.964
73.014,0.970
73.044,0.980
73.074,0.973
73.104,0.971
73.134,0.968
73.164,0.965
73.194,0.966
73.224,0.968
73.254,0.968
73.284,0.974
73.314,0.970
73.344,0.972
73.374,0.970
73.404,0.970
73.434,0.967
73.464,0.970
73.494,0.979
73.524,0.972
73.554,0.972
73.584,0.976
73.614,0.972
73.644,0.973
73.674,0.969
73.704,0.971
73.734,0.973
73.764,0.968
73.794,0.971
73.824,0.974
73.854,0.975
73.884,0.974
73.914,0.974
73.944,0.974
73.974,0.975
74.004,0.970
74.034,0.971
74.064,0.969
74.094,0.971
74.124,0.969
74.154,0.963
74.184,0.965
74.214,0.963
74.244,0.959
74.274,0.945
74.304,0.945
74.334,0.951
74.364,0.977
74.394,0.998
74.424,1.006
74.454,1.008
74.484,0.994
74.514,0.988
74.544,0.982
74.574,0.980
74.604,0.985
74.634,0.978
74.664,0.978
74.694,0.979
74.724,0.981
74.754,0.983
74.784,0.987
74.814,0.993
74.844,0.991
74.874,0.991
74.904,0.986
74.934,0.990
74.964,0.986
74.994,0.984
75.024,0.978
75.054,0.979
75.084,0.978
75.114,0.975
75.144,0.974
75.174,0.980
75.204,0.986
75.234,0.982
75.264,0.981
75.294,0.981
75.324,0.982
75.354,0.978
75.384,0.979
75.414,0.979
75.444,0.983
75.474,0.983
75.504,0.979
75.534,0.976
75.564,0.978
75.594,0.982
75.624,0.979
75.654,0.977
75.684,0.978
75.714,0.979
75.744,0.981
75.774,0.988
75.804,0.979
75.834,0.978
75.864,0.982
75.894,0.979
75.924,0.979
75.954,0.977
75.984,0.984
76.014,0.986
76.044,0.975
76.074,0.979
76.104,0.979
76.134,0.979
76.164,0.978
76.194,0.979
76.224,0.982
76.254,0.979
76.284,0.982
76.314,0.982
76.344,0.979
76.374,0.979
76.404,0.979
76.434,0.981
76.464,0.978
76.494,0.976
76.524,0.976
76.554,0.979
76.584,0.981
76.614,0.981
76.644,0.980
76.674,0.980
76.704,0.979
76.734,0.982
76.764,0.981
76.794,0.983
76.824,0.983
76.854,0.982
76.884,0.983
76.914,0.978
76.944,0.978
76.974,0.982
77.004,0.978
77.034,0.977
77.064,0.979
77.094,0.984
77.124,0.981
77.154,0.980
77.184,0.980
77.214,0.980
77.244,0.979
77.274,0.978
77.304,0.976
77.334,0.981
77.364,0.981
77.394,0.977
77.424,0.980
77.454,0.977
77.484,0.978
77.514,0.981
77.544,0.985
77.574,0.984
77.604,0.984
77.634,0.982
77.664,0.979
77.694,0.979
77.724,0.977
77.754,0.980
77.784,0.983
77.814,0.975
77.844,0.977
77.874,0.978
77.904,0.981
77.934,0.975
77.964,0.982
77.994,0.983
78.024,0.980
78.054,0.981
78.084,0.979
78.114,0.976
78.144,0.972
78.174,0.980
78.204,0.982
78.234,0.984
78.264,0.978
78.294,0.983
78.324,0.983
78.354,0.980
78.384,0.984
78.414,0.978
78.444,0.985
78.474,0.987
78.504,0.978
78.534,0.979
78.564,0.980
78.594,0.980
78.624,0.977
78.654,0.975
78.684,0.981
78.714,0.978
78.744,0.982
78.774,0.985
78.804,0.982
78.834,0.981
78.864,0.981
78.894,0.977
78.924,0.980
78.954,0.976
78.984,0.979
79.014,0.982
79.044,0.983
79.074,0.978
79.104,0.979
79.134,0.983
79.164,0.982
79.194,0.973
79.224,0.983
79.254,0.979
79.284,0.974
79.314,0.983
79.344,0.980
79.374,0.980
79.404,0.984
79.434,0.980
79.464,0.980
79.494,0.982
79.524,0.982
79.554,0.982
79.584,0.979
79.614,0.979
79.644,0.978
79.674,0.973
79.704,0.980
79.734,0.980
79.764,0.982
79.794,0.987
79.824,0.979
79.854,0.982
79.884,0.979
79.914,0.980
79.944,0.982
79.974,0.978
80.004,0.985
80.034,0.986
80.064,0.981
80.094,0.983
80.124,0.981
80.154,0.979
80.184,0.981
80.214,0.979
80.244,0.978
80.274,0.981
80.304,0.977
80.334,0.979
80.364,0.982
80.394,0.978
80.424,0.977
80.454,0.982
80.484,0.979
80.514,0.980
80.544,0.978
80.574,0.984
80.604,0.983
80.634,0.982
80.664,0.978
80.694,0.977
80.724,0.979
80.754,0.980
80.784,0.975
80.814,0.984
80.844,0.982
80.874,0.979
80.904,0.982
80.934,0.981
80.964,0.979
80.994,0.976
81.024,0.975
81.054,0.978
81.084,0.975
81.114,0.986
81.144,0.981
81.174,0.979
81.204,0.980
81.234,0.984
81.264,0.979
81.294,0.980
81.324,0.980
81.354,0.984
81.384,0.979
81.414,0.978
81.444,0.982
81.474,0.975
81.504,0.983
81.534,0.987
81.564,0.984
81.594,0.977
81.624,0.978
81.654,0.983
81.684,0.980
81.714,0.979
81.744,0.979
81.774,0.982
81.804,0.974
81.834,0.980
81.864,0.981
81.894,0.973
81.924,0.985
81.954,0.981
81.984,0.970
82.014,0.976
82.044,0.977
82.074,0.983
82.104,0.987
82.134,0.978
82.164,0.977
82.194,0.977
82.224,0.981
82.254,0.972
82.284,0.982
82.314,0.980
82.344,0.988
82.374,0.973
82.404,0.977
82.434,0.985
82.464,0.982
82.494,0.979
82.524,0.978
82.554,0.975
82.584,0.976
82.614,0.980
82.644,0.989
82.674,0.983
82.704,0.977
82.734,0.979
82.764,0.976
82.794,0.977
82.824,0.982
82.854,0.983
82.884,0.980
82.914,0.981
82.944,0.980
82.974,0.983
83.004,0.986
83.034,0.978
83.064,0.968
83.094,0.976
83.124,0.969
83.154,0.978
83.184,0.987
83.214,0.986
83.244,0.979
83.274,0.979
83.304,0.975
83.334,0.984
83.364,0.966
83.394,0.990
83.424,0.982
83.454,0.980
83.484,0.978
83.514,0.976
83.544,0.983
83.574,0.979
83.604,0.981
83.634,0.979
83.664,0.972
83.694,0.982
83.724,0.979
83.754,0.977
83.784,0.977
83.814,0.977
83.844,0.982
83.874,0.979
83.904,0.981
83.934,0.989
83.964,0.981
83.994,0.982
84.024,0.980
84.054,0.982
84.084,0.981
84.114,0.977
84.144,0.979
84.174,0.979
84.204,0.979
84.234,0.981
84.264,0.980
84.294,0.978
84.324,0.981
84.354,0.979
84.384,0.975
84.414,0.978
84.444,0.979
84.474,0.988
84.504,0.986
84.534,0.982
84.564,0.979
84.594,0.976
84.624,0.978
84.654,0.976
84.684,0.982
84.714,0.981
84.744,0.989
84.774,0.979
84.804,0.980
84.834,0.978
84.864,0.984
84.894,0.980
84.924,0.975
84.954,0.974
84.984,0.978
85.014,0.980
85.044,0.982
85.074,0.981
85.104,0.979
85.134,0.979
85.164,0.979
85.194,0.977
85.224,0.975
85.254,0.974
85.284,0.980
85.314,0.982
85.344,0.980
85.374,0.981
85.404,0.980
85.434,0.984
85.464,0.986
85.494,0.984
85.524,0.977
85.554,0.979
85.584,0.986
85.614,0.978
85.644,0.980
85.674,0.980
85.704,0.982
85.734,0.979
85.764,0.979
85.794,0.980
85.824,0.975
85.854,0.975
85.884,0.975
85.914,0.979
85.944,0.978
85.974,0.981
86.004,0.982
86.034,0.979
86.064,0.976
86.094,0.977
86.124,0.981
86.154,0.980
86.184,0.981
86.214,0.979
86.244,0.980
86.274,0.980
86.304,0.977
86.334,0.980
86.364,0.983
86.394,0.979
86.424,0.977
86.454,0.973
86.484,0.980
86.514,0.980
86.544,0.981
86.574,0.981
86.604,0.979
86.634,0.986
86.664,0.984
86.694,0.979
86.724,0.978
86.754,0.977
86.784,0.976
86.814,0.978
86.844,0.978
86.874,0.982
86.904,0.982
86.934,0.983
86.964,0.978
86.994,0.977
87.024,0.976
87.054,0.977
87.084,0.982
87.114,0.974
87.144,0.986
87.174,0.979
87.204,0.979
87.234,0.979
87.264,0.979
87.294,0.979
87.324,0.979
87.354,0.980
87.384,0.979
87.414,0.975
87.444,0.979
87.474,0.979
87.504,0.981
87.534,0.980
87.564,0.979
87.594,0.979
87.624,0.975
87.654,0.979
87.684,0.977
87.714,0.979
87.744,0.984
87.774,0.979
87.804,0.978
87.834,0.981
87.864,0.977
87.894,0.977
87.924,0.981
87.954,0.979
87.984,0.987
88.014,0.981
88.044,0.981
88.074,0.979
88.104,0.980
88.134,0.979
88.164,0.982
88.194,0.975
88.224,0.983
88.254,0.980
88.284,0.980
88.314,0.982
88.344,0.980
88.374,0.983
88.404,0.980
88.434,0.975
88.464,0.975
88.494,0.974
88.524,0.983
88.554,0.982
88.584,0.979
88.614,0.979
88.644,0.979
88.674,0.978
88.704,0.974
88.734,0.979
88.764,0.980
88.794,0.979
88.824,0.985
88.854,0.982
88.884,0.981
88.914,0.978
88.944,0.977
88.974,0.977
89.004,0.979
89.034,0.984
89.064,0.982
89.094,0.980
89.124,0.987
89.154,0.984
89.184,0.981
89.214,0.979
89.244,0.980
89.274,0.979
89.304,0.976
89.334,0.977
89.364,0.981
89.394,0.979
89.424,0.980
89.454,0.979
89.484,0.975
89.514,0.981
89.544,0.982
89.574,0.981
89.604,0.982
89.634,0.975
89.664,0.986
89.694,0.981
89.724,0.976
89.754,0.979
89.784,0.981
89.814,0.977
89.844,0.978
89.874,0.981
89.904,0.982
89.934,0.980
89.964,0.983
89.994,0.985
90.024,0.981
90.054,0.981
90.084,0.980
90.114,0.977
90.144,0.975
90.174,0.976
90.204,0.978
90.234,0.972
90.264,0.985
157.974,0.953
158.004,0.948
158.034,0.959
158.064,0.960
158.094,0.969
158.124,0.968
158.154,0.965
158.184,0.961
158.214,0.977
158.244,0.983
158.274,0.992
158.304,0.968
158.334,0.951
158.364,0.950
158.394,0.962
158.424,0.968
158.454,0.979
158.484,0.980
158.514,0.970
158.544,0.948
158.574,0.940
158.604,0.969
158.634,0.976
158.664,0.980
158.694,0.980
158.724,0.971
158.754,0.967
158.784,0.962
158.814,0.928
158.844,0.956
158.874,1.003
158.904,0.993
158.934,0.967
158.964,0.959
158.994,0.947
159.024,0.956
159.054,0.970
159.084,0.967
159.114,0.971
159.144,0.976
159.174,0.967
159.204,0.963
159.234,0.958
159.264,0.961
159.294,0.968
159.324,0.965
159.354,0.965
159.384,0.979
159.414,0.979
159.444,0.970
159.474,0.973
159.504,0.967
159.534,0.958
159.564,0.955
159.594,0.960
159.624,0.960
159.654,0.965
159.684,0.970
159.714,0.977
159.744,0.974
159.774,0.969
159.804,0.964
159.834,0.966
159.864,0.963
159.894,0.964
159.924,0.973
159.954,0.968
159.984,0.973
160.014,0.971
160.044,0.961
160.074,0.955
160.104,0.964
160.134,0.975
160.164,0.962
160.194,0.962
160.224,0.968
160.254,0.970
160.284,0.970
160.314,0.967
160.344,0.971
160.374,0.970
160.404,0.967
160.434,0.966
160.464,0.966
160.494,0.961
160.524,0.962
160.554,0.965
160.584,0.971
160.614,0.965
160.644,0.966
160.674,0.969
160.704,0.968
160.734,0.968
160.764,0.966
160.794,0.968
160.824,0.969
160.854,0.962
160.884,0.964
160.914,0.977
160.944,0.968
160.974,0.960
161.004,0.963
161.034,0.971
161.064,0.968
161.094,0.966
161.124,0.967
161.154,0.971
161.184,0.960
161.214,0.969
161.244,0.966
161.274,0.962
161.304,0.964
161.334,0.968
161.364,0.968
161.394,0.965
161.424,0.963
161.454,0.970
161.484,0.966
161.514,0.969
161.544,0.966
161.574,0.969
161.604,0.965
161.634,0.966
161.664,0.964
161.694,0.968
161.724,0.977
161.754,0.965
161.784,0.966
161.814,0.965
161.844,0.968
161.874,0.967
161.904,0.968
161.934,0.969
161.964,0.962
161.994,0.961
162.024,0.969
162.054,0.968
162.084,0.971
162.114,0.966
162.144,0.966
162.174,0.970
162.204,0.962
162.234,0.963
162.264,0.971
162.294,0.967
162.324,0.969
162.354,0.965
162.384,0.966
162.414,0.966
162.444,0.965
162.474,0.962
162.504,0.969
162.534,0.963
162.564,0.977
162.594,0.967
162.624,0.966
162.654,0.969
162.684,0.965
162.714,0.968
162.744,0.965
162.774,0.963
162.804,0.967
162.834,0.962
162.864,0.971
162.894,0.965
162.924,0.964
162.954,0.968
162.984,0.971
163.014,0.972
163.044,0.966
163.074,0.968
163.104,0.966
163.134,0.965
163.164,0.964
163.194,0.965
163.224,0.968
163.254,0.969
163.284,0.969
163.314,0.969
163.344,0.966
163.374,0.965
163.404,0.961
163.434,0.979
163.464,0.973
163.494,0.963
163.524,0.966
163.554,0.968
163.584,0.968
163.614,0.963
163.644,0.966
163.674,0.971
163.704,0.962
163.734,0.971
163.764,0.964
163.794,0.968
163.824,0.967
163.854,0.965
163.884,0.969
163.914,0.961
163.944,0.962
163.974,0.967
164.004,0.972
164.034,0.966
164.064,0.968
164.094,0.970
164.124,0.964
164.154,0.968
164.184,0.961
164.214,0.975
164.244,0.976
164.274,0.962
164.304,0.961
164.334,0.962
164.364,0.961
164.394,0.965
164.424,0.969
164.454,0.969
164.484,0.965
164.514,0.970
164.544,0.966
164.574,0.959
164.604,0.966
164.634,0.968
164.664,0.972
164.694,0.966
164.724,0.965
164.754,0.969
164.784,0.967
164.814,0.967
164.844,0.964
164.874,0.962
164.904,0.963
164.934,0.964
164.964,0.973
164.994,0.969
165.024,0.971
165.054,0.970
165.084,0.962
165.114,0.967
165.144,0.968
165.174,0.971
165.204,0.965
165.234,0.967
165.264,0.966
165.294,0.966
165.324,0.964
165.354,0.969
165.384,0.968
165.414,0.966
165.444,0.968
165.474,0.968
165.504,0.970
165.534,0.964
165.564,0.967
165.594,0.970
165.624,0.965
165.654,0.964
165.684,0.967
165.714,0.968
165.744,0.967
165.774,0.967
165.804,0.964
165.834,0.964
165.864,0.977
165.894,0.969
165.924,0.968
165.954,0.968
165.984,0.967
166.014,0.964
166.044,0.964
166.074,0.967
166.104,0.968
166.134,0.964
166.164,0.970
166.194,0.970
166.224,0.965
166.254,0.964
166.284,0.971
166.314,0.968
166.344,0.964
166.374,0.964
166.404,0.967
166.434,0.967
166.464,0.966
166.494,0.967
166.524,0.966
166.554,0.966
166.584,0.965
166.614,0.967
166.644,0.965
166.674,0.971
166.704,0.973
166.734,0.961
166.764,0.970
166.794,0.967
166.824,0.971
166.854,0.964
166.884,0.965
166.914,0.967
166.944,0.959
166.974,0.969
167.004,0.971
167.034,0.969
167.064,0.967
167.094,0.964
167.124,0.967
167.154,0.965
167.184,0.962
167.214,0.965
167.244,0.971
167.274,0.965
167.304,0.966
167.334,0.966
167.364,0.969
167.394,0.968
167.424,0.970
167.454,0.967
167.484,0.962
167.514,0.964
167.544,0.959
167.574,0.978
167.604,0.970
167.634,0.965
167.664,0.967
167.694,0.968
167.724,0.965
167.754,0.965
167.784,0.967
167.814,0.973
167.844,0.964
167.874,0.968
167.904,0.965
167.934,0.965
167.964,0.968
167.994,0.966
168.024,0.972
168.054,0.963
168.084,0.966
168.114,0.970
168.144,0.969
168.174,0.967
168.204,0.969
168.234,0.967
168.264,0.967
168.294,0.964
168.324,0.971
168.354,0.966
168.384,0.970
168.414,0.973
168.444,0.964
168.474,0.966
168.504,0.969
168.534,0.969
168.564,0.968
168.594,0.966
168.624,0.965
168.654,0.966
168.684,0.966
168.714,0.970
168.744,0.968
168.774,0.965
168.804,0.968
168.834,0.971
168.864,0.970
168.894,0.969
168.924,0.967
168.954,0.967
168.984,0.966
169.014,0.967
169.044,0.968
169.074,0.965
169.104,0.966
169.134,0.971
169.164,0.967
169.194,0.968
169.224,0.964
169.254,0.975
169.284,0.970
169.314,0.964
169.344,0.962
169.374,0.966
169.404,0.968
169.434,0.965
169.464,0.965
169.494,0.966
169.524,0.963
169.554,0.966
169.584,0.969
169.614,0.969
169.644,0.966
169.674,0.966
169.704,0.967
169.734,0.966
169.764,0.964
169.794,0.967
169.824,0.967
169.854,0.969
169.884,0.969
169.914,0.966
169.944,0.965
169.974,0.972
170.004,0.972
170.034,0.963
170.064,0.969
170.094,0.966
170.124,0.973
170.154,0.971
170.184,0.967
170.214,0.965
170.244,0.968
170.274,0.967
170.304,0.966
170.334,0.967
170.364,0.971
170.394,0.964
170.424,0.969
170.454,0.965
170.484,0.967
170.514,0.969
170.544,0.968
170.574,0.968
170.604,0.967
170.634,0.967
170.664,0.969
170.694,0.967
170.724,0.967
170.754,0.965
170.784,0.969
170.814,0.967
170.844,0.966
170.874,0.965
170.904,0.967
170.934,0.968
170.964,0.966
170.994,0.979
171.024,0.967
171.054,0.966
171.084,0.969
171.114,0.967
171.144,0.965
171.174,0.968
171.204,0.969
171.234,0.970
171.264,0.972
171.294,0.971
171.324,0.970
171.354,0.967
171.384,0.969
171.414,0.969
171.444,0.969
171.474,0.969
171.504,0.964
171.534,0.970
171.564,0.970
171.594,0.966
171.624,0.969
171.654,0.967
171.684,0.969
171.714,0.969
171.744,0.970
171.774,0.969
171.804,0.962
171.834,0.967
171.864,0.976
171.894,0.967
171.924,0.970
171.954,0.967
171.984,0.970
172.014,0.964
172.044,0.966
172.074,0.970
172.104,0.962
172.134,0.968
172.164,0.968
172.194,0.967
172.224,0.971
172.254,0.969
172.284,0.967
172.314,0.966
172.344,0.962
172.374,0.967
172.404,0.972
172.434,0.969
172.464,0.969
172.494,0.967
172.524,0.965
172.554,0.968
172.584,0.964
172.614,0.974
172.644,0.971
172.674,0.965
172.704,0.970
172.734,0.971
172.764,0.968
172.794,0.967
172.824,0.968
172.854,0.972
172.884,0.966
172.914,0.969
172.944,0.974
172.974,0.966
173.004,0.972
173.034,0.974
173.064,0.968
173.094,0.964
173.124,0.965
173.154,0.970
173.184,0.972
173.214,0.970
173.244,0.967
173.274,0.969
173.304,0.970
173.334,0.971
173.364,0.978
173.394,0.969
173.424,0.965
173.454,0.968
173.484,0.969
173.514,0.969
173.544,0.967
173.574,0.966
173.604,0.969
173.634,0.963
173.664,0.971
173.694,0.971
173.724,0.964
173.754,0.959
173.784,0.970
173.814,0.966
173.844,0.967
173.874,0.966
