df_hash,22ZHK4.3RS3P8
494.634,264
494.659,147
494.684,58
494.709,26
494.734,43
494.759,86
494.784,149
494.809,233
494.834,322
494.859,376
494.884,360
494.909,282
494.934,193
494.959,141
494.984,125
495.009,97
495.034,15
495.059,-119
495.084,-265
495.109,-381
495.134,-461
495.159,-523
495.184,-574
495.209,-599
495.234,-573
495.259,-493
495.284,-389
495.309,-296
495.334,-229
495.359,-173
495.384,-98
495.409,10
495.434,143
495.459,271
495.484,376
495.509,459
495.534,536
495.559,614
495.584,677
495.609,695
495.634,645
495.659,528
495.684,365
495.709,183
495.734,9
495.759,-128
495.784,-195
495.809,-172
495.834,-72
495.859,61
495.884,180
495.909,264
495.934,323
495.959,374
495.984,418
496.009,442
496.034,434
496.059,408
496.084,390
496.109,392
496.134,404
496.159,403
496.184,379
496.209,347
496.234,330
496.259,334
496.284,345
496.309,341
496.334,324
496.359,315
496.384,336
496.409,375
496.434,399
496.459,382
496.484,340
496.509,318
496.534,344
496.559,392
496.584,403
496.609,338
496.634,214
496.659,89
496.684,4
496.709,-46
496.734,-95
496.759,-166
496.784,-253
496.809,-336
496.834,-403
496.859,-447
496.884,-460
496.909,-428
496.934,-349
496.959,-246
496.984,-147
497.009,-67
497.034,0
497.059,59
497.084,107
497.109,130
497.134,131
497.159,130
497.184,144
497.209,168
497.234,181
497.259,169
497.284,140
497.309,102
497.334,54
497.359,-8
497.384,-79
497.409,-127
497.434,-121
497.459,-62
497.484,13
497.509,63
497.534,74
497.559,62
497.584,59
497.609,87
497.634,157
497.659,273
497.684,427
497.709,596
497.734,740
497.759,824
497.784,833
497.809,776
497.834,678
497.859,560
497.884,442
497.909,340
497.934,260
497.959,193
497.984,121
498.009,34
498.034,-54
498.059,-119
498.084,-133
498.109,-93
498.134,-15
498.159,74
498.184,150
498.209,194
498.234,198
498.259,171
498.284,136
498.309,115
498.334,114
498.359,116
498.384,99
498.409,51
498.434,-19
498.459,-90
498.484,-131
498.509,-107
498.534,12
498.559,234
498.584,518
498.609,796
498.634,1004
498.659,1126
498.684,1188
498.709,1217
498.734,1205
498.759,1113
498.784,924
498.809,662
498.834,376
498.859,99
498.884,-163
498.909,-416
498.934,-640
498.959,-814
498.984,-934
499.009,-1023
499.034,-1096
499.059,-1138
499.084,-1118
499.109,-1031
499.134,-905
499.159,-760
499.184,-573
499.209,-319
499.234,-45
499.259,99
499.284,-41
499.309,-487
499.334,-1054
499.359,-1457
499.384,-1516
499.409,-1269
499.434,-919
499.459,-659
499.484,-535
499.509,-444
499.534,-245
499.559,137
499.584,675
499.609,1280
499.634,1853
499.659,2312
499.684,2585
499.709,2629
499.734,2449
499.759,2127
499.784,1791
499.809,1552
499.834,1432
499.859,1362
499.884,1244
499.909,1034
499.934,770
499.959,519
499.984,318
500.009,154
500.034,5
500.059,-124
500.084,-217
500.109,-275
500.134,-331
500.159,-413
500.184,-500
500.209,-538
500.234,-502
500.259,-430
500.284,-380
500.309,-370
500.334,-364
500.359,-318
500.384,-241
500.409,-176
500.434,-141
500.459,-97
500.484,1
500.509,149
500.534,284
500.559,357
500.584,382
500.609,411
500.634,456
500.659,470
500.684,405
500.709,290
500.734,221
500.759,267
500.784,396
500.809,511
500.834,551
500.859,546
500.884,558
500.909,591
500.934,563
500.959,394
500.984,98
501.009,-216
501.034,-447
501.059,-573
501.084,-647
501.109,-722
501.134,-790
501.159,-803
501.184,-745
501.209,-654
501.234,-591
501.259,-581
501.284,-594
501.309,-580
501.334,-520
501.359,-441
501.384,-392
501.409,-396
501.434,-430
501.459,-431
501.484,-333
501.509,-105
501.534,218
501.559,563
501.584,850
501.609,1046
501.634,1173
501.659,1276
501.684,1375
501.709,1442
501.734,1424
501.759,1286
501.784,1042
501.809,754
501.834,495
501.859,321
501.884,249
501.909,263
501.934,320
501.959,368
501.984,371
502.009,318
502.034,233
502.059,154
502.084,105
502.109,76
502.134,34
502.159,-42
502.184,-142
502.209,-220
502.234,-233
502.259,-176
502.284,-87
502.309,-18
502.334,7
502.359,2
502.384,-4
502.409,3
502.434,19
502.459,27
502.484,15
502.509,-12
502.534,-45
502.559,-71
502.584,-82
502.609,-81
502.634,-83
502.659,-105
502.684,-147
502.709,-185
502.734,-183
502.759,-123
502.784,-27
502.809,61
502.834,116
502.859,143
502.884,171
502.909,216
502.934,269
502.959,311
502.984,337
503.009,356
503.034,376
503.059,389
503.084,382
503.109,358
503.134,335
503.159,324
503.184,316
503.209,291
503.234,250
503.259,219
503.284,231
503.309,293
503.334,381
503.359,460
503.384,511
503.409,535
503.434,534
503.459,506
503.484,453
503.509,390
503.534,337
503.559,297
503.584,252
503.609,184
503.634,96
503.659,12
503.684,-47
503.709,-91
503.734,-146
503.759,-223
503.784,-297
503.809,-324
503.834,-281
503.859,-189
503.884,-89
503.909,-16
503.934,22
503.959,36
503.984,35
504.009,24
504.034,7
504.059,-5
504.084,-7
504.109,-5
504.134,-7
504.159,-11
504.184,-5
504.209,16
504.234,39
504.259,38
504.284,5
504.309,-35
504.334,-42
504.359,7
504.384,101
504.409,207
504.434,304
504.459,387
504.484,460
504.509,511
504.534,522
504.559,488
504.584,426
504.609,367
504.634,330
504.659,313
504.684,312
504.709,324
504.734,343
504.759,349
504.784,316
504.809,244
504.834,163
504.859,118
504.884,130
504.909,173
504.934,204
504.959,206
504.984,196
505.009,205
505.034,233
505.059,251
505.084,229
505.109,168
505.134,94
505.159,31
505.184,-18
505.209,-63
505.234,-105
505.259,-137
505.284,-166
505.309,-214
505.334,-296
505.359,-395
505.384,-466
505.409,-473
505.434,-421
505.459,-346
505.484,-279
505.509,-219
505.534,-140
505.559,-34
505.584,79
505.609,175
505.634,251
505.659,332
505.684,442
505.709,574
505.734,697
505.759,785
505.784,831
505.809,848
505.834,844
505.859,822
505.884,777
505.909,716
505.934,649
505.959,585
505.984,530
506.009,494
506.034,482
506.059,488
506.084,496
506.109,491
506.134,475
506.159,458
506.184,442
506.209,412
506.234,344
506.259,242
506.284,138
506.309,67
506.334,38
506.359,25
506.384,0
506.409,-38
506.434,-70
506.459,-87
506.484,-105
506.509,-144
506.534,-195
506.559,-225
506.584,-209
506.609,-161
506.634,-128
506.659,-136
506.684,-169
506.709,-188
506.734,-169
506.759,-130
506.784,-104
506.809,-108
506.834,-131
506.859,-161
506.884,-203
506.909,-268
506.934,-352
506.959,-427
506.984,-460
507.009,-444
507.034,-395
507.059,-332
507.084,-255
507.109,-151
507.134,-18
507.159,125
507.184,255
507.209,361
507.234,447
507.259,518
507.284,568
507.309,584
507.334,568
507.359,539
507.384,516
507.409,505
507.434,492
507.459,461
507.484,412
507.509,358
507.534,304
507.559,246
507.584,178
507.609,106
507.634,52
507.659,39
507.684,67
507.709,114
507.734,149
507.759,159
507.784,148
507.809,133
507.834,123
507.859,115
507.884,104
507.909,91
507.934,84
507.959,86
507.984,92
508.009,90
508.034,74
508.059,44
508.084,3
508.109,-45
508.134,-91
508.159,-110
508.184,-82
508.209,-9
508.234,76
508.259,137
508.284,164
508.309,185
508.334,228
508.359,285
508.384,312
508.409,282
508.434,219
508.459,191
508.484,249
508.509,394
508.534,589
508.559,799
508.584,996
508.609,1139
508.634,1168
508.659,1049
508.684,818
508.709,577
508.734,421
508.759,368
508.784,368
508.809,369
508.834,365
508.859,374
508.884,390
508.909,374
508.934,300
508.959,189
508.984,79
509.009,-26
509.034,-172
509.059,-389
509.084,-637
509.109,-834
509.134,-927
509.159,-944
509.184,-941
509.209,-930
509.234,-859
509.259,-689
509.284,-451
509.309,-226
509.334,-73
509.359,22
509.384,102
509.409,163
509.434,157
509.459,60
509.484,-65
509.509,-109
509.534,-5
509.559,201
509.584,398
509.609,500
509.634,508
509.659,480
509.684,460
509.709,441
509.734,402
509.759,343
509.784,300
509.809,300
509.834,336
509.859,369
509.884,372
509.909,358
509.934,360
509.959,400
509.984,457
510.009,494
510.034,492
510.059,467
510.084,449
510.109,445
510.134,433
510.159,396
510.184,342
510.209,295
510.234,254
510.259,194
510.284,94
510.309,-16
510.334,-73
510.359,-40
510.384,50
510.409,122
510.434,130
510.459,96
510.484,72
510.509,64
510.534,21
510.559,-99
510.584,-267
510.609,-386
510.634,-377
510.659,-244
510.684,-58
510.709,110
510.734,231
510.759,298
510.784,298
510.809,222
510.834,98
510.859,0
510.884,-12
510.909,60
510.934,154
510.959,210
510.984,222
511.009,227
511.034,248
511.059,268
511.084,256
511.109,217
511.134,185
511.159,187
511.184,207
511.209,205
511.234,165
511.259,106
511.284,55
511.309,16
511.334,-27
511.359,-77
511.384,-104
511.409,-71
511.434,19
511.459,122
511.484,190
511.509,212
511.534,217
511.559,235
511.584,272
511.609,308
511.634,328
511.659,334
511.684,336
511.709,334
511.734,319
511.759,288
511.784,250
511.809,217
511.834,190
511.859,156
511.884,115
511.909,86
511.934,102
511.959,176
511.984,285
512.009,381
512.034,427
512.059,415
512.084,368
512.109,316
512.134,274
512.159,242
512.184,213
512.209,188
512.234,171
512.259,169
512.284,182
512.309,205
512.334,222
512.359,219
512.384,192
512.409,157
512.434,149
512.459,199
512.484,305
512.509,426
512.534,505
512.559,500
512.584,404
512.609,230
512.634,-8
512.659,-297
512.684,-598
512.709,-851
512.734,-1012
512.759,-1093
512.784,-1164
512.809,-1280
512.834,-1420
512.859,-1481
512.884,-1371
512.909,-1086
512.934,-712
512.959,-336
512.984,26
513.009,416
513.034,841
513.059,1218
513.084,1419
513.109,1378
513.134,1156
513.159,894
513.184,711
513.209,628
513.234,596
513.259,565
513.284,525
513.309,495
513.334,487
513.359,489
513.384,479
513.409,451
513.434,406
513.459,347
513.484,274
513.509,199
513.534,148
513.559,150
513.584,213
513.609,312
513.634,404
513.659,456
513.684,468
513.709,460
513.734,449
513.759,434
513.784,403
513.809,351
513.834,291
513.859,241
513.884,205
513.909,172
513.934,136
513.959,104
513.984,91
514.009,94
514.034,91
514.059,64
514.084,28
514.109,30
514.134,98
514.159,211
514.184,311
514.209,363
514.234,393
514.259,462
514.284,595
514.309,747
514.334,841
514.359,831
514.384,737
514.409,608
514.434,474
514.459,325
514.484,144
514.509,-57
514.534,-247
514.559,-400
514.584,-522
514.609,-634
514.634,-733
514.659,-785
514.684,-752
514.709,-635
514.734,-480
514.759,-347
514.784,-265
514.809,-218
514.834,-171
514.859,-109
514.884,-50
514.909,-20
514.934,-22
514.959,-32
514.984,-25
515.009,2
515.034,33
515.059,57
515.084,82
515.109,123
515.134,174
515.159,207
515.184,205
515.209,180
515.234,172
515.259,210
515.284,285
515.309,366
515.334,424
515.359,456
515.384,472
515.409,480
515.434,476
515.459,450
515.484,401
515.509,340
515.534,285
515.559,253
515.584,246
515.609,247
515.634,223
515.659,157
515.684,64
515.709,-21
515.734,-85
515.759,-139
515.784,-198
515.809,-232
515.834,-173
515.859,10
515.884,259
515.909,451
515.934,498
515.959,411
515.984,273
516.009,150
516.034,44
516.059,-70
516.084,-193
516.109,-302
516.134,-397
516.159,-516
516.184,-676
516.209,-821
516.234,-853
516.259,-722
516.284,-485
516.309,-257
516.334,-110
516.359,-40
516.384,-11
516.409,-7
516.434,-16
516.459,-2
516.484,90
516.509,264
516.534,440
516.559,529
516.584,528
516.609,522
516.634,582
516.659,670
516.684,679
516.709,562
516.734,398
516.759,310
516.784,339
516.809,404
516.834,412
516.859,357
516.884,312
516.909,318
516.934,326
516.959,251
516.984,80
517.009,-86
517.034,-107
517.059,92
517.084,471
517.109,901
517.134,1253
517.159,1470
517.184,1595
517.209,1728
517.234,1925
517.259,2130
517.284,2232
517.309,2198
517.334,2145
517.359,2220
517.384,2400
517.409,2419
517.434,1976
517.459,1041
517.484,-48
517.509,-849
517.534,-1181
517.559,-1246
517.584,-1385
517.609,-1719
517.634,-2067
517.659,-2168
517.684,-1971
517.709,-1667
517.734,-1479
517.759,-1447
517.784,-1436
517.809,-1316
517.834,-1092
517.859,-872
517.884,-738
517.909,-680
517.934,-629
517.959,-544
517.984,-430
518.009,-312
518.034,-211
518.059,-134
518.084,-81
518.109,-36
518.134,44
518.159,204
518.184,437
518.209,674
518.234,824
518.259,843
518.284,762
518.309,657
518.334,586
518.359,553
518.384,513
518.409,430
518.434,309
518.459,188
518.484,108
518.509,78
518.534,71
518.559,59
518.584,43
518.609,49
518.634,98
518.659,175
518.684,241
518.709,262
518.734,237
518.759,197
518.784,175
518.809,190
518.834,243
518.859,318
518.884,388
518.909,424
518.934,407
518.959,344
518.984,267
519.009,209
519.034,182
519.059,177
519.084,179
519.109,179
519.134,166
519.159,130
519.184,77
519.209,40
519.234,59
519.259,147
519.284,268
519.309,366
519.334,413
519.359,430
519.384,453
519.409,489
519.434,505
519.459,476
519.484,414
519.509,355
519.534,317
519.559,283
519.584,226
519.609,145
519.634,64
519.659,-3
519.684,-71
519.709,-149
519.734,-217
519.759,-228
519.784,-156
519.809,-33
519.834,74
519.859,124
519.884,124
519.909,107
519.934,90
519.959,64
519.984,26
520.009,-4
520.034,-1
520.059,37
520.084,78
520.109,89
520.134,67
520.159,36
520.184,13
520.209,-8
520.234,-38
520.259,-56
520.284,-16
520.309,109
520.334,296
520.359,476
520.384,594
520.409,648
520.434,673
520.459,694
520.484,697
520.509,651
520.534,547
520.559,418
520.584,309
520.609,241
520.634,194
520.659,139
520.684,71
520.709,8
520.734,-35
520.759,-68
520.784,-112
520.809,-166
520.834,-198
520.859,-168
520.884,-70
520.909,63
520.934,185
520.959,271
520.984,326
521.009,364
521.034,390
521.059,410
521.084,435
521.109,480
521.134,540
521.159,582
521.184,568
521.209,497
521.234,409
521.259,349
521.284,324
521.309,298
521.334,233
521.359,131
521.384,30
521.409,-45
521.434,-116
521.459,-228
521.484,-390
521.509,-541
521.534,-587
521.559,-474
521.584,-244
521.609,-8
521.634,135
521.659,166
521.684,149
521.709,166
521.734,251
521.759,373
521.784,471
521.809,508
521.834,491
521.859,447
521.884,391
521.909,316
521.934,214
521.959,90
521.984,-39
522.009,-155
522.034,-236
522.059,-263
522.084,-223
522.109,-137
522.134,-67
522.159,-79
522.184,-187
522.209,-325
522.234,-385
522.259,-308
522.284,-139
522.309,12
522.334,53
522.359,-20
522.384,-132
522.409,-198
522.434,-186
522.459,-121
522.484,-50
522.509,1
522.534,38
522.559,79
522.584,142
522.609,236
522.634,356
522.659,484
522.684,595
522.709,668
522.734,700
522.759,708
522.784,715
522.809,732
522.834,744
522.859,716
522.884,622
522.909,463
522.934,274
522.959,98
522.984,-39
523.009,-140
523.034,-213
523.059,-255
523.084,-249
523.109,-191
523.134,-107
523.159,-32
523.184,16
523.209,68
523.234,162
523.259,302
523.284,448
523.309,541
523.334,562
523.359,541
523.384,522
523.409,522
523.434,523
523.459,498
523.484,445
523.509,373
523.534,291
523.559,195
523.584,89
523.609,0
523.634,-34
523.659,0
523.684,78
523.709,155
523.734,198
523.759,206
523.784,195
523.809,170
523.834,126
523.859,66
523.884,16
523.909,7
523.934,52
523.959,120
523.984,163
524.009,150
524.034,92
524.059,26
524.084,-15
524.109,-30
524.134,-36
524.159,-48
524.184,-61
524.209,-52
524.234,-6
524.259,70
524.284,153
524.309,220
524.334,261
524.359,283
524.384,291
524.409,288
524.434,271
524.459,243
524.484,214
524.509,190
524.534,168
524.559,141
524.584,105
524.609,62
524.634,18
524.659,-22
524.684,-62
524.709,-101
524.734,-132
524.759,-153
524.784,-171
524.809,-200
524.834,-238
524.859,-260
524.884,-229
524.909,-127
524.934,17
524.959,155
524.984,242
525.009,272
525.034,267
525.059,255
525.084,247
525.109,244
525.134,249
525.159,265
525.184,289
525.209,309
525.234,318
525.259,320
525.284,328
525.309,341
525.334,346
525.359,332
525.384,304
525.409,279
525.434,259
525.459,225
525.484,156
525.509,66
525.534,-2
525.559,-13
525.584,31
525.609,96
525.634,144
525.659,172
525.684,201
525.709,249
525.734,308
525.759,355
525.784,372
525.809,363
525.834,340
525.859,312
525.884,280
525.909,244
525.934,200
525.959,148
525.984,95
526.009,54
526.034,35
526.059,35
526.084,33
526.109,10
526.134,-25
526.159,-41
526.184,-8
526.209,68
526.234,150
526.259,198
526.284,207
526.309,201
526.334,207
526.359,225
526.384,235
526.409,227
526.434,209
526.459,197
526.484,197
526.509,198
526.534,185
526.559,156
526.584,121
526.609,97
526.634,86
526.659,76
526.684,51
526.709,6
526.734,-42
526.759,-65
526.784,-41
526.809,26
526.834,109
526.859,173
526.884,210
526.909,230
526.934,251
526.959,273
526.984,285
527.009,273
527.034,240
527.059,201
527.084,167
527.109,138
527.134,107
527.159,74
527.184,44
527.209,26
527.234,24
527.259,36
527.284,52
527.309,56
527.334,39
527.359,10
527.384,-6
527.409,15
527.434,80
527.459,161
527.484,229
527.509,272
527.534,310
527.559,361
527.584,420
527.609,458
527.634,451
527.659,406
527.684,352
527.709,313
527.734,288
527.759,265
527.784,236
527.809,210
527.834,195
527.859,181
527.884,147
527.909,78
527.934,-15
527.959,-107
527.984,-172
528.009,-206
528.034,-226
528.059,-256
528.084,-305
528.109,-359
528.134,-387
528.159,-363
528.184,-287
528.209,-187
528.234,-107
528.259,-67
528.284,-54
528.309,-37
528.334,2
528.359,56
528.384,100
528.409,121
528.434,133
528.459,156
528.484,196
528.509,243
528.534,283
528.559,313
528.584,339
528.609,361
528.634,375
528.659,377
528.684,372
528.709,372
528.734,381
528.759,398
528.784,424
528.809,461
528.834,504
528.859,538
528.884,548
528.909,548
528.934,586
528.959,706
528.984,909
529.009,1142
529.034,1337
529.059,1466
529.084,1544
529.109,1581
529.134,1535
529.159,1335
529.184,945
529.209,427
529.234,-84
529.259,-471
529.284,-698
529.309,-816
529.334,-889
529.359,-937
529.384,-941
529.409,-884
529.434,-789
529.459,-701
529.484,-647
529.509,-617
529.534,-585
529.559,-546
529.584,-521
529.609,-524
529.634,-537
529.659,-514
529.684,-424
529.709,-276
529.734,-115
529.759,17
529.784,108
529.809,169
529.834,212
529.859,240
529.884,256
529.909,267
529.934,281
529.959,298
529.984,304
530.009,286
530.034,244
530.059,195
530.084,153
530.109,123
530.134,106
530.159,99
530.184,105
530.209,116
530.234,119
530.259,100
530.284,61
530.309,9
530.334,-50
530.359,-117
530.384,-180
530.409,-204
530.434,-154
530.459,-28
530.484,124
530.509,239
530.534,290
530.559,308
530.584,350
530.609,440
530.634,549
530.659,629
530.684,659
530.709,659
530.734,671
530.759,720
530.784,808
530.809,920
530.834,1037
530.859,1139
530.884,1206
530.909,1236
530.934,1250
530.959,1270
530.984,1283
531.009,1232
531.034,1047
531.059,705
531.084,254
531.109,-205
531.134,-581
531.159,-828
531.184,-949
531.209,-970
531.234,-924
531.259,-838
531.284,-731
531.309,-618
531.334,-504
531.359,-394
531.384,-302
531.409,-241
531.434,-212
531.459,-202
531.484,-187
531.509,-157
531.534,-121
531.559,-95
531.584,-85
531.609,-82
531.634,-69
531.659,-40
531.684,-2
531.709,31
531.734,49
531.759,52
531.784,50
531.809,49
531.834,45
531.859,32
531.884,13
531.909,7
531.934,44
531.959,135
531.984,258
532.009,372
532.034,444
532.059,479
532.084,502
532.109,536
532.134,573
532.159,592
532.184,580
532.209,550
532.234,525
532.259,515
532.284,512
532.309,502
532.334,480
532.359,449
532.384,411
532.409,366
532.434,313
532.459,255
532.484,195
532.509,130
532.534,62
532.559,-2
532.584,-52
532.609,-89
532.634,-131
532.659,-193
532.684,-257
532.709,-282
532.734,-237
532.759,-132
532.784,-20
532.809,52
532.834,81
532.859,95
532.884,121
532.909,159
532.934,196
532.959,228
532.984,269
533.009,326
533.034,384
533.059,415
533.084,404
533.109,361
533.134,311
533.159,264
533.184,218
533.209,166
533.234,105
533.259,44
533.284,-13
533.309,-62
533.334,-99
533.359,-127
533.384,-157
533.409,-206
533.434,-271
533.459,-322
533.484,-314
533.509,-230
533.534,-95
533.559,38
533.584,137
533.609,208
533.634,278
533.659,353
533.684,412
533.709,426
533.734,394
533.759,347
533.784,318
533.809,317
533.834,327
533.859,331
533.884,323
533.909,310
533.934,298
533.959,282
533.984,254
534.009,209
534.034,155
534.059,101
534.084,54
534.109,11
534.134,-38
534.159,-98
534.184,-151
534.209,-164
534.234,-106
534.259,18
534.284,170
534.309,295
534.334,372
534.359,416
534.384,457
534.409,495
534.434,506
534.459,469
534.484,401
534.509,351
534.534,351
534.559,383
534.584,400
534.609,373
534.634,313
534.659,255
534.684,214
534.709,177
534.734,123
534.759,53
534.784,-16
534.809,-80
534.834,-141
534.859,-196
534.884,-220
534.909,-182
534.934,-83
534.959,26
534.984,96
535.009,118
535.034,142
535.059,217
535.084,342
535.109,464
535.134,528
535.159,527
535.184,493
535.209,453
535.234,406
535.259,338
535.284,250
535.309,164
535.334,99
535.359,52
535.384,14
535.409,-8
535.434,5
535.459,69
535.484,158
535.509,228
535.534,239
535.559,190
535.584,106
535.609,23
535.634,-29
535.659,-32
535.684,26
535.709,138
535.734,273
535.759,395
535.784,479
535.809,519
535.834,519
535.859,481
535.884,404
535.909,293
535.934,158
535.959,5
535.984,-165
536.009,-350
536.034,-530
536.059,-673
536.084,-759
536.109,-787
536.134,-774
536.159,-730
536.184,-656
536.209,-558
536.234,-454
536.259,-369
536.284,-311
536.309,-270
536.334,-226
536.359,-173
536.384,-116
536.409,-64
536.434,-20
536.459,13
536.484,34
536.509,51
536.534,96
536.559,211
536.584,413
536.609,667
536.634,899
536.659,1045
536.684,1102
536.709,1119
536.734,1149
536.759,1206
536.784,1259
536.809,1269
536.834,1222
536.859,1136
536.884,1035
536.909,920
536.934,773
536.959,575
536.984,341
537.009,112
537.034,-60
537.059,-156
537.084,-190
537.109,-199
537.134,-210
537.159,-229
537.184,-251
537.209,-281
537.234,-328
537.259,-396
537.284,-460
537.309,-481
537.334,-436
537.359,-335
537.384,-204
537.409,-65
537.434,77
537.459,226
537.484,369
537.509,494
537.534,602
537.559,708
537.584,820
537.609,922
537.634,986
537.659,998
537.684,969
537.709,914
537.734,819
537.759,653
537.784,402
537.809,111
537.834,-141
537.859,-292
537.884,-343
537.909,-338
537.934,-324
537.959,-308
537.984,-277
538.009,-227
538.034,-177
538.059,-151
538.084,-155
538.109,-172
538.134,-192
538.159,-219
538.184,-264
538.209,-327
538.234,-391
538.259,-441
538.284,-478
538.309,-516
538.334,-558
538.359,-584
538.384,-567
538.409,-500
538.434,-406
538.459,-321
538.484,-267
538.509,-228
538.534,-170
538.559,-62
538.584,90
538.609,254
538.634,394
538.659,500
538.684,589
538.709,681
538.734,779
538.759,862
538.784,906
538.809,904
538.834,876
538.859,845
538.884,823
538.909,797
538.934,754
538.959,695
538.984,641
539.009,620
539.034,641
539.059,683
539.084,711
539.109,692
539.134,619
539.159,511
539.184,391
539.209,272
539.234,156
539.259,47
539.284,-47
539.309,-118
539.334,-171
539.359,-217
539.384,-262
539.409,-297
539.434,-310
539.459,-312
539.484,-337
539.509,-408
539.534,-512
539.559,-604
539.584,-648
539.609,-643
539.634,-612
539.659,-563
539.684,-479
539.709,-356
539.734,-232
539.759,-170
539.784,-183
539.809,-205
539.834,-135
539.859,70
539.884,354
539.909,607
539.934,768
539.959,856
539.984,927
540.009,998
540.034,1036
540.059,1003
540.084,908
540.109,803
540.134,728
540.159,683
540.184,639
540.209,574
540.234,493
540.259,408
540.284,323
540.309,230
540.334,134
540.359,47
540.384,-13
540.409,-47
540.434,-57
540.459,-48
540.484,-23
540.509,6
540.534,27
540.559,36
540.584,49
540.609,90
540.634,162
540.659,240
540.684,285
540.709,284
540.734,255
540.759,234
540.784,234
540.809,244
540.834,241
540.859,216
540.884,174
540.909,125
540.934,71
540.959,12
540.984,-42
541.009,-81
541.034,-103
541.059,-125
541.084,-168
541.109,-235
541.134,-303
541.159,-347
541.184,-371
541.209,-401
541.234,-458
541.259,-526
541.284,-553
541.309,-497
541.334,-363
541.359,-201
541.384,-62
541.409,39
541.434,129
541.459,229
541.484,329
541.509,397
541.534,412
541.559,393
541.584,380
541.609,400
541.634,446
541.659,490
541.684,511
541.709,509
541.734,492
541.759,460
541.784,400
541.809,308
541.834,202
541.859,115
541.884,77
541.909,88
541.934,123
541.959,153
541.984,163
542.009,157
542.034,144
542.059,121
542.084,85
542.109,36
542.134,-9
542.159,-28
542.184,-4
542.209,59
542.234,147
542.259,235
542.284,307
542.309,361
542.334,409
542.359,464
542.384,529
542.409,589
542.434,625
542.459,632
542.484,629
542.509,640
542.534,662
542.559,654
542.584,567
542.609,390
542.634,174
542.659,-5
542.684,-97
542.709,-113
542.734,-108
542.759,-128
542.784,-180
542.809,-236
542.834,-262
542.859,-247
542.884,-204
542.909,-159
542.934,-133
542.959,-133
542.984,-140
543.009,-122
543.034,-56
543.059,47
543.084,150
543.109,211
543.134,218
543.159,198
543.184,192
543.209,217
543.234,258
543.259,289
543.284,302
543.309,308
543.334,323
543.359,347
543.384,362
543.409,351
543.434,313
543.459,267
543.484,230
543.509,208
543.534,194
543.559,181
543.584,167
543.609,155
543.634,142
543.659,119
543.684,83
543.709,39
543.734,1
543.759,-24
543.784,-46
543.809,-79
543.834,-122
543.859,-154
543.884,-147
543.909,-96
543.934,-22
543.959,36
543.984,64
544.009,70
544.034,77
544.059,95
544.084,119
544.109,140
544.134,157
544.159,180
544.184,215
544.209,253
544.234,278
544.259,280
544.284,266
544.309,252
544.334,246
544.359,249
544.384,252
544.409,250
544.434,245
544.459,241
544.484,239
544.509,234
544.534,221
544.559,193
544.584,147
544.609,84
544.634,9
544.659,-66
544.684,-119
544.709,-120
544.734,-50
544.759,85
544.784,250
544.809,397
544.834,494
544.859,542
544.884,566
544.909,587
544.934,605
544.959,609
544.984,589
545.009,548
545.034,489
545.059,411
545.084,313
545.109,208
545.134,116
545.159,47
545.184,-9
545.209,-73
545.234,-151
545.259,-230
545.284,-297
545.309,-357
545.334,-432
545.359,-528
545.384,-625
545.409,-693
545.434,-731
545.459,-763
545.484,-804
545.509,-815
545.534,-723
545.559,-484
545.584,-135
545.609,223
545.634,503
545.659,684
545.684,805
545.709,910
545.734,1004
545.759,1071
545.784,1099
545.809,1102
545.834,1093
545.859,1071
545.884,1022
545.909,946
545.934,861
545.959,783
545.984,708
546.009,616
546.034,495
546.059,361
546.084,235
546.109,123
546.134,9
546.159,-125
546.184,-271
546.209,-392
546.234,-451
546.259,-437
546.284,-371
546.309,-291
546.334,-223
546.359,-174
546.384,-136
546.409,-102
546.434,-67
546.459,-38
546.484,-19
546.509,-9
546.534,-2
546.559,10
546.584,26
546.609,33
546.634,22
546.659,0
546.684,-14
546.709,-5
546.734,24
546.759,54
546.784,64
546.809,50
546.834,27
546.859,9
546.884,-2
546.909,-17
546.934,-42
546.959,-67
546.984,-67
547.009,-27
547.034,39
547.059,102
547.084,139
547.109,154
547.134,172
547.159,211
547.184,264
547.209,304
547.234,318
547.259,316
547.284,321
547.309,345
547.334,374
547.359,391
547.384,388
547.409,376
547.434,366
547.459,358
547.484,347
547.509,335
547.534,329
547.559,332
547.584,335
547.609,333
547.634,331
547.659,339
547.684,349
547.709,332
547.734,267
547.759,165
547.784,68
547.809,15
547.834,10
547.859,26
547.884,37
547.909,47
547.934,72
547.959,120
547.984,171
548.009,202
548.034,207
548.059,201
548.084,203
548.109,220
548.134,245
548.159,270
548.184,289
548.209,298
548.234,297
548.259,290
548.284,280
548.309,263
548.334,232
548.359,188
548.384,142
548.409,111
548.434,94
548.459,67
548.484,0
548.509,-112
548.534,-242
548.559,-349
548.584,-402
548.609,-391
548.634,-317
548.659,-192
548.684,-44
548.709,92
548.734,196
548.759,268
548.784,313
548.809,312
548.834,230
548.859,67
548.884,-95
548.909,-138
548.934,0
548.959,249
548.984,457
549.009,511
549.034,436
549.059,348
549.084,337
549.109,386
549.134,412
549.159,365
549.184,277
549.209,213
549.234,198
549.259,199
549.284,177
549.309,127
549.334,74
549.359,25
549.384,-41
549.409,-138
549.434,-232
549.459,-266
549.484,-208
