df_hash,22ZHK4.KA6GFR
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.L5GC
person_label,V154
date_time_start,2026-06-08_19-14-06.709000_+03
date_time_start_unix,1780928046.709
date_time_end,2026-06-08_19-27-56.057000_+03
length_difference_noticed,no

time,acc_mag
258.345,1.020
258.375,1.022
258.405,1.025
258.435,1.024
258.465,1.021
258.495,1.023
258.525,1.020
258.555,1.021
258.585,1.024
258.615,1.028
258.645,1.024
258.675,1.022
258.705,1.022
258.735,1.024
258.765,1.022
258.795,1.020
258.825,1.020
258.855,1.024
258.885,1.022
258.915,1.023
258.945,1.022
258.975,1.025
259.005,1.024
259.035,1.025
259.065,1.023
259.095,1.023
259.125,1.020
259.155,1.018
259.185,1.020
259.215,1.025
259.245,1.023
259.275,1.023
259.305,1.022
259.335,1.021
259.365,1.023
259.395,1.020
259.425,1.023
259.455,1.022
259.485,1.023
259.515,1.025
259.545,1.023
259.575,1.023
259.605,1.021
259.635,1.022
259.665,1.023
259.695,1.021
259.725,1.023
259.755,1.023
259.785,1.023
259.815,1.020
259.845,1.027
259.875,1.027
259.905,1.021
259.935,1.022
259.965,1.022
259.995,1.023
260.025,1.021
260.055,1.022
260.085,1.022
260.115,1.024
260.145,1.022
260.175,1.022
260.205,1.022
260.235,1.025
260.265,1.022
260.295,1.022
260.325,1.024
260.355,1.024
260.385,1.025
260.415,1.022
260.445,1.021
260.475,1.019
260.505,1.026
260.535,1.022
260.565,1.022
260.595,1.024
260.625,1.020
260.655,1.024
260.685,1.020
260.715,1.022
260.745,1.024
260.775,1.027
260.805,1.022
260.835,1.020
260.865,1.025
260.895,1.022
260.925,1.023
260.955,1.021
260.985,1.021
261.015,1.025
261.045,1.025
261.075,1.023
261.105,1.020
261.135,1.021
261.165,1.026
261.195,1.024
261.225,1.021
261.255,1.024
261.285,1.021
261.315,1.021
261.345,1.022
261.375,1.020
261.405,1.024
261.435,1.022
261.465,1.026
261.495,1.021
261.525,1.025
261.555,1.022
261.585,1.024
261.615,1.022
261.645,1.021
261.675,1.022
261.705,1.025
261.735,1.021
261.765,1.019
261.795,1.026
261.825,1.026
261.855,1.024
261.885,1.020
261.915,1.025
261.945,1.022
261.975,1.021
262.005,1.021
262.035,1.025
262.065,1.026
262.095,1.023
262.125,1.023
262.155,1.025
262.185,1.023
262.215,1.021
262.245,1.026
262.275,1.022
262.305,1.021
262.335,1.025
262.365,1.023
262.395,1.023
262.425,1.017
262.455,1.026
262.485,1.025
262.515,1.020
262.545,1.021
262.575,1.021
262.605,1.022
262.635,1.020
262.665,1.023
262.695,1.023
262.725,1.026
262.755,1.026
262.785,1.023
262.815,1.023
262.845,1.025
262.875,1.021
262.905,1.021
262.935,1.022
262.965,1.023
262.995,1.022
263.025,1.024
263.055,1.026
263.085,1.023
263.115,1.021
263.145,1.027
263.175,1.027
263.205,1.022
263.235,1.021
263.265,1.021
263.295,1.022
263.325,1.022
263.355,1.023
263.385,1.023
263.415,1.023
263.445,1.027
263.475,1.023
263.505,1.022
263.535,1.022
263.565,1.025
263.595,1.022
263.625,1.020
263.655,1.022
263.685,1.022
263.715,1.025
263.745,1.026
263.775,1.023
263.805,1.020
263.835,1.025
263.865,1.026
263.895,1.021
263.925,1.022
263.955,1.021
263.985,1.023
264.015,1.022
264.045,1.022
264.075,1.021
264.105,1.023
264.135,1.022
264.165,1.021
264.195,1.022
264.225,1.021
264.255,1.020
264.285,1.023
264.315,1.021
264.345,1.021
264.375,1.023
264.405,1.026
264.435,1.021
264.465,1.021
264.495,1.025
264.525,1.027
264.555,1.021
264.585,1.020
264.615,1.020
264.645,1.021
264.675,1.024
264.705,1.020
264.735,1.022
264.765,1.024
264.795,1.023
264.825,1.021
264.855,1.024
264.885,1.021
264.915,1.024
264.945,1.022
264.975,1.021
265.005,1.025
265.035,1.025
265.065,1.022
265.095,1.019
265.125,1.023
265.155,1.029
265.185,1.026
265.215,1.022
265.245,1.022
265.275,1.022
265.305,1.025
265.335,1.025
265.365,1.021
265.395,1.024
265.425,1.025
265.455,1.023
265.485,1.024
265.515,1.022
265.545,1.023
265.575,1.028
265.605,1.023
265.635,1.022
265.665,1.025
265.695,1.022
265.725,1.023
265.755,1.020
265.785,1.028
265.815,1.026
265.845,1.023
265.875,1.023
265.905,1.023
265.935,1.022
265.965,1.021
265.995,1.022
266.025,1.025
266.055,1.023
266.085,1.021
266.115,1.025
266.145,1.023
266.175,1.021
266.205,1.023
266.235,1.022
266.265,1.025
266.295,1.022
266.325,1.027
266.355,1.021
266.385,1.018
266.415,1.024
266.445,1.027
266.475,1.021
266.505,1.020
266.535,1.022
266.565,1.025
266.595,1.019
266.625,1.020
266.655,1.023
266.685,1.023
266.715,1.022
266.745,1.026
266.775,1.026
266.805,1.022
266.835,1.023
266.865,1.025
266.895,1.025
266.925,1.023
266.955,1.023
266.985,1.023
267.015,1.020
267.045,1.024
267.075,1.026
267.105,1.023
267.135,1.023
267.165,1.023
267.195,1.021
267.225,1.022
267.255,1.021
267.285,1.021
267.315,1.023
267.345,1.026
267.375,1.025
267.405,1.019
267.435,1.021
267.465,1.023
267.495,1.023
267.525,1.022
267.555,1.023
267.585,1.026
267.615,1.020
267.645,1.021
267.675,1.021
267.705,1.026
267.735,1.022
267.765,1.025
267.795,1.023
267.825,1.025
267.855,1.025
267.885,1.020
267.915,1.020
267.945,1.025
267.975,1.025
268.005,1.024
268.035,1.021
268.065,1.022
268.095,1.022
268.125,1.022
268.155,1.022
268.185,1.023
268.215,1.022
268.245,1.022
268.275,1.021
268.305,1.025
268.335,1.027
268.365,1.021
268.395,1.021
268.425,1.022
268.455,1.022
268.485,1.024
268.515,1.020
268.545,1.024
268.575,1.024
268.605,1.025
268.635,1.022
268.665,1.022
268.695,1.025
268.725,1.024
268.755,1.024
268.785,1.023
268.815,1.024
268.845,1.022
268.875,1.017
268.905,1.024
268.935,1.028
268.965,1.022
268.995,1.022
269.025,1.021
269.055,1.023
269.085,1.022
269.115,1.019
269.145,1.021
269.175,1.024
269.205,1.024
269.235,1.023
269.265,1.027
269.295,1.024
269.325,1.024
269.355,1.022
269.385,1.024
269.415,1.022
269.445,1.022
269.475,1.021
269.505,1.022
269.535,1.028
269.565,1.022
269.595,1.021
269.625,1.025
269.655,1.022
269.685,1.022
269.715,1.017
269.745,1.022
269.775,1.026
269.805,1.023
269.835,1.023
269.865,1.022
269.895,1.023
269.925,1.023
269.955,1.024
269.985,1.023
270.015,1.021
270.045,1.023
270.075,1.023
270.105,1.021
270.135,1.025
270.165,1.025
270.195,1.026
270.225,1.022
270.255,1.025
270.285,1.022
270.315,1.021
270.345,1.020
270.375,1.023
270.405,1.026
270.435,1.023
270.465,1.023
270.495,1.021
270.525,1.026
270.555,1.022
270.585,1.025
270.615,1.021
270.645,1.022
270.675,1.023
270.705,1.024
270.735,1.021
270.765,1.022
270.795,1.029
270.825,1.025
270.855,1.023
270.885,1.021
270.915,1.026
270.945,1.025
270.975,1.020
271.005,1.023
271.035,1.024
271.065,1.025
271.095,1.023
271.125,1.024
271.155,1.025
271.185,1.022
271.215,1.022
271.245,1.025
271.275,1.022
271.305,1.025
271.335,1.022
271.365,1.024
271.395,1.021
271.425,1.025
271.455,1.025
271.485,1.021
271.515,1.024
271.545,1.023
271.575,1.021
271.605,1.021
271.635,1.020
271.665,1.023
271.695,1.022
271.725,1.025
271.755,1.025
271.785,1.024
271.815,1.022
271.845,1.025
271.875,1.025
271.905,1.021
271.935,1.020
271.965,1.022
271.995,1.021
272.025,1.020
272.055,1.025
272.085,1.029
272.115,1.022
272.145,1.021
272.175,1.021
272.205,1.023
272.235,1.021
272.265,1.020
272.295,1.021
272.325,1.024
272.355,1.024
272.385,1.024
272.415,1.026
272.445,1.021
272.475,1.025
272.505,1.021
272.535,1.022
272.565,1.021
272.595,1.024
272.625,1.021
272.655,1.022
272.685,1.025
272.715,1.029
272.745,1.023
272.775,1.020
272.805,1.022
272.835,1.020
272.865,1.022
272.895,1.023
272.925,1.023
272.955,1.023
272.985,1.025
273.015,1.024
273.045,1.022
273.075,1.025
273.105,1.025
273.135,1.026
273.165,1.026
273.195,1.022
273.225,1.025
273.255,1.024
273.285,1.024
273.315,1.021
273.345,1.029
273.375,1.025
273.405,1.024
273.435,1.023
273.465,1.025
273.495,1.024
273.525,1.021
273.555,1.022
273.585,1.025
273.615,1.025
273.645,1.028
273.675,1.023
273.705,1.025
273.735,1.022
273.765,1.024
273.795,1.025
273.825,1.023
273.855,1.020
273.885,1.025
273.915,1.022
273.945,1.023
273.975,1.017
274.005,1.029
274.035,1.025
274.065,1.023
274.095,1.019
274.125,1.023
274.155,1.020
274.185,1.022
274.215,1.022
274.245,1.023
274.275,1.026
274.305,1.028
274.335,1.024
274.365,1.022
274.395,1.026
274.425,1.027
274.455,1.024
274.485,1.021
274.515,1.024
274.545,1.026
274.575,1.024
274.605,1.019
274.635,1.022
274.665,1.026
274.695,1.022
274.725,1.021
274.755,1.024
274.785,1.022
274.815,1.022
274.845,1.021
274.875,1.023
274.905,1.021
274.935,1.024
274.965,1.023
274.995,1.022
275.025,1.021
275.055,1.025
275.085,1.021
275.115,1.023
275.145,1.021
275.175,1.021
275.205,1.022
275.235,1.024
275.265,1.024
275.295,1.024
275.325,1.025
275.355,1.024
275.385,1.021
275.415,1.021
275.445,1.024
275.475,1.022
275.505,1.021
275.535,1.022
275.565,1.024
275.595,1.024
275.625,1.024
275.655,1.024
275.685,1.024
275.715,1.027
275.745,1.023
275.775,1.024
275.805,1.029
275.835,1.026
275.865,1.020
275.895,1.023
275.925,1.027
275.955,1.023
275.985,1.021
276.015,1.021
276.045,1.022
276.075,1.021
276.105,1.023
276.135,1.023
276.165,1.024
276.195,1.022
276.225,1.027
276.255,1.025
276.285,1.023
276.315,1.022
276.345,1.026
276.375,1.022
276.405,1.020
276.435,1.024
276.465,1.023
276.495,1.019
276.525,1.027
276.555,1.028
276.585,1.023
276.615,1.021
276.645,1.023
276.675,1.024
276.705,1.024
276.735,1.021
276.765,1.026
276.795,1.022
276.825,1.025
276.855,1.022
276.885,1.022
276.915,1.021
276.945,1.026
276.975,1.022
277.005,1.022
277.035,1.024
277.065,1.021
277.095,1.020
277.125,1.022
277.155,1.025
277.185,1.025
277.215,1.021
277.245,1.022
277.275,1.021
277.305,1.023
277.335,1.022
277.365,1.021
277.395,1.023
277.425,1.025
277.455,1.026
277.485,1.022
277.515,1.022
277.545,1.023
277.575,1.024
277.605,1.025
277.635,1.020
277.665,1.025
277.695,1.023
277.725,1.020
277.755,1.022
277.785,1.025
277.815,1.026
277.845,1.021
277.875,1.023
277.905,1.024
277.935,1.025
277.965,1.019
277.995,1.021
278.025,1.023
278.055,1.024
278.085,1.023
278.115,1.022
278.145,1.023
278.175,1.024
278.205,1.025
278.235,1.024
278.265,1.021
278.295,1.024
278.325,1.021
278.355,1.020
278.385,1.024
278.415,1.027
278.445,1.021
278.475,1.022
278.505,1.021
278.535,1.021
278.565,1.024
278.595,1.022
278.625,1.021
278.655,1.024
278.685,1.022
278.715,1.024
278.745,1.024
278.775,1.021
278.805,1.021
278.835,1.021
278.865,1.024
278.895,1.024
278.925,1.022
278.955,1.021
278.985,1.021
279.015,1.025
279.045,1.028
279.075,1.021
279.105,1.024
279.135,1.024
279.165,1.022
279.195,1.022
279.225,1.022
279.255,1.019
279.285,1.022
279.315,1.024
279.345,1.022
279.375,1.022
279.405,1.024
279.435,1.024
279.465,1.024
279.495,1.022
279.525,1.021
279.555,1.025
279.585,1.026
279.615,1.021
279.645,1.026
279.675,1.027
279.705,1.022
279.735,1.021
279.765,1.021
279.795,1.022
279.825,1.022
279.855,1.020
279.885,1.017
279.915,1.022
279.945,1.025
279.975,1.024
280.005,1.022
280.035,1.024
280.065,1.021
280.095,1.027
280.125,1.022
280.155,1.022
280.185,1.026
280.215,1.022
280.245,1.022
280.275,1.023
280.305,1.031
280.335,1.025
280.365,1.019
280.395,1.022
280.425,1.024
280.455,1.020
280.485,1.022
280.515,1.022
280.545,1.022
280.575,1.022
280.605,1.025
280.635,1.022
280.665,1.022
280.695,1.025
280.725,1.025
280.755,1.021
280.785,1.024
280.815,1.021
280.845,1.024
280.875,1.026
280.905,1.022
280.935,1.020
280.965,1.024
280.995,1.025
281.025,1.021
281.055,1.020
281.085,1.020
281.115,1.025
281.145,1.023
281.175,1.022
281.205,1.022
281.235,1.025
281.265,1.024
281.295,1.023
281.325,1.023
281.355,1.025
281.385,1.024
281.415,1.020
281.445,1.020
281.475,1.023
281.505,1.024
281.535,1.030
281.565,1.024
281.595,1.020
281.625,1.022
281.655,1.026
281.685,1.022
281.715,1.022
281.745,1.021
281.775,1.021
281.805,1.022
281.835,1.021
281.865,1.022
281.895,1.027
281.925,1.028
281.955,1.025
281.985,1.022
282.015,1.027
282.045,1.022
282.075,1.021
282.105,1.023
282.135,1.023
282.165,1.022
282.195,1.023
282.225,1.019
282.255,1.020
282.285,1.025
282.315,1.023
282.345,1.021
282.375,1.022
282.405,1.023
282.435,1.022
282.465,1.020
282.495,1.020
282.525,1.023
282.555,1.023
282.585,1.024
282.615,1.027
282.645,1.024
282.675,1.021
282.705,1.023
282.735,1.027
282.765,1.021
282.795,1.021
282.825,1.025
282.855,1.021
282.885,1.020
282.915,1.027
282.945,1.027
282.975,1.024
283.005,1.024
283.035,1.024
283.065,1.022
283.095,1.022
283.125,1.021
283.155,1.021
283.185,1.021
283.215,1.021
283.245,1.023
283.275,1.023
283.305,1.023
283.335,1.024
283.365,1.023
283.395,1.021
283.425,1.021
283.455,1.025
283.485,1.021
283.515,1.018
283.545,1.027
283.575,1.028
283.605,1.024
283.635,1.021
283.665,1.022
283.695,1.020
283.725,1.022
283.755,1.022
283.785,1.021
283.815,1.024
283.845,1.021
283.875,1.025
283.905,1.024
283.935,1.025
283.965,1.024
283.995,1.021
284.025,1.022
284.055,1.021
284.085,1.021
284.115,1.025
284.145,1.022
284.175,1.021
284.205,1.021
284.235,1.028
284.265,1.023
284.295,1.019
284.325,1.021
284.355,1.021
284.385,1.021
284.415,1.021
284.445,1.024
284.475,1.024
284.505,1.025
284.535,1.027
284.565,1.023
284.595,1.022
284.625,1.022
284.655,1.021
284.685,1.021
284.715,1.021
284.745,1.022
284.775,1.022
284.805,1.025
284.835,1.024
284.865,1.021
284.895,1.021
284.925,1.026
284.955,1.024
284.985,1.021
285.015,1.019
285.045,1.026
285.075,1.021
285.105,1.022
285.135,1.023
285.165,1.025
285.195,1.024
285.225,1.025
285.255,1.022
285.285,1.024
285.315,1.021
285.345,1.025
285.375,1.021
285.405,1.024
285.435,1.025
285.465,1.022
285.495,1.025
285.525,1.022
285.555,1.020
285.585,1.020
285.615,1.029
285.645,1.026
285.675,1.020
285.705,1.023
285.735,1.022
285.765,1.022
285.795,1.021
285.825,1.021
285.855,1.023
285.885,1.027
285.915,1.022
285.945,1.022
285.975,1.021
286.005,1.022
286.035,1.021
286.065,1.021
286.095,1.021
286.125,1.021
286.155,1.021
286.185,1.025
286.215,1.022
286.245,1.021
286.275,1.024
286.305,1.024
286.335,1.021
286.365,1.023
286.395,1.026
286.425,1.023
286.455,1.021
286.485,1.021
286.515,1.021
286.545,1.023
286.575,1.022
286.605,1.023
286.635,1.021
286.665,1.026
286.695,1.021
286.725,1.020
286.755,1.023
286.785,1.021
286.815,1.022
286.845,1.022
286.875,1.023
286.905,1.023
286.935,1.028
286.965,1.023
286.995,1.021
287.025,1.024
287.055,1.023
287.085,1.023
287.115,1.021
287.145,1.023
287.175,1.019
287.205,1.023
287.235,1.023
287.265,1.026
287.295,1.024
287.325,1.023
287.355,1.024
287.385,1.021
287.415,1.021
287.445,1.023
287.475,1.023
287.505,1.019
287.535,1.024
287.565,1.030
287.595,1.026
287.625,1.021
287.655,1.022
287.685,1.023
287.715,1.023
287.745,1.021
287.775,1.019
287.805,1.023
287.835,1.022
287.865,1.023
287.895,1.019
287.925,1.023
287.955,1.023
287.985,1.023
288.015,1.023
288.045,1.021
288.075,1.025
288.105,1.024
288.135,1.021
288.165,1.024
288.195,1.025
288.225,1.024
288.255,1.022
288.285,1.024
288.315,1.021
288.345,1.024
288.375,1.019
288.405,1.021
288.435,1.023
288.465,1.025
288.495,1.023
288.525,1.023
288.555,1.025
288.585,1.024
288.615,1.024
288.645,1.021
288.675,1.022
288.705,1.022
288.735,1.025
288.765,1.021
288.795,1.018
288.825,1.025
288.855,1.025
288.885,1.022
288.915,1.021
288.945,1.022
288.975,1.024
289.005,1.022
289.035,1.021
289.065,1.021
289.095,1.024
289.125,1.023
289.155,1.024
289.185,1.018
289.215,1.021
289.245,1.021
289.275,1.023
289.305,1.023
289.335,1.021
289.365,1.023
289.395,1.023
289.425,1.021
289.455,1.021
289.485,1.023
289.515,1.027
289.545,1.021
289.575,1.021
289.605,1.023
289.635,1.022
289.665,1.019
289.695,1.021
289.725,1.021
289.755,1.021
289.785,1.027
289.815,1.024
289.845,1.022
289.875,1.021
289.905,1.021
289.935,1.023
289.965,1.021
289.995,1.022
290.025,1.023
290.055,1.022
290.085,1.018
290.115,1.022
290.145,1.023
290.175,1.018
290.205,1.023
290.235,1.022
290.265,1.020
290.295,1.021
290.325,1.025
290.355,1.021
290.385,1.022
290.415,1.024
290.445,1.023
290.475,1.022
290.505,1.021
290.535,1.021
290.565,1.022
290.595,1.022
290.625,1.021
290.655,1.022
290.685,1.022
290.715,1.022
290.745,1.029
290.775,1.021
290.805,1.021
290.835,1.023
290.865,1.021
290.895,1.022
290.925,1.018
290.955,1.020
290.985,1.022
291.015,1.023
291.045,1.024
291.075,1.023
291.105,1.021
291.135,1.026
291.165,1.024
291.195,1.020
291.225,1.024
291.255,1.021
291.285,1.024
291.315,1.018
291.345,1.025
291.375,1.027
291.405,1.020
291.435,1.021
291.465,1.023
291.495,1.023
291.525,1.020
291.555,1.023
291.585,1.027
291.615,1.023
291.645,1.023
291.675,1.024
291.705,1.022
291.735,1.022
291.765,1.023
291.795,1.023
291.825,1.021
291.855,1.022
291.885,1.023
291.915,1.020
291.945,1.020
291.975,1.026
292.005,1.024
292.035,1.021
292.065,1.022
292.095,1.024
292.125,1.021
292.155,1.021
292.185,1.022
292.215,1.023
292.245,1.024
292.275,1.021
292.305,1.023
292.335,1.021
292.365,1.023
292.395,1.024
292.425,1.023
292.455,1.023
292.485,1.022
292.515,1.024
292.545,1.023
292.575,1.021
292.605,1.019
292.635,1.027
292.665,1.021
292.695,1.019
292.725,1.021
292.755,1.024
292.785,1.024
292.815,1.021
292.845,1.021
292.875,1.023
292.905,1.025
292.935,1.024
292.965,1.021
292.995,1.021
293.025,1.024
293.055,1.023
293.085,1.023
293.115,1.020
293.145,1.021
293.175,1.023
293.205,1.024
293.235,1.021
293.265,1.021
293.295,1.019
293.325,1.025
293.355,1.027
293.385,1.021
293.415,1.023
293.445,1.021
293.475,1.023
293.505,1.024
293.535,1.021
293.565,1.023
293.595,1.026
293.625,1.024
293.655,1.025
293.685,1.020
293.715,1.022
293.745,1.023
293.775,1.021
293.805,1.021
293.835,1.020
293.865,1.022
293.895,1.022
293.925,1.019
293.955,1.021
293.985,1.023
294.015,1.024
294.045,1.021
294.075,1.020
294.105,1.023
294.135,1.022
294.165,1.022
294.195,1.020
294.225,1.019
294.255,1.022
294.285,1.025
294.315,1.024
294.345,1.021
294.375,1.023
294.405,1.025
294.435,1.023
294.465,1.022
294.495,1.021
294.525,1.021
294.555,1.026
294.585,1.020
294.615,1.018
294.645,1.023
294.675,1.024
294.705,1.024
294.735,1.021
294.765,1.021
294.795,1.021
294.825,1.021
294.855,1.019
294.885,1.021
294.915,1.026
294.945,1.024
294.975,1.025
295.005,1.023
295.035,1.023
295.065,1.023
295.095,1.022
295.125,1.022
295.155,1.022
295.185,1.025
295.215,1.025
295.245,1.020
295.275,1.021
295.305,1.026
295.335,1.028
295.365,1.021
295.395,1.022
295.425,1.021
295.455,1.024
295.485,1.021
295.515,1.021
295.545,1.024
295.575,1.024
295.605,1.024
295.635,1.021
295.665,1.021
295.695,1.024
295.725,1.023
295.755,1.021
295.785,1.021
295.815,1.023
295.845,1.023
295.875,1.024
295.905,1.021
295.935,1.019
295.965,1.025
295.995,1.027
296.025,1.023
296.055,1.021
296.085,1.021
296.115,1.021
296.145,1.020
296.175,1.020
296.205,1.021
296.235,1.024
296.265,1.023
296.295,1.021
296.325,1.024
296.355,1.024
296.385,1.019
296.415,1.021
296.445,1.021
296.475,1.023
296.505,1.024
296.535,1.022
296.565,1.017
296.595,1.022
296.625,1.027
296.655,1.026
296.685,1.023
296.715,1.023
296.745,1.023
296.775,1.021
296.805,1.020
296.835,1.021
296.865,1.023
296.895,1.023
296.925,1.021
296.955,1.021
296.985,1.023
297.015,1.023
297.045,1.023
297.075,1.021
297.105,1.019
297.135,1.020
297.165,1.020
297.195,1.026
297.225,1.025
297.255,1.027
297.285,1.021
297.315,1.021
297.345,1.018
297.375,1.021
297.405,1.022
297.435,1.016
297.465,1.019
297.495,1.021
297.525,1.022
297.555,1.022
297.585,1.021
297.615,1.022
297.645,1.021
297.675,1.021
297.705,1.021
297.735,1.021
297.765,1.021
297.795,1.020
297.825,1.019
297.855,1.025
297.885,1.025
297.915,1.021
297.945,1.019
297.975,1.022
298.005,1.021
298.035,1.019
298.065,1.020
298.095,1.021
298.125,1.024
298.155,1.021
298.185,1.023
298.215,1.024
298.245,1.023
298.275,1.027
298.305,1.022
298.335,1.020
298.365,1.021
298.395,1.022
298.425,1.021
298.455,1.024
298.485,1.025
298.515,1.020
298.545,1.022
298.575,1.020
298.605,1.023
298.635,1.020
298.665,1.021
298.695,1.020
298.725,1.022
298.755,1.022
298.785,1.025
298.815,1.020
298.845,1.020
298.875,1.022
298.905,1.021
298.935,1.021
298.965,1.023
298.995,1.019
299.025,1.021
299.055,1.021
299.085,1.026
299.115,1.024
299.145,1.022
299.175,1.021
299.205,1.021
299.235,1.021
299.265,1.021
299.295,1.021
299.325,1.021
299.355,1.024
299.385,1.021
299.415,1.022
299.445,1.022
299.475,1.024
299.505,1.023
299.535,1.022
299.565,1.021
299.595,1.022
299.625,1.024
299.655,1.021
299.685,1.018
299.715,1.025
299.745,1.025
299.775,1.020
299.805,1.021
299.835,1.021
299.865,1.018
299.895,1.019
299.925,1.021
299.955,1.023
299.985,1.022
300.015,1.021
300.045,1.023
300.075,1.021
300.105,1.021
300.135,1.023
300.165,1.025
300.195,1.023
300.225,1.020
300.255,1.020
300.285,1.021
300.315,1.021
300.345,1.022
300.375,1.022
300.405,1.022
300.435,1.017
300.465,1.023
300.495,1.022
300.525,1.017
300.555,1.021
300.585,1.018
300.615,1.023
300.645,1.025
300.675,1.024
300.705,1.021
300.735,1.021
300.765,1.023
300.795,1.023
300.825,1.018
300.855,1.020
300.885,1.021
300.915,1.023
300.945,1.021
300.975,1.018
301.005,1.018
301.035,1.024
301.065,1.021
301.095,1.021
301.125,1.019
301.155,1.019
301.185,1.021
301.215,1.022
301.245,1.019
301.275,1.020
301.305,1.022
301.335,1.023
301.365,1.022
301.395,1.023
301.425,1.022
301.455,1.021
301.485,1.023
301.515,1.021
301.545,1.021
301.575,1.023
301.605,1.024
301.635,1.021
301.665,1.019
301.695,1.024
301.725,1.023
301.755,1.018
301.785,1.019
301.815,1.021
301.845,1.021
301.875,1.016
301.905,1.017
301.935,1.022
301.965,1.023
301.995,1.023
302.025,1.021
302.055,1.020
302.085,1.021
302.115,1.021
302.145,1.021
302.175,1.021
302.205,1.021
302.235,1.020
302.265,1.021
302.295,1.018
302.325,1.023
302.355,1.022
302.385,1.020
302.415,1.018
302.445,1.019
302.475,1.021
302.505,1.020
302.535,1.020
302.565,1.020
302.595,1.025
302.625,1.021
302.655,1.022
302.685,1.020
302.715,1.023
302.745,1.021
302.775,1.020
302.805,1.022
302.835,1.021
302.865,1.022
